Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,LASI,RASI
36,0,0,0,0,0,0,0.0391822,0.0314688,0,0,0,0.0452982,0.0209966,0.0210317,0,0,0.0343096,0,0.0147809,0.0219939,0.0464133,0.0124565,0.0421576,0.04749,0.00974743,0.0211506,0.0214708,0.0319118,0.0159048,0.0359562,0.0212468,0.0280392,0.0206394,0.0283236,0.0531414,0.0310585,0.0143182,0.010719,0.022078,0.0573013,0.0164966,0.0473114,0,0,0.103443,0,0.0524672,0.0455856,0.0373403,0.0213911,0.0297608,0.0309956,0.00928294,0.00838764,0.0175166,0.0255373,0.0179255,0.0230993,0.0200619,0.031063,0.0139146,0.0175111,0.0210507,0.0585073,0.0549775,0.0424816,0.0277027,0.0521661,0,0,0,0,0
37,0,0,0,0,0,0,0.0395241,0.0318822,0,0,0,0.0449441,0.0209695,0.0208772,0,0,0.0342039,0,0.014885,0.0219722,0.0465196,0.0126194,0.0422358,0.0471622,0.0100902,0.0210942,0.0213561,0.0317073,0.0158694,0.0360465,0.0212489,0.0279646,0.02065,0.0283123,0.0528033,0.0308726,0.0143499,0.0106673,0.0219063,0.0573071,0.0163521,0.0476211,0,0,0.104054,0,0.052306,0.0462416,0.0374413,0.0212014,0.02969,0.0308741,0.0094216,0.00806483,0.0174546,0.0253571,0.017869,0.0228716,0.0197687,0.0308219,0.0137191,0.0172444,0.0209205,0.0588373,0.0545332,0.0428075,0.0279932,0.0525799,0,0,0,0,0
38,0,0,0,0,0,0,0.0398242,0.0321928,0,0,0,0.044571,0.0209419,0.020684,0,0,0.0341258,0,0.0149745,0.0218643,0.0466459,0.0127911,0.0423148,0.046779,0.0103735,0.0210336,0.0212062,0.0314237,0.0158218,0.0361483,0.0212501,0.027896,0.020649,0.0283222,0.0523639,0.0306992,0.0143545,0.0105874,0.0217823,0.0573167,0.0162153,0.0478802,0,0,0.104635,0,0.0521736,0.0465174,0.0375149,0.0210372,0.0296524,0.0307878,0.00959447,0.00782533,0.0173851,0.0252719,0.0178423,0.0226311,0.0195061,0.0306125,0.0135199,0.0170096,0.0208697,0.0592651,0.0540752,0.0430706,0.0281925,0.0529087,0,0,0,0,0
39,0,0,0,0,0,0,0.0400609,0.0323668,0,0,0,0.0442358,0.0208977,0.0204636,0,0,0.0340608,0,0.0150772,0.0217382,0.0468087,0.0129865,0.0423917,0.0463523,0.010599,0.0209746,0.0210176,0.0311145,0.0157737,0.0362683,0.0212871,0.0278528,0.0206215,0.0283583,0.0518709,0.0305178,0.0143567,0.0104762,0.0217209,0.0573632,0.0160762,0.0480729,0,0,0.105125,0,0.052075,0.0470432,0.037619,0.0209222,0.029643,0.0306446,0.00972777,0.00764529,0.0173081,0.0252391,0.0178015,0.0223974,0.019278,0.0304233,0.0133066,0.0168105,0.0209056,0.0596992,0.053594,0.0433742,0.0282962,0.0530995,0,0,0,0,0
40,0,0,0,0,0,0,0.0402141,0.0324263,0,0,0,0.0437997,0.0208522,0.0202101,0,0,0.0339402,0,0.0151889,0.0216029,0.0470133,0.0131839,0.0424604,0.0459031,0.0107349,0.0208916,0.0207813,0.0307409,0.0156888,0.0364048,0.0213139,0.027787,0.0205457,0.0284211,0.0514392,0.0303269,0.0143752,0.0103096,0.0216774,0.0574462,0.01586,0.0481683,0,0,0.105472,0,0.0520018,0.0477774,0.0377373,0.0208137,0.0296574,0.0304522,0.00983667,0.00753394,0.0172282,0.0252121,0.0177617,0.0221618,0.0190509,0.0302366,0.013092,0.0166348,0.0209908,0.0599288,0.0531792,0.0436261,0.0283401,0.0532253,0,0,0,0,0
41,0,0,0,0,0,0,0.0402625,0.0323796,0,0,0,0.0434614,0.0208067,0.0200252,0,0,0.0337293,0,0.0153048,0.0214519,0.0472443,0.0134228,0.0425013,0.045467,0.0107927,0.0207641,0.0205623,0.0303725,0.0156166,0.0365561,0.021363,0.0277554,0.020531,0.0284885,0.0511785,0.0301095,0.0143901,0.0101369,0.021627,0.0575417,0.0156714,0.0481638,0,0,0.105877,0,0.0519555,0.0482478,0.0378429,0.020684,0.0297005,0.0302326,0.00988267,0.00750528,0.0171232,0.0251871,0.0176997,0.0219106,0.0188483,0.0300569,0.0128835,0.0164813,0.0210947,0.0602115,0.0527915,0.0440283,0.0283156,0.0532076,0,0,0,0,0
42,0,0,0,0,0,0,0.0402195,0.0323144,0,0,0,0.0431641,0.0207723,0.019815,0,0,0.0335049,0,0.0153874,0.0213365,0.0475115,0.0136319,0.0424951,0.044805,0.0108076,0.0206532,0.0203357,0.0300341,0.015553,0.0367273,0.0213861,0.0277356,0.0205004,0.0285823,0.0507522,0.0299278,0.0144091,0.0100228,0.0215529,0.0576344,0.0155558,0.0481263,0,0,0.10614,0,0.0519,0.0487191,0.0379061,0.0204946,0.0298128,0.0299609,0.00987109,0.00749959,0.0169751,0.0251179,0.0176216,0.0215712,0.018657,0.0298703,0.0127123,0.0163447,0.021214,0.0605412,0.0524348,0.0444697,0.0283118,0.053107,0,0,0,0,0
43,0,0,0,0,0,0,0.0401346,0.0322146,0,0,0,0.0433083,0.0207408,0.019833,0,0,0.0332821,0,0.0154451,0.0212506,0.04782,0.0139932,0.0425137,0.0443946,0.0107797,0.0205494,0.0202387,0.0299951,0.0155884,0.0369848,0.0215957,0.0279284,0.0206202,0.0286152,0.0507672,0.0297733,0.0144106,0.0099359,0.0214085,0.0576815,0.0154286,0.0480063,0,0,0.106518,0,0.0518263,0.0489438,0.0379385,0.0202106,0.0300143,0.0296981,0.00988795,0.00755705,0.0167911,0.0249115,0.0175128,0.0211966,0.0184244,0.0296463,0.0125511,0.0162229,0.0213053,0.0608503,0.0520714,0.0443371,0.0283117,0.052902,0,0,0,0,0
44,0,0,0,0,0,0,0.0401411,0.0320904,0,0,0,0.0420287,0.0207165,0.0192585,0,0,0.033011,0,0.0155181,0.0210863,0.0479225,0.0140391,0.042705,0.0433822,0.011292,0.0204253,0.0195704,0.028942,0.0153834,0.0371098,0.0214092,0.0274911,0.0204289,0.0286083,0.0491082,0.0295441,0.0143833,0.00987141,0.0210991,0.057726,0.0152737,0.0479735,0,0,0.106971,0,0.0517995,0.0491272,0.0382078,0.0200511,0.0297505,0.0293943,0.010394,0.00753691,0.0166664,0.0247185,0.0175128,0.0207921,0.017826,0.0292626,0.0121849,0.0156384,0.0208602,0.0609992,0.0516799,0.0443774,0.02826,0.052773,0,0,0,0,0
45,0,0,0,0,0,0,0.0400727,0.0319263,0,0,0,0.0411715,0.0206967,0.0189435,0,0,0.0327149,0,0.0156027,0.0208341,0.0479798,0.0142065,0.0428983,0.0426067,0.0117146,0.0202772,0.019042,0.0280757,0.015313,0.0373803,0.0213774,0.0272655,0.0203739,0.0285266,0.0480896,0.0292492,0.0143538,0.0097626,0.020864,0.0577544,0.0150232,0.0478833,0,0,0.107279,0,0.0517511,0.0493945,0.0385262,0.019932,0.0295072,0.0290703,0.0107571,0.00753508,0.0166272,0.0246596,0.0175941,0.0204913,0.0172847,0.0288971,0.0117998,0.015092,0.0205302,0.0611277,0.0512902,0.0446131,0.0281818,0.0525937,0,0,0,0,0
46,0,0,0,0,0,0,0.0399659,0.0317513,0,0,0,0.0400551,0.0206951,0.0184831,0,0,0.0324095,0,0.0157051,0.020607,0.0480155,0.0143367,0.0431211,0.0416427,0.0120858,0.0201253,0.0184217,0.0270014,0.015214,0.0377142,0.0212617,0.0269648,0.0202999,0.0284762,0.0469696,0.0289696,0.0143488,0.00966724,0.0206269,0.0577138,0.0148099,0.047739,0,0,0.107345,0,0.0516678,0.0497083,0.0388669,0.019785,0.0293006,0.0286817,0.0110937,0.00752528,0.0166195,0.0246686,0.0176983,0.0202255,0.0167539,0.0285314,0.0114031,0.0145557,0.0202425,0.061303,0.0509356,0.0448035,0.0280773,0.0523819,0,0,0,0,0
47,0,0,0,0,0,0,0.0400711,0.0317616,0,0,0,0.0410575,0.0206109,0.0186242,0,0,0.0327682,0,0.0159322,0.0208629,0.0478439,0.0139511,0.0433152,0.0426511,0.0127888,0.0202131,0.018623,0.0273248,0.0156583,0.0381247,0.0213496,0.0271876,0.0203485,0.0286741,0.0484157,0.0290749,0.0143717,0.00935103,0.0200459,0.0575601,0.0144566,0.047742,0,0,0.107531,0,0.051522,0.0500809,0.0392315,0.0193791,0.0291891,0.0283718,0.0116479,0.00754927,0.0165717,0.0244555,0.017694,0.019872,0.0160113,0.0280125,0.0109923,0.0139032,0.0195669,0.0613928,0.0506167,0.0449532,0.0279928,0.0524644,0,0,0,0,0
48,0,0,0,0,0,0,0.0398649,0.0316207,0,0,0,0.0402302,0.02057,0.0181565,0,0,0.0324084,0,0.0160457,0.0206193,0.0480443,0.0141626,0.0434201,0.0416921,0.0130734,0.0200192,0.018017,0.0261652,0.0155439,0.0384861,0.0213455,0.0270468,0.0203192,0.0287791,0.0475885,0.0288018,0.0143566,0.00919345,0.0195775,0.0573564,0.0142317,0.0476072,0,0,0.107714,0,0.0513312,0.0504966,0.0395425,0.0189745,0.0290984,0.0279673,0.0118382,0.00750878,0.0164249,0.0241387,0.0176276,0.0194387,0.0153271,0.0275405,0.0105965,0.0133406,0.019103,0.0613336,0.0503376,0.0450202,0.0278397,0.0521177,0,0,0,0,0
49,0,0,0,0,0,0,0.0396427,0.0314814,0,0,0,0.0393893,0.0205255,0.0178492,0,0,0.0320158,0,0.0161861,0.020355,0.0482363,0.0143821,0.0435086,0.0406462,0.0133622,0.0198076,0.0174007,0.0250148,0.0153854,0.0388424,0.0213533,0.0269189,0.0203151,0.0288776,0.0466309,0.028477,0.014316,0.00917973,0.0190851,0.0571293,0.0139419,0.0474903,0,0,0.107904,0,0.0511497,0.0510603,0.0398293,0.0185586,0.029034,0.0275306,0.012132,0.00743683,0.0162219,0.0238367,0.0175158,0.0189682,0.0146383,0.0270686,0.0101646,0.0127442,0.0186421,0.0613213,0.0500015,0.0451844,0.0276391,0.0517356,0,0,0,0,0
50,0,0,0,0,0,0,0.0393524,0.0313386,0,0,0,0.0382382,0.0205197,0.0174765,0,0,0.0314588,0,0.0163231,0.0200423,0.0484602,0.0146439,0.0435663,0.039341,0.0135968,0.0195558,0.0166773,0.0237319,0.015112,0.0392042,0.0212928,0.0266155,0.0202724,0.0289243,0.0453548,0.0280784,0.0142698,0.00925707,0.0186325,0.0569221,0.0136183,0.0473472,0,0,0.108141,0,0.050996,0.0513364,0.0400954,0.0181727,0.0289526,0.0270616,0.0124038,0.00739439,0.0159746,0.0235858,0.0173426,0.0184097,0.014016,0.0266314,0.00975,0.0121766,0.0182171,0.0613882,0.0496497,0.045365,0.027378,0.0512525,0,0,0,0,0
51,0,0,0,0,0,0,0.0390686,0.031182,0,0,0,0.037065,0.0205145,0.0171562,0,0,0.0309923,0,0.0164981,0.0197915,0.0486728,0.0148778,0.0435951,0.0379928,0.0138777,0.0192757,0.0159173,0.0225155,0.0148239,0.0395118,0.0211896,0.0261722,0.0201831,0.0289336,0.0440328,0.0277604,0.0142299,0.00888928,0.0181271,0.0567492,0.0132371,0.0471909,0,0,0.10838,0,0.050868,0.0513377,0.0403647,0.0177479,0.0288568,0.026559,0.0126831,0.00741719,0.0156833,0.0233818,0.0171132,0.0177848,0.013421,0.0261379,0.00934859,0.0116611,0.0176697,0.0615746,0.0493096,0.0454773,0.0270685,0.0506728,0,0,0,0,0
52,0,0,0,0,0,0,0.0387282,0.0310069,0,0,0,0.036041,0.0205231,0.0169115,0,0,0.0306055,0,0.0167482,0.0195831,0.0489701,0.0151332,0.0435634,0.036667,0.0142004,0.0190071,0.0152727,0.0214068,0.0145527,0.0397494,0.0210902,0.0259798,0.0201031,0.0289197,0.0428993,0.0275239,0.0142116,0.00853121,0.017554,0.0566067,0.0128141,0.0469868,0,0,0.108433,0,0.0507665,0.0515473,0.0406867,0.0172633,0.0287588,0.0260616,0.012938,0.00741575,0.0153227,0.0231005,0.0168247,0.0171301,0.0127486,0.0256059,0.00890189,0.0110985,0.0170422,0.0615673,0.0490205,0.0455157,0.0267546,0.0500008,0,0,0,0,0
53,0,0,0,0,0,0,0.0383801,0.0308432,0,0,0,0.0352722,0.0205847,0.0167217,0,0,0.0303001,0,0.0170235,0.0193923,0.049373,0.015364,0.0435161,0.035578,0.0146047,0.0188143,0.0147811,0.0204178,0.0142893,0.0399219,0.0210316,0.0258012,0.0200252,0.0289227,0.0420232,0.0273374,0.0142034,0.00828802,0.0169113,0.0565184,0.0123741,0.0467376,0,0,0.108369,0,0.0506902,0.0519625,0.0410546,0.0167784,0.0286758,0.0255339,0.0133269,0.00738159,0.0150711,0.0228258,0.0166824,0.0165924,0.0119623,0.0250237,0.00838985,0.0104331,0.0163543,0.0614979,0.0487483,0.0455099,0.0264752,0.0493456,0,0,0,0,0
54,0,0,0,0,0,0,0.0379021,0.0305904,0,0,0,0.0342233,0.0206255,0.0165565,0,0,0.0298733,0,0.0171203,0.0190705,0.049803,0.0156803,0.0434254,0.0341826,0.01489,0.0186053,0.0141533,0.0191662,0.0139023,0.0400423,0.0209506,0.0253775,0.0199182,0.0288975,0.0407972,0.0270676,0.0141851,0.00807453,0.0163121,0.0565122,0.0119672,0.046309,0,0,0.10847,0,0.0507062,0.0521151,0.0414084,0.0163143,0.0285658,0.0249958,0.0136008,0.00740412,0.0149881,0.0226118,0.0166807,0.0162076,0.0111639,0.0244289,0.00786223,0.00973681,0.0157393,0.0613979,0.0484316,0.0454665,0.0261432,0.0485436,0,0,0,0,0
55,0,0,0,0,0,0,0.0374155,0.0303883,0,0,0,0.0330253,0.0206367,0.0163528,0,0,0.0294837,0,0.0172362,0.0187317,0.0501985,0.0159756,0.043349,0.032715,0.0152511,0.0184634,0.0134641,0.0177922,0.0135029,0.0401692,0.0208026,0.0248488,0.0197626,0.0289019,0.0393986,0.0268485,0.0141756,0.00785663,0.0157677,0.0566091,0.011611,0.0458743,0,0,0.108755,0,0.0507779,0.0524708,0.0417678,0.0159409,0.0284617,0.0244924,0.0138659,0.00744884,0.0150373,0.0224929,0.0166297,0.0159012,0.0103975,0.0238791,0.0073682,0.00906129,0.0151552,0.0613757,0.0479933,0.0456218,0.0258232,0.047716,0,0,0,0,0
56,0,0,0,0,0,0,0.0369157,0.0302006,0,0,0,0.0325303,0.0206584,0.0163604,0,0,0.029134,0,0.0174306,0.0184451,0.0504465,0.0163075,0.0433018,0.0318236,0.0156492,0.0183643,0.0129653,0.0168948,0.0132999,0.0404433,0.0208908,0.0249198,0.0198047,0.0289585,0.0388795,0.0266945,0.0141663,0.00770634,0.0152353,0.0567409,0.0112813,0.0454389,0,0,0.109044,0,0.0508485,0.0527795,0.0421203,0.0157051,0.0283587,0.0240084,0.0141718,0.00750916,0.0150077,0.0225116,0.0164904,0.0156128,0.00969372,0.0233946,0.0069187,0.00845079,0.0145842,0.061431,0.0475014,0.0459883,0.0255133,0.046854,0,0,0,0,0
57,0,0,0,0,0,0,0.0362996,0.0298151,0,0,0,0.0308188,0.020711,0.01627,0,0,0.0285474,0,0.0176289,0.0180545,0.0509076,0.0166903,0.0432396,0.0298311,0.0159704,0.0181173,0.011874,0.0151678,0.0127762,0.0405857,0.0206846,0.0244463,0.0195735,0.0289206,0.0367628,0.0264325,0.0141558,0.00753126,0.0147214,0.056875,0.011052,0.0449805,0,0,0.10916,0,0.0509858,0.0530936,0.0424104,0.0155852,0.0281933,0.023411,0.0143955,0.00743867,0.0148641,0.0226418,0.0163704,0.0152526,0.00914646,0.0229968,0.0065424,0.00797024,0.0140503,0.0612475,0.0470769,0.0462764,0.0250213,0.045811,0,0,0,0,0
58,0,0,0,0,0,0,0.0357369,0.0295138,0,0,0,0.030067,0.0207185,0.0162926,0,0,0.0281134,0,0.0178865,0.0177792,0.0511043,0.0170474,0.0432346,0.0287654,0.0163392,0.0179447,0.0112215,0.0142604,0.0124963,0.0408561,0.0207156,0.0242894,0.0195007,0.02897,0.0358738,0.0262759,0.014137,0.00706441,0.0142564,0.0570138,0.0108689,0.0445765,0,0,0.109348,0,0.0510907,0.0536144,0.042624,0.0155312,0.0280263,0.0228005,0.0146811,0.00747615,0.0147201,0.0228445,0.0161382,0.0149069,0.00863778,0.0226651,0.00618383,0.0075258,0.0134619,0.0610913,0.0467382,0.0459374,0.0245959,0.0447929,0,0,0,0,0
59,0,0,0,0,0,0,0.0351537,0.0291186,0,0,0,0.0290161,0.020725,0.0163618,0,0,0.027533,0,0.018043,0.0174023,0.0513935,0.0174262,0.0432531,0.0273464,0.0166195,0.0177695,0.0105329,0.0132052,0.0121381,0.0411466,0.020643,0.0239401,0.0193051,0.0289225,0.0345208,0.0259875,0.0140965,0.00685354,0.0139369,0.0570402,0.0107589,0.0441146,0,0,0.109495,0,0.0511491,0.0538754,0.0427911,0.0155057,0.0278924,0.0221414,0.0148751,0.00760675,0.0145296,0.0230003,0.0158695,0.0145429,0.00820605,0.0224031,0.00586714,0.00711591,0.013018,0.0610344,0.0463581,0.0458063,0.0241382,0.0437224,0,0,0,0,0
60,0,0,0,0,0,0,0.0346371,0.0287725,0,0,0,0.0280955,0.0207327,0.016406,0,0,0.0270955,0,0.0182011,0.0171437,0.0515982,0.0176533,0.0433885,0.0261502,0.0169696,0.0176447,0.00995412,0.012324,0.0118465,0.0414853,0.0205857,0.0237709,0.019137,0.0288453,0.0333132,0.0257545,0.014067,0.00672079,0.0135293,0.0570233,0.0106064,0.0436452,0,0,0.109837,0,0.051142,0.0539435,0.0429466,0.0154201,0.0277724,0.0215045,0.0152224,0.00785897,0.0143338,0.0230032,0.0156414,0.0141642,0.00776402,0.0221479,0.00558385,0.00670557,0.0124994,0.0612248,0.0459457,0.0460388,0.0237415,0.0427692,0,0,0,0,0
61,0,0,0,0,0,0,0.0341491,0.0283924,0,0,0,0.0271361,0.020784,0.0165183,0,0,0.0266289,0,0.0183308,0.016857,0.0518497,0.017869,0.0434635,0.0247992,0.0174293,0.0175261,0.00929569,0.0114002,0.01148,0.0417068,0.0204262,0.023407,0.018909,0.0286693,0.0319956,0.0254492,0.0140535,0.0066309,0.0129684,0.0570148,0.0103175,0.0431824,0,0,0.110148,0,0.0511309,0.0541873,0.0431092,0.0151625,0.027625,0.0208539,0.0154913,0.00810525,0.0141403,0.022791,0.0154662,0.0138616,0.00732542,0.0218325,0.0053412,0.00632735,0.0118613,0.061434,0.0455393,0.0463287,0.0233368,0.0418965,0,0,0,0,0
62,0,0,0,0,0,0,0.0335447,0.0276689,0,0,0,0.0259751,0.0208877,0.016884,0,0,0.0259881,0,0.0184239,0.0163418,0.0524102,0.0182766,0.043416,0.023224,0.0177865,0.0171811,0.0085634,0.0104003,0.0109837,0.0417986,0.0200752,0.0226951,0.0185613,0.0282998,0.0302429,0.0249655,0.0140697,0.00668017,0.0124155,0.0570385,0.00999753,0.0424365,0,0,0.110009,0,0.0512626,0.0543283,0.0432258,0.0147209,0.0274886,0.0201069,0.0157506,0.00825793,0.0139369,0.0224204,0.0153518,0.0135774,0.00694562,0.0215279,0.00511976,0.00599623,0.0113358,0.0614112,0.0451311,0.0465077,0.0225879,0.0409647,0,0,0,0,0
63,0,0,0,0,0,0,0.0331282,0.0274168,0,0,0,0.0251856,0.0209162,0.0168832,0,0,0.0255758,0,0.0185706,0.0159893,0.0527363,0.0182228,0.043496,0.0223333,0.0184833,0.0171425,0.00812245,0.0098674,0.0107119,0.0419859,0.0198178,0.0221959,0.0183057,0.028064,0.0290239,0.0247615,0.0140673,0.00678085,0.0116988,0.057026,0.00964033,0.0419903,0,0,0.11047,0,0.051119,0.0548234,0.0433884,0.0143672,0.0273866,0.0193974,0.0162874,0.00861837,0.0138146,0.0220342,0.0153023,0.0134398,0.0064311,0.021177,0.0048746,0.00556839,0.010557,0.061725,0.0447574,0.0466669,0.022379,0.0402683,0,0,0,0,0
64,0,0,0,0,0,0,0.0327183,0.0270856,0,0,0,0.0242357,0.0209583,0.0170712,0,0,0.0249408,0,0.0187094,0.0155954,0.0532658,0.0182715,0.0434526,0.0211347,0.0190638,0.016988,0.0077474,0.00952582,0.0103387,0.0420851,0.0193881,0.0214588,0.0179156,0.0276578,0.0273649,0.0243441,0.0140921,0.00679742,0.0111262,0.0571138,0.0094239,0.0415154,0,0,0.110935,0,0.0510835,0.0553545,0.0435005,0.014132,0.0273208,0.0185875,0.016695,0.00897313,0.0136831,0.0217027,0.0152438,0.013329,0.0059002,0.0208225,0.00456473,0.00511586,0.00990665,0.0620178,0.0442285,0.0469417,0.0221297,0.0395504,0,0,0,0,0
65,0,0,0,0,0,0,0.0323013,0.0267008,0,0,0,0.0232782,0.0209609,0.0170863,0,0,0.0242596,0,0.0188465,0.0152778,0.0537154,0.0181391,0.0434869,0.0201588,0.0195663,0.0167384,0.00754964,0.00950192,0.00997462,0.0421727,0.0189097,0.0207081,0.0175233,0.027217,0.0257932,0.0238215,0.0141229,0.00665818,0.0105048,0.057254,0.00912218,0.0410749,0,0,0.111403,0,0.0510976,0.0558465,0.0435925,0.0138181,0.0273306,0.0177459,0.0170414,0.00927711,0.0134771,0.0214197,0.0149779,0.0131558,0.00534289,0.0204437,0.00423734,0.0046872,0.0091973,0.0623468,0.0436901,0.0472423,0.0218395,0.0388289,0,0,0,0,0
66,0,0,0,0,0,0,0.0318398,0.026252,0,0,0,0.0223225,0.020939,0.0171177,0,0,0.0235312,0,0.018957,0.014997,0.0541342,0.0180183,0.0435141,0.019205,0.0199625,0.0164176,0.0075315,0.00976285,0.00957596,0.0422654,0.0184178,0.0198668,0.0171711,0.0267165,0.0242156,0.0232403,0.0141207,0.00638229,0.00987937,0.0574113,0.00878587,0.0406624,0,0,0.111788,0,0.0511517,0.0562657,0.0436775,0.0134782,0.0274287,0.0169454,0.0173112,0.00950195,0.0131447,0.0212266,0.0144647,0.0128514,0.00479996,0.0200619,0.00389755,0.00427251,0.00850802,0.062659,0.0432198,0.0474972,0.0215944,0.0380827,0,0,0,0,0
67,0,0,0,0,0,0,0.0313958,0.025813,0,0,0,0.0215433,0.0209211,0.0172667,0,0,0.0227526,0,0.0190538,0.0147173,0.0543855,0.0180129,0.0433931,0.0183277,0.0203852,0.0160561,0.00765479,0.0101035,0.00916252,0.0424012,0.0179685,0.0190325,0.0168367,0.0262209,0.0228299,0.0226117,0.0141449,0.00628065,0.00928956,0.0575502,0.00848314,0.0403145,0,0,0.112115,0,0.0512238,0.0567121,0.0438284,0.0132422,0.027572,0.0162899,0.0176348,0.00966093,0.012755,0.0211647,0.0138918,0.0124885,0.00413832,0.019663,0.0034902,0.00375398,0.00784254,0.0629215,0.0427295,0.047709,0.0214548,0.0373291,0,0,0,0,0
68,0,0,0,0,0,0,0.030955,0.025459,0,0,0,0.0209191,0.0209136,0.0172929,0,0,0.0219778,0,0.0191246,0.0144674,0.054425,0.0179769,0.0432086,0.0177818,0.0207862,0.0156811,0.00780262,0.0103177,0.00889104,0.0427089,0.017532,0.0184433,0.0165419,0.0257544,0.0217296,0.0219665,0.0141833,0.00630223,0.00868822,0.0576877,0.00817391,0.0400301,0,0,0.112403,0,0.0513169,0.0571909,0.0439514,0.0130793,0.0277739,0.0157327,0.0180843,0.00984645,0.0123548,0.0211942,0.0133121,0.0121447,0.00343855,0.0192317,0.00308495,0.00327404,0.00717602,0.0630416,0.0421922,0.0479135,0.0214743,0.0365394,0,0,0,0,0
69,0,0,0,0,0,0,0.0304897,0.0251539,0,0,0,0.0203597,0.0209073,0.0172295,0,0,0.021233,0,0.0191535,0.0142032,0.0544569,0.017891,0.0430392,0.017368,0.0211124,0.0152886,0.00781524,0.0103179,0.00872949,0.0432337,0.0171977,0.0179593,0.0163112,0.0253198,0.020817,0.0212757,0.0141917,0.00616394,0.00810098,0.0578058,0.00786927,0.0397657,0,0,0.112649,0,0.0514098,0.0575791,0.0439943,0.0129097,0.0279783,0.01515,0.0185426,0.010094,0.0119406,0.0212703,0.0127495,0.0118123,0.00278627,0.0188185,0.00273125,0.00287956,0.00657048,0.063137,0.0416709,0.0480763,0.0216023,0.0357449,0,0,0,0,0
70,0,0,0,0,0,0,0.0300074,0.0248703,0,0,0,0.0199551,0.0209391,0.0172188,0,0,0.0205208,0,0.0191517,0.0139041,0.0543717,0.0178238,0.0426829,0.0169951,0.021597,0.014924,0.00770845,0.0101062,0.00850962,0.0437847,0.0169658,0.0177504,0.0161696,0.0249346,0.0201778,0.0205761,0.0141848,0.00623196,0.00743356,0.0578954,0.00751453,0.039527,0,0,0.11285,0,0.0515158,0.0579315,0.0442417,0.0127086,0.0280501,0.0146319,0.0190351,0.0102493,0.0116159,0.0212909,0.012231,0.0116002,0.00208149,0.0183318,0.00240878,0.00259353,0.00589885,0.0631617,0.0412435,0.048197,0.021749,0.0349218,0,0,0,0,0
71,0,0,0,0,0,0,0.0295868,0.0246504,0,0,0,0.0195516,0.0209899,0.0172066,0,0,0.0198446,0,0.0191463,0.0135426,0.0542147,0.0178384,0.0421522,0.0165797,0.02233,0.014565,0.00755043,0.00974103,0.00835401,0.0442635,0.0167468,0.017715,0.0161243,0.024553,0.0195392,0.0198638,0.0141816,0.0061788,0.00664785,0.0579986,0.00708207,0.0393785,0,0,0.113142,0,0.0516464,0.0585166,0.0447269,0.0124189,0.0280404,0.0141332,0.0195776,0.0103547,0.0113813,0.0211557,0.0117844,0.0115206,0.00142033,0.0177653,0.00212769,0.00256783,0.00523414,0.0631422,0.040788,0.0484667,0.0219051,0.0341082,0,0,0,0,0
72,0,0,0,0,0,0,0.0291901,0.0244997,0,0,0,0.0185921,0.0210524,0.0171287,0,0,0.0191501,0,0.0191295,0.01319,0.0543484,0.0181326,0.0417855,0.0157079,0.0229266,0.0142587,0.00766588,0.00976761,0.00806394,0.0446057,0.0161795,0.0170367,0.0158823,0.024006,0.0179172,0.0191413,0.0142065,0.005962,0.00583899,0.0580776,0.00656015,0.0392566,0,0,0.113505,0,0.051753,0.0589136,0.0451788,0.0119694,0.028141,0.0134304,0.0199863,0.0105902,0.0111092,0.0208265,0.0113965,0.0113775,0.00114602,0.0172761,0.00190968,0.00279928,0.00474395,0.0631743,0.0402631,0.0488033,0.0220857,0.0333147,0,0,0,0,0
73,0,0,0,0,0,0,0.0289586,0.0245323,0,0,0,0.0168634,0.0210671,0.0171032,0,0,0.0184632,0,0.0191222,0.0129039,0.0549241,0.0191469,0.0410821,0.0140146,0.0238584,0.0139594,0.00883694,0.0113779,0.00737064,0.0444967,0.0146994,0.0149936,0.0150634,0.0231741,0.0146994,0.0183632,0.0142435,0.00585615,0.00512517,0.0581084,0.00604933,0.0393699,0,0,0.113827,0,0.0518001,0.0594085,0.0456657,0.0116186,0.0282112,0.0124517,0.0206659,0.0107604,0.0107833,0.0203746,0.0110081,0.0111772,0.00145712,0.0168625,0.00181145,0.00334286,0.00449213,0.0631032,0.0397718,0.0491659,0.0221978,0.0327404,0,0,0,0,0
