Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,LASI,RASI
111,0,0,0,0,0,0,0.0231485,0.0308188,0,0,0,0.021884,0.0143914,0.00893981,0,0,0.0246578,0,0.0331134,0.00574214,0.0782756,0.0206865,0.0508944,0.028502,0.00614367,0.0415612,0.0121671,0.0157343,0.00898057,0.0402983,0.0164005,0.0192557,0.0128083,0.0255911,0.031391,0.0323743,0.0228711,0.00722304,0.0203107,0.0142621,0.010867,0.0376517,0,0,0.0280088,0,0.0156249,0.0259909,0.0590277,0.0145281,0.0443268,0.0295443,0.0100498,0.0432543,0.0150628,0.0353425,0.0173974,0.0165601,0.0173139,0.00965306,0.012479,0.0171686,0.0254342,0.0287056,0.00120115,0.0382065,0.0265794,0.0320804,0,0,0,0.022771,0.0208008
112,0,0,0,0,0,0,0.0237328,0.0309032,0,0,0,0.0217181,0.0143396,0.00898095,0,0,0.0250314,0,0.0331436,0.0058332,0.0784545,0.0205786,0.0511174,0.0285983,0.00668996,0.0415757,0.0120169,0.0162278,0.00902149,0.0402011,0.0164609,0.0193244,0.012861,0.0256021,0.0311157,0.0326896,0.0228711,0.00711801,0.0202944,0.0142409,0.0109851,0.038228,0,0,0.0278388,0,0.0156408,0.0259355,0.0590717,0.0146511,0.044572,0.0299189,0.0102385,0.0433113,0.0150422,0.035301,0.0173559,0.0164183,0.0171982,0.0096112,0.0124448,0.0169944,0.0252208,0.028829,0.00104037,0.0381951,0.0265376,0.0327836,0,0,0,0.0222393,0.021027
113,0,0,0,0,0,0,0.0243457,0.0310137,0,0,0,0.0214704,0.0142987,0.00899922,0,0,0.0254438,0,0.0332064,0.00590573,0.0786245,0.0205398,0.0513159,0.0286933,0.00724963,0.0416702,0.0118885,0.016421,0.00902528,0.0401189,0.0165423,0.0193982,0.0128743,0.025635,0.030752,0.0330482,0.0228896,0.00736299,0.0201981,0.0141599,0.0111019,0.0388449,0,0,0.0276394,0,0.0154838,0.0258066,0.0590932,0.0147607,0.0448222,0.0302967,0.0106829,0.0434352,0.015004,0.0352432,0.0174181,0.0162519,0.0171203,0.00956053,0.0124669,0.0168854,0.024895,0.0289861,0.00110665,0.0381498,0.0265385,0.0335099,0,0,0,0.021742,0.0212688
114,0,0,0,0,0,0,0.0249393,0.0311177,0,0,0,0.02116,0.0142896,0.00899075,0,0,0.0258334,0,0.0332323,0.00595257,0.0787757,0.0206073,0.0514893,0.0288802,0.00778808,0.0417387,0.011809,0.0163344,0.00908325,0.0400026,0.0166891,0.0194796,0.0129051,0.0256613,0.0303357,0.0333419,0.0229108,0.00782612,0.0201979,0.0141252,0.0114682,0.0394368,0,0,0.0272858,0,0.0153961,0.0257117,0.0590715,0.0150404,0.0450692,0.0307821,0.0110211,0.0434884,0.0150604,0.0352594,0.0175384,0.0161742,0.017016,0.00949415,0.012482,0.0167288,0.0245595,0.029033,0.00120074,0.0381622,0.0265009,0.0341909,0,0,0,0.0213179,0.0214461
115,0,0,0,0,0,0,0.0255119,0.0312022,0,0,0,0.0207489,0.014284,0.00894152,0,0,0.0262123,0,0.0332733,0.00613539,0.0788988,0.0207055,0.0516768,0.0290642,0.00830223,0.0417988,0.0117452,0.0162893,0.0091337,0.0398774,0.0168178,0.0195048,0.0129291,0.0257125,0.0297733,0.0336082,0.0229342,0.00767932,0.0201638,0.014228,0.0118125,0.0399732,0,0,0.0268367,0,0.0155075,0.0256376,0.0590521,0.0152989,0.0453135,0.0311531,0.011158,0.0434712,0.0150742,0.035294,0.0176279,0.016101,0.0169656,0.00943326,0.0124976,0.0166354,0.0241753,0.0289691,0.00116277,0.0382196,0.0264058,0.0348234,0,0,0,0.0209557,0.0214803
116,0,0,0,0,0,0,0.0260572,0.0312632,0,0,0,0.0202517,0.0142607,0.0088866,0,0,0.0265972,0,0.0333259,0.00638923,0.079034,0.0207203,0.051889,0.0292051,0.00881113,0.0419255,0.011683,0.0163362,0.00909709,0.0397606,0.0168392,0.0194546,0.0129181,0.0257901,0.0290891,0.0339095,0.0229443,0.00763385,0.0200899,0.0144442,0.0120669,0.0405026,0,0,0.0264231,0,0.0157506,0.0253645,0.0590478,0.0155169,0.0455164,0.0313483,0.0113193,0.0434388,0.0150078,0.0353016,0.0176589,0.0160033,0.0169914,0.00937742,0.0125224,0.0165966,0.0238143,0.0289014,0.00103599,0.0383655,0.0262957,0.0354319,0,0,0,0.0208129,0.0213425
117,0,0,0,0,0,0,0.0265741,0.0313663,0,0,0,0.0197414,0.0142371,0.00878317,0,0,0.0270069,0,0.0333396,0.00659943,0.0792694,0.0206713,0.0520744,0.0293536,0.00928812,0.0421481,0.0115669,0.0161452,0.00900937,0.039638,0.0167907,0.0193875,0.0128671,0.0258847,0.0284242,0.0342019,0.0229452,0.00745812,0.0200172,0.0144739,0.0123127,0.0410278,0,0,0.0260235,0,0.0157412,0.0250543,0.0590164,0.0157344,0.0456759,0.0314615,0.0115262,0.0434296,0.0149473,0.0352687,0.0175873,0.0159285,0.0170489,0.00931323,0.0125575,0.0165677,0.0234751,0.0288498,0.00108638,0.0383564,0.0262045,0.0360419,0,0,0,0.0206892,0.0212123
118,0,0,0,0,0,0,0.0270452,0.0314344,0,0,0,0.0192252,0.0142329,0.00860387,0,0,0.027381,0,0.0333312,0.00671983,0.0794744,0.0206861,0.0522344,0.0295675,0.00972233,0.0423583,0.0115144,0.0159099,0.00898446,0.0395033,0.016794,0.019332,0.0128318,0.0259788,0.0278667,0.0345189,0.022958,0.00743965,0.0199651,0.0144125,0.0125493,0.041483,0,0,0.0256139,0,0.0155888,0.0247885,0.0589868,0.0159452,0.045804,0.0315493,0.0116942,0.0433879,0.0148855,0.0352183,0.0174465,0.0158827,0.0170741,0.00924962,0.0125572,0.0165146,0.0231461,0.0287249,0.00129451,0.0382091,0.0261732,0.0366048,0,0,0,0.0205419,0.0208937
119,0,0,0,0,0,0,0.0275302,0.0314279,0,0,0,0.0186688,0.0142382,0.00838491,0,0,0.027785,0,0.0333349,0.0068346,0.0795627,0.0207595,0.0523317,0.0298178,0.0101649,0.0425166,0.0115481,0.0159345,0.00901299,0.0394138,0.0168163,0.0192742,0.0127842,0.0260728,0.027423,0.0348396,0.022977,0.0075998,0.0199279,0.0144488,0.0127292,0.0419366,0,0,0.0251427,0,0.0155859,0.0246725,0.0589706,0.0161051,0.0458619,0.0316447,0.011934,0.0433699,0.0148065,0.0351724,0.0174345,0.0158651,0.0170553,0.00921621,0.0125494,0.016442,0.0228793,0.0285418,0.00141767,0.0381831,0.0261702,0.0371898,0,0,0,0.0206235,0.0207205
120,0,0,0,0,0,0,0.0279903,0.0314605,0,0,0,0.0182756,0.0142306,0.00823474,0,0,0.0282614,0,0.033363,0.00700417,0.0796373,0.0208739,0.0523801,0.0300412,0.0106516,0.0426383,0.0116132,0.0160384,0.00904571,0.0392938,0.0168359,0.0192357,0.0127174,0.0261469,0.0270954,0.0351659,0.0229997,0.00800913,0.019892,0.0145059,0.0128544,0.0423532,0,0,0.0247385,0,0.0155725,0.0246754,0.0589838,0.0162249,0.0458702,0.0317701,0.0120749,0.0433375,0.0147247,0.0351256,0.0174341,0.0158632,0.0170311,0.00922833,0.0125534,0.0163655,0.0226457,0.0283552,0.00153604,0.0381534,0.0261724,0.0377487,0,0,0,0.0207449,0.0207056
121,0,0,0,0,0,0,0.0284208,0.0314874,0,0,0,0.0180883,0.0142294,0.00815695,0,0,0.0287196,0,0.0333226,0.00711399,0.0797138,0.0209404,0.0523913,0.0301819,0.0111685,0.0427153,0.0115989,0.0160458,0.00902647,0.0391846,0.0168866,0.0192443,0.0126965,0.0261917,0.0268479,0.0354954,0.0230075,0.00820504,0.0198878,0.0145649,0.0129924,0.0427107,0,0,0.0244617,0,0.0156393,0.0245846,0.0590098,0.0163559,0.0458731,0.0319359,0.0121181,0.0432491,0.0146926,0.0351191,0.0172596,0.0158474,0.0170196,0.00926525,0.0125702,0.0162811,0.0224663,0.0282169,0.00156907,0.0381247,0.0261454,0.0382578,0,0,0,0.0207782,0.0207827
122,0,0,0,0,0,0,0.0288349,0.0315249,0,0,0,0.017979,0.0142119,0.00813793,0,0,0.0292347,0,0.0333249,0.00722503,0.0798087,0.0210047,0.0524165,0.0303083,0.0117006,0.0427768,0.0115624,0.0158997,0.00898844,0.0391163,0.0169228,0.0192488,0.0127147,0.0262063,0.0267479,0.0358827,0.022997,0.00789484,0.0199384,0.0146189,0.0131806,0.0430462,0,0,0.0243485,0,0.0156436,0.0243818,0.0590509,0.0165169,0.0458695,0.0321164,0.0122688,0.0431632,0.0146837,0.0350714,0.0170392,0.0159198,0.0170119,0.00929267,0.0125537,0.0162055,0.0223468,0.0281952,0.00162741,0.0381008,0.0261206,0.0387595,0,0,0,0.0207513,0.0209029
123,0,0,0,0,0,0,0.0292835,0.0315335,0,0,0,0.0179328,0.0142011,0.00814329,0,0,0.029704,0,0.0333469,0.00740185,0.0799006,0.0211239,0.0524821,0.0304178,0.0122085,0.042905,0.0115607,0.0158021,0.00899037,0.0391237,0.0169441,0.019269,0.0127534,0.0262045,0.02671,0.0363196,0.022994,0.00793106,0.0200444,0.014588,0.0134195,0.0434062,0,0,0.0242835,0,0.0155134,0.0242186,0.0590885,0.0167098,0.0458425,0.0322027,0.012456,0.0431288,0.0146858,0.0350329,0.017473,0.0160616,0.017041,0.00931179,0.0125819,0.0161886,0.0223488,0.0282294,0.0016703,0.0380739,0.0261314,0.0392984,0,0,0,0.0206938,0.0210143
124,0,0,0,0,0,0,0.0297593,0.0315091,0,0,0,0.0179784,0.0142455,0.00816814,0,0,0.0301778,0,0.0333158,0.0076227,0.0799706,0.0213078,0.0525569,0.0304463,0.012688,0.0429742,0.0115759,0.0157761,0.00899763,0.0391697,0.0169701,0.0193002,0.012778,0.0261806,0.0267235,0.0366807,0.0230011,0.00791568,0.0202105,0.0145692,0.0137492,0.0437823,0,0,0.0240445,0,0.015535,0.0241417,0.0591507,0.0169475,0.0458285,0.0322706,0.0125553,0.0430672,0.0147275,0.0350257,0.0178572,0.0162222,0.0171095,0.00930181,0.0126593,0.0162411,0.0224381,0.0281612,0.00157612,0.0381265,0.0261031,0.039816,0,0,0,0.0206328,0.0210941
125,0,0,0,0,0,0,0.030205,0.0314429,0,0,0,0.0180629,0.014297,0.00823654,0,0,0.0306605,0,0.0332598,0.00786916,0.0800324,0.0213303,0.0525954,0.0303945,0.0131018,0.0429406,0.0115851,0.0157434,0.00897373,0.0392275,0.0169652,0.0193003,0.0127855,0.0261415,0.0267782,0.0369608,0.0230163,0.00796199,0.0204078,0.0145692,0.0140368,0.0441636,0,0,0.0236357,0,0.015726,0.0240908,0.0592182,0.0171658,0.0458263,0.0323291,0.0126161,0.0429555,0.0147944,0.0350454,0.0176862,0.0163316,0.0171952,0.00925324,0.0127427,0.0163343,0.0225523,0.0280197,0.00127506,0.0382476,0.0260367,0.0403124,0,0,0,0.0206104,0.0211209
126,0,0,0,0,0,0,0.0306499,0.0313069,0,0,0,0.0181413,0.0143058,0.008308,0,0,0.0312145,0,0.0332474,0.00814141,0.0800722,0.02121,0.0526596,0.0303029,0.0134727,0.0429113,0.0115945,0.0156997,0.00896237,0.0392643,0.0169047,0.0192494,0.0127789,0.0260978,0.0268278,0.0372722,0.0230168,0.0077769,0.0206212,0.0146328,0.0142457,0.0445432,0,0,0.023222,0,0.0159666,0.0239232,0.0592692,0.0173381,0.0458663,0.0323326,0.0127189,0.0428525,0.0148652,0.0350754,0.0171579,0.0164023,0.0172592,0.00917552,0.0127695,0.0164225,0.0226897,0.0279045,0.00112218,0.0384025,0.0259828,0.0408442,0,0,0,0.0205967,0.0210242
127,0,0,0,0,0,0,0.0313945,0.0313302,0,0,0,0.0180997,0.0142786,0.00837059,0,0,0.0317723,0,0.0332576,0.00833559,0.0799856,0.0210842,0.052909,0.0300429,0.0140742,0.0429162,0.0116703,0.0156469,0.00893901,0.0391758,0.0168051,0.0191118,0.0127526,0.0259967,0.0267323,0.0375366,0.023001,0.00731256,0.0207883,0.0146249,0.0143527,0.0451859,0,0,0.0230682,0,0.0161103,0.0238583,0.0591028,0.0175838,0.0461915,0.0320955,0.013337,0.0428887,0.0146981,0.0348577,0.016672,0.0163253,0.0173192,0.0090144,0.0127286,0.016468,0.0227824,0.0278858,0.00107873,0.0385407,0.0260663,0.041666,0,0,0,0.0205155,0
128,0,0,0,0,0,0,0.0318055,0.0312716,0,0,0,0.0181676,0.0142735,0.00835763,0,0,0.0324296,0,0.0332413,0.00852446,0.0800081,0.0209961,0.0529853,0.0300364,0.0143752,0.042907,0.0117231,0.015723,0.00894778,0.0392009,0.0167478,0.0190334,0.0127531,0.0259679,0.0267956,0.037879,0.0229414,0.00715395,0.0208661,0.0145779,0.0144373,0.0455097,0,0,0.0229519,0,0.0162467,0.0238562,0.0591023,0.0178011,0.0462018,0.0321971,0.0134953,0.0428295,0.0146646,0.0348106,0.0168394,0.0163903,0.0173018,0.0089521,0.0127256,0.0164626,0.0228146,0.027803,0.000799909,0.0385925,0.0260456,0.0421917,0,0,0,0.0204112,0
129,0,0,0,0,0,0,0.0317332,0.0307463,0,0,0,0.0182686,0.0142157,0.00825688,0,0,0.0325427,0,0.0333303,0.00842115,0.0799911,0.0209689,0.0531477,0.0301527,0.0143214,0.0425193,0.0117336,0.0158323,0.00899114,0.0392637,0.0167179,0.0189969,0.0127485,0.0259945,0.0269532,0.0377544,0.0229463,0.00675795,0.0208504,0.0145384,0.0144057,0.0451844,0,0,0.022828,0,0.0162857,0.0237595,0.0590377,0.0179357,0.0462994,0.0322755,0.0135642,0.0421208,0.014711,0.0348865,0.0168804,0.0164194,0.0172059,0.0089099,0.0127386,0.0164003,0.0228576,0.0274478,0.000778461,0.0385673,0.0257108,0.0420752,0,0,0,0.0202864,0
130,0,0,0,0,0,0,0.0326282,0.030793,0,0,0,0.0180082,0.0143222,0.00846434,0,0,0.0325655,0,0.0332595,0.008642,0.0802938,0.0208673,0.0527702,0.0298246,0.015735,0.0419806,0.0117056,0.0156103,0.0086956,0.039279,0.0166153,0.0188215,0.0127596,0.0259792,0.0263933,0.0375313,0.0230541,0.00712892,0.0209819,0.0145815,0.0147504,0.0459658,0,0,0.0207535,0,0.0158703,0.0229173,0.0592875,0.017872,0.0456958,0.0320814,0.013723,0.0426216,0.0144528,0.0346706,0.0163598,0.0162538,0.017335,0.00903243,0.0128911,0.0163947,0.0225873,0.0276435,0.00106294,0.0383797,0.0255848,0.042851,0,0,0,0.0205888,0
131,0,0,0,0,0,0,0.0329001,0.0304204,0,0,0,0.0178953,0.0143075,0.00842984,0,0,0.032759,0,0.0332875,0.00873721,0.0803425,0.0207034,0.0526982,0.0298125,0.0161395,0.0415707,0.0117742,0.0156025,0.00862794,0.039347,0.0165572,0.0187478,0.0127467,0.0260324,0.0262851,0.0375035,0.0230931,0.0074958,0.0209633,0.0146427,0.0147885,0.0460506,0,0,0.0202003,0,0.0158397,0.0227867,0.0593287,0.0179182,0.0455225,0.0320171,0.0138782,0.0423335,0.0143748,0.0345995,0.0164416,0.0162056,0.0172832,0.0090383,0.0129232,0.0163369,0.0224636,0.027449,0.0012567,0.0383233,0.0253052,0.043097,0,0,0,0.020701,0
132,0,0,0,0,0,0,0.0331982,0.0300331,0,0,0,0.0177711,0.0142651,0.00837938,0,0,0.0330431,0,0.0333931,0.00887396,0.0803616,0.0207717,0.0525949,0.0298,0.0165511,0.0411836,0.011873,0.0155885,0.00859891,0.039373,0.0165249,0.0186865,0.0127176,0.0260808,0.0261446,0.0375152,0.0231298,0.00770412,0.0208748,0.0147383,0.0147702,0.0461822,0,0,0.0198495,0,0.0159342,0.0227117,0.0593703,0.0178906,0.0453311,0.0319572,0.0140807,0.0420646,0.0142299,0.0344675,0.0165591,0.0161731,0.017275,0.00908018,0.0130049,0.016331,0.0222729,0.0272003,0.000950245,0.0382808,0.0250132,0.0433839,0,0,0,0.0208695,0
133,0,0,0,0,0,0,0.033551,0.0297066,0,0,0,0.0176716,0.0142132,0.00832819,0,0,0.0333274,0,0.0334977,0.00898037,0.0803924,0.0209815,0.0524457,0.0297768,0.0169767,0.0408177,0.0120096,0.0155138,0.00859771,0.0393548,0.0164999,0.01861,0.012683,0.0261061,0.0259978,0.0375064,0.023159,0.00782173,0.020695,0.0147655,0.0146845,0.0463889,0,0,0.0196604,0,0.0159319,0.0225097,0.0594157,0.0177668,0.0451451,0.0319182,0.0142795,0.0418652,0.0141448,0.0343911,0.0167118,0.0162113,0.0172452,0.00918911,0.0130469,0.0163027,0.0220012,0.027053,0.000842494,0.0382758,0.024733,0.0437265,0,0,0,0.0210738,0
134,0,0,0,0,0,0,0.0339248,0.0293842,0,0,0,0.0175555,0.0141809,0.00831328,0,0,0.0335532,0,0.033596,0.00909698,0.0804584,0.0209604,0.0523097,0.0297402,0.0174398,0.0404181,0.0121724,0.0154916,0.00861076,0.0393338,0.0164682,0.0185087,0.0126544,0.0261197,0.0258378,0.0374,0.0232186,0.00803252,0.0204571,0.0148256,0.0145559,0.0466336,0,0,0.0195469,0,0.0160744,0.0222338,0.0594798,0.0176049,0.0449887,0.0319174,0.0144745,0.0416124,0.0141651,0.0344083,0.0164419,0.0162231,0.0171341,0.00932344,0.0129594,0.0161735,0.0216499,0.0268762,0.000796373,0.0383842,0.0244462,0.0440901,0,0,0,0.0212695,0
135,0,0,0,0,0,0,0.0343208,0.0291102,0,0,0,0.0174453,0.0141455,0.00830422,0,0,0.0338308,0,0.0336331,0.00926384,0.0804981,0.0207844,0.0521875,0.0296894,0.0179209,0.0400008,0.0121727,0.0154338,0.00860097,0.0393388,0.0164032,0.0184128,0.0126328,0.0261233,0.0256268,0.0373084,0.0232558,0.00775954,0.0202593,0.0147807,0.0144748,0.0468867,0,0,0.0192754,0,0.0161373,0.0220138,0.0595376,0.0174923,0.0448349,0.031947,0.0146936,0.0413857,0.0142857,0.0344391,0.016137,0.0160655,0.0169532,0.00944653,0.0127796,0.0159512,0.0212655,0.0267326,0.000684209,0.0385013,0.0241915,0.044512,0,0,0,0.0213985,0
136,0,0,0,0,0,0,0.0348391,0.0288595,0,0,0,0.0172743,0.0141731,0.00824882,0,0,0.0343588,0,0.0335834,0.00948251,0.0804769,0.0208001,0.0520375,0.0296305,0.0183576,0.0397033,0.0120251,0.0154878,0.00857352,0.0393749,0.0162919,0.0182978,0.0126013,0.0261214,0.0253633,0.0374489,0.0232453,0.00734589,0.0202047,0.0146383,0.0145355,0.0472632,0,0,0.0188805,0,0.0160787,0.0219839,0.0595632,0.0175081,0.0446463,0.0319265,0.0148302,0.0413046,0.0142322,0.0344189,0.0160822,0.0160736,0.0167869,0.00948686,0.0126426,0.01572,0.0210548,0.026566,0.000618718,0.0385434,0.0240344,0.0451169,0,0,0,0.0214832,0
137,0,0,0,0,0,0,0.0353975,0.0286296,0,0,0,0.0170841,0.0142079,0.00819699,0,0,0.0349356,0,0.0335212,0.00974028,0.0804384,0.0208407,0.0518435,0.0296246,0.0188098,0.0394244,0.0120259,0.0155771,0.00861116,0.0393862,0.0162156,0.0182215,0.0125729,0.0261187,0.0251145,0.0376493,0.0232125,0.00707511,0.020332,0.0145793,0.0147717,0.0476491,0,0,0.0183239,0,0.0161608,0.0220178,0.0595887,0.0177256,0.0443978,0.0318113,0.0149265,0.0412168,0.0140762,0.0342924,0.0160789,0.0158275,0.0167162,0.00941093,0.0126533,0.0155631,0.0210982,0.0263214,0.000597101,0.0385918,0.0238696,0.0457713,0,0,0,0.0215759,0
138,0,0,0,0,0,0,0.0359852,0.0284344,0,0,0,0.0168878,0.0142418,0.00817151,0,0,0.0355612,0,0.0334445,0.00999368,0.0804278,0.0208757,0.0516158,0.0296471,0.0193145,0.0392231,0.0120849,0.0155358,0.00867346,0.0393676,0.0161759,0.0181429,0.0125392,0.0261324,0.0248716,0.0378925,0.0231693,0.0072349,0.0205177,0.0146232,0.0150502,0.0480869,0,0,0.01795,0,0.0163536,0.0219478,0.0596011,0.018021,0.0441191,0.0316794,0.0150639,0.0411381,0.01388,0.0340961,0.0162275,0.0155613,0.0167318,0.0092884,0.0127446,0.0155527,0.0212668,0.0261245,0.000501543,0.0386986,0.0237081,0.0464677,0,0,0,0.02178,0
139,0,0,0,0,0,0,0.0365717,0.0282823,0,0,0,0.0166833,0.0142299,0.00815232,0,0,0.0362003,0,0.0334076,0.0101969,0.0804111,0.0208589,0.0513703,0.0296089,0.0198611,0.0390599,0.012101,0.0155854,0.00867534,0.0393493,0.0161161,0.0180294,0.0124936,0.0261403,0.024606,0.0381841,0.0231428,0.00729131,0.0205341,0.0146297,0.0151334,0.0485119,0,0,0.0177936,0,0.0163728,0.0218177,0.0596294,0.0181338,0.043848,0.0316057,0.0153388,0.0410794,0.0137642,0.0340008,0.0161008,0.0154644,0.0167177,0.00929198,0.0127559,0.0155067,0.0212504,0.0260974,0.000361063,0.0386807,0.0235484,0.0471623,0,0,0,0.0220224,0
140,0,0,0,0,0,0,0.0371645,0.0281753,0,0,0,0.0164592,0.0141936,0.0081221,0,0,0.0368474,0,0.0334372,0.0103967,0.0803806,0.0207882,0.0510992,0.0295491,0.0204324,0.0388534,0.0121309,0.015642,0.00866963,0.0393503,0.016056,0.0179191,0.0124443,0.0261613,0.0243082,0.0384665,0.0231249,0.00711852,0.0204794,0.0146274,0.0151435,0.0489023,0,0,0.0176528,0,0.016395,0.0217463,0.0596865,0.018152,0.0435525,0.0314791,0.0157134,0.0409823,0.013681,0.0339227,0.0157627,0.0154666,0.0166672,0.00934671,0.0127289,0.0154391,0.0211679,0.0261755,0.000330084,0.03865,0.0233584,0.0478467,0,0,0,0.0222853,0
141,0,0,0,0,0,0,0.0377898,0.0280817,0,0,0,0.0161836,0.0141717,0.00804679,0,0,0.0374099,0,0.0334978,0.0105995,0.080355,0.0206522,0.0508152,0.0294257,0.0210618,0.0386139,0.0121811,0.0156978,0.00863753,0.039354,0.015915,0.0177493,0.012352,0.0262292,0.023953,0.0386972,0.0231304,0.00727548,0.0204205,0.0146224,0.0151349,0.0492936,0,0,0.0175033,0,0.0163576,0.0217707,0.0597553,0.0181237,0.0432224,0.0312645,0.0161175,0.0408999,0.0135663,0.0338596,0.0156295,0.0154314,0.0166353,0.00941111,0.0127319,0.015405,0.0210956,0.0264298,0.000325805,0.0386498,0.0231886,0.0485137,0,0,0,0.0225595,0
142,0,0,0,0,0,0,0.0383894,0.0279311,0,0,0,0.0158796,0.0141786,0.00797091,0,0,0.0377666,0,0.033569,0.0106983,0.080375,0.0206222,0.050551,0.0292702,0.0217491,0.0383109,0.0122671,0.0157936,0.00856669,0.0393685,0.0157233,0.0175408,0.0122475,0.0263346,0.0235373,0.0387746,0.0231616,0.00742397,0.0203958,0.0147022,0.0151393,0.0496699,0,0,0.0172422,0,0.0165098,0.0217777,0.0598455,0.0181067,0.0429107,0.0310595,0.0166429,0.0408107,0.0134522,0.0337935,0.0155116,0.015356,0.0166279,0.00945115,0.0127511,0.0153899,0.0210738,0.0266328,0.000420829,0.0386952,0.0230256,0.0491421,0,0,0,0.0228262,0
143,0,0,0,0,0,0,0.0389745,0.0277526,0,0,0,0.0156931,0.0141787,0.00795617,0,0,0.0379432,0,0.0336205,0.0106829,0.0804058,0.0204836,0.0502881,0.0291993,0.0224924,0.0379666,0.0122747,0.0158648,0.0085146,0.0393553,0.0156636,0.0174353,0.0122513,0.0263501,0.023251,0.0387158,0.0231813,0.0073719,0.0203759,0.0146728,0.0151546,0.0500297,0,0,0.016999,0,0.016565,0.0217775,0.0599092,0.0180972,0.0426301,0.030879,0.0171076,0.040695,0.0133597,0.0336876,0.0154079,0.0153105,0.0166387,0.00945997,0.0127715,0.0153973,0.0210545,0.0267104,0.000475095,0.0386983,0.0228448,0.049723,0,0,0,0.0230127,0
144,0,0,0,0,0,0,0.0394318,0.0274515,0,0,0,0.0155611,0.0141682,0.00793832,0,0,0.0379799,0,0.0336323,0.0106519,0.0804434,0.0204149,0.0500371,0.029136,0.02323,0.0375148,0.0123164,0.0158676,0.0084864,0.0393864,0.0156395,0.0173768,0.0122677,0.0263649,0.0230474,0.0384533,0.0232024,0.00714111,0.0203883,0.0145416,0.0152063,0.050274,0,0,0.0168503,0,0.0164614,0.0217243,0.0599685,0.0181392,0.0423576,0.0307228,0.0175515,0.0404508,0.0132967,0.0335782,0.0153465,0.0153223,0.016644,0.00945399,0.0127896,0.0154169,0.0210267,0.0266527,0.000549671,0.0387425,0.0226073,0.050125,0,0,0,0.0233646,0
145,0,0,0,0,0,0,0.0399072,0.0270037,0,0,0,0.0154332,0.0141575,0.00786862,0,0,0.0380912,0,0.0336346,0.0107944,0.0804968,0.0203528,0.0497921,0.0290693,0.024031,0.0368543,0.0123822,0.0157805,0.00847096,0.0394335,0.0156092,0.0173015,0.0122533,0.0264081,0.0228516,0.0380163,0.0232229,0.00668245,0.0204377,0.014467,0.0152907,0.0504917,0,0,0.0166696,0,0.0164866,0.0215739,0.0600269,0.0182398,0.0421195,0.0305816,0.0180654,0.0400382,0.0132532,0.0334318,0.0153186,0.0153495,0.0166218,0.00943193,0.0127796,0.015407,0.0210322,0.0264444,0.000465756,0.0388987,0.0222117,0.0505215,0,0,0,0.0236253,0
146,0,0,0,0,0,0,0.0404178,0.0263084,0,0,0,0.0152844,0.0141504,0.00773752,0,0,0.0380543,0,0.0337018,0.0110551,0.0805566,0.0202324,0.0495654,0.0290058,0.0248188,0.0358575,0.012472,0.015765,0.0084612,0.0394762,0.0155358,0.0171932,0.0121938,0.0264827,0.0226277,0.037386,0.0232523,0.00658071,0.0204497,0.0144541,0.0153406,0.0505923,0,0,0.0162385,0,0.016633,0.0212994,0.0600709,0.0183083,0.04192,0.0304359,0.0186415,0.0393033,0.0131789,0.0333129,0.0151399,0.0153421,0.0165989,0.00943016,0.0127651,0.0153914,0.021015,0.0259061,0.00030884,0.0390588,0.0215276,0.0509306,0,0,0,0.0239003,0
147,0,0,0,0,0,0,0.0408366,0.0256448,0,0,0,0.0151004,0.0141353,0.00766058,0,0,0.038002,0,0.0337925,0.0112613,0.0806462,0.0201133,0.0492983,0.0289358,0.0254323,0.0349867,0.0125468,0.0157735,0.00843323,0.0394964,0.015458,0.0170786,0.0121726,0.0265356,0.0223559,0.0367951,0.0233,0.0068844,0.0203016,0.0144494,0.0152288,0.0505795,0,0,0.0157147,0,0.0168459,0.021051,0.0601333,0.0182144,0.041711,0.0303212,0.0191516,0.0385099,0.0131281,0.0332457,0.0150832,0.0153493,0.01663,0.00948693,0.0128079,0.015443,0.0208508,0.0252511,0.000402974,0.039143,0.0209026,0.0512317,0,0,0,0.0241668,0
