Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,LASI,RASI
737,0,0,0,0,0,0,0.0339942,0.0278301,0,0,0,0.0177471,0.0245837,0.005598,0,0,0.0277323,0,0.0299151,0.00674999,0.0438874,0.0174328,0.0411089,0.0315767,0.0422353,0.0109837,0.0106744,0.0142468,0.00637014,0.0319915,0.012192,0.0133306,0.0103322,0.0288476,0.025321,0.0309332,0.0168269,0.0150399,0.0264977,0.0257564,0.0196897,0.037545,0,0,0.0761229,0,0.00553016,0.0348994,0.0409054,0.026119,0,0.0318487,0.0522912,0.0613635,0.0142732,0.0265438,0.0164906,0.022319,0.0318843,0.0394335,0.0227891,0.0298906,0.0316623,0.0848386,0.019299,0.0298764,0.0309031,0.0376599,0,0,0,0.0122181,0.0254764
738,0,0,0,0,0,0,0.0340218,0.0276729,0,0,0,0.0180702,0.025119,0.00567432,0,0,0.0280957,0,0.0294716,0.00677474,0.0440271,0.0174082,0.0409989,0.0317293,0.0419524,0.010504,0.0107539,0.0144134,0.00648192,0.0320841,0.0121628,0.0134062,0.0102816,0.0289342,0.0256911,0.0309921,0.016627,0.0152952,0.0267164,0.0260358,0.0196589,0.0375483,0,0,0.0755573,0,0.00544831,0.0343291,0.0408816,0.0261098,0,0.0319337,0.0521658,0.0609689,0.0143673,0.0265861,0.0165746,0.0224692,0.0319822,0.0393933,0.0227808,0.0300781,0.0320999,0.0844453,0.0194177,0.0298162,0.0307373,0.0377528,0,0,0,0.0123814,0.0256834
739,0,0,0,0,0,0,0.0342728,0.0275156,0,0,0,0.0184285,0.0257291,0.00571119,0,0,0.0282547,0,0.0292904,0.00706652,0.0442152,0.0174147,0.0409077,0.0319123,0.0418737,0.0104199,0.0109272,0.0143454,0.0065971,0.0321785,0.0121173,0.013476,0.0102227,0.0290058,0.0261358,0.0311757,0.0163474,0.0158425,0.0268181,0.026258,0.019542,0.0375604,0,0,0.0754754,0,0.00540839,0.0341232,0.040839,0.0260239,0,0.0320094,0.0522855,0.0602572,0.0144261,0.0264958,0.0165247,0.0225269,0.0320365,0.0392946,0.0227823,0.0302319,0.0323874,0.0841851,0.0194989,0.0297328,0.0304297,0.038023,0,0,0,0.0125204,0.0259561
740,0,0,0,0,0,0,0.0346729,0.0274453,0,0,0,0.0187247,0.0262118,0.00575502,0,0,0.0286757,0,0.0290619,0.00705959,0.0444883,0.01746,0.0408066,0.0319821,0.0418484,0.0102666,0.0111136,0.0142353,0.00669969,0.0322699,0.0120751,0.0135122,0.0101805,0.0290653,0.026527,0.0314818,0.0161417,0.016184,0.0268579,0.026424,0.0194153,0.0376551,0,0,0.0755491,0,0.0053866,0.0341616,0.0408039,0.0259463,0,0.032076,0.0525858,0.0596774,0.01442,0.0262505,0.0163869,0.0225172,0.032136,0.0392007,0.0228378,0.0304518,0.0326476,0.0840787,0.0195151,0.0296511,0.030199,0.0384487,0,0,0,0.0127117,0.0264676
741,0,0,0,0,0,0,0.0350817,0.027437,0,0,0,0.0188902,0.0266365,0.00576955,0,0,0.0290692,0,0.0288797,0.00694982,0.0448403,0.0175123,0.0407303,0.031924,0.0418698,0.0101817,0.0112291,0.0143694,0.00679157,0.032386,0.0120552,0.0135038,0.0101482,0.0290977,0.0267731,0.0318126,0.0159995,0.0164324,0.0271004,0.0265713,0.0193448,0.037745,0,0,0.0756983,0,0.00533794,0.0342941,0.04076,0.0260078,0,0.0322072,0.0529632,0.0592365,0.0144244,0.0262396,0.0163046,0.0225459,0.0323311,0.0392051,0.0228742,0.0307486,0.0331874,0.084063,0.0195768,0.0296096,0.0300646,0.0388621,0,0,0,0.0129982,0.0271303
742,0,0,0,0,0,0,0.0354861,0.0274902,0,0,0,0.0189753,0.0270292,0.00577622,0,0,0.0294457,0,0.0287277,0.00679262,0.0452996,0.0175993,0.0406816,0.031833,0.0419528,0.0100957,0.0113455,0.014724,0.00685845,0.0325519,0.0120593,0.0135475,0.010118,0.0291324,0.0269379,0.0321321,0.0159077,0.0165953,0.0274496,0.0267053,0.0192872,0.0378466,0,0,0.0758693,0,0.00529133,0.0344685,0.0407289,0.0261108,0,0.0324034,0.0533439,0.0588155,0.014551,0.0264251,0.0162772,0.0226151,0.0325379,0.0392337,0.022876,0.0310649,0.033894,0.0840648,0.0197248,0.0296106,0.0300313,0.0392723,0,0,0,0.0133106,0.0278177
743,0,0,0,0,0,0,0.0387873,0.0286792,0,0,0,0.0194605,0.0268979,0.00610409,0,0,0.030822,0,0.0288917,0.00609748,0.0456802,0.018027,0.0407549,0.0314436,0.0432319,0.0116778,0.0118168,0.0151179,0.00691173,0.0326815,0.0122467,0.0138336,0.0101695,0.0292451,0.0276968,0.0340508,0.0160009,0.0162372,0.0277686,0.0259001,0.0194445,0.0401697,0,0,0.0805641,0,0.00564359,0.0392483,0.0408058,0.0262919,0,0.0324619,0.0550718,0.057841,0.0148017,0.027018,0.0162707,0.0226109,0.0326491,0.0392441,0.0228442,0.0311911,0.0343377,0.0867078,0.019513,0.0294007,0.0301495,0.0424872,0,0,0,0.013773,0.0289057
744,0,0,0,0,0,0,0.0388164,0.0284029,0,0,0,0.0187769,0.0271442,0.00583399,0,0,0.031321,0,0.0286627,0.00574203,0.0456685,0.0176266,0.0407412,0.0314889,0.0427726,0.0112547,0.0111723,0.0145991,0.00674465,0.0325422,0.0120773,0.0135338,0.0101728,0.0291116,0.0266714,0.0342721,0.0159414,0.0160547,0.0276934,0.0259294,0.0195391,0.0401858,0,0,0.081907,0,0.00557875,0.0400543,0.0408539,0.0264031,0,0.0323776,0.0541068,0.0585257,0.0152228,0.0268679,0.0162085,0.0225532,0.0327395,0.0394434,0.022884,0.0311827,0.0340946,0.0878036,0.0195655,0.0296453,0.0298357,0.0427194,0,0,0,0.0133201,0.0275206
745,0,0,0,0,0,0,0.0344736,0.0277101,0,0,0,0.0192492,0.0267002,0.00592761,0,0,0.0332854,0,0.0268333,0.00309558,0.0457621,0.0175681,0.0403156,0.0315658,0.0405568,0.00602055,0.0110528,0.0146343,0.00679595,0.0323852,0.0120295,0.0135633,0.0101204,0.0291346,0.0271963,0.03212,0.0162142,0.0138001,0.0275673,0.0275859,0.0195683,0.0379116,0,0,0.073844,0,0.00451084,0.0320088,0.0408784,0.0263389,0,0.0323051,0.0515263,0.0615695,0.0154087,0.0270078,0.0162227,0.0224436,0.0325515,0.0393742,0.0227551,0.0309428,0.0337332,0.0841759,0.0202952,0.0300842,0.0315889,0.0389442,0,0,0,0.0131053,0.0265075
746,0,0,0,0,0,0,0.0358588,0.0271395,0,0,0,0.0190888,0.0275126,0.00594954,0,0,0.0319037,0,0.0274139,0.0042925,0.0455262,0.0175544,0.0404601,0.0315411,0.0410131,0.00761801,0.0108514,0.014352,0.00666955,0.0322375,0.0120206,0.0135287,0.0101745,0.0291398,0.0270008,0.0326236,0.0159684,0.0149168,0.027219,0.0269158,0.0195687,0.0380182,0,0,0.0779014,0,0.0049354,0.0352219,0.0409385,0.0262,0,0.0320904,0.0514822,0.0600331,0.0152701,0.0269963,0.0161967,0.0221719,0.0322984,0.039312,0.0226975,0.030615,0.0329913,0.0858353,0.0207076,0.0301375,0.0299546,0.040174,0,0,0,0.0128805,0.0254904
747,0,0,0,0,0,0,0.036983,0.0272272,0,0,0,0.0188237,0.0277587,0.00595121,0,0,0.0320257,0,0.0275931,0.0042065,0.0453281,0.0175108,0.0404827,0.0314624,0.0413967,0.00829152,0.0107056,0.0141173,0.00661367,0.0321827,0.0120305,0.0134934,0.0102283,0.0291057,0.0266406,0.0331431,0.0159392,0.0149605,0.0269615,0.0264964,0.0195458,0.0386185,0,0,0.0806358,0,0.00487243,0.0378983,0.0409963,0.0260732,0,0.0319295,0.0516617,0.0602525,0.0151541,0.0267586,0.0161545,0.0219905,0.0321137,0.0392425,0.0226624,0.0304288,0.0325032,0.0875657,0.0207738,0.0301799,0.0295218,0.0413097,0,0,0,0.0129131,0.0250275
748,0,0,0,0,0,0,0.0370835,0.0271352,0,0,0,0.0187846,0.0278396,0.00599307,0,0,0.0321868,0,0.0274132,0.00380535,0.045239,0.017529,0.0405232,0.0314858,0.0413207,0.00823066,0.0106936,0.0141708,0.00661385,0.0321732,0.0120592,0.0135515,0.0102714,0.0291264,0.0265688,0.0332039,0.0159897,0.0145988,0.0266005,0.0263658,0.0194414,0.0386752,0,0,0.0816006,0,0.00473395,0.0388098,0.0410927,0.0258397,0,0.0317356,0.051453,0.0607898,0.0150476,0.0263717,0.0160916,0.021785,0.0318587,0.039103,0.0226012,0.0301887,0.0318965,0.088324,0.0211432,0.0302728,0.029395,0.0414673,0,0,0,0.0129411,0.0246884
749,0,0,0,0,0,0,0.0370845,0.0270274,0,0,0,0.0187377,0.0278365,0.0060261,0,0,0.0322203,0,0.0272284,0.00359093,0.0451918,0.0175206,0.0405847,0.0314777,0.0411612,0.00808927,0.0107263,0.0142178,0.00661231,0.0321438,0.0120908,0.0136087,0.0103206,0.0291664,0.0264912,0.0331959,0.0160508,0.0142468,0.0264282,0.0262629,0.0194172,0.038687,0,0,0.0823103,0,0.00463768,0.0394984,0.0412272,0.0257588,0,0.0315872,0.0512672,0.0612814,0.0147553,0.0263333,0.016084,0.0216479,0.0317456,0.0390501,0.0225346,0.0300437,0.0315797,0.088864,0.0214967,0.0303556,0.0292891,0.0415018,0,0,0,0.0129563,0.0244335
750,0,0,0,0,0,0,0.0296049,0.0175719,0,0,0,0.0174111,0.026803,0.00697248,0,0,0.0344585,0,0.0279728,0.00241575,0.045397,0.0193159,0.0534025,0.0292595,0.0366041,0.0121942,0.0102333,0.0134796,0.00505895,0.0322135,0.0130624,0.0143823,0.0113651,0.0300212,0.0251396,0.0354758,0.0166974,0.013578,0.0188567,0.0222367,0.0183076,0.0374617,0,0,0.0847685,0,0.0066055,0.0390038,0.0389182,0.0238372,0.0340058,0.0325974,0.0263577,0.070119,0.0164057,0.0250114,0.017669,0.0195045,0.0215196,0.0330178,0.0181921,0.0194583,0.014729,0.0924776,0.0190091,0.0285726,0.020009,0.0351608,0,0,0,0.0186992,0.0158097
751,0,0,0,0,0,0,0.0293525,0.0177064,0,0,0,0.0174867,0.0267113,0.00696883,0,0,0.0340122,0,0.0278325,0.00257918,0.0454166,0.0193351,0.0533069,0.0292503,0.0365445,0.0120003,0.010213,0.0134963,0.00508273,0.0322275,0.0131275,0.014458,0.0114293,0.0300894,0.0251649,0.0350726,0.016723,0.0133804,0.0187328,0.0223134,0.0182,0.0375969,0,0,0.0844264,0,0.00656895,0.0388207,0.0389629,0.0237712,0.0339608,0.032475,0.0263354,0.0705184,0.0160753,0.0247388,0.0176234,0.0193125,0.0214291,0.0329455,0.0181991,0.0194172,0.0145788,0.0922919,0.0194946,0.0286279,0.0202844,0.0348961,0,0,0,0.0187556,0.015884
752,0,0,0,0,0,0,0.0291745,0.0177964,0,0,0,0.0173622,0.0265545,0.00704705,0,0,0.0335065,0,0.0277403,0.00271845,0.0453958,0.0193506,0.0535805,0.0292607,0.0364243,0.0120244,0.0102981,0.0133873,0.0051227,0.0322758,0.0132003,0.0145255,0.0114776,0.0301118,0.0249446,0.0347373,0.016773,0.0131886,0.018615,0.0223383,0.0180575,0.037705,0,0,0.0841773,0,0.00662171,0.0386632,0.0389732,0.0237192,0.0340877,0.0322923,0.0263201,0.0708011,0.015968,0.024551,0.0175607,0.019168,0.0213777,0.0329251,0.0182184,0.0194042,0.0144527,0.092084,0.0199854,0.0286483,0.0203881,0.034712,0,0,0,0.0187323,0.0159151
753,0,0,0,0,0,0,0.028928,0.0179277,0,0,0,0.0172982,0.0263768,0.00712103,0,0,0.0328394,0,0.0276933,0.00287133,0.0454287,0.0193734,0.0537387,0.029274,0.0363696,0.0120731,0.0104115,0.0132732,0.00518818,0.0323622,0.0132506,0.0146209,0.0115192,0.0301557,0.0248422,0.0343357,0.016828,0.0130809,0.0186121,0.0223436,0.0178852,0.0377958,0,0,0.0838924,0,0.00663915,0.0384899,0.0390175,0.0236985,0.0342096,0.0320641,0.0263549,0.071116,0.0159332,0.0245085,0.0175251,0.0190955,0.0213644,0.0329337,0.0181978,0.0193709,0.0144581,0.0918423,0.0203931,0.0286709,0.0205867,0.0344915,0,0,0,0.0186711,0.0158983
754,0,0,0,0,0,0,0.0287474,0.0181256,0,0,0,0.0172615,0.0261732,0.00718716,0,0,0.0320764,0,0.02769,0.00303493,0.0455141,0.019433,0.0536974,0.0292655,0.0364723,0.0121595,0.0104675,0.0135536,0.00524951,0.0324868,0.0133003,0.0147348,0.0115674,0.0302346,0.0248272,0.0338917,0.0168666,0.0130369,0.0186418,0.022363,0.017866,0.0378247,0,0,0.0833896,0,0.00661327,0.038226,0.0390789,0.0236447,0.0342798,0.0318507,0.0264865,0.0712212,0.0158403,0.024476,0.0175066,0.01901,0.0213599,0.0329174,0.0181462,0.0193233,0.0145281,0.0913736,0.0208671,0.028582,0.0208376,0.034293,0,0,0,0.0186264,0.0158288
755,0,0,0,0,0,0,0.0287275,0.0183716,0,0,0,0.0172043,0.0258686,0.00728217,0,0,0.0314028,0,0.0277208,0.00311873,0.0456222,0.0195164,0.0535548,0.0291773,0.0367496,0.0121892,0.0104676,0.0138395,0.00526968,0.0326053,0.0134219,0.0148916,0.0116638,0.0303272,0.0247322,0.0334238,0.0168695,0.0129891,0.0185595,0.0224353,0.0178834,0.0378399,0,0,0.0828485,0,0.00660356,0.0379722,0.0391456,0.0235097,0.0342947,0.0316931,0.0266481,0.0711235,0.015693,0.0243973,0.0174504,0.0188617,0.0213583,0.0328733,0.0181197,0.0193202,0.0145091,0.0908128,0.0213732,0.0284317,0.0210976,0.0342298,0,0,0,0.0186662,0.0157886
756,0,0,0,0,0,0,0.0280068,0.0187103,0,0,0,0.0171565,0.0256446,0.0073307,0,0,0.0303028,0,0.0278565,0.00351368,0.0458003,0.0195155,0.053449,0.0290136,0.0363473,0.0123989,0.0103939,0.0137312,0.00535852,0.0326769,0.0134503,0.0149344,0.0116493,0.0303982,0.0245945,0.0325942,0.0168185,0.0131166,0.0186566,0.0223684,0.0177861,0.0376561,0,0,0.0834371,0,0.00659912,0.0381547,0.039191,0.023324,0.0341824,0.0315764,0.0261944,0.0720307,0.0156267,0.0242675,0.0174732,0.018862,0.0213047,0.0327797,0.0179796,0.0192493,0.0147706,0.0912685,0.0215653,0.0284956,0.0216274,0.0333982,0,0,0,0.0187488,0.0157273
757,0,0,0,0,0,0,0.0274117,0.0191307,0,0,0,0.0172629,0.0253734,0.007363,0,0,0.0293657,0,0.0279982,0.00383739,0.0459304,0.0195438,0.0533567,0.0289905,0.0359961,0.0123973,0.0103933,0.0139293,0.00551318,0.0328195,0.0134863,0.0150235,0.0116483,0.0304663,0.0247138,0.0317505,0.0168233,0.0131277,0.0187394,0.0223419,0.0176427,0.0376281,0,0,0.0840945,0,0.00659546,0.0383932,0.0392223,0.0231033,0.0340601,0.0314314,0.0258628,0.0728518,0.0155948,0.0243247,0.0175018,0.0188334,0.0212728,0.0327066,0.017855,0.0192243,0.0150711,0.0917075,0.0216716,0.0285785,0.0222007,0.0327454,0,0,0,0.0188411,0.0157426
758,0,0,0,0,0,0,0.0268507,0.0196298,0,0,0,0.0175167,0.0251147,0.00741283,0,0,0.0284644,0,0.0280915,0.00415799,0.0460424,0.0195226,0.0532347,0.0290393,0.0356666,0.0122823,0.0102628,0.014462,0.00571481,0.0330205,0.013535,0.0151562,0.0116778,0.0305406,0.0250694,0.0308988,0.0168478,0.0131543,0.0189853,0.0222928,0.0175612,0.0376576,0,0,0.084652,0,0.00653698,0.0386668,0.0393084,0.022898,0.0339486,0.0312167,0.0256188,0.0735943,0.0155513,0.0247324,0.0175239,0.0187802,0.0213014,0.0326913,0.0176955,0.0192108,0.0156294,0.0920457,0.0216889,0.0286621,0.0228126,0.0321593,0,0,0,0.0189565,0.0157781
759,0,0,0,0,0,0,0.0263501,0.020094,0,0,0,0.0177014,0.0248564,0.00745829,0,0,0.0276557,0,0.0281606,0.00446614,0.0461288,0.0196054,0.0531253,0.029025,0.0354048,0.0122322,0.0102834,0.0146011,0.0059157,0.0332009,0.0135439,0.015242,0.0117171,0.0306093,0.0253423,0.0301704,0.0168421,0.0131402,0.0192226,0.0222114,0.0174399,0.0376336,0,0,0.0848451,0,0.00651691,0.0385618,0.0394516,0.0226463,0.033889,0.0309936,0.0254175,0.0738708,0.0154965,0.0251372,0.0174356,0.0186159,0.0213264,0.0326488,0.0175437,0.0192129,0.0162586,0.0919772,0.0217522,0.0286842,0.0233568,0.0316418,0,0,0,0.0190068,0.0157803
760,0,0,0,0,0,0,0.0258968,0.020561,0,0,0,0.0177531,0.0246416,0.00749525,0,0,0.0268573,0,0.0282128,0.00475222,0.0461631,0.0197188,0.0530462,0.0289813,0.0351826,0.0121394,0.0103905,0.0142745,0.00605265,0.0333407,0.0135341,0.0152535,0.0117433,0.0306508,0.0254055,0.029442,0.0167924,0.0131326,0.0192293,0.0221718,0.0171665,0.0376489,0,0,0.0849667,0,0.00649504,0.0384799,0.0392746,0.0222754,0.033769,0.0308099,0.0251987,0.0740696,0.0153678,0.0251196,0.0171496,0.0182658,0.0213198,0.0325363,0.0174292,0.0192927,0.0166816,0.0918518,0.0216687,0.0287451,0.0239099,0.0311735,0,0,0,0.0190792,0.0158428
761,0,0,0,0,0,0,0.0256589,0.0209339,0,0,0,0.0176707,0.0244927,0.00753282,0,0,0.0260712,0,0.0282402,0.00502777,0.0461692,0.0196781,0.052965,0.0288672,0.035153,0.0118852,0.0104114,0.0139814,0.00612966,0.0334459,0.0135285,0.0152009,0.0117739,0.0306495,0.0252555,0.0287287,0.016797,0.0131274,0.0191945,0.0221952,0.0167685,0.0376516,0,0,0.0848632,0,0.00650229,0.0381786,0.0386498,0.0218741,0.0335376,0.0305762,0.0251134,0.0738626,0.0152513,0.0249049,0.0167495,0.0178048,0.0213146,0.0324418,0.0173275,0.0193772,0.0170409,0.0914349,0.0216211,0.0287754,0.0242998,0.0309211,0,0,0,0.0192274,0.0160488
762,0,0,0,0,0,0,0.0253877,0.0212801,0,0,0,0.0177303,0.0244118,0.00761248,0,0,0.0252477,0,0.0282346,0.00538142,0.0463411,0.0198308,0.0526772,0.028691,0.0351282,0.0116579,0.0103913,0.013915,0.00622084,0.0335631,0.013528,0.0152103,0.0118162,0.0307119,0.0253255,0.0280308,0.0168647,0.0131663,0.0191752,0.022217,0.0164524,0.037522,0,0,0.0846405,0,0.00649366,0.0378335,0.0385077,0.0215096,0.0333396,0.030348,0.0250839,0.0735368,0.0146808,0.0248157,0.0164895,0.0173619,0.021195,0.0322834,0.0171277,0.0193373,0.0173483,0.0909107,0.0215478,0.0287813,0.0246271,0.0306268,0,0,0,0.0192026,0.0160954
763,0,0,0,0,0,0,0.0252231,0.0214209,0,0,0,0.0179179,0.0243022,0.00768872,0,0,0.0246181,0,0.0282072,0.00564665,0.0465971,0.0199976,0.0521839,0.028481,0.0352843,0.0114454,0.010383,0.0139565,0.00635676,0.033687,0.0135382,0.0152868,0.0118623,0.0308154,0.02561,0.0274966,0.0169306,0.0131405,0.0190617,0.0222448,0.0161978,0.0371378,0,0,0.0839413,0,0.00663259,0.0371689,0.0387009,0.0211069,0.0330935,0.0301797,0.025142,0.0725737,0.0133556,0.0246833,0.0163054,0.0169581,0.0209573,0.0320114,0.0168537,0.0191878,0.0174792,0.0898989,0.0216543,0.0286651,0.0247075,0.0304417,0,0,0,0.0189754,0.0159229
764,0,0,0,0,0,0,0.0249813,0.0216072,0,0,0,0.0181018,0.0242512,0.00777515,0,0,0.0239174,0,0.028205,0.00595453,0.0468004,0.0200431,0.0518926,0.0282217,0.0352441,0.0112636,0.0103258,0.0139339,0.0064711,0.0338451,0.0135986,0.015369,0.0119291,0.0308743,0.0258224,0.0269112,0.0169302,0.0131623,0.0188954,0.0223209,0.0160009,0.036705,0,0,0.0832889,0,0.00667699,0.0366022,0.0387255,0.0206491,0.0326839,0.0300156,0.0250872,0.0716788,0.0124158,0.0241624,0.0161869,0.0165777,0.0206801,0.0316804,0.0165314,0.0189787,0.0175017,0.0889551,0.0216067,0.0285798,0.0248217,0.0301578,0,0,0,0.0188841,0.0156592
765,0,0,0,0,0,0,0.0248609,0.0217111,0,0,0,0.0180621,0.0242364,0.00789189,0,0,0.0232392,0,0.028245,0.00625939,0.0469708,0.0201283,0.0519182,0.0279205,0.0351275,0.0110198,0.0102025,0.0137751,0.00649667,0.0340726,0.0136675,0.0154134,0.0120167,0.0309404,0.0257398,0.0263322,0.0169048,0.013242,0.0186815,0.022404,0.0157448,0.0363705,0,0,0.0825452,0,0.0067527,0.0359889,0.0386935,0.0203163,0.0324827,0.0297316,0.025039,0.070684,0.0119687,0.0235967,0.0161219,0.0160904,0.0203962,0.0314138,0.0162551,0.0187042,0.0172629,0.0879213,0.0214936,0.0284728,0.0247709,0.0299784,0,0,0,0.0190279,0.0156715
766,0,0,0,0,0,0,0.0247442,0.0218136,0,0,0,0.0178695,0.0242787,0.00800786,0,0,0.0225369,0,0.028285,0.00664579,0.0470996,0.0202411,0.0520077,0.0275989,0.0349115,0.0108731,0.0100418,0.0134949,0.00649195,0.0342747,0.0137148,0.0154482,0.0120763,0.0310143,0.0255832,0.0257605,0.0168663,0.0134322,0.0185629,0.0224241,0.015378,0.036148,0,0,0.0817622,0,0.00685695,0.0354476,0.0387453,0.0200687,0.0324035,0.0293605,0.0249546,0.0697077,0.0119655,0.023416,0.0160297,0.0156991,0.0201819,0.0312469,0.0160405,0.0184535,0.0171279,0.0868582,0.0212631,0.0283512,0.0246878,0.0297939,0,0,0,0.0190641,0.015809
767,0,0,0,0,0,0,0.0241193,0.0290821,0,0,0,0.0183347,0.0251155,0.00829845,0,0,0.0198993,0,0.0280303,0.0081697,0.0477323,0.0201681,0.0512649,0.0268492,0.0316527,0.00837813,0.00979972,0.0132778,0.00665861,0.0343622,0.0137016,0.0155289,0.0119155,0.031101,0.0260503,0.0221598,0.0166586,0.0144617,0.0192302,0.02464,0.0154548,0.0433969,0,0,0.0673239,0,0.00529694,0.024695,0.0387202,0.0201444,0.0318558,0.0287924,0.0225702,0.0697196,0.0121251,0.0230606,0.0160679,0.0154757,0.0202533,0.031289,0.015769,0.0183928,0.0181359,0.0787069,0.0223067,0.0285068,0.0332599,0.0289211,0,0,0,0.0188481,0.015522
768,0,0,0,0,0,0,0.0239599,0.0286345,0,0,0,0.0184546,0.0249489,0.00838247,0,0,0.0196173,0,0.0279631,0.0081284,0.0478876,0.0203346,0.0509539,0.0266727,0.030974,0.00792652,0.00975695,0.0133727,0.00675503,0.0345129,0.0137497,0.0156227,0.0119971,0.0312591,0.0261401,0.0214889,0.0167232,0.0142546,0.0191615,0.0240889,0.0152865,0.0425231,0,0,0.0694406,0,0.00514185,0.0251533,0.0388788,0.0199045,0.0316013,0.028493,0.0221332,0.0686804,0.0128838,0.0228587,0.0158226,0.0149899,0.0200546,0.031163,0.0155677,0.0182504,0.0181626,0.0791474,0.0217236,0.0284623,0.0327209,0.0285362,0,0,0,0.0186944,0.0154383
769,0,0,0,0,0,0,0.0237614,0.0297976,0,0,0,0.0186507,0.0251334,0.0083553,0,0,0.0184975,0,0.0278681,0.00864785,0.0481335,0.0204523,0.0503793,0.026739,0.029524,0.00777318,0.00990151,0.0134211,0.00700753,0.0347662,0.0137034,0.0156369,0.0119664,0.0313093,0.0264255,0.0199734,0.016672,0.0144464,0.0191036,0.023616,0.0151797,0.0430179,0,0,0.0779001,0,0.00388697,0.028395,0.0389973,0.0196801,0.0309331,0.0283122,0.0209667,0.071165,0.0134338,0.0230311,0.0155701,0.0145725,0.0197851,0.0310222,0.0153109,0.0180542,0.0181961,0.0843438,0.0193827,0.0299091,0.0339925,0.0279998,0,0,0,0.0187246,0.0156945
770,0,0,0,0,0,0,0.023754,0.0295485,0,0,0,0.018548,0.0251021,0.00841156,0,0,0.018074,0,0.0277918,0.00876488,0.0483266,0.020632,0.050156,0.026615,0.0291714,0.00760905,0.010156,0.0134926,0.00711645,0.0349189,0.0137457,0.0156289,0.0120465,0.0313661,0.0264498,0.019289,0.0167189,0.0143596,0.0187465,0.0233217,0.0149615,0.042381,0,0,0.0793232,0,0.00388603,0.0288611,0.0391607,0.0194003,0.0309615,0.0281083,0.0205238,0.0703637,0.0129311,0.022773,0.0152088,0.0140558,0.0194768,0.0308011,0.0151635,0.0178547,0.0177053,0.0844523,0.0187026,0.0301021,0.0336785,0.0277684,0,0,0,0.0187756,0.0160045
771,0,0,0,0,0,0,0.023816,0.0289813,0,0,0,0.01841,0.0250343,0.00853863,0,0,0.0177502,0,0.0277405,0.00883213,0.0485465,0.0208271,0.0499449,0.0262461,0.0289101,0.00750742,0.0105991,0.0136663,0.00719563,0.0349421,0.0137859,0.0155763,0.0120978,0.0314494,0.0263688,0.0187786,0.0167747,0.0142414,0.0185635,0.0231201,0.0148225,0.0415046,0,0,0.0791494,0,0.00403818,0.0285421,0.0392764,0.0192452,0.030905,0.0278238,0.0201487,0.0688007,0.0118583,0.0226001,0.0150165,0.0137207,0.0192982,0.0306396,0.0150442,0.0177136,0.017426,0.0833608,0.0182889,0.0300082,0.0330124,0.0275981,0,0,0,0.0187562,0.0161829
772,0,0,0,0,0,0,0.0239032,0.0284168,0,0,0,0.0183809,0.024987,0.00870278,0,0,0.0173777,0,0.0276707,0.00894741,0.0487713,0.0210455,0.0496372,0.0259808,0.0286423,0.00755563,0.0106926,0.0138178,0.00728106,0.0349654,0.0138392,0.0155811,0.0121698,0.0315253,0.0263678,0.0182918,0.0167842,0.0142063,0.0185421,0.0229523,0.0146924,0.040585,0,0,0.0787582,0,0.00414437,0.0283132,0.0393424,0.0191221,0.0305777,0.0275679,0.0199236,0.0671724,0.0112842,0.0226049,0.0148745,0.0137354,0.0192198,0.0305078,0.0149103,0.0176231,0.0174331,0.0821536,0.0179225,0.0299323,0.0323702,0.0274458,0,0,0,0.0185878,0.0160624
773,0,0,0,0,0,0,0.0239708,0.027942,0,0,0,0.0184236,0.02495,0.00885872,0,0,0.0168813,0,0.0276629,0.00914367,0.0490174,0.0212625,0.0492582,0.0258218,0.0283199,0.00775095,0.0106344,0.0139738,0.0073554,0.0350034,0.0139133,0.0156338,0.0122619,0.0315641,0.0264664,0.0178059,0.0167631,0.0143,0.0186847,0.0228261,0.0146526,0.0397083,0,0,0.0783276,0,0.00417731,0.0282588,0.039399,0.0190463,0.0300681,0.0273264,0.019732,0.0656499,0.0111527,0.0227081,0.0148581,0.0138587,0.0191907,0.0304438,0.0147471,0.0175758,0.0177813,0.0809408,0.0175701,0.0298796,0.0318569,0.0273127,0,0,0,0.0182969,0.0157248
