Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_M,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70,IMU_B
110,0,0,0,0,0.0145491,0.0352317,0,0,0.0374764,0.0161958,0.00850353,0.0145635,0,0,0.0262282,0,0.0237282,0.00985219,0.0294687,0.0188497,0.0221122,0.00673769,0.0276011,0.0216958,0.010284,0.014637,0.0107311,0.0226406,0.00830099,0.0175394,0.00835027,0.0279175,0.0550078,0.0191184,0.0160328,0.00570448,0.0420473,0.0120859,0.0555595,0.00367857,0.00733831,0,0,0.020953,0,0.00646256,0.00835428,0.0340597,0.0600003,0.0372039,0.0310167,0.00904109,0.0146232,0.00545042,0.0197295,0.0132124,0.00786677,0.0257984,0.0671875,0.00635046,0.0285678,0.0573872,0.00680566,0.00813816,0.00629369,0.0380098,0.0132575,0,0,0,0
111,0,0,0,0,0.0151291,0.0354814,0,0,0.0333998,0.016251,0.00673905,0.0148064,0,0,0.0266324,0,0.0236521,0.00993098,0.0300752,0.0191775,0.0218223,0.00682627,0.0274749,0.0217599,0.0103149,0.0133186,0.00957017,0.022476,0.00848657,0.0164508,0.00829098,0.0281162,0.0505079,0.0193155,0.0159742,0.00571655,0.0430357,0.0120178,0.055762,0.00410395,0.00760076,0,0,0.0208831,0,0.00644052,0.00835223,0.0333228,0.0592626,0.0370654,0.032289,0.0090661,0.0148048,0.00512025,0.0191753,0.0133829,0.0084301,0.0263025,0.0654668,0.00645512,0.0288282,0.0579436,0.00682089,0.00832915,0.00633207,0.0382621,0.0135025,0,0,0,0
112,0,0,0,0,0.0158238,0.0356,0,0,0.0289782,0.0163267,0.00548179,0.0147175,0,0,0.027258,0,0.0235151,0.0101883,0.0306938,0.0192744,0.0213276,0.00717982,0.0273421,0.022083,0.0102371,0.0120413,0.00824541,0.0222317,0.00862396,0.0151591,0.00824657,0.0282195,0.0454058,0.0196322,0.0158025,0.00576845,0.0438772,0.0120322,0.0557955,0.00455005,0.00759326,0,0,0.0209284,0,0.00653258,0.00839474,0.0328179,0.0587646,0.0367489,0.0334532,0.00936024,0.0149987,0.00455506,0.0182067,0.0131316,0.008744,0.0266476,0.0630462,0.00744509,0.0284872,0.0572673,0.00685469,0.00837499,0.00629699,0.0383653,0.0137411,0,0,0,0
113,0,0,0,0,0.0164274,0.0356871,0,0,0.0245017,0.0164619,0.00528353,0.0143374,0,0,0.0278626,0,0.0232829,0.0104629,0.0312494,0.0192202,0.0208242,0.00772722,0.0273487,0.0225741,0.0100972,0.0107026,0.00692418,0.0219662,0.00880813,0.0137157,0.0082073,0.028265,0.039955,0.0199554,0.0156795,0.00594382,0.043455,0.0120666,0.0554772,0.00480505,0.00746911,0,0,0.0207457,0,0.00660141,0.00832714,0.0326027,0.0579204,0.0364946,0.0343697,0.00984228,0.0149787,0.00396919,0.017075,0.0128558,0.00891249,0.0268251,0.0607262,0.00912596,0.0286257,0.0571883,0.00681633,0.00839812,0.00621177,0.0384015,0.0140476,0,0,0,0
114,0,0,0,0,0.0167311,0.0357428,0,0,0.0201687,0.0166509,0.00607697,0.0138491,0,0,0.0284426,0,0.0229776,0.0107027,0.0316712,0.0189696,0.0203122,0.0082006,0.0275592,0.0230603,0.0101437,0.00948965,0.00562536,0.021716,0.00907334,0.01221,0.00821199,0.028318,0.0344679,0.0202669,0.0156147,0.00606347,0.0417933,0.0120499,0.0543969,0.00475991,0.0073498,0,0,0.020444,0,0.00659236,0.00819151,0.032962,0.0559957,0.036473,0.0347624,0.010369,0.0147222,0.00373306,0.0160198,0.0130748,0.0092842,0.0267233,0.0588602,0.0106642,0.0288448,0.0588874,0.00677957,0.00852246,0.00619414,0.0383448,0.0145307,0,0,0,0
115,0,0,0,0,0.0166566,0.0357318,0,0,0.0157861,0.0168674,0.00743479,0.0130453,0,0,0.0291668,0,0.0226985,0.0109472,0.0318336,0.0185612,0.019886,0.0086681,0.027809,0.023474,0.0103606,0.0083751,0.00433152,0.0215006,0.00935489,0.0106679,0.00834396,0.028422,0.0286701,0.0206482,0.0154835,0.00623004,0.0400097,0.0120341,0.0524268,0.00456339,0.00726245,0,0,0.0201134,0,0.00654613,0.00801195,0.0332277,0.0528983,0.0365836,0.034286,0.0108849,0.0143169,0.00408937,0.0152337,0.0129343,0.00982363,0.0259393,0.0575349,0.0116206,0.0281758,0.0593388,0.00673014,0.00863162,0.00626508,0.0381061,0.0150059,0,0,0,0
116,0,0,0,0,0.0165309,0.0356939,0,0,0.011646,0.017108,0.00890589,0.0119657,0,0,0.030122,0,0.0224349,0.0112298,0.0318326,0.0179057,0.0195807,0.00940228,0.027949,0.0237802,0.0106426,0.0077448,0.00299767,0.021312,0.00972724,0.00946656,0.00865162,0.0285645,0.022471,0.0210926,0.015388,0.00647593,0.0389188,0.0120066,0.050266,0.00443355,0.00730535,0,0,0.0196908,0,0.006448,0.00787453,0.0332413,0.0496713,0.0366931,0.0334083,0.011527,0.0138339,0.00476361,0.0147977,0.0133519,0.0104139,0.0248524,0.0568022,0.0119454,0.0268686,0.0582275,0.00659819,0.00868563,0.00638685,0.0377143,0.0153709,0,0,0,0
117,0,0,0,0,0.0166443,0.0356005,0,0,0.00849291,0.0173098,0.0101432,0.0108595,0,0,0.0312884,0,0.0222163,0.0116037,0.0317553,0.01686,0.019441,0.00985037,0.0279674,0.0238897,0.0110011,0.00782782,0.00208394,0.0211509,0.0102534,0.00897802,0.00900722,0.0287129,0.0159416,0.0215036,0.0152259,0.00666076,0.038356,0.0119929,0.0486902,0.00432347,0.00752031,0,0,0.0192926,0,0.00636708,0.0077724,0.032982,0.0469757,0.0368055,0.0328978,0.012177,0.0134893,0.00553332,0.0147267,0.0143357,0.0110584,0.0239693,0.056637,0.0117094,0.0256538,0.0577603,0.00644616,0.00875329,0.0064681,0.0373302,0.0156212,0,0,0,0
118,0,0,0,0,0.0169708,0.0353671,0,0,0.00782923,0.0174741,0.0111293,0.00978265,0,0,0.0323974,0,0.0220675,0.0118469,0.0315876,0.0156876,0.0193883,0.0101936,0.0280004,0.0239011,0.0114321,0.00865458,0.0023997,0.0209648,0.0108549,0.00923181,0.00932991,0.0287878,0.00947555,0.0217826,0.0151008,0.00680234,0.0377303,0.011977,0.0472902,0.00404463,0.0077826,0,0,0.0191079,0,0.00632725,0.00771779,0.0325123,0.0448182,0.0369396,0.0328379,0.012769,0.0133266,0.00638929,0.0148334,0.0157081,0.011805,0.0232422,0.0567409,0.0112055,0.0248284,0.0572594,0.0063119,0.00886096,0.0064988,0.0372234,0.0158922,0,0,0,0
119,0,0,0,0,0.0173602,0.0350524,0,0,0.0103945,0.0176011,0.0119564,0.00873905,0,0,0.0335505,0,0.0219786,0.012111,0.0313284,0.0148433,0.0193474,0.0103939,0.0278971,0.0237905,0.0117451,0.0100889,0.00359036,0.0207748,0.0114881,0.0102209,0.00961661,0.0287472,0.00687591,0.0219555,0.0150169,0.00693014,0.0370517,0.0119552,0.0458845,0.00371,0.00801515,0,0,0.0191129,0,0.00630379,0.00773007,0.0319117,0.0428739,0.0370732,0.0326034,0.0132623,0.0133368,0.00742085,0.0149005,0.0171792,0.0126051,0.0223745,0.0568457,0.010806,0.0242549,0.0561634,0.00622132,0.00896505,0.00658499,0.037341,0.0162228,0,0,0,0
120,0,0,0,0,0.0176054,0.0349622,0,0,0.0144971,0.0177405,0.0124106,0.00769565,0,0,0.0347477,0,0.0219938,0.0125042,0.0311112,0.0142156,0.0193084,0.010515,0.0276865,0.023632,0.0118642,0.0117978,0.00492143,0.0206138,0.0120373,0.0116947,0.00989694,0.0286321,0.0121231,0.0220726,0.0149253,0.00706127,0.0366999,0.0119412,0.0450993,0.00353197,0.00817049,0,0,0.0192388,0,0.00629445,0.00783538,0.0314201,0.0412316,0.0372039,0.0317607,0.0137632,0.0134461,0.00820368,0.0148587,0.0179784,0.0133907,0.021536,0.0569076,0.0105012,0.0235945,0.0552993,0.00617669,0.00905448,0.00669665,0.0375492,0.0164936,0,0,0,0
121,0,0,0,0,0.0177726,0.0350171,0,0,0.0192619,0.0178902,0.0120906,0.00663512,0,0,0.0360172,0,0.0220589,0.0130889,0.0309009,0.0129052,0.0192484,0.0107212,0.027296,0.0234767,0.0119544,0.0134646,0.00619835,0.0204654,0.0126376,0.0132512,0.0101778,0.028474,0.0190113,0.0222636,0.0148116,0.00721135,0.0364854,0.011941,0.0446899,0.00356136,0.00831611,0,0,0.0195119,0,0.00625528,0.00794897,0.0310064,0.0401315,0.037254,0.0309893,0.0142348,0.0137285,0.0086941,0.0147616,0.0182831,0.0139927,0.0210871,0.0569784,0.0103064,0.0231527,0.0546131,0.00618386,0.00914696,0.00675612,0.0378081,0.016656,0,0,0,0
122,0,0,0,0,0.0179603,0.0351692,0,0,0.0242676,0.0180999,0.0110907,0.00567463,0,0,0.0372199,0,0.0220667,0.0136653,0.030792,0.0106275,0.0190887,0.0111431,0.0267497,0.023477,0.0119868,0.0149372,0.00742095,0.0202664,0.0130249,0.014368,0.0103565,0.0282819,0.02595,0.0225489,0.0147677,0.00748198,0.036236,0.0119737,0.0443064,0.00361427,0.00855215,0,0,0.0200335,0,0.00617656,0.00810784,0.0306524,0.0394343,0.0373205,0.0306515,0.0147343,0.0141527,0.00895695,0.0146353,0.0183959,0.0143244,0.0209029,0.0570612,0.0101193,0.0229092,0.0539546,0.00627343,0.0092722,0.00677433,0.0381506,0.0168834,0,0,0,0
123,0,0,0,0,0.0181633,0.035328,0,0,0.0290271,0.0182861,0.0103088,0.00494463,0,0,0.038432,0,0.021945,0.0142237,0.0307685,0.00958196,0.0189253,0.0117335,0.0259581,0.0235323,0.0118907,0.016158,0.00870543,0.0199834,0.0131309,0.0151745,0.0102545,0.0280355,0.0330096,0.0228349,0.014755,0.00773076,0.036122,0.0120199,0.0440997,0.00348243,0.00891812,0,0,0.02061,0,0.00612847,0.00839209,0.0303855,0.0385283,0.0373997,0.0306042,0.0152965,0.0146159,0.00915519,0.0144104,0.0183398,0.0143825,0.0207757,0.0570732,0.00999874,0.0226828,0.0534598,0.00636064,0.00947889,0.00679705,0.0383887,0.0172246,0,0,0,0
124,0,0,0,0,0.0184467,0.0354769,0,0,0.0333924,0.0184653,0.0108759,0.00451296,0,0,0.0394542,0,0.0216985,0.0146492,0.0307134,0.0111853,0.0188072,0.0121656,0.0249493,0.0236832,0.0116046,0.0171653,0.00986901,0.0195611,0.0128472,0.0161724,0.0099552,0.0277637,0.0392244,0.0231167,0.0147848,0.00804475,0.0358827,0.0120797,0.043694,0.00310999,0.00938409,0,0,0.0210787,0,0.00607302,0.00867265,0.0302406,0.0376768,0.0375345,0.0303204,0.0158944,0.0149703,0.00930965,0.0142359,0.0181044,0.0140314,0.0203018,0.0571394,0.00976258,0.0220462,0.0527635,0.00642703,0.00976239,0.00682656,0.0384275,0.0176583,0,0,0,0
125,0,0,0,0,0.0186924,0.0355083,0,0,0.0372472,0.0186403,0.0133969,0.00428574,0,0,0.040376,0,0.0215543,0.0150813,0.0305372,0.0143293,0.0187088,0.0125191,0.0237913,0.0238121,0.0111576,0.018,0.0107867,0.0189662,0.0124473,0.0177656,0.00976752,0.0275556,0.0441375,0.0233722,0.0147395,0.00827118,0.0355984,0.0121226,0.0431406,0.00283717,0.00981851,0,0,0.0214567,0,0.00605189,0.00898002,0.0302265,0.0366857,0.0377151,0.0297371,0.0164762,0.0153758,0.00951526,0.0140762,0.0179105,0.0136043,0.0193283,0.0572905,0.0094528,0.021274,0.052069,0.00645758,0.0101201,0.00688829,0.0382252,0.0180254,0,0,0,0
126,0,0,0,0,0.0187872,0.0353943,0,0,0.0407744,0.0188568,0.0171948,0.00432232,0,0,0.0409893,0,0.0215924,0.0155421,0.0302544,0.0180075,0.018656,0.0130242,0.0227531,0.0239504,0.0106943,0.0187429,0.0114965,0.0183304,0.0121559,0.019959,0.00978963,0.027569,0.0479591,0.0236309,0.0146275,0.00846655,0.0351514,0.0121809,0.0422744,0.00308113,0.0100966,0,0,0.0217216,0,0.00610442,0.00929323,0.030294,0.035443,0.0379567,0.0287062,0.0170863,0.0158889,0.00981591,0.0139046,0.0178985,0.0138061,0.0176859,0.0575954,0.00905804,0.0203264,0.051412,0.00649547,0.0105652,0.00704308,0.0379012,0.0181938,0,0,0,0
127,0,0,0,0,0.0188577,0.0352051,0,0,0.0435137,0.0190155,0.0207062,0.00445218,0,0,0.0416488,0,0.0215102,0.0159216,0.0298386,0.0215536,0.0186956,0.013559,0.0218477,0.0240279,0.0103034,0.0195196,0.0120898,0.0178035,0.0120947,0.0222613,0.00986409,0.0277284,0.0506553,0.0238613,0.0145818,0.00856809,0.0348314,0.0122312,0.041239,0.00381434,0.0102828,0,0,0.0217765,0,0.00616833,0.0095215,0.0302797,0.0344297,0.0381621,0.02747,0.0175399,0.0162437,0.0100374,0.0137808,0.017847,0.0138548,0.016331,0.0579647,0.00863876,0.019228,0.0507475,0.00647633,0.0109025,0.00712083,0.0376218,0.0182477,0,0,0,0
128,0,0,0,0,0.0188769,0.0350704,0,0,0.0454,0.0191173,0.0232731,0.00452767,0,0,0.0422623,0,0.0214225,0.016274,0.0293559,0.0243184,0.0187963,0.0139913,0.0212247,0.0241229,0.00989789,0.0204606,0.0126098,0.0173434,0.0121926,0.0241743,0.00991495,0.0278433,0.0524209,0.0240456,0.0145604,0.00863529,0.0346353,0.012246,0.0401679,0.00471279,0.0103836,0,0,0.021771,0,0.00621153,0.00967193,0.03014,0.0335883,0.0383642,0.0261797,0.0177594,0.0165228,0.0101354,0.0137407,0.0171658,0.0136288,0.0159344,0.05843,0.00817193,0.0180276,0.0500496,0.00643481,0.0111437,0.007146,0.0375552,0.0182259,0,0,0,0
129,0,0,0,0,0.0188611,0.0350596,0,0,0.0462736,0.0191867,0.0246339,0.00463901,0,0,0.04272,0,0.0212897,0.0166105,0.0289981,0.0259,0.0189026,0.0143434,0.0211103,0.0242519,0.00946842,0.0212967,0.013042,0.0169672,0.0123251,0.0253089,0.00987128,0.0278384,0.0533528,0.0242421,0.0145349,0.00870149,0.0342748,0.0122696,0.0391637,0.0057555,0.0103992,0,0,0.0218085,0,0.00625847,0.00977957,0.0301984,0.0322771,0.0385802,0.0246273,0.018015,0.0168574,0.0102969,0.013719,0.0164051,0.0133456,0.015041,0.0589977,0.00754285,0.016734,0.0492801,0.00643551,0.0113296,0.00712825,0.0377116,0.0181821,0,0,0,0
130,0,0,0,0,0.0187308,0.0350316,0,0,0.0464518,0.0192213,0.0248964,0.00469035,0,0,0.0431203,0,0.0211647,0.0168059,0.0288041,0.0264934,0.0190659,0.0146247,0.0211357,0.0243583,0.0091273,0.0220281,0.0133247,0.0167988,0.0123135,0.0256028,0.00970117,0.0277524,0.053636,0.0244066,0.0145381,0.00877257,0.0340668,0.0122564,0.0385356,0.0067798,0.0103373,0,0,0.0217768,0,0.00629128,0.00984899,0.0303329,0.0312493,0.0387777,0.0232378,0.0182704,0.0171153,0.0105098,0.0136634,0.0159292,0.0133684,0.0139616,0.0595922,0.0069362,0.0155626,0.0486085,0.00641894,0.011446,0.00708688,0.0378557,0.0180411,0,0,0,0
131,0,0,0,0,0.0186083,0.0351073,0,0,0.046179,0.0192674,0.0244096,0.00446967,0,0,0.0436921,0,0.0210622,0.0169497,0.0286289,0.0264078,0.0189601,0.0148988,0.021326,0.0245277,0.00880112,0.0228177,0.0135203,0.0166175,0.0121293,0.0251313,0.00938951,0.0275439,0.0534842,0.0246265,0.0145304,0.0088452,0.0337184,0.0122956,0.0378022,0.00772422,0.0103303,0,0,0.0218918,0,0.00631761,0.00992319,0.0303462,0.0309332,0.0390195,0.021753,0.0185454,0.0173942,0.0106906,0.013571,0.0155984,0.0133523,0.0128657,0.0602697,0.00649199,0.0143452,0.0478689,0.00647803,0.0114867,0.00710236,0.0381171,0.0179325,0,0,0,0
132,0,0,0,0,0.0184987,0.0352863,0,0,0.0454387,0.0193086,0.0233848,0.00427283,0,0,0.0442749,0,0.0210116,0.0171218,0.0282103,0.0257576,0.0188239,0.0150954,0.0216243,0.0247292,0.00860635,0.0235524,0.013663,0.0165196,0.0118801,0.024233,0.00897761,0.0272603,0.0530831,0.0248555,0.0144831,0.00890471,0.0332131,0.0123536,0.0367845,0.00878012,0.0103416,0,0,0.0222741,0,0.0063325,0.0100558,0.0303575,0.0309479,0.0392633,0.0199464,0.0191006,0.0177063,0.0107772,0.0135541,0.0150976,0.0131545,0.011663,0.0610369,0.00654134,0.01282,0.0469401,0.00669227,0.0114909,0.00713706,0.0385069,0.017847,0,0,0,0
133,0,0,0,0,0.0183221,0.0354622,0,0,0.0444311,0.0193664,0.022238,0.00416408,0,0,0.0447968,0,0.0210217,0.0172593,0.0278649,0.024994,0.0187338,0.0151143,0.0218816,0.024963,0.00836661,0.0235975,0.0136546,0.0162466,0.0114509,0.0230323,0.00857082,0.0269065,0.052627,0.0250997,0.0144161,0.00899762,0.0328403,0.0124308,0.0357702,0.00992086,0.0102968,0,0,0.0227888,0,0.00635354,0.0102487,0.030498,0.0302698,0.0395091,0.0183495,0.0198751,0.018083,0.0108727,0.0136043,0.0142294,0.0127679,0.0103943,0.0618492,0.00586053,0.0113313,0.0460748,0.00691701,0.0115014,0.0071396,0.0389111,0.017732,0,0,0,0
134,0,0,0,0,0.0181452,0.0356108,0,0,0.0434037,0.019442,0.0212382,0.00434076,0,0,0.0452819,0,0.0210943,0.0174552,0.0276741,0.0246005,0.0186716,0.0149474,0.0221631,0.025205,0.0080983,0.0231033,0.0133181,0.0157222,0.0107683,0.021563,0.00826683,0.0264896,0.0522345,0.0253529,0.0143517,0.00909438,0.0320718,0.0125159,0.0341844,0.0112817,0.0102555,0,0,0.0233595,0,0.0063838,0.0104576,0.030736,0.0297193,0.0397541,0.0163009,0.0207919,0.0183911,0.0109148,0.0136022,0.0131743,0.0118368,0.0088167,0.0626983,0.00528032,0.00958973,0.0447657,0.00715975,0.0115848,0.00721312,0.0392767,0.0176234,0,0,0,0
135,0,0,0,0,0.0179622,0.0357511,0,0,0.042741,0.0195185,0.0206832,0.00468405,0,0,0.0457514,0,0.0212122,0.0177136,0.0274504,0.024872,0.0186039,0.0147085,0.0224682,0.0254323,0.00772372,0.0226036,0.0126778,0.0151731,0.00981532,0.0199478,0.00799668,0.026058,0.0519605,0.0255972,0.0143358,0.00919884,0.0312199,0.0125972,0.0323378,0.0127503,0.0102248,0,0,0.0240389,0,0.00640614,0.0107172,0.0310005,0.0293778,0.0399493,0.0139134,0.0218183,0.0188186,0.0109429,0.0135884,0.0124477,0.0111729,0.00709889,0.0634884,0.00533416,0.00778489,0.0432008,0.00741061,0.0117324,0.00729374,0.039621,0.0174901,0,0,0,0
136,0,0,0,0,0.0177906,0.0358569,0,0,0.0426579,0.0195763,0.0206686,0.0051069,0,0,0.0461543,0,0.0213665,0.0179013,0.0271504,0.0255128,0.018538,0.0145042,0.0228144,0.0256408,0.00719078,0.0217257,0.011797,0.0146799,0.00867215,0.0183912,0.00760185,0.0256633,0.0520648,0.0257891,0.0143153,0.00929685,0.0305432,0.0126632,0.0305036,0.0143107,0.0102184,0,0,0.0247349,0,0.0064228,0.0110306,0.031275,0.0281541,0.040116,0.0114142,0.0228853,0.0193047,0.0109551,0.0135986,0.0116358,0.0108054,0.00539575,0.0641906,0.00596077,0.00609332,0.0416104,0.00765565,0.0120078,0.00739362,0.0398976,0.0173274,0,0,0,0
137,0,0,0,0,0.017727,0.0359697,0,0,0.0429269,0.0196342,0.0211225,0.00565381,0,0,0.0464987,0,0.0215278,0.0180792,0.026844,0.0264537,0.0184705,0.0142242,0.0232707,0.0258778,0.00659022,0.0203001,0.0106978,0.0141599,0.00748335,0.0169329,0.00715204,0.0252634,0.052532,0.0260095,0.0143027,0.00938656,0.0299268,0.012731,0.0285696,0.0159916,0.0102869,0,0,0.0254813,0,0.00641908,0.011475,0.0315911,0.0272139,0.040224,0.00892202,0.0239948,0.0198262,0.0109266,0.0136466,0.010666,0.0107288,0.0039352,0.0648089,0.0065787,0.00476059,0.0399737,0.00790242,0.0123387,0.00746383,0.0401288,0.0172037,0,0,0,0
138,0,0,0,0,0.0177509,0.0361694,0,0,0.0433223,0.0197296,0.0219451,0.00638352,0,0,0.046954,0,0.0216688,0.0183511,0.0265757,0.0277285,0.0183748,0.0139889,0.0239464,0.0261828,0.00592399,0.0183319,0.00939166,0.0135956,0.00635756,0.015543,0.00677081,0.0248757,0.0532755,0.0262653,0.0143186,0.00949951,0.0290141,0.0128316,0.0263159,0.0178794,0.0104832,0,0,0.026409,0,0.00641535,0.012054,0.0319637,0.0271455,0.0402594,0.00636038,0.0252333,0.0204729,0.0107334,0.0137434,0.00945826,0.0106937,0.00318211,0.065299,0.0073079,0.00457067,0.037957,0.00826668,0.0127052,0.00754045,0.040406,0.0172051,0,0,0,0
139,0,0,0,0,0.0178383,0.0365937,0,0,0.043875,0.0198829,0.0230913,0.00747066,0,0,0.047704,0,0.0217031,0.0188025,0.0263628,0.0293292,0.0182102,0.013965,0.0251188,0.0265742,0.00514863,0.0159077,0.00794697,0.0130172,0.00522209,0.014111,0.00642688,0.0245114,0.0538404,0.0265774,0.0142881,0.00964382,0.0278556,0.0130266,0.0234909,0.0201409,0.0108097,0,0,0.0279289,0,0.00646435,0.0129137,0.0324164,0.0272124,0.0401766,0.00475129,0.0268142,0.0215591,0.0104143,0.0139117,0.00817812,0.0101979,0.00415152,0.065669,0.00823419,0.00607167,0.0354256,0.00889115,0.0132453,0.00761704,0.0410064,0.0173705,0,0,0,0
140,0,0,0,0,0.0179751,0.0368919,0,0,0.0441861,0.0200065,0.0245136,0.00857738,0,0,0.0484614,0,0.0216597,0.0192253,0.0261325,0.0311202,0.0180705,0.0141764,0.0262593,0.0269143,0.00430891,0.0132878,0.00668296,0.0123497,0.00399643,0.0126363,0.00610644,0.0240934,0.0540726,0.0268786,0.0142506,0.00976308,0.0270235,0.0131795,0.0210102,0.0222914,0.0111551,0,0,0.0292993,0,0.00654655,0.0137031,0.0329334,0.0273283,0.040036,0.00590289,0.0283551,0.0225819,0.0101514,0.0141819,0.0071888,0.00997199,0.00621046,0.0658591,0.00917569,0.00794912,0.0329255,0.00945463,0.0137425,0.00771648,0.0413961,0.0175681,0,0,0,0
141,0,0,0,0,0.0181446,0.0372154,0,0,0.0442775,0.0201371,0.02625,0.00988993,0,0,0.0493591,0,0.0215126,0.0197191,0.025968,0.0330846,0.0179546,0.0144873,0.0276129,0.0272661,0.00362746,0.0106297,0.00599601,0.0116379,0.00304878,0.0111814,0.00578083,0.0236859,0.053923,0.027241,0.0141838,0.00985134,0.0265683,0.0133096,0.018882,0.0244869,0.0116455,0,0,0.030693,0,0.00666427,0.0145214,0.033532,0.0276434,0.0397532,0.009571,0.0301116,0.0237051,0.00974456,0.0145797,0.00657257,0.010143,0.00926394,0.0655405,0.0106013,0.0103982,0.0304321,0.0100236,0.0141707,0.00784348,0.0417331,0.0178579,0,0,0,0
142,0,0,0,0,0.0183606,0.0374352,0,0,0.0443312,0.0202556,0.02821,0.0111217,0,0,0.0502404,0,0.021398,0.0202054,0.0258366,0.035234,0.0179168,0.0147906,0.0286561,0.0275972,0.00320769,0.0082128,0.00614561,0.01089,0.00295776,0.0098405,0.0054845,0.0233122,0.0533961,0.027603,0.0141112,0.00992815,0.0264492,0.0134097,0.0183393,0.0262745,0.0121429,0,0,0.031786,0,0.00672563,0.0151669,0.0340381,0.0281995,0.0393021,0.0135387,0.0317089,0.0246724,0.00929387,0.0150187,0.00690313,0.0104933,0.0122697,0.0645329,0.0122609,0.0130014,0.0287583,0.0104941,0.0144797,0.00791112,0.0419102,0.0181712,0,0,0,0
143,0,0,0,0,0.0185739,0.037745,0,0,0.0441162,0.0203791,0.0302555,0.0123003,0,0,0.0511505,0,0.0212409,0.0206885,0.0258078,0.0373074,0.0179279,0.0152623,0.0296491,0.0279313,0.00324535,0.00651241,0.0071871,0.0101471,0.00378641,0.00841859,0.00525449,0.022928,0.0520573,0.0279937,0.0140322,0.0100129,0.0259992,0.0134932,0.0170599,0.0279988,0.012621,0,0,0.0328748,0,0.00679671,0.015764,0.0345816,0.0284012,0.0388372,0.0171926,0.0332964,0.0257145,0.00878087,0.0155904,0.00779727,0.01098,0.0145545,0.0638621,0.0128773,0.0151695,0.0266237,0.0109376,0.0147762,0.0080224,0.0422269,0.0185073,0,0,0,0
144,0,0,0,0,0.0187237,0.0379681,0,0,0.0435156,0.0204681,0.0321911,0.0132362,0,0,0.0518849,0,0.0210804,0.0210228,0.0258626,0.039092,0.0180156,0.01592,0.0303371,0.0281512,0.003874,0.00675397,0.00894683,0.00946184,0.00519778,0.00684107,0.00507167,0.0224989,0.0498128,0.0282313,0.0139609,0.0100808,0.0254687,0.0135526,0.015587,0.0295381,0.0129823,0,0,0.0336604,0,0.00686778,0.0162107,0.0351508,0.0284433,0.0384137,0.0199765,0.0345387,0.0264579,0.00844893,0.0161923,0.00861062,0.0113871,0.0157428,0.0636514,0.0122889,0.016033,0.0243625,0.01127,0.0149825,0.00803342,0.0424963,0.0187434,0,0,0,0
145,0,0,0,0,0.018881,0.0382501,0,0,0.0423942,0.0205254,0.0338339,0.0141057,0,0,0.0526429,0,0.0209205,0.0213276,0.0260572,0.0404074,0.0181083,0.0167799,0.0311253,0.0283547,0.00486555,0.0092404,0.0111454,0.00893585,0.00687804,0.00501183,0.00495463,0.0220517,0.0465398,0.0284532,0.013895,0.0101315,0.0251791,0.0136133,0.0142977,0.0310077,0.0133759,0,0,0.0344668,0,0.00693076,0.0166755,0.0357338,0.0285583,0.0379257,0.0226505,0.0358549,0.0271899,0.0087262,0.0168232,0.00946417,0.0119448,0.0173551,0.0634104,0.0119468,0.0171332,0.022253,0.0116052,0.015094,0.00804736,0.0429265,0.0189962,0,0,0,0
146,0,0,0,0,0.0190496,0.0385806,0,0,0.0408722,0.0205535,0.0350781,0.0149117,0,0,0.0532133,0,0.0207676,0.0216044,0.026425,0.0411039,0.018193,0.017825,0.0319347,0.0285367,0.00586033,0.0127794,0.0135226,0.00859364,0.00879255,0.00323786,0.00489772,0.0215457,0.0422794,0.0286167,0.0138899,0.0102217,0.0250049,0.0136858,0.0137919,0.0322812,0.0137742,0,0,0.0351844,0,0.00702806,0.0170815,0.0362722,0.0286612,0.0373323,0.025526,0.0371845,0.0279166,0.00878048,0.0173396,0.0105312,0.0123584,0.0192879,0.062858,0.0121189,0.0188866,0.0203078,0.0119165,0.0151114,0.0080803,0.043453,0.0192578,0,0,0,0
147,0,0,0,0,0.0191715,0.0388213,0,0,0.0392023,0.020533,0.035753,0.0154343,0,0,0.0534909,0,0.020642,0.0217761,0.0269541,0.0410421,0.0182651,0.0191582,0.0325239,0.0286206,0.00685456,0.0166139,0.0159766,0.00847876,0.0108885,0.00331723,0.00489014,0.0208971,0.0371982,0.0286452,0.0139349,0.0102238,0.024593,0.0137422,0.0138603,0.0332232,0.0140713,0,0,0.0356216,0,0.00713872,0.0172437,0.0367198,0.0288596,0.0366789,0.0281028,0.0383734,0.0284972,0.00833967,0.0177267,0.0114717,0.0125862,0.0210312,0.062245,0.0125213,0.0207411,0.0184014,0.0121407,0.0150076,0.00816428,0.0439116,0.0194585,0,0,0,0
