Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_M,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70,IMU_B
72,0,0,0,0,0.0149418,0.0251403,0,0,0.0359046,0.0224046,0.0192266,0.0104758,0,0,0.0495029,0,0.0190045,0.0221723,0.0236514,0.00775047,0.0247362,0.0125387,0.0256079,0.0143933,0.00800582,0.0153968,0.0136827,0.0188813,0.0101158,0.0190273,0.00727683,0.0244601,0.0426985,0.0292573,0.0135193,0.0102093,0.0318324,0.0145434,0.0217277,0.00792965,0.0150847,0,0,0.0206249,0,0.0088861,0.0112447,0.0363959,0.0315976,0.0320672,0.0242078,0.020719,0.0175328,0.0111302,0.011132,0.00717937,0.0110469,0.0190501,0.0365261,0.0278657,0.0250575,0.0401118,0.00749414,0.00902202,0.00536142,0.0279055,0.0144401,0,0,0,0
73,0,0,0,0,0.0146755,0.0251358,0,0,0.0363066,0.0225645,0.0181732,0.0105208,0,0,0.0495131,0,0.0185543,0.0225377,0.0235256,0.00674018,0.02474,0.0122109,0.0258662,0.0139454,0.00815328,0.0154409,0.0139359,0.0193103,0.0102266,0.0197683,0.00751835,0.0246556,0.0439577,0.0291292,0.0134425,0.0103167,0.0309967,0.0146285,0.0224198,0.00726541,0.0147352,0,0,0.0206383,0,0.00903501,0.0110437,0.0358996,0.0317839,0.0322847,0.0259349,0.0206206,0.0175736,0.0115467,0.0114475,0.00766415,0.0116589,0.0204641,0.0362547,0.0286378,0.0258003,0.0397079,0.00752124,0.00870591,0.00520244,0.0275467,0.014333,0,0,0,0
74,0,0,0,0,0.0143732,0.0251956,0,0,0.0368538,0.0227258,0.0174252,0.0105529,0,0,0.0494934,0,0.0182135,0.0228253,0.0233412,0.0061988,0.0247137,0.0118719,0.0262105,0.0136078,0.00824315,0.0155622,0.0141798,0.0196625,0.0103586,0.0204148,0.00760151,0.0247961,0.0453046,0.0290257,0.0133802,0.0104171,0.0301721,0.0147034,0.0235398,0.00675117,0.0143597,0,0,0.0206974,0,0.00913677,0.0109933,0.035456,0.0322924,0.032529,0.0276181,0.0206656,0.0176171,0.0114828,0.0117666,0.0081919,0.0122773,0.0221694,0.0359489,0.029315,0.0268055,0.038478,0.0075529,0.0085232,0.00511726,0.0274578,0.0142085,0,0,0,0
75,0,0,0,0,0.0140747,0.0253299,0,0,0.0376033,0.022856,0.0169859,0.0105772,0,0,0.0494562,0,0.017986,0.0230645,0.0232421,0.00622702,0.0246793,0.0115119,0.0265185,0.013394,0.008156,0.0157749,0.0142533,0.0199214,0.0104146,0.0207806,0.00776722,0.0248915,0.0467402,0.0289618,0.0133271,0.0104962,0.0296218,0.0148055,0.0250088,0.0062679,0.0139773,0,0,0.0208566,0,0.00923578,0.0111701,0.0349977,0.0328073,0.0327691,0.0292108,0.0206166,0.0176793,0.0113822,0.0121169,0.00854452,0.01274,0.0236091,0.0358645,0.0296558,0.027856,0.0370098,0.00762108,0.00842027,0.00506852,0.0276535,0.0140502,0,0,0,0
76,0,0,0,0,0.013839,0.0254888,0,0,0.0384553,0.022933,0.0168514,0.0106339,0,0,0.0493623,0,0.0177998,0.0232883,0.0232904,0.00674374,0.0246074,0.011194,0.026813,0.0133018,0.00806732,0.0159151,0.014261,0.0199695,0.0102344,0.0207459,0.00775012,0.0249574,0.0480858,0.0288875,0.0132938,0.0105488,0.0294705,0.0149057,0.0266179,0.00599831,0.0136067,0,0,0.0209792,0,0.00928202,0.0116542,0.0344423,0.0332921,0.0330114,0.0305239,0.0204198,0.0176554,0.0112317,0.0123807,0.00865952,0.0128545,0.0245097,0.0358468,0.0298278,0.0288619,0.0356679,0.00765374,0.00840522,0.0050493,0.0279762,0.013854,0,0,0,0
77,0,0,0,0,0.0136225,0.025583,0,0,0.0394869,0.0229831,0.017089,0.0107588,0,0,0.0491731,0,0.0177446,0.0235112,0.0232788,0.00726226,0.0245003,0.0108461,0.0270027,0.0132886,0.00804429,0.0159206,0.0141376,0.0200949,0.00990904,0.0205472,0.00768973,0.0249824,0.0495203,0.0287934,0.0133266,0.0106201,0.0297286,0.014956,0.0281848,0.00600456,0.0132375,0,0,0.0209021,0,0.00926782,0.0116684,0.0338803,0.0335232,0.0331444,0.0314839,0.0199641,0.0174744,0.0109459,0.012519,0.00878295,0.01262,0.0251954,0.035855,0.0298876,0.0300122,0.034834,0.00760724,0.00841477,0.00504424,0.0282005,0.0136476,0,0,0,0
78,0,0,0,0,0.0133503,0.0255772,0,0,0.0405598,0.0229986,0.0173645,0.0108165,0,0,0.0488419,0,0.0177755,0.023644,0.0232461,0.00749541,0.0243286,0.0105428,0.0269841,0.0132759,0.00807074,0.0158877,0.0140862,0.0202772,0.00962177,0.0204702,0.00767239,0.0249768,0.0512174,0.0286408,0.013357,0.0106556,0.0301165,0.0149562,0.0296379,0.00614605,0.0127713,0,0,0.0206519,0,0.009235,0.0115577,0.0334232,0.0340964,0.0332079,0.0320351,0.0191695,0.017199,0.0104783,0.0125464,0.00872188,0.0122792,0.0258153,0.0358431,0.0298808,0.0311122,0.0344288,0.00752894,0.00849,0.00501528,0.0282589,0.0134185,0,0,0,0
79,0,0,0,0,0.0131207,0.0255969,0,0,0.0414681,0.0230026,0.017358,0.0108768,0,0,0.0485197,0,0.0177693,0.0237945,0.0230522,0.00739511,0.0241136,0.0102874,0.0268741,0.0133398,0.00818682,0.0158009,0.0141021,0.0205356,0.00941721,0.0205967,0.00778323,0.0250024,0.0529084,0.0285135,0.01343,0.010805,0.0310018,0.0149774,0.0315363,0.00624373,0.0122876,0,0,0.0204136,0,0.00920184,0.011556,0.0329587,0.0348044,0.0334793,0.0323413,0.0182477,0.0169321,0.009994,0.0125547,0.00834215,0.0120575,0.0264241,0.0358424,0.0298341,0.0321023,0.0349459,0.00751344,0.00859752,0.0050309,0.0283297,0.0132482,0,0,0,0
80,0,0,0,0,0.0129232,0.0255749,0,0,0.0424338,0.0230132,0.0170912,0.0110748,0,0,0.0482029,0,0.0177844,0.0239671,0.0229372,0.0073038,0.023988,0.0101349,0.0267101,0.0134527,0.00841295,0.0158969,0.0142348,0.0208893,0.00945712,0.0211387,0.00801729,0.0250964,0.0548034,0.0284129,0.0135612,0.0110251,0.0323058,0.0149355,0.0338939,0.00636037,0.0118695,0,0,0.0202295,0,0.00916254,0.0114375,0.0324044,0.0361279,0.0338655,0.0325895,0.0172256,0.0167425,0.00940378,0.0125807,0.00800633,0.0111562,0.0271235,0.0359843,0.029642,0.0330355,0.0361612,0.00751861,0.00836266,0.00501088,0.0283219,0.0131132,0,0,0,0
81,0,0,0,0,0.0126853,0.0254783,0,0,0.0432561,0.0230721,0.0166538,0.0113862,0,0,0.0477652,0,0.017637,0.0240715,0.0229829,0.00747534,0.0238721,0.0100682,0.0263939,0.0135926,0.00863918,0.0160957,0.0144166,0.0212985,0.00950506,0.0218198,0.00824754,0.0252495,0.0564839,0.028227,0.0135719,0.0112619,0.0338505,0.0149012,0.0361345,0.00647697,0.0114202,0,0,0.0200446,0,0.00913089,0.0112218,0.0320362,0.0378188,0.0343033,0.0333099,0.0160715,0.0163924,0.00857662,0.0126657,0.00779454,0.00980943,0.0280141,0.036361,0.0292093,0.0338141,0.0380779,0.00752275,0.0080459,0.0049808,0.028195,0.0129695,0,0,0,0
82,0,0,0,0,0.0124263,0.025341,0,0,0.0440863,0.0231321,0.0162397,0.0117606,0,0,0.0473864,0,0.0176641,0.0243122,0.0231599,0.0078748,0.023739,0.0100416,0.0259725,0.013727,0.00878231,0.0163813,0.0146189,0.0216434,0.00961971,0.0224644,0.0084255,0.0253831,0.0580574,0.028079,0.0134967,0.0112888,0.0352201,0.0148921,0.0382312,0.00660903,0.0108838,0,0,0.0198065,0,0.009124,0.0111054,0.0318933,0.0397386,0.0347374,0.0342852,0.0149036,0.0160134,0.00749416,0.0127417,0.00774053,0.00859109,0.029233,0.0369728,0.0285053,0.034745,0.040392,0.00750775,0.00795436,0.00495808,0.0279974,0.0128096,0,0,0,0
83,0,0,0,0,0.0122093,0.025184,0,0,0.0451008,0.0231707,0.0160051,0.0121722,0,0,0.0471543,0,0.0177747,0.0246545,0.0234497,0.00835908,0.0236223,0.010002,0.0256003,0.0138626,0.00890869,0.0167821,0.01475,0.0218904,0.00973575,0.0229441,0.00857843,0.025452,0.0596946,0.0280123,0.0134492,0.0112409,0.0365256,0.0148447,0.0403523,0.00670261,0.0103141,0,0,0.0194576,0,0.00911063,0.0111045,0.0319122,0.041801,0.0351322,0.0349328,0.0138462,0.0156794,0.00635199,0.012752,0.00755671,0.0077099,0.0302202,0.0375555,0.0278359,0.0355681,0.0432089,0.00744567,0.00791654,0.00493419,0.0277874,0.0126202,0,0,0,0
84,0,0,0,0,0.012048,0.0250538,0,0,0.0461118,0.0232062,0.0160465,0.0125868,0,0,0.0470447,0,0.0176792,0.0248429,0.0236765,0.00882248,0.0235231,0.00998677,0.0253525,0.0140574,0.00909235,0.0171788,0.0149344,0.0220681,0.00958534,0.0231344,0.00862775,0.0254756,0.0612028,0.0280017,0.0134868,0.0113491,0.0374123,0.0147988,0.0424573,0.00682278,0.00975501,0,0,0.019115,0,0.00910218,0.0108957,0.0318961,0.0440165,0.035479,0.0353458,0.0129075,0.0154484,0.00562306,0.0127692,0.00734464,0.00718499,0.0309425,0.038212,0.0270778,0.0362305,0.0461879,0.00736592,0.00787548,0.00493483,0.027612,0.0124292,0,0,0,0
85,0,0,0,0,0.0118394,0.024948,0,0,0.0469293,0.0232657,0.016294,0.0129032,0,0,0.0469734,0,0.0176063,0.0250049,0.0237617,0.00919217,0.0233149,0.00995702,0.0252109,0.014259,0.00919421,0.0174427,0.0150198,0.0221613,0.00938752,0.0230564,0.00862406,0.0254561,0.0623669,0.0280114,0.0134912,0.0113433,0.0380674,0.0147599,0.0448174,0.00695756,0.00915721,0,0,0.0188388,0,0.00910154,0.0106298,0.0319122,0.0467728,0.0358443,0.0356101,0.0120442,0.0153459,0.00491793,0.0128392,0.00720493,0.00685961,0.0314744,0.0391901,0.0260144,0.0369064,0.0494162,0.00730923,0.00789814,0.00492341,0.0274978,0.012196,0,0,0,0
86,0,0,0,0,0.0115425,0.0248628,0,0,0.0476868,0.0232756,0.0165183,0.0131905,0,0,0.0469461,0,0.0173327,0.0252244,0.0237804,0.00960779,0.0231655,0.00999589,0.0250854,0.0144588,0.00925177,0.0177089,0.0150599,0.0222829,0.00936675,0.0230072,0.0085821,0.0254144,0.0634315,0.028085,0.013526,0.0114548,0.038846,0.0147079,0.0471899,0.00686767,0.0084838,0,0,0.0185185,0,0.00908034,0.0105519,0.0320896,0.0499168,0.0361925,0.0359158,0.0112306,0.0151215,0.00463059,0.013008,0.0074733,0.00668215,0.0320758,0.0407395,0.0244159,0.0376776,0.052609,0.0072028,0.00784745,0.00488999,0.0274132,0.011909,0,0,0,0
87,0,0,0,0,0.0111947,0.0247325,0,0,0.0483249,0.023288,0.0166454,0.0134445,0,0,0.0468621,0,0.0171093,0.0254133,0.0238184,0.0100497,0.0231163,0.0101361,0.0249689,0.0145707,0.00933249,0.0179959,0.0150827,0.0223903,0.00934637,0.0229789,0.00845268,0.0254128,0.0643248,0.0281217,0.0135165,0.0114176,0.0396161,0.0146629,0.0493171,0.00643516,0.00781292,0,0,0.0181142,0,0.00907957,0.0103848,0.0323196,0.0525203,0.0365348,0.035713,0.0104241,0.0146341,0.00449877,0.0132181,0.00774999,0.00626387,0.0321531,0.0425051,0.0228103,0.0379406,0.0556916,0.00706903,0.00739982,0.00487094,0.0272217,0.0115955,0,0,0,0
88,0,0,0,0,0.0108557,0.0245807,0,0,0.0488513,0.0232689,0.0168274,0.0135611,0,0,0.0468529,0,0.0169566,0.0256229,0.0237807,0.0104231,0.0230446,0.0102286,0.0248334,0.0146362,0.00943677,0.0182538,0.0151599,0.0224069,0.0092178,0.0228684,0.00850727,0.0254255,0.0649793,0.0281991,0.0134759,0.0112585,0.0399946,0.0145848,0.0509571,0.00616071,0.0071873,0,0,0.0176298,0,0.0090914,0.0101798,0.0325938,0.0544858,0.0367812,0.0349927,0.00964625,0.013981,0.00462545,0.0135984,0.00807864,0.0060575,0.0318494,0.0445039,0.021295,0.0378686,0.0578999,0.00691666,0.0070541,0.0048327,0.0269732,0.0113028,0,0,0,0
89,0,0,0,0,0.010583,0.0244603,0,0,0.0493409,0.0232323,0.0171241,0.0134775,0,0,0.0469213,0,0.0167437,0.0258173,0.023663,0.0107572,0.0229714,0.010233,0.0246953,0.0147409,0.00950051,0.01851,0.0152354,0.022338,0.008851,0.0226071,0.00857002,0.025408,0.0654405,0.0283408,0.0134988,0.0112605,0.0403247,0.0144674,0.0521237,0.00590693,0.00661001,0,0,0.0172101,0,0.00911376,0.00987127,0.0329003,0.0559062,0.0369511,0.0339269,0.00896392,0.0132928,0.004752,0.0141974,0.00854146,0.00609603,0.0312815,0.0468244,0.0195619,0.0375736,0.0589948,0.00680843,0.00686966,0.00474967,0.0267202,0.0110193,0,0,0,0
90,0,0,0,0,0.010328,0.0243141,0,0,0.0498212,0.0231786,0.0173858,0.0133683,0,0,0.0469674,0,0.0165862,0.0259274,0.0234814,0.0111558,0.0230176,0.0102205,0.0245064,0.0148025,0.0095102,0.018815,0.0153002,0.0222762,0.00859561,0.022301,0.00854597,0.0253483,0.0660065,0.0284333,0.0135087,0.0112599,0.0410287,0.0143721,0.0532573,0.00558892,0.00603995,0,0,0.0169296,0,0.0091597,0.00973662,0.0332203,0.056734,0.0370735,0.0328349,0.00838244,0.0128909,0.0048305,0.0149493,0.00935535,0.00659768,0.03055,0.0494848,0.0174513,0.036926,0.0590575,0.00679967,0.00672271,0.00464309,0.0264449,0.0107142,0,0,0,0
91,0,0,0,0,0.0101075,0.024125,0,0,0.0501086,0.023125,0.017556,0.0132195,0,0,0.0469454,0,0.016427,0.0260456,0.0233078,0.011614,0.0230993,0.0102029,0.0243746,0.0149288,0.00958317,0.0190996,0.0153234,0.02222,0.00834775,0.0220989,0.00848959,0.0253143,0.0664339,0.0285217,0.0135088,0.0112521,0.0420038,0.0143363,0.0540689,0.00494189,0.00552907,0,0,0.0166643,0,0.00920633,0.00952757,0.0335436,0.0567412,0.0372771,0.0315968,0.00796139,0.0124096,0.00526727,0.0159342,0.0103359,0.00702275,0.0292767,0.052612,0.0145907,0.0353653,0.0584997,0.00682051,0.00679107,0.00459054,0.0261415,0.0103505,0,0,0,0
92,0,0,0,0,0.00996169,0.0238977,0,0,0.0502155,0.0230945,0.0176297,0.0129937,0,0,0.0468205,0,0.016336,0.0261601,0.0231977,0.0121348,0.0231756,0.0102054,0.0243787,0.0151851,0.00971808,0.0194014,0.0154142,0.0221639,0.00817285,0.0219884,0.00847565,0.0253039,0.0667106,0.0286215,0.0135217,0.0112929,0.0424939,0.0143087,0.0539278,0.00454735,0.0051226,0,0,0.0163762,0,0.00923283,0.00934298,0.0339054,0.0554996,0.0376166,0.0297791,0.00764305,0.0119189,0.00567927,0.017009,0.0110339,0.00718212,0.0270454,0.056163,0.0114131,0.0323863,0.0571666,0.00679364,0.00664961,0.0045372,0.0257711,0.00999149,0,0,0,0
93,0,0,0,0,0.00982829,0.0235729,0,0,0.0502945,0.0230355,0.017626,0.0127436,0,0,0.0466516,0,0.0163263,0.0262683,0.0231539,0.0126643,0.0233262,0.0102038,0.0243534,0.0155029,0.00982192,0.0198478,0.0156635,0.0221335,0.00816071,0.0221114,0.00854397,0.0252915,0.0670068,0.0287354,0.0135038,0.011313,0.0423906,0.0142107,0.0527025,0.00386758,0.00480701,0,0,0.016115,0,0.00925033,0.00925412,0.0342567,0.0533031,0.0379527,0.027384,0.00755432,0.0114399,0.00601465,0.0179512,0.0113989,0.00734946,0.0237104,0.0597243,0.0081692,0.0280642,0.054762,0.00679703,0.00652082,0.00445407,0.0252814,0.00965501,0,0,0,0
94,0,0,0,0,0.00975098,0.023181,0,0,0.0501402,0.022992,0.0174604,0.0125486,0,0,0.046328,0,0.0162439,0.0263353,0.0232639,0.0131743,0.0234383,0.0102775,0.0243732,0.0158729,0.00989764,0.020452,0.0158131,0.0220492,0.00812052,0.022259,0.00853039,0.0252961,0.0670387,0.0288012,0.0134773,0.0113885,0.0408386,0.0141248,0.0498689,0.00294745,0.00462386,0,0,0.0158755,0,0.00926676,0.0092358,0.0345947,0.0498575,0.0383579,0.0237872,0.00744302,0.0108724,0.00623965,0.0186299,0.0112275,0.00744162,0.0190109,0.0632003,0.0051945,0.0223449,0.0506001,0.00680863,0.00626422,0.00438449,0.0246618,0.00933017,0,0,0,0
95,0,0,0,0,0.00969245,0.0228541,0,0,0.0500464,0.0229832,0.017296,0.0126936,0,0,0.0457442,0,0.0162678,0.0262795,0.0235085,0.0137257,0.0234787,0.0103789,0.0246426,0.0162834,0.00985547,0.0210951,0.0159196,0.022022,0.0081265,0.022445,0.00853752,0.0252653,0.067137,0.0287111,0.0134856,0.0114955,0.0364563,0.0141142,0.0445205,0.0024583,0.00452961,0,0,0.0157384,0,0.00926379,0.0093093,0.0351001,0.0449502,0.0389529,0.018088,0.00729343,0.0103706,0.00613236,0.0188136,0.00998902,0.00723028,0.0135971,0.0665917,0.00490835,0.0155193,0.0436751,0.00673795,0.00602794,0.00431226,0.024069,0.00895415,0,0,0,0
96,0,0,0,0,0.00957198,0.0225891,0,0,0.0502676,0.0230312,0.0174753,0.0130157,0,0,0.0449447,0,0.0164343,0.0260716,0.0238652,0.0141812,0.0234042,0.0104154,0.0250902,0.0166927,0.00969031,0.0217368,0.0159683,0.0219383,0.00813649,0.0225995,0.00859941,0.0251131,0.0675842,0.0284624,0.013466,0.0113646,0.0298954,0.0140882,0.0375956,0.00278614,0.00447502,0,0,0.0157524,0,0.00929482,0.00928775,0.0356834,0.0397923,0.0396523,0.0108433,0.00722976,0.0101218,0.00578036,0.0184876,0.00791351,0.00704267,0.0095578,0.0695133,0.00825497,0.010194,0.0343919,0.00670191,0.00579783,0.00425476,0.0235549,0.00859528,0,0,0,0
97,0,0,0,0,0.0094043,0.0224191,0,0,0.0507588,0.0232106,0.0179242,0.013525,0,0,0.0441598,0,0.0165919,0.0256234,0.024311,0.0146358,0.0231972,0.010348,0.0257373,0.0169159,0.00945493,0.0222179,0.0158553,0.0218447,0.00808708,0.0226587,0.00867667,0.0248494,0.0682808,0.0281124,0.0132478,0.0108054,0.0212524,0.0140939,0.0299709,0.00384089,0.0044376,0,0,0.0158993,0,0.00937722,0.00923859,0.0363433,0.0349182,0.0404108,0.00444312,0.00724661,0.0101139,0.00520846,0.0178908,0.00552335,0.00736597,0.0111144,0.0717116,0.01234,0.0116705,0.0231324,0.00674389,0.00561261,0.00425864,0.0231957,0.00837845,0,0,0,0
98,0,0,0,0,0.00935443,0.0223441,0,0,0.051177,0.0232864,0.0182378,0.0139609,0,0,0.0438661,0,0.0165217,0.0254841,0.0248643,0.015143,0.0229392,0.0102859,0.0263053,0.0170045,0.00922378,0.0224862,0.0157441,0.0217594,0.00791948,0.0225533,0.00863874,0.0246106,0.0688022,0.027959,0.0132011,0.0106435,0.0141138,0.0141137,0.0247352,0.0045523,0.00446316,0,0,0.0160121,0,0.00946629,0.00938756,0.0371415,0.0318304,0.040986,0.00947703,0.00720427,0.0102324,0.00481048,0.0176998,0.00526103,0.00820507,0.0161274,0.0729305,0.0155995,0.0173727,0.0133305,0.006801,0.00549006,0.00423545,0.0229396,0.00827036,0,0,0,0
99,0,0,0,0,0.00938202,0.0223018,0,0,0.0512571,0.023245,0.0182285,0.0143006,0,0,0.0438203,0,0.0162763,0.0256542,0.0253819,0.0155684,0.0227392,0.0102436,0.0266427,0.0171668,0.00912916,0.0225224,0.0156547,0.0216908,0.00761384,0.0222963,0.00867328,0.0244745,0.0688807,0.0279324,0.0132634,0.0108447,0.0111262,0.0141387,0.0230907,0.00477703,0.00454671,0,0,0.0162123,0,0.00953579,0.0095513,0.0378246,0.0309646,0.0413334,0.0147288,0.00708968,0.0104383,0.00472945,0.0181128,0.00686178,0.00891677,0.0198812,0.073538,0.0175249,0.0218201,0.0082434,0.00689588,0.00547035,0.00423561,0.0227764,0.00823639,0,0,0,0
100,0,0,0,0,0.00938613,0.0221857,0,0,0.0508318,0.0232404,0.0178172,0.0144622,0,0,0.0438046,0,0.0161957,0.025856,0.0257574,0.0159571,0.022675,0.0101267,0.0264844,0.0173166,0.00909643,0.0224642,0.0154563,0.0216784,0.00735912,0.0220246,0.00864719,0.0244433,0.0685488,0.0279279,0.0132888,0.0108797,0.0118831,0.0141666,0.0238158,0.00491706,0.00460551,0,0,0.0164318,0,0.00954534,0.00964117,0.0381408,0.0316918,0.0414907,0.0155041,0.00669968,0.0105673,0.00475961,0.0186498,0.00753638,0.0089912,0.0207837,0.0740909,0.0182095,0.0231087,0.0089356,0.0070187,0.00554953,0.00425732,0.0225636,0.00817573,0,0,0,0
101,0,0,0,0,0.00931011,0.0221581,0,0,0.0500964,0.0232434,0.0170086,0.0147679,0,0,0.0438585,0,0.0160999,0.0258882,0.0261242,0.0164357,0.0226471,0.00991433,0.0263872,0.0174725,0.00913081,0.0222127,0.0150976,0.0217927,0.00724043,0.0217306,0.0085324,0.0244887,0.0681025,0.0279743,0.0132529,0.0109112,0.0112205,0.014194,0.0244365,0.00494768,0.00456298,0,0,0.0166223,0,0.00955348,0.0098012,0.0381261,0.0328211,0.0415995,0.0156975,0.00637296,0.0107135,0.00478573,0.0190757,0.00806792,0.00901809,0.0210643,0.0743422,0.0185041,0.0236387,0.00866543,0.00718675,0.00566107,0.00427753,0.022498,0.00813698,0,0,0,0
102,0,0,0,0,0.00915402,0.0221838,0,0,0.0492402,0.0232591,0.0161517,0.015178,0,0,0.0439575,0,0.0160001,0.0258883,0.0264742,0.016881,0.0226178,0.00960863,0.0264788,0.0176486,0.00920817,0.0217186,0.0145808,0.02195,0.00728305,0.0213767,0.0085056,0.0245318,0.0675944,0.0280833,0.0132427,0.0109801,0.00966357,0.014229,0.0246828,0.00482226,0.00442003,0,0,0.0168648,0,0.00960944,0.0100759,0.0377742,0.0338273,0.041647,0.0155312,0.00616026,0.0108417,0.00468837,0.0192154,0.00829792,0.00867538,0.0208712,0.0742382,0.0183915,0.0237518,0.00850683,0.00736357,0.00569692,0.00431091,0.0225166,0.00809803,0,0,0,0
103,0,0,0,0,0.00897759,0.0222481,0,0,0.0479136,0.0232949,0.0151699,0.0157244,0,0,0.0440754,0,0.0159017,0.0259692,0.0268322,0.0170781,0.0226835,0.00931712,0.0269891,0.0178469,0.00940861,0.0208412,0.0137926,0.0220945,0.0071523,0.0205709,0.0086332,0.024682,0.0664825,0.0282256,0.0132599,0.0110702,0.00953211,0.0142972,0.0248404,0.00470227,0.00423211,0,0,0.017142,0,0.00982847,0.010252,0.0371911,0.0339896,0.0415998,0.0134918,0.00621575,0.0110484,0.00430554,0.0189327,0.00747613,0.0074933,0.0193638,0.0738896,0.0175702,0.0221289,0.0113678,0.00737361,0.00572503,0.00434047,0.0226866,0.00810095,0,0,0,0
104,0,0,0,0,0.00874297,0.0221417,0,0,0.0461278,0.0233552,0.0139398,0.015724,0,0,0.0441078,0,0.0158672,0.0260685,0.0269709,0.0172321,0.0227152,0.00900787,0.0269164,0.0180568,0.00947978,0.0198467,0.0129907,0.0220005,0.00696825,0.0194873,0.00863439,0.0248723,0.0647606,0.0283943,0.0132529,0.0111095,0.0141167,0.0143165,0.0266399,0.00388206,0.00392314,0,0,0.0169555,0,0.00992947,0.0101715,0.0365273,0.0352266,0.0413326,0.00842372,0.00602824,0.0112273,0.00390567,0.0183542,0.00537847,0.00570603,0.0160239,0.0734153,0.015669,0.0182028,0.0168171,0.00730502,0.00561454,0.00434538,0.0226062,0.00794693,0,0,0,0
105,0,0,0,0,0.00860567,0.0219573,0,0,0.0440465,0.0234572,0.0125611,0.0153575,0,0,0.0441536,0,0.0158877,0.0262147,0.0270938,0.0173931,0.0227169,0.00868124,0.0266408,0.0180153,0.00951681,0.01874,0.0121007,0.021861,0.0068674,0.0184778,0.00856825,0.0250876,0.0626557,0.0285724,0.0131815,0.0110605,0.0209432,0.0143141,0.0304047,0.0028133,0.00372252,0,0,0.0166738,0,0.00996662,0.0100169,0.0360086,0.0377861,0.0409371,0.0050427,0.00592129,0.0110823,0.00356077,0.0179356,0.0046289,0.00450091,0.0130117,0.0724566,0.0131177,0.0144632,0.0235625,0.00725826,0.00542305,0.00434311,0.0223541,0.00778477,0,0,0,0
106,0,0,0,0,0.0084103,0.0218209,0,0,0.0417532,0.0235487,0.0111225,0.0150594,0,0,0.0442677,0,0.0159868,0.0262296,0.0273472,0.0175431,0.0227082,0.00845413,0.0265902,0.0178329,0.00959735,0.0175374,0.0111324,0.0217649,0.00696441,0.0176115,0.00849301,0.025328,0.0603974,0.0287642,0.0130639,0.0108704,0.0271171,0.0142802,0.0351968,0.0023563,0.00357114,0,0,0.0164423,0,0.00999577,0.00985089,0.0356723,0.0418543,0.0405932,0.00740524,0.00605814,0.0108253,0.00326137,0.0177772,0.00549218,0.0041703,0.0121522,0.0714689,0.0108624,0.0130523,0.0302792,0.0072931,0.00521401,0.00431673,0.0222085,0.0076045,0,0,0,0
107,0,0,0,0,0.00815465,0.0218341,0,0,0.0391333,0.0235327,0.00963187,0.0150747,0,0,0.0445084,0,0.0160773,0.0261793,0.0277181,0.0176343,0.0226746,0.00851676,0.0267814,0.0174871,0.00964046,0.0161547,0.0101093,0.0216961,0.00732995,0.0167613,0.00839627,0.0255209,0.0578283,0.0289314,0.0130883,0.0107444,0.030754,0.0142198,0.0397959,0.00248651,0.00349894,0,0,0.0161647,0,0.00996944,0.00962872,0.0355688,0.0462292,0.0405421,0.0105564,0.00622497,0.0105874,0.00309945,0.0178398,0.00653425,0.00400036,0.0140215,0.0712259,0.00984798,0.0149812,0.0360107,0.00731488,0.00505736,0.0042527,0.0223334,0.00733831,0,0,0,0
108,0,0,0,0,0.00801476,0.0220783,0,0,0.0359996,0.0234313,0.00803224,0.0151794,0,0,0.0448564,0,0.0160568,0.026243,0.0282027,0.0176851,0.0225711,0.00878844,0.0269392,0.0169184,0.00966787,0.0146334,0.00900048,0.0215735,0.00784916,0.015792,0.00831122,0.0256697,0.0544295,0.0290713,0.0132329,0.010778,0.0318229,0.014144,0.0422693,0.00299491,0.00359343,0,0,0.0157749,0,0.00989264,0.00936363,0.0354216,0.0480859,0.0406994,0.0128379,0.00627143,0.010476,0.00338859,0.0179542,0.00765194,0.00423413,0.0161418,0.0715252,0.00960028,0.0178367,0.0396906,0.00725077,0.00488122,0.00416435,0.0227373,0.0070272,0,0,0,0
