Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,x76,LILC,x77,
882,0,0.00930194,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423182,0.0109226,0.0157632,0.0565222,0,0,0.0238577,0,0,0.0130717,0,0.0257772,0.0100904,0,0.0116649,0,0.0196388,0.00862762,0.0397107,0.0173563,0.0137248,0.00640993,0.0097229,0.0552047,0.0263969,0.0199234,0.00701212,0.0342871,0.0221495,0.0314791,0.0180047,0.017829,0,0,0.0360669,0,0.0140313,0.0227818,0.0705595,0.0465748,0.0266086,0.00640667,0.0350795,0.0066935,0.0114624,0.0521604,0.00739287,0.00940614,0.0278592,0.0277392,0.0247224,0.0343774,0.042286,0.0220295,0.00881416,0.0141102,0.0110278,0.0229982,0,0,0,0.100111,0,0
883,0,0.00931778,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373069,0.0112876,0.0156535,0.0549788,0,0,0.0224579,0,0,0.0125722,0,0.0331835,0.0113687,0,0.0114703,0,0.0227301,0.0123625,0.0391129,0.0169907,0.00992709,0.0109347,0.0131841,0.0517306,0.0257524,0.0202518,0.0072526,0.0414207,0.0222354,0.0326874,0.0168076,0.0176566,0,0,0.0363863,0,0.0140319,0.023402,0.0704185,0.0495443,0.0262047,0.00748252,0.0348669,0.00731625,0.0120077,0.0516138,0.00892182,0.0099426,0.0292667,0.0277902,0.0258416,0.0361698,0.0499892,0.0224333,0.00907102,0.0142615,0.0109764,0.0226868,0,0,0,0.100624,0,0
884,0,0.00929203,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498414,0.0116949,0.0143499,0.0540586,0,0,0.020737,0,0,0.0121977,0,0.029993,0.00904861,0,0.0113405,0,0.0182669,0.00879647,0.0403343,0.0171273,0.015251,0.00685951,0.00969953,0.0661187,0.0251707,0.0205459,0.00740416,0.0501188,0.022267,0.0341531,0.0166398,0.0178365,0,0,0.0367925,0,0.0140259,0.0239806,0.0707913,0.0526348,0.0258721,0.0088494,0.0343736,0.00795723,0.0125905,0.0510896,0.0106592,0.0108,0.031275,0.0282097,0.0274251,0.0388798,0.0594531,0.0229284,0.00914246,0.0144289,0.011056,0.0228666,0,0,0,0.10106,0,0
885,0,0.00926245,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534491,0.012064,0.0138056,0.0538271,0,0,0.019046,0,0,0.0118787,0,0.0327407,0.00860531,0,0.0112997,0,0.0173684,0.00839183,0.0408671,0.0168524,0.0161014,0.00716381,0.00993521,0.0716968,0.0242784,0.020886,0.00761089,0.0569006,0.0222959,0.0350966,0.0162083,0.0178954,0,0,0.037251,0,0.0139955,0.024523,0.0709111,0.0543641,0.0255031,0.00993761,0.0339909,0.00860067,0.0128506,0.0507268,0.0121449,0.0114594,0.0327839,0.0286043,0.0285549,0.0409012,0.0665792,0.0235518,0.00914117,0.0146198,0.0110097,0.0227396,0,0,0,0.101485,0,0
886,0,0.00923271,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569275,0.0124229,0.0132577,0.0538326,0,0,0.017959,0,0,0.0117284,0,0.0356699,0.00853064,0,0.0111001,0,0.0164898,0.00839233,0.0415135,0.0166179,0.0170205,0.00763937,0.0104212,0.0771178,0.0230803,0.0212447,0.00783806,0.0619005,0.0223124,0.0355556,0.015977,0.0179452,0,0,0.0377349,0,0.0139195,0.0250174,0.0710261,0.0552764,0.0251226,0.0106737,0.0336054,0.00924761,0.0129047,0.0503704,0.0132226,0.0119953,0.0340706,0.0289159,0.0293407,0.0426447,0.0714323,0.0242385,0.00917064,0.0147753,0.0109564,0.0225198,0,0,0,0.101978,0,0
887,0,0.00926506,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603743,0.0127455,0.0129323,0.053724,0,0,0.0172861,0,0,0.0122275,0,0.038641,0.00890899,0,0.010929,0,0.0157439,0.00830236,0.0422436,0.0182678,0.0178982,0.00804097,0.0111176,0.0824928,0.0221053,0.0215886,0.00812572,0.0643935,0.0223384,0.0355497,0.0158311,0.0180671,0,0,0.0383104,0,0.0138783,0.0255988,0.071133,0.0553442,0.0247763,0.0109225,0.0332171,0.00993604,0.0127764,0.0500426,0.013789,0.012273,0.034949,0.029085,0.029728,0.0438035,0.0735609,0.0250448,0.0092198,0.0149129,0.0109843,0.0223036,0,0,0,0.102531,0,0
888,0,0.0093746,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634409,0.0130079,0.0127198,0.0537121,0,0,0.0176488,0,0,0.0135278,0,0.0416451,0.00955726,0,0.0108957,0,0.0151482,0.00804492,0.0430025,0.0196301,0.0185149,0.00859573,0.0119611,0.0874378,0.0222542,0.0217847,0.00840979,0.0646112,0.0223358,0.0352706,0.0157926,0.0182228,0,0,0.0389739,0,0.0138729,0.0262579,0.0713262,0.0545589,0.0245267,0.0107762,0.032846,0.0106506,0.0124892,0.0498962,0.0138854,0.0122071,0.0352387,0.0291951,0.0297685,0.0441124,0.073324,0.0259508,0.00921849,0.0150555,0.0111314,0.0221817,0,0,0,0.103092,0,0
889,0,0.00980046,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659727,0.0132009,0.012503,0.05392,0,0,0.022746,0,0,0.016518,0,0.0444529,0.0103072,0,0.0112481,0,0.0144282,0.00814994,0.0437699,0.0202837,0.018922,0.00935498,0.0128081,0.0915827,0.0265937,0.0218573,0.00969846,0.0629783,0.0221822,0.0350633,0.0159535,0.0179811,0,0,0.0405641,0,0.013945,0.0281005,0.0715563,0.0533474,0.0243435,0.0103463,0.0324267,0.0116834,0.0120901,0.0499446,0.0136003,0.0118056,0.0347275,0.0292143,0.0295367,0.0433888,0.0717003,0.0279243,0.00944887,0.0148793,0.0114885,0.0218091,0,0,0,0.103772,0,0
890,0,0.0100129,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676776,0.0132806,0.0124284,0.054017,0,0,0.0273386,0,0,0.0184232,0,0.0468679,0.0111708,0,0.011599,0,0.0136674,0.00837253,0.0444749,0.0202538,0.0190719,0.0101295,0.0136328,0.0946995,0.0299249,0.0219352,0.0105586,0.0608243,0.0220827,0.0348688,0.0161561,0.0182291,0,0,0.0412182,0,0.0139501,0.0286256,0.0718079,0.0523104,0.0242342,0.00962341,0.0321107,0.0123454,0.0117671,0.0501201,0.0129802,0.011119,0.0335101,0.0293371,0.0290331,0.0417122,0.0699959,0.0287892,0.00939768,0.014966,0.0116066,0.0217522,0,0,0,0.104365,0,0
891,0,0.0101511,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0683635,0.0131919,0.0126206,0.0541168,0,0,0.0325138,0,0,0.0207331,0,0.0487544,0.0119761,0,0.012015,0,0.0132372,0.00867434,0.0449936,0.020137,0.0191386,0.0107313,0.0142984,0.0966125,0.0337746,0.0219448,0.0115345,0.0593351,0.0218934,0.034518,0.0164072,0.018457,0,0,0.0416796,0,0.0139448,0.0289816,0.0719903,0.0520444,0.0241405,0.00869001,0.0317858,0.0129558,0.0116175,0.0504177,0.0120515,0.0103171,0.0321418,0.0293764,0.0285094,0.0397286,0.0688228,0.029522,0.00908957,0.0149772,0.0118239,0.0217245,0,0,0,0.104851,0,0
