Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,x76,LASI,
1583,0.00832782,0.0132746,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201593,0.0206713,0.0147173,0,0,0.0820345,0,0.0258378,0.0492589,0,0.0351544,0.0443222,0.0413209,0.0176003,0.0274046,0.0217126,0.0322548,0.0382108,0,0.0236313,0.0168001,0.00881276,0.0307762,0.0135788,0.0798522,0.0254836,0.0353149,0.0197441,0.0251688,0.0301982,0.024579,0.0174776,0,0,0.0199142,0,0.013701,0,0.065785,0.0168489,0.0192577,0.0258979,0.0205982,0.040153,0.0178332,0.0672164,0.0222532,0.0225023,0.0217274,0.0395313,0.0191536,0.0243256,0.0220436,0.0112187,0.0199966,0.0122231,0.0160785,0.00789591,0,0,0,0.0160066,0
1584,0.00846283,0.0139012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196877,0.020402,0.0149903,0,0,0.0822559,0,0.0258697,0.0495287,0,0.0356572,0.0445122,0.041925,0.017616,0.0285418,0.0225499,0.0330994,0.03812,0,0.0233611,0.0168472,0.00866742,0.0299685,0.012783,0.0800492,0.0254907,0.0354178,0.0203,0.0245293,0.0311174,0.0245012,0.0181647,0,0,0.0206682,0,0.013846,0.0165048,0.0656468,0.0177391,0.019026,0.0264025,0.0206639,0.0430109,0.0182304,0.0671777,0.0233134,0.0229584,0.0224744,0.0398855,0.0198812,0.0253343,0.0228902,0.0112762,0.019666,0.0117367,0.0163704,0.00765277,0,0,0,0.0159876,0
1585,0.00931498,0.0138771,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193818,0.0197864,0.0152936,0,0,0.0824542,0,0.0260463,0.0496996,0,0.0360971,0.044631,0.0421997,0.0178969,0.0299447,0.0231069,0.033186,0.0381911,0,0.0228483,0.0165794,0.00842425,0.0293639,0.0124014,0.0802589,0.0255646,0.0353793,0.0206459,0.0245916,0.0319751,0.0244693,0.0175986,0,0,0.0169413,0,0.0129767,0,0.065555,0.0185316,0.0188978,0.0267686,0.0209947,0.0422431,0.0186291,0.0674472,0.0231124,0.0233556,0.0231877,0.0402357,0.0205664,0.0262947,0.0235498,0.0121664,0.0204535,0.0118997,0.0163481,0.00841913,0,0,0,0.0161477,0
1586,0.00941411,0.0139925,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192554,0.0192729,0.0156372,0,0,0.0823086,0,0.0261081,0.0497944,0,0.0365916,0.0448383,0.0423401,0.017985,0.0312263,0.0235008,0.0330937,0.0381563,0,0.0224536,0.0161042,0.00820487,0.0289497,0.0123237,0.0798367,0.0257249,0.0354836,0.0207422,0.0243978,0.0328511,0.0244898,0.0182462,0,0,0.0179685,0,0.0134591,0.0154544,0.0654876,0.0192981,0.0186242,0.0270585,0.0210492,0.0449948,0.0189808,0.0678695,0.0232054,0.0236926,0.0238581,0.0405474,0.0212651,0.0271619,0.0240469,0.0132703,0.0201038,0.0113251,0.0169201,0.00812215,0,0,0,0.0158885,0
1587,0.00984838,0.0141442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195636,0.0186976,0.0160059,0,0,0.0821736,0,0.0262692,0.0498873,0,0.0368881,0.04505,0.0417889,0.0182603,0.0327643,0.023463,0.0329819,0.0375725,0,0.0220168,0.0154098,0.00802115,0.0288101,0.0122055,0.0789777,0.0258907,0.0355924,0.0210332,0.024102,0.0337149,0.0244354,0.0182026,0,0,0.0170871,0,0.0127385,0.0148681,0.0654558,0.0197889,0.0184373,0.0273015,0.0213242,0.0454465,0.0192407,0.0683395,0.0235505,0.0240255,0.0244238,0.0408075,0.0219284,0.0278757,0.0240856,0.0137547,0.020435,0.0111356,0.017916,0.00835728,0,0,0,0.0158205,0
1588,0.0106622,0.0150189,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201515,0.0181628,0.0164235,0,0,0.0820572,0,0.0262463,0.0499764,0,0.0371161,0.0448903,0.0410541,0.0186858,0.0347994,0.0232835,0.0331853,0.0370079,0,0.0215769,0.0145464,0.0078346,0.0288351,0.0119671,0.0775834,0.0260717,0.0357638,0.0209044,0.0241365,0.0345062,0.0245516,0.0173943,0,0,0.0143,0,0.0120217,0,0.0653478,0.0201376,0.0183017,0.0275915,0.0218004,0.0441417,0.0195448,0.0687276,0.0239362,0.0243474,0.0248012,0.0409898,0.0224211,0.0284011,0.0240099,0.0146554,0.0207289,0.0115079,0.0185155,0.00923727,0,0,0,0.0160638,0
1589,0.0109342,0.0159677,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204118,0.018026,0.0169089,0,0,0.0812677,0,0.0256977,0.0497377,0,0.0375472,0.0443492,0.0408006,0.0195335,0.0371095,0.0230284,0.0334815,0.0366641,0,0.0214339,0.0140784,0.00764359,0.0289274,0.0121289,0.0758641,0.0264568,0.0357886,0.0204328,0.0240923,0.0350997,0,0.01781,0,0,0.015027,0,0.0122059,0.0146253,0.0650403,0.0202871,0.0183854,0.0279461,0.0226749,0.0461213,0.019933,0.0690361,0.0242788,0.0246885,0.0248162,0.0410766,0.0225965,0.0285203,0.0241247,0.0168167,0.0205267,0.0110944,0,0.00888885,0,0,0,0.0165369,0
1590,0.0113842,0.0162837,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206363,0.0173145,0.0173212,0,0,0.0810247,0,0.0258923,0.0494241,0,0.0374097,0.0440559,0.0401639,0.0193432,0.0374612,0.0227333,0.0333005,0.0352937,0,0.0210431,0.0133942,0.00749411,0.0290629,0.0124592,0.0754317,0.0265559,0.0355174,0.0205066,0.0238319,0.0357278,0,0.0180206,0,0,0.0142227,0,0.0122505,0.0145767,0.0650296,0.020449,0.0180765,0.0280161,0.0226204,0.0473974,0.0201675,0.0690013,0.0243912,0.0248668,0.0250357,0.0413833,0.0229798,0.028812,0.0238601,0.0174935,0.0202389,0.0107977,0.0176752,0.00912706,0,0,0,0.0158714,0
1591,0.0118124,0.0163681,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210541,0.0169394,0.0176637,0,0,0.080949,0,0.0260029,0.0493403,0,0.0369157,0.0439062,0.0393822,0.0194521,0.0380374,0.0224448,0.03309,0.0338156,0,0.0205333,0.012619,0.00733916,0.0291766,0.0130109,0.0759826,0.0266551,0.0354896,0.020652,0.0236156,0.0363696,0,0.0184285,0,0,0.0133894,0,0.0122726,0.0144299,0.0649836,0.0206254,0.0179831,0.0279923,0.0228945,0.0485533,0.0202473,0.069084,0.0244872,0.0248903,0.0251812,0.0416281,0.0233964,0.0290769,0.0234904,0.0181937,0.0199213,0.0106524,0.0173754,0.00943006,0,0,0,0.0152996,0
1592,0.0121178,0.0164197,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212817,0.0168076,0.017696,0,0,0.0807565,0,0.0262158,0.0491689,0,0.0362218,0.0438439,0.0388545,0.019356,0.0385673,0.0229618,0.0333214,0.0327516,0,0.0199346,0.0118795,0.00707769,0.0291006,0.0135485,0.0766926,0.0267599,0.0354321,0.0205028,0.0233675,0.0371339,0.0254403,0.018756,0,0,0.012759,0,0.012333,0.0140996,0.0649917,0.0210565,0.0181652,0.0279743,0.0231132,0.0493837,0,0.0693486,0.0249122,0.024926,0.0252709,0.0418756,0.0238315,0.029369,0.023017,0.0192646,0.0196144,0.0105077,0.0170426,0.00974524,0,0,0,0.0147658,0
1593,0.0125388,0.0167157,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211094,0.0172005,0.017365,0,0,0.0809013,0,0.0264377,0.0492602,0,0.0362162,0.0435072,0.0415228,0.0199081,0.0391572,0.0248439,0.0364909,0,0,0.0206959,0.0130625,0.00648337,0.028795,0.0134274,0.0775848,0.0268152,0.0357113,0.0203767,0.023372,0.0377607,0,0.0190504,0,0,0.0125493,0,0.0125655,0.0138238,0.0652855,0.020651,0.0186461,0.0279645,0.0239601,0.0501236,0.0198503,0.0692102,0.0253971,0.0248196,0.0249921,0.0419765,0.0240511,0.0291999,0.0222636,0.0205998,0.0195566,0.0103988,0.0167515,0.00998464,0,0,0,0.0140088,0
1594,0.0151814,0.0195037,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212901,0.019187,0.0158206,0,0,0.0817259,0,0.0249686,0.0506371,0,0.0334557,0.0373032,0.0371311,0.0195228,0.0432646,0.0206519,0.0318239,0.0290386,0,0.019722,0.0125145,0.00633479,0.0284731,0.0147006,0.080415,0.027606,0.0370424,0.0221593,0.0236217,0.0390409,0,0.0200573,0,0,0.0140055,0,0.0119837,0.0148866,0.0629523,0.0229911,0,0.0276974,0.0310982,0.0518945,0.0212865,0.0707489,0.0250094,0.0264134,0.0251336,0.0410202,0.0248633,0.0305578,0.0246222,0.0231545,0.0203216,0.0112006,0,0.0110302,0,0,0,0.0156458,0
1595,0.013288,0.0174015,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204231,0.0175907,0.015044,0,0,0.0804521,0,0.0260986,0.0484285,0,0.0308118,0.0429873,0.0365003,0.0199404,0.0401826,0.0220957,0.0321054,0.028072,0,0.018464,0.0112436,0.0060229,0.0277168,0.0143071,0.0781667,0.027114,0.0351353,0.0199328,0.0231154,0.038585,0,0.0188563,0,0,0.0128181,0,0.0128022,0.0141692,0.0651981,0.020648,0.0188224,0.0281259,0.0241753,0.0513769,0,0.069467,0.0246983,0.0247077,0.0245754,0.0420267,0.0249535,0.0290783,0.0211369,0.0226226,0.0201878,0.0103896,0.0166913,0.0104748,0,0,0,0.0147855,0
1596,0.0154344,0.0198293,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202152,0.0197576,0.0136304,0,0,0.0814862,0,0.0250686,0.0502866,0,0.0294607,0.0374504,0.0417033,0.0193865,0.0429516,0.0244677,0,0.0303086,0,0.0194777,0.0142307,0.00483606,0.0260412,0.0153034,0.0816973,0.0277583,0.036668,0.0217045,0.023854,0.0394403,0,0.0204343,0,0,0.0146367,0,0.0126749,0.016136,0.0630103,0.0228037,0,0.027996,0.0311278,0.0539593,0,0.0708229,0.0249838,0.0259086,0.0246996,0.0410972,0.0258496,0.0303883,0.0235493,0.0258799,0.0210901,0.0114271,0,0.0113875,0,0,0,0.0151379,0
1597,0.0143431,0.0173303,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194708,0.018466,0.0132071,0,0,0.0804376,0,0.0261602,0.0485332,0,0.0262392,0.0432523,0.0342608,0.0206352,0.0398117,0.0220376,0.0314025,0.0256912,0,0.0169894,0.0109302,0.00457994,0.026571,0.0153006,0.0799059,0.0273799,0.0347638,0.0147566,0.0232249,0.048696,0,0.0204171,0,0,0.0134443,0,0.0132265,0.0155354,0.0678364,0.0329447,0.0176849,0.0337071,0.0264894,0.054257,0.0216815,0.0708216,0.0303701,0.0278316,0.0326419,0,0.034932,0.0371727,0.00630492,0.0246069,0.0207464,0.0109738,0.016666,0.011446,0,0,0,0.0141687,0
1598,0.0133834,0.0167406,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177469,0.0185105,0.0123712,0,0,0.0804153,0,0.026507,0.0483332,0,0.0235018,0.0433472,0.0319145,0.0198209,0.0383781,0.0208653,0.0294325,0.0232013,0,0.0150703,0.0099303,0.00419148,0.0252538,0.0153389,0.0800288,0.0271579,0.0344383,0.0186836,0.0232059,0.0392847,0,0.0201831,0,0,0.0138933,0,0.0133211,0.0157113,0.0659857,0.0203574,0.017918,0.0272887,0.0244984,0.0554435,0.0164271,0.0700969,0.0249218,0.0236607,0.0240008,0.0413115,0.0258926,0.0288556,0.0193332,0.0249787,0.020764,0.0113272,0.0167046,0.0100268,0,0,0,0.0141663,0
1599,0.0131542,0.0168715,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174662,0.0189692,0.011889,0,0,0.0808407,0,0.0264008,0.048759,0,0.021431,0.0434895,0.0301135,0.0194417,0.0377252,0.020122,0.0277127,0.0212459,0,0.0137369,0.00943877,0.00439855,0.0243046,0.0155843,0.0808986,0.0268476,0.0347392,0.018324,0.023405,0.0396492,0.0247863,0.0206424,0,0,0.0142526,0,0.0135404,0.0161567,0.0660774,0.0206695,0.0172477,0.0265883,0.0245118,0.056567,0.0153491,0.0701823,0.0241576,0.0233703,0.0238238,0.0410553,0.026174,0.0289355,0.0189279,0.0253678,0.0206265,0.0117706,0.016008,0.00963695,0,0,0,0.0133518,0
1600,0.0137232,0.0176459,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189352,0.0199411,0.0118484,0,0,0.0816577,0,0.0257038,0.0498216,0,0.0197515,0.0433662,0.0290527,0.0199777,0.0375769,0.0195957,0.0265293,0.0199106,0,0.0133493,0.00988868,0.00438683,0.0239078,0.0174748,0.0824947,0.026482,0.0355701,0.014354,0.023729,0.0495782,0.0209894,0.0217212,0,0,0.0144966,0,0.0137338,0.0168491,0.0680077,0.0333926,0.0161373,0.0311961,0.02672,0.0578305,0.0177184,0.0708511,0.0283058,0.0265781,0.0314269,0,0.0351924,0.0368429,0.00585451,0.0258793,0.0207025,0.0122839,0.0156395,0.0102285,0,0,0,0.0117319,0
1601,0.0122561,0.0184863,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209576,0.0202568,0.0125038,0,0,0.0820789,0,0.0256309,0.0502887,0,0.0173405,0.0430598,0.0266863,0.0192332,0.0358861,0.0180549,0.0236812,0.0172047,0,0.0121887,0.00979467,0.00452454,0.0228859,0.020478,0.0829353,0.0261555,0.0359023,0.0183424,0.0239817,0.0397403,0,0.0209116,0,0,0.0146079,0,0.0139026,0.0172726,0.0660541,0.0211249,0.0152453,0.0255289,0.0250007,0.0581471,0.0158117,0.0696745,0.0237205,0.0228106,0.0227726,0.0398514,0.0258703,0.0284391,0.0186964,0.0259817,0.0209642,0.013001,0.0164685,0.00861817,0,0,0,0.012128,0
1602,0.0113966,0.0199678,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225481,0.0206326,0.0134836,0,0,0.0826226,0,0.0257289,0.0507627,0,0.0156878,0.0436357,0.0246554,0.0185573,0.034343,0.0171916,0.0214968,0.015784,0,0.0113493,0.00930881,0.00481373,0.0222366,0.0230811,0.0837981,0.025982,0.036151,0.0183901,0.0242644,0.0396303,0.0231819,0.0208783,0,0,0.0149832,0,0.0141243,0.0176261,0.0666433,0.0216207,0.0146037,0.0240793,0.0243467,0.0582646,0.0153155,0.0689044,0.0226211,0.0219257,0.022546,0.03962,0.0254651,0.0282939,0.0189603,0.0257541,0.0211883,0.0139905,0.0164984,0.0080669,0,0,0,0,0
1603,0.011032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238518,0.0205503,0.0140518,0,0,0.0832429,0,0.0258549,0.0510448,0,0.0149147,0.0440642,0.0228543,0.0182518,0.0317497,0.0162154,0.0190622,0.0145355,0,0.0103732,0.00891198,0.00511995,0.0217778,0.0254642,0.0847266,0.0257482,0.0359791,0.01846,0.0246505,0.0394579,0.022842,0.0218726,0,0,0.0144846,0,0.0143917,0.0184871,0.0669294,0.0218959,0.0143939,0.0227318,0.0239436,0.0603862,0.0151322,0.0680846,0.0217447,0.021137,0.0221201,0.039418,0.0248625,0.0278599,0.0191829,0.0258009,0.0212489,0.0150122,0.0172562,0.00713483,0,0,0,0,0
1604,0.0105213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250916,0.0204102,0.0136478,0,0,0.0836442,0,0.025715,0.0513399,0,0.0145808,0.0443053,0.021007,0.017824,0.0302946,0.0152358,0.0165945,0.0136573,0,0.00931474,0.0080873,0.00465282,0.0214079,0.0274449,0.0853023,0.025508,0.0356565,0.0186384,0.0251356,0.0390628,0.0227899,0.0221509,0,0,0.0140488,0,0.0148848,0.0194344,0.0670545,0.0220991,0.0141848,0.0211738,0.0234943,0.0611406,0.0152109,0.0673333,0.0206353,0.0206062,0.0213941,0.0389386,0.0243515,0.0273169,0.0193504,0.0255777,0.0214754,0.0162582,0.0175207,0.00649675,0,0,0,0,0
1605,0.00996654,0.0177679,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267046,0.020198,0.0134173,0,0,0.0837358,0,0.025482,0.0515641,0,0.0147615,0.0443142,0.0195078,0.0173493,0.0301598,0.014179,0.0143943,0.0129997,0,0.00858915,0.00716174,0.00416218,0.0210927,0.0293831,0.0857788,0.0253842,0.0352418,0.0186679,0.0256493,0.038418,0.0228984,0.0217384,0,0,0.014017,0,0.0155804,0.0203063,0.0671811,0.022216,0.0141138,0.0200871,0.0230643,0.0603989,0.0151646,0.0667054,0.0193028,0.020203,0.0205612,0.0382655,0.0238331,0.0266855,0.0193422,0.0251798,0.0219404,0.0176329,0.0173831,0.00607699,0,0,0,0,0
1606,0.00957884,0.0176592,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283986,0.019567,0.0139022,0,0,0.0830355,0,0.0254238,0.0512311,0,0.0145372,0.0445273,0.0188423,0.0169356,0.0294255,0.0132155,0.0130233,0.0121614,0,0.00832696,0.00661887,0.00422429,0.0208873,0.0316134,0.0858334,0.0253578,0.0341323,0.0186283,0.0261009,0.0375765,0.0228488,0.0218262,0,0,0.0147745,0,0.0162688,0.0208399,0.067569,0.0222491,0.0140763,0.0193671,0.0226439,0.0606628,0.0150636,0.0661807,0.0188909,0.0198604,0.0198503,0.0376761,0.023335,0.026129,0.0191109,0.0251759,0.0224621,0.0190119,0.0174514,0.00575819,0,0,0,0,0
1607,0.00937865,0.0170353,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032347,0.0188465,0.0142667,0,0,0.0817974,0,0.0253724,0.050565,0,0.0129364,0.045239,0.0221244,0.0168096,0.028657,0.0131441,0,0,0,0.00963572,0.00926849,0.0047568,0.0200518,0.0372671,0.0855197,0.0252538,0.0327397,0.0184058,0.0265322,0.0363701,0.0227863,0.0224838,0,0,0.0149076,0,0.0168398,0.0215398,0.067869,0.0221199,0.0140422,0.0187601,0.0225156,0.0614853,0.0149859,0.0653826,0.0190541,0.0196259,0.0193069,0.0372275,0.0229754,0.0256628,0.0184897,0.025383,0.0226058,0.0201211,0.0174525,0.00562041,0,0,0,0,0
1608,0.00917843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315923,0.0177964,0.0139623,0,0,0.0802881,0,0.0252258,0.0495353,0,0.0106928,0.045833,0.0224893,0.0167216,0.027071,0.0123965,0,0,0,0.0101336,0.0101352,0.00517417,0.0197317,0.0370033,0.0847707,0.025037,0.0310472,0.0178879,0.0269039,0.0347969,0.0225139,0.0236475,0,0,0.0155147,0,0.0174072,0.0220223,0.0679675,0.0219585,0.0140174,0.0182024,0.0223076,0.0634255,0.0150901,0.0648146,0.0194904,0.0195496,0.0188386,0.0368001,0.022695,0.0253058,0.0176065,0.02624,0.0224984,0.0206725,0.0179117,0.00567758,0,0,0,0,0
1609,0.00879187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285091,0.0168435,0.0120871,0,0,0.0785515,0,0.0249004,0.0485331,0,0.0091673,0.0462322,0.023542,0.0166725,0.0262746,0.0118739,0,0,0,0.0109764,0.0116748,0.00589972,0.0193001,0.0342641,0.0835026,0.0249765,0.0298056,0.01681,0.0270839,0.0333421,0.0223937,0.0239996,0,0,0.0162958,0,0.0180924,0.0225111,0.0679147,0.0218426,0.0141657,0.0179378,0.0222137,0.0637741,0.0155325,0.0643171,0.0201966,0.019577,0.0183722,0.0364343,0.0224075,0.0249447,0.0163338,0.0270569,0.0223487,0.0208492,0.0180746,0.00582322,0,0,0,0,0
1610,0.00866303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217304,0.0162027,0.0106798,0,0,0.0751925,0,0.0240803,0.0465855,0,0.0108888,0.0462863,0.0234832,0.0167328,0.0255377,0.0111382,0.0168181,0,0,0.0115881,0.012049,0.0063831,0.0198543,0.0265937,0.0806754,0.0251004,0.0280942,0.0151622,0.0270944,0.0317252,0.0224799,0.0240451,0,0,0.0167618,0,0.0185579,0.0229716,0.0678765,0.022018,0.0144443,0.0178295,0.0225457,0.0635934,0.0160284,0.0638867,0.0209165,0.019808,0.0180255,0.0362269,0.0220516,0.0246444,0.0145784,0.0279224,0.0222286,0.0213299,0.0182364,0.00580729,0,0,0,0,0
1611,0.00869308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172942,0.0157908,0.0117968,0,0,0.0127599,0,0.0221479,0.0130199,0,0.0159841,0.0452543,0.0270579,0.020646,0,0.0107475,0.019642,0,0,0.0140895,0.014461,0.00636621,0.020193,0.0209816,0.030608,0.0188188,0.0117968,0.0134255,0.0265066,0.0298093,0.0234648,0.0265193,0,0,0.0162211,0,0.0182804,0.0215661,0.0686497,0.0224032,0.0174712,0.0172894,0.0272485,0.0624902,0.015854,0.0629815,0.0211636,0.0196864,0.01826,0.0362692,0.0217742,0.0248426,0.0126397,0.0274321,0.0223208,0.0204953,0.0195091,0.00846808,0,0,0,0,0
1612,0.00801381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139682,0.0139201,0.0135275,0,0,0.0401369,0,0.0241902,0.0239404,0,0.0201254,0.0456346,0.0313877,0.0180301,0.0126378,0.0104222,0.0234529,0,0,0.0170186,0.0155404,0.00573787,0.0211155,0.0142484,0.0186567,0.0226048,0.013768,0.0113015,0.0265434,0.0276385,0.0221479,0.0249933,0,0,0.0198561,0,0.018518,0.0229361,0.068204,0.0232036,0.01606,0.0173299,0.0246532,0.063997,0.0165416,0.0631861,0.0220816,0.0202026,0.0180133,0.0356744,0.021211,0.0247354,0.010439,0.029467,0.0216669,0.0210745,0.0192661,0.00648683,0,0,0,0,0
1613,0.00714169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122874,0.0137021,0.0139326,0,0,0.044599,0,0.0243354,0.0257436,0,0.0205032,0.0454276,0.0331917,0.0176321,0.0115059,0.0113924,0.0254943,0.019878,0,0.0182529,0.0139308,0.00461046,0.0222541,0.00721712,0.0217506,0.0232645,0.0133497,0.00913928,0.0260924,0.0252441,0.0211566,0.0245637,0,0,0.0212898,0,0.0183905,0.0228391,0.0679954,0.0246928,0.0159512,0.017186,0.0241923,0.0634879,0.0168584,0.0632792,0.0227184,0.0205209,0.0180417,0.0355413,0.0208768,0.0249474,0.0080996,0.0295559,0.0210844,0.0203651,0.0194606,0.00646283,0,0,0,0,0
1614,0.00602223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136448,0.0135302,0.0135001,0,0,0.0486828,0,0.0242596,0.0273628,0,0.0202921,0.0455623,0.036203,0.0173395,0.00950677,0.0166814,0.0295807,0.0230065,0,0.0193228,0.0132774,0.0035918,0.0236147,0.00755447,0.0252876,0.0239539,0.012825,0.00733852,0.0255916,0.0232669,0.0201443,0.0240183,0,0,0.022367,0,0.0183196,0.0229901,0.0677313,0.0262517,0.0156861,0.0169059,0.0237346,0.0630126,0.0170008,0.0632414,0.0231044,0.020701,0.0182005,0.0356475,0.0206005,0.0252168,0.00618708,0.0295319,0.0203763,0.019389,0.019882,0.00656432,0,0,0,0,0
1615,0.00510199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015767,0.0132929,0.0127268,0,0,0.0525526,0,0.0241484,0.0290153,0,0.0203953,0.0457009,0.038593,0.0169826,0.00827639,0.023691,0.0330977,0.026074,0,0.0195958,0.0127112,0.00364197,0.0248427,0.011437,0.0290018,0.024539,0.0122381,0.00617791,0.0250649,0.0218961,0.0189728,0.0234911,0,0,0.0238703,0,0.0182319,0.0232035,0.0674706,0.0279571,0.0153678,0.0165572,0.0231374,0.0626387,0.016895,0.0630821,0.0233666,0.0208641,0.0184629,0.0357012,0.0204124,0.0255739,0.00594443,0.0297568,0.0194783,0.0184377,0.0206847,0.00665704,0,0,0,0,0
1616,0.00432382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171593,0.0132004,0.011525,0,0,0.0555539,0,0.023801,0.0303972,0,0.0205959,0.0459022,0.0403891,0.0165712,0.00772429,0.0286993,0.0358436,0.0280448,0,0.0198415,0.0127872,0.00420438,0.0252743,0.0147854,0.0320654,0.0247417,0.0117058,0.00701187,0.0245205,0.0212245,0.0179195,0.0228683,0,0,0.0252223,0,0.0181024,0.0233002,0.0673807,0.029975,0.0156186,0.0162828,0.0230489,0.0620511,0.0166475,0.0628058,0.023587,0.0211253,0.0186901,0.0357386,0.0203468,0.0259938,0.0079178,0.0301818,0.0185805,0.0174017,0.0216505,0.00692691,0,0,0,0,0
1617,0.00511484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175832,0.0137129,0.0101958,0,0,0.0609576,0,0.0230022,0.0325875,0,0.0211651,0.0401731,0.0416721,0.0154589,0.0107589,0.0297904,0.0371354,0.0294917,0,0.020947,0.0144609,0.00433075,0.0252856,0.0155994,0.0361205,0.0250757,0.0115188,0.00877715,0.024179,0.0218769,0.0207784,0.0220737,0,0,0.0272211,0,0.0179591,0.0243342,0.0667974,0.0337019,0,0.0152828,0.0306507,0.0623461,0.0165175,0.0626998,0.0236938,0.0213136,0.0197826,0.0360107,0.0210139,0.0276281,0.010421,0.0319999,0.0179349,0.0166633,0.0259858,0.00579022,0,0,0,0.0152685,0
1618,0.0032129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184239,0.0125939,0.0102121,0,0,0.061026,0,0.0239175,0.0327158,0,0.0205913,0.0453709,0.0404273,0.0154664,0.00759729,0.0295131,0.0358684,0.0288613,0,0.0195263,0.0137108,0.00526685,0.0244494,0.0179558,0.0372122,0.0252431,0.0108242,0.0128071,0.0234193,0.0214164,0.0172216,0.0211709,0,0,0.0275139,0,0.0177996,0.0230619,0.0674981,0.0336677,0.01799,0.0156797,0.0254287,0.0597283,0.0162112,0.0622004,0.0239395,0.0222,0.0192492,0.0361722,0.0205116,0.0269516,0.0153152,0.0312787,0.0167802,0.0148634,0.0227751,0.00770375,0,0,0,0.0158253,0
1619,0.00569364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194382,0.0133345,0.0115567,0,0,0.0656415,0,0.0232409,0.0345186,0,0.0211676,0.0395026,0.0401291,0.015014,0.0115852,0.0273502,0.0340196,0.0299612,0,0.0193599,0.0149284,0.00618392,0.0244253,0.0190635,0.0401699,0.0254655,0.0111229,0.0155234,0.0231779,0.0225571,0.0214289,0.0210025,0,0,0.0300171,0,0.0174749,0.0240039,0.0669851,0.0364966,0,0.0144479,0.033928,0.0603805,0.0163672,0.0619247,0.0240077,0.0223749,0.0207258,0.0368517,0.0213851,0.0287696,0.0179476,0.0338742,0.0164408,0.0140351,0.0269757,0.00667087,0,0,0,0.0138422,0
