Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LHEE,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,x76,LASI,LILC,LGTR,
858,0.0134284,0.00885767,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317079,0,0.00873918,0,0,0.0663962,0,0.0146936,0.0443157,0.0281303,0.0500106,0.0135594,0.00957559,0.0612154,0.0721423,0,0.0908393,0,0.0267103,0.0109937,0.0319427,0.035196,0.0590278,0.0285228,0.0329402,0.0181845,0.0278917,0.0132766,0.0135408,0.0132982,0,0,0.0271819,0,0.0111099,0.0188484,0,0.0209368,0.0164821,0.0144256,0.0130567,0.0219919,0.0174252,0.0390683,0.0162092,0.0131788,0.0197521,0.030976,0.0166677,0.0224886,0.0211547,0.0187793,0,0.0168409,0.00787904,0.00800567,0,0,0,0,0.0695816,0,0
859,0.0137995,0.00942089,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371565,0,0.0110096,0,0,0.0672977,0,0.0147064,0.0447552,0.030095,0.0518512,0.0145907,0.00955906,0,0.0740908,0,0.0898388,0.031,0.0299072,0.0122818,0.0319624,0.041418,0.0580843,0.0282587,0.0325522,0.0179517,0.0278865,0.0112339,0.0138861,0.0136516,0,0,0.0256833,0,0.0110867,0.0179797,0,0.0197527,0.016757,0.0138516,0.0131936,0.0225561,0.0168504,0.0390656,0.0155224,0.0126644,0.017137,0.03089,0.014758,0.0194,0.0217855,0.0180117,0,0.016524,0.00832736,0.00840087,0,0,0,0,0.0700295,0,0
860,0.00356915,0.00326595,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302114,0,0.00348734,0,0,0.0679264,0,0.018003,0.042689,0.0250439,0.0410726,0.00722454,0.00952176,0.0533788,0.0647601,0,0.105014,0.0237096,0.0223039,0.00953657,0.0306078,0.0356282,0.0588332,0.0274786,0.0283921,0.0205723,0.0208947,0.00910292,0.00976079,0.00598628,0,0,0.0305722,0,0.0143661,0.0150457,0,0.0197882,0.0198839,0.0110352,0.0102967,0.010102,0.0157332,0.0427145,0.0130769,0.0108095,0.0132933,0.0266179,0.0112897,0.0147307,0.0220539,0.0177558,0,0.0126085,0.00259581,0.00669681,0,0,0,0.120998,0.0499555,0.13694,0
861,0.00346199,0.00324435,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340526,0,0.00480517,0,0,0.0673418,0,0.0184793,0.0425363,0.0273326,0.043259,0.0070728,0.00949503,0.0540908,0.0668225,0,0.105614,0.0254852,0.0253,0.0105029,0.0309747,0.0408265,0.0584525,0.027349,0.0286881,0.0206707,0.020803,0,0.00914696,0.00568372,0,0,0.0296834,0,0.0145334,0.0161361,0,0.0200603,0.0200365,0.0094637,0.0103015,0.0104787,0.0165202,0.0433621,0.0116845,0.012103,0.0100658,0.0268192,0.00994715,0.0112491,0.0235699,0.0172915,0,0.0114231,0.00231172,0.00681858,0,0,0,0.130655,0.0499654,0.144217,0
862,0.00361087,0.00329662,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0643078,0,0.0296717,0,0,0.0702045,0,0.0200479,0.0443976,0.0330126,0.0544282,0.00494493,0.00996631,0.0511546,0.0706461,0,0.105791,0.0378361,0.0495073,0.025622,0.025335,0.073828,0.0611825,0.027094,0.0300067,0.0263202,0.0200721,0,0.0101315,0.00612339,0,0,0.0278957,0,0.015015,0.012295,0,0.0235631,0.0216089,0.00769372,0.0092842,0.00947485,0.0160969,0.0452848,0.0107323,0.01263,0.00871697,0.0276468,0.0100672,0.0100863,0.0290375,0.0168655,0,0.0108566,0.00266846,0.00787846,0,0,0,0.130978,0.0471352,0.143308,0
863,0.00392527,0.00315047,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407134,0,0.00592332,0,0,0.0725309,0,0.0200301,0.0464747,0.0316405,0.046419,0.00599083,0.00946605,0,0.0675799,0,0.104643,0.0274062,0.0294172,0.0111033,0.0321064,0.0510777,0.0631632,0.0266709,0.0319134,0.0288605,0.0210606,0,0.00999571,0.00497863,0,0,0.0249904,0,0.0145897,0.00958125,0,0.025344,0.0204575,0.00688082,0.0105546,0.0115107,0.0184057,0.0460277,0.0108972,0.0152878,0.00903306,0.0290705,0.0108594,0.0104245,0.0319662,0.0169513,0,0.00946796,0.00140051,0.00667975,0,0,0,0.128995,0.0498346,0.139417,0
864,0.0039634,0.00313323,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427467,0,0.00629566,0,0,0.0728052,0,0.019888,0.0467689,0.0314057,0.045192,0.00572346,0.00960077,0.0535083,0.0656755,0,0.105152,0.0261564,0.0291201,0.00924449,0.0306774,0.0542589,0.0637407,0.0260896,0.0320401,0.0304346,0.0210435,0,0.00944847,0.00508266,0,0,0.023505,0,0.0150309,0.00789073,0,0.0260879,0.0202943,0.00702115,0.0104954,0.0115032,0.0195582,0.0465154,0.0114607,0.0167171,0.0097179,0.0296054,0.0113446,0.0113645,0.0339738,0.0177096,0,0.00721784,0.0010597,0.00744877,0,0,0,0.129491,0.0495625,0.139003,0
865,0.00394429,0.00319414,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455035,0,0.00702972,0,0,0.0633609,0,0.0181276,0.0400526,0.0329625,0.0456998,0.00566427,0.00921277,0.0536469,0.0667833,0,0.105467,0.026604,0.0294047,0.00894816,0.0308108,0.0584351,0.0568937,0.0271596,0.0261889,0.02996,0.0215021,0,0.00869299,0.00539646,0,0,0.0225711,0,0.0151168,0.0076148,0,0.0255128,0.0194736,0.00771489,0.0105142,0.0119322,0.0197172,0.0459631,0.0118849,0.0168928,0.0104473,0.0291581,0.011224,0.0128727,0.0337415,0.0187042,0,0.00574706,0.000946643,0.00781572,0,0,0,0.130764,0.0493837,0.139626,0
866,0.00344541,0.00279667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0479224,0,0.00758673,0,0,0.0326438,0,0.0157179,0.0289243,0.0352214,0.0462338,0.00567191,0.0103342,0.0540478,0.0680211,0,0.105427,0.0268457,0.0296539,0.00839851,0.0313716,0.0626227,0.0343816,0.020856,0.036554,0.0279452,0.0217525,0,0.0081461,0.00555896,0,0,0.0224804,0,0.0151741,0.00830614,0,0.0240155,0.0192362,0.00898121,0.0107345,0.0124105,0.0188693,0.044322,0.0124197,0.0157949,0.0119004,0.0285097,0.0110012,0.0150049,0.031787,0.0198697,0,0.00507297,0.000969177,0.00766429,0,0,0,0.132338,0.0491679,0.139584,0
867,0.00497756,0.00401824,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503151,0,0.00824692,0,0,0.0744787,0,0.0210971,0.0476518,0.0387504,0.0475758,0.00610797,0.0094327,0.0552557,0.0698033,0,0.105184,0.0273611,0.0301947,0.00811109,0.032663,0.0671269,0.066314,0.0246062,0.0320221,0.0249095,0.0216715,0,0.0076556,0.00366907,0,0,0.0244479,0,0.0159895,0.0108231,0,0.0221068,0.0193538,0.0104665,0.0111324,0.0131506,0.0178279,0.0423632,0.0131652,0.0140868,0.0135352,0.0281367,0.0109704,0.0169139,0.0286949,0.0233197,0,0.00379068,0.00246934,0.00830114,0,0,0,0.13273,0.0496829,0.139485,0
868,0.00523646,0.00413964,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538305,0,0.0092998,0,0,0.0744795,0,0.0213539,0.0477755,0.0432061,0.0498555,0.00655167,0.00945749,0.056847,0.0721054,0,0.104851,0.028413,0.0315461,0.00788322,0.0338586,0.0730861,0.0664452,0.0239521,0.0320642,0.0218073,0.0218827,0.00786494,0.00742584,0.00296024,0,0,0.0255108,0,0.0161648,0.0122783,0,0.020338,0.0194961,0.0115398,0.0113096,0.0136394,0.0168844,0.0411366,0.0138299,0.0121866,0.0146454,0.0276233,0.011051,0.0180378,0.0253801,0.0247545,0,0.00365906,0.00298127,0.00847797,0,0,0,0.132739,0.049863,0.139099,0
869,0.00539205,0.00422571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0568786,0,0.0105945,0,0,0.0742324,0,0.0218696,0.0475695,0.048589,0.052158,0.00708954,0.00934503,0.0582899,0.0746375,0,0.103845,0.0291656,0.0325743,0.00834576,0.0354441,0.0788425,0.0665702,0.0236703,0.0317209,0.0191631,0.0220201,0.00792546,0.00746087,0.0026808,0,0,0.0270342,0,0.016352,0.0140394,0,0.0190503,0.0197239,0.0123532,0.0115378,0.0141249,0.0162719,0.0404158,0.0144487,0.0106407,0.0150439,0.0272772,0.0112904,0.0181516,0.0225374,0.0262092,0,0.00383219,0.0027044,0.00852833,0,0,0,0.132329,0.0501843,0.138219,0
870,0.0130917,0.0130821,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0671026,0,0.0176068,0,0,0.0256486,0,0.0150972,0.0255678,0.0517128,0.0605089,0.0159577,0.0102957,0.0623646,0.0798294,0,0.0895376,0.0373284,0.0426685,0.00912786,0.032574,0.0915207,0.030447,0.0208088,0.0362728,0.0188922,0.0278854,0.00928913,0.0154047,0.0147477,0,0,0.0304962,0,0.0124763,0.023318,0,0.0204216,0.0168285,0.0145211,0.0159896,0.0273151,0.0166506,0.0374903,0.0162919,0.0114473,0.0155131,0.0306684,0.012858,0.0187348,0.0223438,0.0324685,0,0.0126852,0.0123322,0.00858462,0,0,0,0.11693,0.0711037,0,0
871,0.0134598,0.0136855,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0713703,0,0.0165803,0,0,0.0262869,0,0.0152029,0.0256901,0.0558029,0.0634672,0.0164009,0.0104953,0.0645521,0.0827785,0,0.0884759,0.0389426,0.0439572,0.00830715,0.0339578,0.0986749,0.0308833,0.0206417,0.0371158,0.0185768,0.0279566,0.00917663,0.015964,0.0150479,0,0,0.0324816,0,0.0126858,0.0247472,0,0.020232,0.0170667,0.0144191,0.0160554,0.0277563,0.016292,0.0376063,0.0162346,0.0108802,0.0147951,0.0307043,0.0128021,0.0176378,0.0219228,0.0336534,0,0.0129655,0.0126723,0.00862142,0,0,0,0.116006,0.0718645,0,0
872,0.0133583,0.0136968,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608109,0,0.0157754,0,0,0.0266381,0,0.0154453,0.0257052,0.0465739,0.0433349,0.0166788,0.0105047,0.0503535,0.0620771,0,0.09236,0.0301906,0.0334363,0.0076492,0.0330321,0.0835973,0.0308847,0.0202103,0.0371785,0.0182563,0.0276895,0.00898959,0.0155137,0.0147181,0,0,0.0339464,0,0.0130821,0.0255946,0,0.01991,0.0169719,0.014092,0.0159218,0.0274136,0.01603,0.0380547,0.0158579,0.0103758,0.0139186,0.030599,0.0126049,0.0163916,0.0216206,0.0341693,0,0.0128277,0.0124297,0.00815803,0,0,0,0.116502,0.0717513,0,0
873,0.0136814,0.013948,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0642002,0,0.0152212,0,0,0.0264371,0,0.0156074,0.0255887,0.0466406,0.0410887,0.0170195,0.0105327,0.0483186,0.0586512,0,0.0924046,0.0300513,0.0332209,0.0070207,0.0327304,0.0883446,0.030402,0.019707,0.0375033,0.0181599,0.0275759,0.00885461,0.0154508,0.0148058,0,0,0.0352198,0,0.0133124,0.0264245,0,0.0194184,0.0168645,0.0140458,0.0160101,0.0274927,0.01585,0.0384948,0.0156746,0.0102646,0.0132578,0.030742,0.0123613,0.0154593,0.0214913,0.0346366,0,0.0129738,0.0125407,0.00825995,0,0,0,0.116402,0.0719877,0,0
874,0.0140538,0.0139025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675707,0,0.0148718,0,0,0.0252452,0,0.0154695,0.0248545,0.0467536,0.0388626,0.0174182,0.0105283,0.0460899,0.0546035,0,0.092473,0.029704,0.0332055,0.00673893,0.0324653,0.0929461,0.0291599,0.0193492,0.0380372,0.0171302,0.027346,0.00875647,0.0151569,0.0148932,0,0,0.0359525,0,0.0133823,0.0269468,0,0.0186044,0.0165275,0.0142686,0.0160614,0.0274844,0.0157527,0.0387635,0.0157686,0.0102384,0.0128518,0.0308515,0.0122522,0.0149322,0.0204346,0.0347972,0,0.0130703,0.0125753,0.00851675,0,0,0,0.11644,0.0722603,0,0
875,0.0143024,0.0135204,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706517,0,0.0146384,0,0,0.0244218,0,0.0152605,0.0243347,0.0484655,0.0382612,0.0177997,0.010473,0.0448266,0.0525888,0,0.092892,0.0299045,0.0339156,0.00659312,0.0326169,0.0987689,0.0283524,0.0191555,0.0386097,0.016178,0.0270968,0.0087008,0.0148037,0.0149846,0,0,0.0365894,0,0.013451,0.0274423,0,0.0181752,0.016213,0.0145436,0.0160864,0.0273309,0.0156525,0.0386034,0.015994,0.0102548,0.0127481,0.0308477,0.0122186,0.0148092,0.019399,0.0349993,0,0.0131612,0.012663,0.0086603,0,0,0,0.116636,0.0725233,0,0
876,0.0144348,0.0135037,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0734289,0,0.0147712,0,0,0.0235105,0,0.0151063,0.0238681,0.0497275,0.0376085,0.0180295,0.0104711,0.0436165,0.0507983,0,0.0930848,0.0303199,0.0345409,0.00646569,0.0329481,0.103803,0.0273908,0.0188683,0.0388743,0.0145226,0.0269563,0.00861846,0.0145433,0.0150141,0,0,0.0368234,0,0.0135739,0.0277228,0,0.017551,0.0160007,0.0150251,0.0160992,0.0270501,0.0156874,0.0382664,0.016602,0.0103023,0.0128114,0.0306719,0.0121391,0.0148389,0.0176445,0.0349355,0,0.0131452,0.0128355,0.00879993,0,0,0,0.116915,0.0726931,0,0
877,0.0145344,0.0137503,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0755871,0,0.0152878,0,0,0.022656,0,0.0150801,0.0236217,0.0503683,0.0369205,0.0180646,0.0105476,0.0424977,0.0490196,0,0.0931328,0.0316436,0.0353046,0.00631589,0.033488,0.107178,0.0263271,0.0185757,0.0392999,0.0124247,0.0269047,0.00851369,0.0144888,0.0149655,0,0,0.0367347,0,0.0137545,0.0278551,0,0.0167568,0.0159515,0.0155706,0.0160756,0.0269212,0.0158389,0.0380326,0.0172171,0.0104086,0.0129056,0.0304322,0.0118999,0.0148699,0.0154326,0.0346424,0,0.013058,0.0129624,0.00890151,0,0,0,0.117031,0.0728074,0,0
878,0.0146456,0.0139727,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0762683,0,0.0157133,0,0,0.0216529,0,0.0149609,0.0230779,0.0503733,0.0362311,0.0179097,0.0106447,0.0419817,0.0472285,0,0.0931221,0.0341205,0.0360133,0.00649595,0.0342094,0.108214,0.025566,0.0183954,0.0392992,0.0106563,0.0268487,0.00843997,0.0146045,0.0147983,0,0,0.0365634,0,0.013897,0.0278811,0,0.0160972,0.0160148,0.0159435,0.01599,0.0268826,0.0159799,0.0377683,0.0177119,0.0104737,0.0130769,0.0301503,0.0115514,0.0150028,0.0136366,0.0343052,0,0.0129497,0.0130863,0.00892024,0,0,0,0.116942,0.0729573,0,0
879,0.0146478,0.0141486,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756872,0,0.0158418,0,0,0.0205531,0,0.0149167,0.0222335,0.0502099,0.036225,0.0176804,0.010706,0.0413834,0.0466336,0,0.0931144,0.0361666,0.0369599,0.00712353,0.0349194,0.107414,0.0250999,0.018273,0.0390677,0.00916095,0.026762,0.00844159,0.0148442,0.0145945,0,0,0.0364823,0,0.0140191,0.0278908,0,0.015617,0.0161902,0.0162498,0.0159086,0.0268969,0.0161948,0.0376242,0.0179824,0.0105413,0.0132781,0.0299007,0.0112177,0.0151398,0.0120715,0.0340236,0,0.0128928,0.0132244,0.00888643,0,0,0,0.11682,0.0731537,0,0
880,0.0146176,0.0143194,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0737247,0,0.0157807,0,0,0.0192995,0,0.0149891,0.0212441,0.0493065,0.0363677,0.0176022,0.0107071,0.0405705,0.0467153,0,0.092973,0.0369998,0.0380943,0.00790962,0.0353427,0.104578,0.0247101,0.0181914,0.0384767,0.00812514,0.0266955,0.00844469,0.015029,0.0144495,0,0,0.0362737,0,0.0141361,0.0277937,0,0.0153336,0.0163451,0.0163916,0.0159004,0.0269991,0.0163807,0.0374447,0.0181772,0.0106233,0.0133262,0.0297353,0.0109149,0.015091,0.010938,0.0337167,0,0.012857,0.0132218,0.00893948,0,0,0,0.116908,0.0732032,0,0
881,0.0147403,0.0144272,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715365,0,0.0157842,0,0,0.0182085,0,0.0150435,0.0201935,0.0485921,0.037694,0.0178858,0.0107256,0.0409449,0.0485881,0,0.0925218,0,0.039652,0.00877973,0.0356908,0.101586,0.0242589,0.0180234,0.037378,0.00753793,0.0266031,0.00838241,0.0150178,0.0145652,0,0,0.0362586,0,0.0142663,0.0278392,0,0.0151699,0.0163808,0.0165002,0.0160921,0.0272487,0.0164678,0.0373617,0.018411,0.0106991,0.0132099,0.0296993,0.010727,0.0149354,0.010221,0.0336227,0,0.0129306,0.0132591,0.0092323,0,0,0,0.1175,0.0729131,0,0
882,0.0166585,0.0165784,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0800251,0,0.0172113,0,0,0.0820118,0,0.022097,0.0546436,0.0575663,0.0536734,0.0184142,0.0129954,0.0524607,0.065941,0,0.0886536,0.0420714,0.0485639,0.00976982,0.0360472,0.114727,0.0759374,0.0213203,0.0385111,0.00728762,0.0258309,0.00893289,0.0153794,0.0142863,0,0,0.0355889,0,0.0145823,0.0267564,0,0.0158663,0.0171496,0.0170682,0.0162481,0.0277701,0.0169752,0.0366595,0.019121,0.0113138,0.0133025,0.030504,0.0112172,0.0150941,0.00989199,0.0337028,0,0.0119635,0.0151086,0.0111963,0,0,0,0.116828,0.0731727,0,0
883,0.0150927,0.0145283,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0623309,0,0.0145938,0,0,0.0169331,0,0.0149153,0.0189114,0.0448344,0.0366762,0.0180505,0.0105682,0.0394747,0.0471341,0,0.0926332,0.0339089,0.0351621,0.00863113,0.0354504,0.0885783,0.0240708,0.0171622,0.0355502,0.00648445,0.0264297,0.00828906,0.0149146,0.0146446,0,0,0.0356563,0,0.0143599,0.0275409,0,0.0148611,0.0162727,0.0166667,0.0162387,0.0274899,0.0164465,0.0373747,0.0190456,0.0106449,0.012468,0.0296393,0.0105765,0.0140348,0.00898194,0.0330678,0,0.0128635,0.0133182,0.00952582,0,0,0,0.1183,0.0725936,0,0
884,0.0169336,0.0167762,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0712645,0,0.0162108,0,0,0.0815718,0,0.022557,0.0543147,0.0539695,0.0530694,0.0186433,0.0127866,0.0517309,0.064538,0,0.088665,0.0399897,0.0428825,0.00946739,0.03554,0.102553,0.0754339,0.0209512,0.0392088,0.00663892,0.0257567,0.00900825,0.0154488,0.0144102,0,0,0.034967,0,0.014659,0.0264956,0,0.0157662,0.0170979,0.0172092,0.016362,0.0280456,0.0168626,0.0366399,0.0195562,0.0113381,0.0127412,0.030567,0.0112008,0.0144709,0.00893164,0.0331274,0,0.0120085,0.0152451,0.0114464,0,0,0,0.117381,0.0730819,0,0
885,0.0150466,0.0147014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531409,0,0.0128573,0,0,0.0161802,0,0.0161327,0.0178521,0.041321,0.0357338,0.0181543,0.010712,0.0386927,0.0454758,0,0.0926695,0.0308787,0.0303411,0.00836158,0.0342805,0.0762604,0.0239573,0.0173561,0.0341893,0.00597225,0.0265617,0.00849683,0.0151906,0.0147712,0,0,0.034555,0,0.0143136,0.0270485,0,0.014869,0.0162761,0.0167831,0.0162724,0.0276996,0.0163744,0.0373589,0.0192681,0.0107707,0.012133,0.0297454,0.0106203,0.0137793,0.00808793,0.0322643,0,0.0130491,0.0136224,0.00994045,0,0,0,0.118585,0.072625,0,0
886,0.0150771,0.0148706,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497262,0,0.0120067,0,0,0.0151982,0,0.0165969,0.0167917,0.0404015,0.0354654,0.0180896,0.0107559,0.0384616,0.0453983,0,0.0925213,0.0296178,0.0288817,0.00833638,0.0336761,0.0718488,0.0234629,0.017443,0.0328484,0.00548325,0.0267348,0.00866818,0.0151301,0.0147711,0,0,0.0340883,0,0.014366,0.0268763,0,0.0150372,0.0162658,0.0168803,0.0161721,0.0278313,0.016406,0.0373087,0.0193408,0.0108401,0.0121196,0.0297846,0.0106392,0.0136939,0.00730088,0.0320355,0,0.0131983,0.014014,0.0101647,0,0,0,0.1188,0.0726722,0,0
887,0.0171045,0.0171003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605328,0,0.0138204,0,0,0.0805443,0,0.0244914,0.0540344,0.049869,0.0506968,0.0185411,0.0125706,0.0496471,0.062273,0,0.0887506,0.0354791,0.0376013,0.00924627,0.0341668,0.0882394,0.0741325,0.0219257,0.0395346,0.00541412,0.0262239,0.00950453,0.015351,0.0146631,0,0,0.0328899,0,0.0145331,0.0254227,0,0.0160451,0.0171148,0.017427,0.0160754,0.0283896,0.01691,0.0365717,0.0193491,0.0115328,0.0127045,0.030703,0.0112202,0.0143108,0.00695287,0.0319164,0,0.0123792,0.0158866,0.0122343,0,0,0,0.11849,0.0731428,0,0
888,0.0171445,0.0172586,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590056,0,0.0131962,0,0,0.0800885,0,0.0247224,0.0537534,0.0492742,0.0501227,0.0185099,0.0125144,0.0488349,0.0609032,0,0.088792,0.0355352,0.0369699,0.00937068,0.0339186,0.0861254,0.0735144,0.0219733,0.0397021,0.00493679,0.0264012,0.00961361,0.0150775,0.0147018,0,0,0.0326192,0,0.0145594,0.0252889,0,0.0161498,0.0171657,0.0174759,0.0158356,0.0285497,0.0168259,0.0365792,0.0185931,0.0115368,0.0127615,0.0307364,0.0109025,0.0142666,0.00612228,0.031769,0,0.0125428,0.0158802,0.0122441,0,0,0,0.118959,0.0731324,0,0
889,0.0170505,0.0173482,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0585485,0,0.0128818,0,0,0.0793514,0,0.0248831,0.0532859,0.0495991,0.0496956,0.0183877,0.0124237,0.0482574,0.0592058,0,0.0887043,0.03594,0.0373577,0.00950124,0.0339201,0.0858186,0.0727769,0.0219995,0.0395673,0.00451335,0.026545,0.00971667,0.0150696,0.0147639,0,0,0.0326417,0,0.0146203,0.0253665,0,0.0162673,0.017249,0.0175251,0.0156528,0.0287277,0.0167899,0.0365289,0.0189944,0.0115863,0.0128021,0.030719,0.0103503,0.014146,0.00526042,0.0317842,0,0.0127387,0.0159348,0.0121387,0,0,0,0.118082,0.0731418,0,0
890,0.01549,0.0153425,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608843,0,0,0,0,0.0122255,0,0.0175804,0.0135904,0.0494107,0.0488068,0.0172858,0.0108907,0.0467207,0.0565191,0,0.0890742,0.0363368,0,0.00965778,0.0327129,0.0881302,0.0221075,0.017351,0.0280174,0.00405412,0.0274047,0.00928348,0.015187,0.0150542,0,0,0.0321289,0,0.0141114,0.0255554,0,0.0155602,0.0166831,0.0172584,0.0153803,0.0284025,0.016272,0.0371511,0.0177534,0.0110772,0.0123842,0.0299334,0.00946314,0.0133648,0.00443673,0.0310121,0,0.0136907,0.0143405,0.0110299,0,0,0,0.11727,0.072564,0,0
891,0.0170642,0.0171493,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0657013,0,0.0148727,0,0,0.0789036,0,0.025103,0.0530445,0.0546167,0.0545991,0.0175539,0.0123642,0.0508298,0.0618258,0,0.0873644,0.0400832,0.0431091,0.0119409,0.0348328,0.0960106,0.0722705,0.0219249,0.0395911,0.00416692,0.0268284,0.0100238,0.0153646,0.0149072,0,0,0.0319525,0,0.0145165,0.0246392,0,0.0165577,0.0174333,0.0176799,0.0150859,0.0287537,0.0166711,0.036446,0.0175292,0.0116444,0.0126898,0.0306467,0.00994499,0.0136932,0.00348038,0.0313534,0,0.012867,0.0159676,0.0122696,0,0,0,0.116719,0.0729087,0,0
892,0.0155727,0.0152881,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0646542,0,0,0,0,0.0113065,0,0.0177454,0.0122872,0.0525916,0.0497602,0.0165538,0.0109841,0.0459813,0.0547463,0,0.0885142,0.038397,0.0406504,0.0127873,0.034674,0.0934037,0.0216995,0.0172574,0.0262576,0.00374245,0.0276747,0.00985235,0.0154037,0.0151401,0,0,0.0313707,0,0.014026,0.0246603,0,0,0.0169502,0.0175336,0.014762,0.0283556,0.0161361,0.0369042,0.0172746,0.0111032,0.0121999,0.0300206,0.00942096,0.0130833,0.00716812,0.0305247,0,0.0136935,0.014317,0.011143,0,0,0,0.117434,0.0722892,0,0
893,0.0154994,0.0151944,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0678043,0,0,0,0,0.0111371,0,0.0178661,0.0119092,0.053842,0.050281,0.0163541,0.0108644,0.0456003,0.0538758,0,0.0884169,0.0395545,0.0424028,0.0122288,0.0354238,0.0974639,0.0217718,0.0171657,0.0257633,0.00463114,0.0277487,0.00983534,0.0152606,0.015221,0,0,0.0310327,0,0.013931,0.024049,0,0.0161828,0.0165835,0.0174087,0.014443,0.02831,0.0158704,0.0371332,0.0171792,0.0109239,0.0117153,0.0298381,0.00913135,0.0126414,0.00181237,0.0303096,0,0.0135832,0.0139764,0.0112601,0,0,0,0.117351,0.0723053,0,0
894,0.0155126,0.0152245,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0679851,0,0,0,0,0.0108599,0,0.0178977,0.0113523,0.05272,0.0474599,0.0162036,0.0109208,0.0424118,0.0488627,0,0.0886772,0.0391528,0.0421486,0,0.0359565,0.0970622,0.021697,0.0171197,0.024983,0.00512146,0.0277918,0.0100534,0.0153467,0.0153225,0,0,0.0308286,0,0.0139303,0.0235957,0,0.0164431,0.0165514,0.0175045,0.0142836,0.0282549,0.0157512,0.0371308,0.0171976,0.010895,0.0114513,0.0298634,0.00908403,0.0124787,0.00223606,0.0301455,0,0.0134752,0.0140402,0.0113901,0,0,0,0.117045,0.0724412,0,0
895,0.0170286,0.0169278,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767232,0,0,0,0,0.0780789,0,0.024973,0.0521167,0.0582487,0.0546932,0.0168112,0.012666,0.0478925,0.056552,0,0.0868199,0.0433448,0.049167,0.096092,0.037208,0.110166,0.0715004,0.0216019,0.038338,0.00637624,0.0271964,0.0108508,0.0155698,0.0154694,0,0,0.0309253,0,0.014378,0.0228432,0,0.0175972,0.0171056,0.0180023,0.0141899,0.028652,0.0161234,0.036423,0.0175682,0.0114582,0.0116605,0.0306211,0.00967484,0.0130241,0.00371707,0.0306393,0,0.0126177,0.0157552,0.0125887,0,0,0,0.116451,0.0730298,0,0
