Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,x76,
863,0.0246569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184873,0.014687,0.0110351,0.0248343,0,0,0.0693124,0,0.0272745,0.042657,0.0596362,0.0170863,0.044477,0.035385,0.019133,0.0307293,0.0173195,0.0269146,0,0.0482803,0.0174623,0.0151586,0.0103772,0.0253717,0.0167155,0.050455,0.0168853,0.0230153,0.0325541,0.0276298,0.0211019,0.0594169,0.0219487,0,0,0.032902,0,0.00958249,0.0291034,0.054998,0.0233203,0,0.0360258,0.043597,0.0408877,0.0380298,0,0.0729284,0.0325836,0.0230088,0.0206821,0.0200826,0.0249334,0.0395768,0.0361665,0.0157796,0.0176043,0.0241266,0.0154838,0,0,0,0
864,0.0248836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019732,0.0146224,0.0117337,0.0227081,0,0,0.0692337,0,0.0273254,0.0425956,0.0606707,0.0174995,0.0434254,0.0354283,0.017725,0.0310713,0.0165729,0.0266554,0,0.0477559,0.0176246,0.0153685,0.0103954,0.0253872,0.0185063,0.0503439,0.0169418,0.0231314,0.0302298,0.0276991,0.0205834,0.0557825,0.0218079,0,0,0.0328888,0,0.00993388,0.0290503,0.0537346,0.0211688,0,0.0374151,0.0405491,0.041415,0.0383989,0,0.0691672,0.0329658,0.0227739,0.0214789,0.0194329,0.0235938,0.0363609,0.0364561,0.0161239,0.0178697,0.0243536,0.015379,0,0,0,0
865,0.0250517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237007,0.0147427,0.0123176,0.0210353,0,0,0.0694332,0,0.027317,0.0425853,0.062588,0.0183579,0.0409544,0.0373127,0.0136749,0.0317775,0.0158628,0.0280282,0,0.0456547,0.0190584,0.0173293,0.0103435,0.0253043,0.0240189,0.0502306,0.0169518,0.0233052,0.0222348,0.0276364,0.0209024,0.0442417,0.0216707,0,0,0.0326984,0,0.0100157,0.0289145,0.0527734,0.0214562,0,0.0435289,0.0309407,0.0412974,0.0392851,0,0,0.0335306,0.0207887,0.0260348,0.0154871,0.0169358,0.02437,0.0362882,0.0167451,0.0177393,0.0243051,0.0160173,0,0,0,0
866,0.0268526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267373,0.0156855,0.0130035,0.0217343,0,0,0.0711598,0,0.0267821,0.0431542,0.0637982,0.0190682,0.0363076,0.0388855,0.0121038,0.0346659,0.0158436,0.0300886,0,0.0424203,0.0201162,0.0181118,0.0100077,0.02579,0.0272903,0.0505041,0.0168985,0.0236565,0.037304,0.0274069,0.0205986,0,0.0233102,0,0,0.0323545,0,0.01008,0.028802,0.0675776,0.0297383,0,0.0117879,0.0277041,0.0399019,0.012505,0.0647644,0,0.0124573,0.0135104,0.0251874,0.0125531,0.0214386,0.0483576,0.0355993,0.0173967,0.0169958,0.0233686,0.0198431,0,0,0,0
867,0.0269553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273701,0.0154902,0.0136605,0.0206959,0,0,0.0716292,0,0.0267538,0.0434965,0.0643847,0.0184765,0.0362162,0.0379868,0.0124106,0.0350106,0.015195,0.0295239,0,0.0416174,0.0198933,0.0178032,0.0103693,0.026121,0.0279275,0.0508623,0.0168128,0.0235202,0.0370829,0.0273958,0.0204557,0.0302084,0.0234336,0,0,0.0320854,0,0.0102268,0.0286911,0.0686106,0.028637,0,0.010874,0.0266407,0.0398078,0.0119746,0.064163,0.0118721,0.0115752,0.0132884,0.0248953,0.0125909,0.0206612,0.0479296,0.0353032,0.0174751,0.0166441,0.0230758,0.0198232,0,0,0,0
868,0.0263194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319674,0.0154121,0.0162865,0.0256306,0,0,0.071835,0,0.0268418,0.0436463,0.0603729,0.0170128,0.0290302,0.0459272,0.0141009,0.034423,0.0222926,0.0379009,0,0,0.0252548,0.0250293,0.0160883,0.0278764,0.0368346,0.0508519,0.0167345,0.0234702,0.035885,0.0268336,0.0206334,0.0284556,0.0214132,0,0,0.0309115,0,0.0104152,0.0279527,0.0682296,0.0286734,0,0.0111809,0.0256074,0.0383783,0.0130629,0.0651633,0.0149665,0.0120992,0.012985,0.0243073,0.0127055,0.0200909,0.0470101,0.0339548,0.0179049,0.0160736,0.0237863,0.0210344,0,0,0,0
869,0.0267173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032415,0.015507,0.017278,0.0261464,0,0,0.0719916,0,0.0269924,0.0437398,0.0613017,0.0160989,0.0288277,0.0435739,0.0141512,0.0351676,0.0201598,0.0355975,0,0,0.0245355,0.0246603,0.0165577,0.0278415,0.0373652,0.0507944,0.0168235,0.0234907,0.0353933,0.0267781,0.0207584,0.0286803,0.02165,0,0,0.0306345,0,0.0107588,0.0278177,0.0675484,0.0292854,0,0.0113715,0.0257086,0.0385158,0.013074,0.0651854,0.0144441,0.0120339,0.0129494,0.0243813,0.0127904,0.0199532,0.0465148,0.033305,0.0172871,0.0160595,0.0240681,0.0211814,0,0,0,0
870,0.0258331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322537,0.0153338,0.0161281,0.025393,0,0,0.0708898,0,0.0273914,0.0432905,0.0667382,0.0138419,0.0375965,0.034213,0.0145524,0.0342299,0.0111538,0.0253504,0,0.0400849,0.0194428,0.0198558,0.0132827,0.0257961,0.0355291,0.0506413,0.0167903,0.0234818,0.0200333,0.0272113,0.0243272,0,0.0225241,0,0,0.0322593,0,0.0104689,0.0288377,0.0497614,0.0255067,0,0.0427681,0.0270393,0.0422803,0.0371741,0,0.0443293,0.0319635,0.0187174,0.0260909,0.0147651,0.0134922,0.0204621,0.0349828,0.0182154,0.0168067,0.0252223,0.0167666,0,0,0,0
871,0.0279947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318568,0.0161549,0.0164655,0.0243481,0,0,0.0718223,0,0.0271198,0.0435846,0.0671544,0.0128454,0.0338026,0.032835,0.0139229,0.0372181,0.0106018,0.0245589,0,0.0379426,0.0186993,0.0188957,0.013592,0.0261584,0.0339061,0.0504565,0.0168238,0.0238695,0.0352698,0.0269924,0.0208177,0,0.0240177,0,0,0.0315178,0,0.0107328,0.0284751,0.0661742,0.0272898,0,0.0109096,0.0280362,0.0408312,0.0118931,0.0638664,0.0128487,0.0110053,0.0124375,0.024823,0.0124021,0.0187927,0.0453629,0.0338102,0.016983,0.0162964,0.0238424,0.020307,0,0,0,0
872,0.0278079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304718,0.0159774,0.0173793,0.0229212,0,0,0.0719179,0,0.0271528,0.0437555,0.0673904,0.0125108,0.0340157,0.0303776,0.01372,0.0375238,0.00984264,0.0221643,0,0.0379996,0.0172472,0.0174153,0.0143652,0.0262605,0.0323951,0.0504772,0.016767,0.0238194,0.0342352,0.0269594,0.0205638,0.0296702,0.0240466,0,0,0.0313451,0,0.0109883,0.028389,0.0667281,0.0281752,0,0.0103231,0.0274098,0.0410044,0,0.0635787,0.0126766,0.0105901,0.0126766,0.0255726,0.0123645,0.0190231,0.044752,0.0335769,0.0166062,0.0161602,0.0239801,0.0202382,0,0,0,0
873,0.027695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294675,0.0158037,0.0184174,0.0225551,0,0,0.0717412,0,0.0271176,0.043522,0.0677578,0.0128994,0.0339069,0.0282557,0.0137183,0.0378556,0.00932601,0.019925,0,0.0377655,0.0156611,0.0162707,0.015036,0.0263825,0.0316941,0.0505744,0.0167794,0.023831,0.0338963,0.0269334,0.0204997,0.0293891,0.0240238,0,0,0.031012,0,0.0111649,0.0282506,0.0671174,0.0280346,0,0.0100426,0.027365,0.0413614,0.0119136,0.0633068,0.0126271,0.0104498,0.012869,0.0256885,0.0125156,0.0191112,0.0444462,0.0332324,0.0161214,0.0161715,0.0245565,0.0203522,0,0,0,0
874,0.0278716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029039,0.0154121,0.0190021,0.0226293,0,0,0.0713432,0,0.0271005,0.0432916,0.067885,0.0140484,0.0336683,0.0263859,0.0139968,0.0382597,0.00911601,0.0178824,0,0.0372946,0.0143253,0.0150792,0.0147655,0.0265977,0.0310885,0.0504485,0.0168463,0.0238649,0.0343363,0.0267586,0.020959,0.0293358,0.0242076,0,0,0.031365,0,0.0114917,0,0.0674777,0.0271275,0,0.00974526,0.0277649,0.0419598,0.0119449,0.0634552,0.0125403,0.0102294,0.0130827,0.0252384,0.0129024,0.0191049,0.0446194,0.0335206,0.0156847,0.0162232,0.0244608,0.0208203,0,0,0,0
875,0.0260155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031765,0.0144736,0.0207232,0.0257824,0,0,0.0705299,0,0.0275426,0.0430616,0.06804,0.0146579,0.0364824,0.0239175,0.0155642,0.0371906,0.0101032,0.0148305,0,0.0387546,0.0139224,0.0152332,0.0152891,0.0263931,0.034644,0.0507457,0.0167669,0.0235891,0.0177339,0.0268795,0.0254437,0,0.0231856,0,0,0.0319439,0,0.0112761,0,0.0492286,0.0273882,0,0.0453987,0.0279611,0.0444284,0,0,0,0.034387,0.0194342,0.028181,0.0147216,0.0128001,0.0167884,0.034467,0.0160215,0.0163096,0,0.0176306,0,0,0,0
876,0.0277261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309934,0.0151807,0.0204213,0.0245601,0,0,0.0719165,0,0.0274581,0.0434777,0.0675833,0.0146722,0.0324476,0.0239689,0.0150184,0.0385192,0.00917103,0.0154765,0,0.0361621,0.0142715,0.014167,0.0147746,0.0266986,0.0334443,0.0511047,0.0167582,0.0238823,0.0343873,0.0266806,0.0212401,0,0.0244195,0,0,0.0310186,0,0.0113331,0,0.0674216,0.0274596,0,0.0100774,0.0297932,0.0436217,0.0128334,0.0659907,0,0.0109047,0.013506,0.0245967,0.0136381,0.0195438,0.0444493,0.0336592,0.0150426,0.0158304,0.0251215,0.0210886,0,0,0,0
877,0.0272057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030596,0.0147812,0.0205273,0.0243382,0,0,0.072024,0,0.0279211,0.0435674,0.0666194,0.014878,0.0332565,0.0233028,0.0143022,0.0378469,0.0088794,0.0142082,0,0.0368968,0.0138218,0.0130403,0.0145267,0.0264715,0.033004,0.0513268,0.0168071,0.0238419,0.0313475,0.0266451,0.023076,0,0.0243025,0,0,0.0307856,0,0.0111618,0,0.0636997,0.0215411,0,0.0191542,0.0301366,0.0449579,0,0.0573838,0,0.0196418,0.00876591,0.0259624,0.0104974,0.0153662,0.0397676,0.0338459,0.0151099,0.015854,0.0253654,0.0199214,0,0,0,0
878,0.0259403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283161,0.0139677,0.0201855,0.0228083,0,0,0.0712357,0,0.0283165,0.0433068,0.0648286,0.0151308,0.0363776,0.0218747,0.014896,0.0362382,0.0085764,0.0123074,0,0.0389058,0.0125245,0.011135,0.0140595,0.0262121,0.0305998,0.0511121,0.0167819,0.0236853,0.0345738,0.0268023,0.0359526,0.0396767,0.023994,0,0,0.0303247,0,0.0108939,0,0.0578788,0.0279064,0,0.0437038,0.0310159,0.0469107,0,0.0404663,0,0.0432717,0.0158543,0.0279859,0.0086618,0.0185848,0.0380688,0.0335975,0.0158512,0.0163437,0.0256865,0.0168957,0,0,0,0
879,0.0256372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298932,0.0135888,0.0199373,0.0230155,0,0,0.071003,0,0.028307,0.0431718,0.0640827,0.0147837,0.0369485,0.0224594,0.0155019,0.0360216,0.00880941,0.0133215,0,0.0391897,0.0124836,0.0116813,0.0138077,0.025674,0.0324274,0.0507143,0.016649,0.0237924,0.0306307,0.0269278,0.0404524,0.0402898,0.0239946,0,0,0.0297001,0,0.0108784,0,0.05656,0.0341207,0,0.0516091,0.0306362,0.0478103,0,0.0413061,0.0521844,0.050646,0.0223895,0.0303842,0.0111149,0.02314,0.0306268,0.0330845,0.0164577,0.0168865,0.0256962,0.016296,0,0,0,0
880,0.0254699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310778,0.0132967,0.0194572,0.0233191,0,0,0.0703199,0,0.0280237,0.0428188,0.0635989,0.0150118,0.0370166,0.0234499,0.0156604,0.0360329,0.00812278,0.0146537,0,0.0392949,0.0126228,0.0127416,0.0134414,0.0250277,0.0341837,0.0499769,0.0164155,0.0237323,0.0302136,0.0268284,0.0410026,0.0400863,0.0239219,0,0,0.0291969,0,0.0107585,0,0.0566661,0.0351363,0,0.0517633,0.0307919,0.0479707,0,0.0413118,0.0539434,0.0508378,0.0225996,0.0308915,0.0116232,0.0234644,0.0297668,0.0327067,0.0164257,0.0169281,0.0260001,0.0161615,0,0,0,0
881,0.0251423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031567,0.0130861,0.0201624,0.0238254,0,0,0.0708296,0,0.028048,0.0429211,0.06297,0.0151525,0.0371651,0.0236868,0.0162646,0.035537,0.00808407,0.0153658,0,0.0394801,0.0125672,0.0136928,0.0132171,0.0243424,0.0348201,0.0502914,0.0162102,0.0238514,0.0315743,0.0268829,0.0422086,0.0418147,0.0241015,0,0,0.0285707,0,0.0106369,0,0.055899,0.0370851,0,0.0531828,0.0320529,0.0478635,0,0.040565,0,0.0523577,0.0231719,0.0308296,0.0123059,0.0245075,0.0313976,0.0324584,0.0163043,0.017133,0.0265387,0.0154469,0,0,0,0
882,0.0248719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348949,0.0130224,0.0207258,0.0246022,0,0,0.0711413,0,0.0280384,0.0428862,0.0629939,0.0129438,0.0370408,0.0261946,0.0166281,0.0353555,0.00694565,0.019458,0,0.0388006,0.0139947,0.0156519,0.0130877,0.0239125,0.0386804,0.0502551,0.0161062,0.023806,0.0315324,0.026987,0.0407066,0.0426356,0.0244724,0,0,0.0278153,0,0.0107071,0.025056,0.0559312,0.0347675,0,0.0503156,0.0331991,0.0480843,0,0.0409343,0.0448602,0.0497754,0.0204527,0.0303226,0.0113355,0.0222492,0.0317056,0.0322617,0.0154836,0.0163025,0.026821,0.0148478,0,0,0,0
883,0.0237243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414508,0.0127094,0.0208737,0.0280064,0,0,0.0714142,0,0.0282694,0.0428238,0.0643243,0.0102801,0.0373816,0.0308187,0.0184029,0.0345786,0.00713072,0.0248988,0,0.0383256,0.0166134,0.0196735,0.0135525,0.0231181,0.0468733,0.0506926,0.0160279,0.0235729,0.0280457,0.0272431,0.0257338,0,0.0246117,0,0,0.0272401,0,0.0107284,0.0248059,0.0484326,0.00619329,0,0.039017,0.0348055,0.0491076,0,0,0,0.0387305,0.0125218,0.0211387,0.0092249,0.0095291,0.0293078,0.0322535,0.0154475,0.0160931,0.0282406,0.0134392,0,0,0,0
884,0.0222181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431562,0.0121201,0.0198739,0.0296007,0,0,0.0713481,0,0.0287456,0.0428354,0.0638688,0.00837675,0.0386684,0.0351865,0.020641,0.033128,0.00875623,0.0300659,0,0.0384251,0.0188528,0.0231266,0.0140013,0.0222904,0.049456,0.0514073,0.0159509,0.0231972,0.0286946,0.027458,0.0262834,0,0.0252124,0,0,0.0267325,0,0.0106222,0.0249752,0.0432775,0.00751082,0,0.0450757,0.0371213,0.0507399,0,0,0.0636412,0.0457547,0.0154157,0.0192192,0.0101252,0.0111286,0.029261,0.032435,0.0157231,0.0160961,0.0294515,0.0109603,0,0,0,0
885,0.0220371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358483,0.0116453,0.0180851,0.0243845,0,0,0.0701086,0,0.029427,0.0423989,0.0628984,0.00901924,0.0395852,0.0375677,0.0187662,0.0335221,0.0132905,0.0340907,0,0.0361817,0.0196725,0.0232169,0.0132804,0.0229283,0.0397541,0.050602,0.0157605,0.0229965,0.0212614,0.0270425,0.0262923,0,0.0224517,0,0,0.0238364,0,0.0111019,0.0231305,0.0535983,0.0167921,0.0295789,0.0394993,0.0253893,0.0465222,0,0,0,0.0378681,0.0116932,0.0259068,0.0062559,0.00660696,0.0209653,0.0288083,0.0137594,0.0151833,0.0249472,0.0121459,0,0,0,0
886,0.0213511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313388,0.0115535,0.0170555,0.0247186,0,0,0.069985,0,0.0297742,0.0422556,0.0623372,0.00878385,0.039293,0.0396158,0.0189896,0.0328329,0.0159378,0.0370276,0,0.036364,0.0212996,0.0248579,0.0134992,0.023548,0.0337533,0.0509147,0.0155986,0.0229315,0.0216359,0.027157,0.0261959,0,0.0223789,0,0,0.0234747,0,0.0111735,0.0225313,0.0533708,0.0171949,0.0293189,0.0397699,0.0265032,0.0467048,0,0,0,0.0388784,0.0117753,0.0266817,0.00635005,0.00741574,0.0218665,0.0283327,0.0126936,0.0149539,0.0255316,0.0114688,0,0,0,0
887,0.0208122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262633,0.0114849,0.0149445,0.0249723,0,0,0.0701627,0,0.0300042,0.0422395,0.061727,0.00987949,0.039031,0.0422449,0.0189478,0.0322657,0.0180958,0.0401713,0,0.0367959,0.0230011,0.0248606,0.0128682,0.0242876,0.027257,0.0514882,0.0153903,0.0227486,0.0225926,0.0273836,0.0246842,0,0.0223565,0,0,0.0229235,0,0.0111695,0.0226286,0.0533888,0.015123,0.030211,0.0389642,0.0271682,0.0468252,0.0378235,0,0,0.0388562,0.0117311,0.0270068,0.00697901,0.00869988,0.0235441,0.0277406,0.0120644,0.0151254,0.0247056,0.0106747,0,0,0,0
888,0.0202598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217817,0.0113971,0.0124724,0.0250343,0,0,0.0704239,0,0.0300312,0.0421948,0.0608463,0.0110605,0.0387045,0.0445413,0.0188357,0.0318225,0.0205091,0.0430902,0,0.0369366,0.0238797,0.023172,0.0112552,0.0248411,0.0213807,0.051912,0.0152015,0.022499,0.0228462,0.0276068,0.0220886,0,0.0221319,0,0,0.0223164,0,0.0112119,0.0227106,0.0528458,0.0135917,0.030729,0.0393555,0.0275107,0.0468836,0.0353657,0,0.0365336,0.0385013,0.013166,0.0276339,0.00842923,0.0101593,0.0244987,0.0277419,0.0117793,0.0154464,0.0243812,0.0100416,0,0,0,0
889,0.0192566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194151,0.0113613,0.0103989,0,0,0,0.0709248,0,0.029941,0.0422292,0.0591319,0.0120622,0.0371626,0.046553,0.0184235,0.0311019,0.0234799,0.0456825,0,0.0367117,0.0237887,0.0219733,0.00994257,0.0248775,0.0176527,0.0524678,0.0150783,0.0222469,0.0248882,0.0278101,0.0209169,0,0.0211818,0,0,0.0218526,0,0.0112912,0.0227808,0.052218,0.0143159,0.0310579,0.0402835,0.0278515,0.0467947,0.0354995,0,0.0421582,0.0393698,0.0138573,0.0285354,0.00867737,0.0111204,0.027696,0.0282249,0.0115642,0.0157015,0.0263229,0.0095355,0,0,0,0
890,0.018343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180804,0.0113111,0.00867043,0.0249218,0,0,0.0713904,0,0.0299777,0.0422105,0.0588851,0.0120269,0.037993,0.0454633,0.018268,0.0307174,0.0249029,0.044582,0,0.0358601,0.0225143,0.0198482,0.00927551,0.0255526,0.0156727,0.0532087,0.0149014,0.0219496,0.0271789,0.0280604,0.0190427,0,0.0204453,0,0,0.0217634,0,0.0113573,0.0230851,0.0510812,0.0132013,0.030918,0.0409035,0.0270603,0.0463168,0.03654,0,0.0423543,0.0402345,0.0151232,0.0291785,0.009225,0.0130708,0.0309856,0.0280306,0.0114707,0.0161626,0,0.00890247,0,0,0,0
891,0.0160108,0.0284878,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179873,0.0113075,0.00765495,0.024261,0,0,0.0726734,0,0.0299595,0.0425117,0.058485,0.0127841,0.0373955,0.0443275,0.0170288,0.027444,0.0255104,0.042899,0,0.0352503,0.0217219,0.018148,0.00897005,0.0261391,0.016046,0.0549711,0.0150552,0.0216602,0.0291356,0.0283703,0.0176664,0,0.01913,0,0,0.0226176,0,0.0113696,0.0233296,0.0498995,0.0122961,0.0306421,0.0418187,0.0259899,0.04657,0.0377754,0,0.0422557,0.0412835,0.0169307,0.0294812,0.00986541,0.0151598,0.0334294,0.0281159,0.01128,0.0165219,0.0265754,0.00756498,0,0,0,0
892,0.0151599,0.0284289,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188847,0.0113238,0.0074315,0.0235795,0,0,0.0727068,0,0.0299042,0.0423939,0.058279,0.0135517,0.037033,0.04315,0.0163824,0.02646,0.0250287,0.0405133,0,0.0347196,0.0214145,0.0166782,0.00886196,0.0266584,0.0176624,0.0553493,0.0149625,0.0214841,0.031713,0.0285127,0.0172264,0,0.018823,0,0,0.0229351,0,0.0113437,0.0232168,0.048946,0.0133233,0.0309269,0.0431339,0.0253702,0.0468448,0.0387736,0,0.0429207,0.0422929,0.0186274,0.0296931,0.0101094,0.0168044,0.0363152,0.0278839,0.011205,0.0166212,0.0267788,0.00714101,0,0,0,0
893,0.0144449,0.0287878,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203585,0.0111962,0.00788217,0.0231774,0,0,0.0726792,0,0.0297233,0.0422106,0.0578562,0.0143337,0.0371141,0.0422286,0.0164563,0.026046,0.0235606,0.0376639,0,0.0348477,0.0208879,0.0153286,0.00864821,0.0268994,0.0196661,0.0555686,0.0147654,0.0214048,0.0373552,0.0287048,0.0203913,0,0.0188008,0,0,0.0230908,0,0.0112593,0.0232611,0.0474171,0.0190419,0.0318679,0.0457957,0.0250937,0.0469146,0.04101,0,0,0.0453424,0.019383,0.0300095,0.00869917,0.0167153,0.0421007,0.0279446,0.0113117,0.016553,0,0.00689148,0,0,0,0
894,0.0140301,0.0284028,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224278,0.0110146,0.00891581,0.0219415,0,0,0.0729474,0,0.0296635,0.0422717,0.0575948,0.0154917,0.0371451,0.0415012,0.01612,0.0244778,0.021868,0.035155,0,0.03502,0.0202566,0.0142569,0.00812649,0.0271541,0.0227148,0.0560279,0.0145276,0.021184,0.0455908,0.0287471,0.027446,0,0.0190624,0,0,0.0226104,0,0.0111949,0.0229213,0.0468982,0.0307641,0.030173,0.0502618,0.0239313,0.0474734,0.0425361,0,0.0519194,0.0461991,0.0212675,0.0284426,0.00792769,0.0157516,0.0496059,0.0282272,0.0111918,0.0164458,0.0273426,0.00681258,0,0,0,0
895,0.0155583,0.028441,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260218,0.0114663,0.0101449,0.0181247,0,0,0.0739431,0,0.0292993,0.0424165,0.058278,0.016773,0.0362253,0.039712,0.0169234,0.026279,0.0220389,0.033352,0,0.0342464,0.0202183,0.0135862,0.0077539,0.0280471,0.0283879,0.0561455,0.0143492,0.0211401,0.0469049,0.0286588,0.0106412,0,0.0193669,0,0,0.0223235,0,0.0112479,0.0227385,0.0653652,0.00872418,0.0256782,0.00938254,0.0259534,0.0470048,0.0152001,0.0661383,0.0190124,0.0186538,0.0219096,0.0261486,0.0148794,0.0245301,0.0481101,0.0282619,0.0108046,0.0160816,0.0264687,0.00882347,0,0,0,0
896,0.0138507,0.0281527,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265332,0.010688,0.0102438,0.0204611,0,0,0.073387,0,0.0298483,0.0420979,0.0561864,0.0172237,0.0375096,0.0388355,0.0150573,0.0229495,0.0199081,0.0317218,0,0.03681,0.0197983,0.0134714,0.00730732,0.0272012,0.0296465,0.0567861,0.014324,0.0206937,0.0622148,0.0285347,0.0403884,0,0.0194818,0,0,0.0234409,0,0.0108745,0.0231892,0.0445775,0.0450266,0.0267275,0.0580258,0.0229494,0.0482524,0.0472812,0,0.0603397,0.0500131,0.0240787,0.0274056,0.00865615,0.0160667,0.0641705,0.0292806,0.0115335,0.0162806,0.0272454,0.00707365,0,0,0,0
897,0.0155861,0.0284833,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031103,0.0111356,0.0103175,0.0150236,0,0,0.0739155,0,0.0296187,0.042025,0.0561578,0.0185477,0.0377041,0.0360177,0.0149987,0.025242,0.0201356,0.0290169,0,0.0362541,0.0197124,0.0123012,0.00684286,0.0284414,0.0375176,0.0565358,0.014443,0.0206364,0.0548869,0.0282383,0.0179491,0.0255821,0.019305,0,0,0.0239888,0,0.0108572,0.0232626,0.0649972,0.00828034,0.0237376,0.00945009,0.0238158,0.0470719,0.0155781,0.0673576,0.0163475,0.0178107,0.0238893,0.0262002,0.0176812,0.0259209,0.0551101,0.029604,0.0113525,0.0160533,0.0249423,0.00908237,0,0,0,0
898,0.0157377,0.0285207,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337497,0.010973,0.0104456,0.0140187,0,0,0.0741022,0,0.0296673,0.0421192,0.0553838,0.0198361,0.0381136,0.0349622,0.0137561,0.0249762,0.0193674,0.0275772,0,0.0367295,0.0197603,0.0120211,0.00639634,0.0288283,0.0414915,0.0566554,0.0146369,0.0204188,0.0573973,0.0279951,0.0197131,0.0242504,0.0189598,0,0,0.0249121,0,0.0107255,0.0236477,0.0650048,0.0100376,0.0238358,0.00989472,0.0224329,0.0468017,0.0155409,0.0671425,0.0158197,0.0180383,0.0242461,0.0263001,0.0184534,0.026071,0.0572163,0.0305428,0.0115857,0.0160217,0.0246571,0.00951777,0,0,0,0
899,0.016011,0.0285252,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362895,0.010879,0.0109647,0.0132544,0,0,0.0743384,0,0.0296076,0.0421779,0.0549236,0.0215282,0.0383192,0.0333776,0.0124501,0.0250069,0.0185932,0.0257583,0,0.0371965,0.0197997,0.0117928,0.00590955,0.0292368,0.0452592,0.0565417,0.0149655,0.0201755,0.0585358,0.0277447,0.0204133,0.0234521,0.0185812,0,0,0.0258081,0,0.010627,0.0242604,0.0648914,0.0111459,0.0233412,0.00998179,0.0211726,0.0465194,0.0154582,0.0673318,0.015826,0.0185809,0.0244619,0.026487,0.0189594,0.0262484,0.0585698,0.0317331,0.0118358,0.016028,0.0246556,0.00995889,0,0,0,0
900,0.016453,0.0287394,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385117,0.0105955,0.011779,0.0127566,0,0,0.0747167,0,0.0295902,0.0422005,0.0546356,0.0235449,0.0382772,0.0312655,0.0114101,0.0260179,0.0175165,0.0228532,0,0.0376807,0.0195448,0.0114433,0.00534637,0.0295287,0.0491418,0.0563308,0.0155095,0.019892,0.0589051,0.0275832,0.020507,0.0232066,0.0182796,0,0,0.0272062,0,0.0106147,0.0250253,0.064459,0.0112099,0.0221902,0.00982256,0.0203772,0.0461985,0.0157366,0.0677089,0.0159226,0.0193732,0.0248296,0.0267447,0.0194452,0.0266463,0.0596595,0.0330864,0.0121266,0.016022,0,0.0105057,0,0,0,0
