Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,x76,LFHD,
1834,0,0.00443356,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531237,0.0121391,0.0149512,0.00925312,0,0,0.0177583,0.026072,0.00986439,0.0571034,0.0332258,0.0475882,0.00865806,0.00446858,0.00695162,0.00488706,0.0151561,0.00900906,0.0451169,0.0217268,0.0225159,0.00792155,0.0335322,0.0685323,0.0182973,0.0178923,0.00618342,0.00697944,0.0224915,0.0077745,0.00779314,0.00769369,0,0,0.0203978,0,0.0161842,0.0103195,0.0671921,0.00911522,0.0116984,0.016967,0.00328757,0.0111479,0.0112557,0.0650951,0.0160424,0.0113528,0.00710627,0.0324909,0.00644348,0.00478821,0.00728521,0.0181357,0.00485691,0.00357952,0.00314264,0.0122157,0,0,0,0,0
1835,0.00802749,0.00446264,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527379,0.012499,0.0150427,0.00875042,0,0,0.0163829,0.0261288,0.00949404,0.0571332,0.0322653,0.0473135,0.00752988,0.00448392,0.00694694,0.00416532,0.0127427,0.00921001,0.0450933,0.0213681,0.0220547,0.00783399,0.0331544,0.0670522,0.0175512,0.0177715,0.00671473,0.00705665,0.021856,0.00754814,0.0076069,0.00817655,0,0,0.0206894,0,0.0161445,0.0101471,0.0671189,0.00873958,0.011982,0.0163101,0.00339652,0.0122242,0.0108005,0.065001,0.0154971,0.0104281,0.00661697,0.0320765,0.0060294,0.00437798,0.0073467,0.0188276,0.00432642,0.00303799,0.00295215,0.0129008,0,0,0,0,0
1836,0.00878309,0.0045401,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0522343,0.0126957,0.0152871,0.00830983,0,0,0.0162286,0.0261856,0.00959955,0.0572147,0.031618,0.0469998,0.00711381,0.00453244,0.00716006,0.00340606,0.0101548,0.00961238,0.0451121,0.0210052,0.0212863,0.00782547,0.0328755,0.0655277,0.0175605,0.0176073,0.00746957,0.00715017,0.0215995,0.00709765,0.00748459,0.00832453,0,0,0.0207218,0,0.0159575,0.0101244,0.0671124,0.00839518,0.0123444,0.0156073,0.00361467,0.0123459,0.0103796,0.0648756,0.0149377,0.00942623,0.00605354,0.0316083,0.00561899,0.00406059,0.00741631,0.0190879,0.00406665,0.00294802,0.00286754,0.0136294,0,0,0,0,0
1837,0.0088419,0.00455862,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514218,0.0127219,0.0156504,0.00800903,0,0,0.0166651,0.02627,0.0100705,0.0571671,0.0312892,0.0465928,0.00784444,0.00462812,0.00734532,0.00300224,0.00779607,0.0104717,0.0450571,0.0203675,0.0199818,0.00779349,0.032788,0.0637973,0.0180956,0.0175264,0.00828797,0.00729647,0.0215174,0.00647572,0.00756886,0.00856659,0,0,0.0207585,0,0.0157764,0.0102614,0.0670656,0.00841184,0.0127419,0.0147719,0.00381558,0.0122054,0.0100805,0.0647395,0.0142946,0.00829782,0.00519444,0.0310636,0.00518555,0.00369371,0.00738202,0.0191342,0.00402862,0.00303778,0.00282211,0.0141039,0,0,0,0,0
1838,0.00908441,0.00446012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429268,0.0127882,0.0168736,0.0064298,0,0,0.0171797,0.0263091,0.0105868,0.0554511,0.0303358,0.0465789,0.022836,0.00379498,0.00750057,0.0122816,0.0155361,0.0209786,0.0480567,0.0194179,0.012943,0.00751838,0.0327834,0.0496364,0.018893,0.017576,0.00895773,0.00714712,0.021588,0.0058722,0.00826125,0.00892627,0,0,0.0207241,0,0.0155745,0.0105593,0.0669583,0.00881859,0.0132566,0.0140097,0.00391788,0.0122363,0.00979897,0.064526,0.0137381,0.00700529,0.00390471,0.030485,0.00459478,0.00311536,0.00691714,0.0192938,0.0042112,0.00327491,0.00258853,0.0143629,0,0,0,0,0
1839,0.0102083,0.00468154,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427586,0.0128068,0.016893,0.00603454,0,0,0.0184494,0.0264455,0.0112822,0.0559731,0.0297709,0.0464024,0.0235797,0.00373197,0.00820769,0.0124831,0.0165494,0.0209255,0.0472929,0.0189345,0.0128312,0.00770054,0.0325278,0.0493728,0.0200036,0.0176193,0.00964179,0.00748651,0.0215867,0.00530528,0.00827113,0.00941214,0,0,0.020668,0,0.0155016,0.0107343,0.0669207,0.00842215,0.0137916,0.0129,0.00399967,0.0121685,0.00922021,0.0641973,0.0127901,0.00568545,0.003059,0.0298239,0.00419713,0.00302243,0.00709371,0.019208,0.00406003,0.00334985,0.00275894,0.0148764,0,0,0,0,0
1840,0,0.00495353,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426762,0.0125288,0.0170334,0.00570234,0,0,0.0204745,0.0267384,0.012482,0.0567812,0.028535,0.0461193,0.0237224,0.00382068,0.00827868,0.0125388,0.0172936,0.020425,0.0464785,0.0184094,0.0128665,0.00775361,0.0320584,0.0492424,0.0212499,0.0176289,0.0104649,0.00801595,0.0219563,0.00491846,0.00830469,0.00876528,0,0,0.0205374,0,0.0153002,0.011059,0.0671825,0.00782749,0.0141848,0.0116788,0.00411879,0.0104689,0.00854598,0.0637849,0.0116887,0.00445601,0.00246071,0.0291586,0.00388887,0.00299373,0.00742358,0.0187125,0.00407978,0.00392274,0.00318744,0.0147915,0,0,0,0,0
1841,0,0.00515991,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420448,0.0123683,0.0167488,0.00566909,0,0,0.0219927,0.0269196,0.0135184,0.0579391,0.0270596,0.0455818,0.0236411,0.00403006,0.00851669,0.0126204,0.0176675,0.0199423,0.0456337,0.0175469,0.0123902,0.00752765,0.0316121,0.0487122,0.0226704,0.0177099,0.0109881,0.00859006,0.0220925,0.00466635,0.00824846,0.00922838,0,0,0.0207706,0,0.0152882,0.0112843,0.0673475,0.00725825,0.0144906,0.0104987,0.00422317,0.0100981,0.00797588,0.0634216,0.0106159,0.00343131,0.00202966,0.028533,0.00360081,0.0029219,0.00783883,0.0186343,0.00423663,0.0041708,0.00357708,0.0152086,0,0,0,0,0
1842,0,0.00529879,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407236,0.0123011,0.0158257,0.00560721,0,0,0.0232732,0.0270895,0.0144544,0.0588381,0.0255951,0.0450021,0.0232279,0.00426093,0.00897911,0.0124796,0.0176267,0.0190269,0.044764,0.0163324,0.0116375,0.00749662,0.0311327,0.047599,0.0241158,0.0178196,0.0113109,0.00915754,0.0222406,0.00433612,0.00807859,0.00970821,0,0,0.0207483,0,0.0152386,0.0113993,0.0672423,0.00673133,0.0148096,0.00941233,0.00437628,0.0100898,0.00736192,0.0630851,0.00959574,0.00261525,0.00182981,0.0279423,0.00341393,0.00289907,0.00824367,0.0184224,0.00448859,0.0044076,0.00387214,0.0156623,0,0,0,0,0
1843,0,0.00557058,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386901,0.0122485,0.01467,0.00559336,0,0,0.0244347,0.027154,0.0152538,0.0595108,0.0245553,0.0444615,0.0225649,0.00441067,0.00963285,0.0122956,0.0173857,0.0176896,0.043948,0.0149752,0.0104986,0.00736289,0.030537,0.0454947,0.0254175,0.0179664,0.0116817,0.00979227,0.0224115,0.00407349,0.00792261,0.0101623,0,0,0.0205811,0,0.0151619,0.0115315,0.0670151,0.00644161,0.0150875,0.0083116,0.0046004,0.0104154,0.00662918,0.0626837,0.0085663,0.00221661,0.00192822,0.0273622,0.00330878,0.00303696,0.00862911,0.0181168,0.00486108,0.00467714,0.00401288,0.0160769,0,0,0,0,0
1844,0.00945043,0.00613365,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035936,0.0123089,0.013471,0.0054636,0,0,0.0254711,0.0271039,0.015844,0.0600707,0.0223536,0.0440034,0.021527,0.00454101,0.0106518,0.011669,0.016844,0.0164975,0.0432455,0.0133928,0.00912553,0.00668549,0.0296091,0.0423032,0.0267932,0.0181458,0.0118461,0.010493,0.0223987,0.00384845,0.00784651,0.0110565,0,0,0.0203671,0,0.0151169,0.0115409,0.0669265,0.00638116,0.0152437,0.00720077,0.00469889,0.0116828,0.00631971,0.06227,0.00754688,0.00261692,0.00233482,0.0267511,0.00328711,0.00336965,0.00905194,0.0177813,0.00522705,0.00471326,0.00402351,0.0167645,0,0,0,0,0
1845,0,0.00486173,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343335,0.0136274,0.0122946,0.00569039,0,0,0.0242387,0.0261593,0.0152436,0.0602798,0.019938,0.0412185,0.0207173,0.00750525,0.00809992,0.0123899,0.0169847,0.0172363,0.0421194,0.0121294,0.00819071,0.00588481,0.0286798,0.0405097,0.0262608,0.0184806,0.0121328,0.00979727,0.0233724,0.00617099,0.00614399,0.00759779,0,0,0.0195113,0,0.0145292,0.0122247,0,0.00677495,0.0229461,0.00709553,0.0125221,0.0108137,0.00911682,0.0540889,0.00799289,0.0103969,0.0054999,0.0314831,0.00341382,0.00484249,0.00998852,0.0169359,0.00640502,0.00611651,0.00233711,0.0121307,0,0,0,0,0
1846,0.00965061,0.00675656,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280728,0.011975,0.00837176,0.00501322,0,0,0.0279354,0.0275575,0.0168976,0.0613284,0.0161863,0.0436688,0.0185735,0.00461182,0.0123651,0.00985021,0.0146621,0.0146927,0.0414931,0.0099513,0.00575156,0.00597292,0.0274921,0.0336141,0.0298251,0.0184982,0.0120631,0.0119396,0.0226898,0.00381254,0.00760678,0.0117934,0,0,0.0202326,0,0.0148261,0.0118406,0.0670096,0.00603368,0.0161451,0.00505868,0.00463006,0.012492,0.00626935,0.0614617,0.00555996,0.00406957,0.00349079,0.0255019,0.0035759,0.004223,0.00985163,0.0167847,0.00638557,0.00526827,0.00438063,0.0175527,0,0,0,0,0
1847,0.0095529,0.00693342,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239707,0.011994,0.00565821,0.00490497,0,0,0.0287946,0.0276222,0.0172864,0.0619675,0.0136059,0.043588,0.016693,0.00462253,0.013081,0.00884172,0.0130975,0.0117468,0.0407787,0.0080566,0.00395884,0.00582187,0.0264498,0.0292707,0.0309392,0.0186082,0.0123256,0.0121247,0.0228337,0.00384013,0.00756086,0.0120167,0,0,0.0202787,0,0.0146854,0.0120268,0.0666171,0.00606398,0.0171044,0.0041347,0.00458409,0.0128725,0.00624715,0.0610492,0.00461223,0.00495957,0.00421192,0.0248884,0.00388465,0.00472083,0.0101103,0.0164979,0.00696151,0.00555463,0.00462673,0.0177838,0,0,0,0,0
1848,0.00551239,0.00486634,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220084,0.0138503,0.0044773,0.0053674,0,0,0.0276051,0.0261185,0.0168184,0.0614376,0.0116902,0.0393582,0.0160062,0.00771759,0.0107386,0.00884551,0.0128523,0.0110763,0.0404237,0.00597993,0.00224988,0.00540494,0.0251521,0.0271627,0.0297099,0.0190489,0.0127799,0.0103734,0.0237286,0.00572643,0.00605457,0.00870363,0,0,0.0191264,0,0.0140988,0.0123589,0,0.00596496,0.0208244,0.00676764,0.012923,0.0121039,0.0109292,0.0522147,0.00815507,0.0128529,0.00658139,0.0309168,0.00354505,0.00552355,0.010483,0.0155496,0.00815016,0.00682908,0.0023788,0.0128209,0,0,0,0,0
1849,0,0.00353152,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182846,0.014581,0.00571697,0.00596423,0,0,0.0282985,0.0255633,0.0176396,0.0609393,0.0115132,0.0339932,0.01506,0.0139552,0.00859829,0.00695341,0.0113746,0.0107883,0.0410983,0.00384611,0.00144975,0.00602639,0.0237459,0.0230068,0.030334,0.0192849,0.0131393,0.00758943,0.0240156,0.00838042,0.0115476,0.00768553,0,0,0.0191067,0,0.0140677,0.0125169,0,0.00920954,0,0.0110525,0.0200913,0.0100011,0.0144559,0.0488701,0.0125732,0.0167731,0.00914285,0.0343911,0.00651945,0.00796951,0.00825919,0.0140051,0.00841924,0.00718812,0.00338385,0.00941032,0,0,0,0,0
1850,0,0.00335215,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155219,0.0146702,0.00766121,0.00663115,0,0,0.0297866,0.0254576,0.0190271,0.0610601,0.0125644,0.0328755,0.0141879,0.0149751,0.00877424,0.00635769,0.0101935,0.0102281,0.0412213,0.00367494,0.00317303,0.00672698,0.0226726,0.0199375,0.0309933,0.0195195,0.0133143,0.00669572,0.0242906,0.00870563,0.0126153,0.00750715,0,0,0.0191783,0,0.0139666,0.0127397,0,0.0101903,0,0.0117,0.0214055,0.0097489,0.0153774,0.0478637,0.013308,0.0178614,0.00964279,0.0347631,0.00695648,0.0085435,0.0074129,0.0134378,0.00896044,0.00751938,0.00337196,0.00883684,0,0,0,0,0
1851,0,0.0086415,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00962974,0.0184734,0.0121718,0.0232274,0,0,0.0347383,0.0231242,0.0211145,0.0554891,0.0120477,0.0209667,0.018321,0.0137092,0.0151403,0.00739261,0.0132396,0.0141693,0.0464121,0.00901054,0.00982313,0.00815316,0.0189483,0.00869634,0.0328608,0.0197538,0.0149819,0.00499523,0.0262321,0.0155996,0.0267545,0.00933764,0,0,0.0167371,0,0.0128948,0.0137189,0,0.0191983,0.0445341,0.023062,0.0361569,0.00833553,0.0263167,0.0439402,0.0239786,0.0299311,0.0172089,0.0444192,0.0146641,0.0151126,0.008124,0.0118783,0.0107473,0.010086,0.0112849,0.00653605,0,0,0,0,0
1852,0,0.00964685,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00846905,0.0189384,0.0143592,0.0254506,0,0,0.0364873,0.0229237,0.021925,0.0553191,0.0143782,0.019488,0.0172531,0.0142853,0.0165335,0.00627948,0.0116654,0.0137509,0.0469913,0.0108992,0.0120107,0.00970211,0.0184807,0.00581829,0.0343097,0.0198714,0.0152928,0.0056108,0.0265988,0.0165098,0.0285449,0.00928859,0,0,0.0163797,0,0.0126709,0.0139273,0,0.0205156,0.0488222,0.02442,0.0384545,0.00834535,0.0277709,0.0428708,0.0254114,0.0316624,0.0182888,0.0455218,0.0156808,0.0160657,0.00862676,0.0114153,0.0113591,0.0106085,0.0124408,0.0063144,0,0,0,0,0
1853,0,0.00954337,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00792176,0.0188217,0.0155645,0.0255615,0,0,0.036612,0.0230427,0.0221783,0.0558214,0.0164079,0.0194538,0.0157184,0.0139592,0.0167198,0.005495,0.00976463,0.0128614,0.0469204,0.0118635,0.0131709,0.0107395,0.0185138,0.00388296,0.0363765,0.0200034,0.0150858,0.00528402,0.0267814,0.0165367,0.0277863,0.0088879,0,0,0.0160795,0,0.012499,0.0138783,0,0.0205954,0.0480287,0.0241975,0.0383015,0.00851471,0.0278383,0.0423877,0.0253439,0.0318771,0.0183118,0.0453336,0.0156915,0.0160725,0.00844158,0.0109962,0.0118762,0.0108467,0.0121714,0.00604302,0,0,0,0,0
1854,0,0.00940855,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00785977,0.0186895,0.0159379,0.0254367,0,0,0.0379104,0.0232197,0.0223159,0.0562339,0.0182961,0.0195333,0.0143427,0.0136476,0.0168839,0.00554616,0.00809014,0.0124704,0.0469884,0.0124725,0.0139785,0.011462,0.0187727,0.00270384,0.0374395,0.0202062,0.0148172,0.0050971,0.026982,0.0165645,0.0270667,0.0083592,0,0,0.0157262,0,0.0122992,0.0138191,0,0.0207919,0.0477012,0.0239938,0.0379783,0.00881439,0.0279303,0.0420035,0.0252879,0.0321067,0.0183108,0.0451382,0.0157259,0.0161331,0.00856351,0.0103572,0.0123717,0.0110531,0.01182,0.00576438,0,0,0,0,0
1855,0,0.00947085,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0079712,0.0186273,0.0172519,0.025491,0,0,0.0391716,0.0233218,0.0225712,0.0565901,0.0201139,0.0195213,0.0132659,0.0135672,0.0171295,0.00641098,0.00670154,0.0127025,0.0471935,0.0131239,0.0144769,0.0120953,0.0191795,0.00191821,0.0379883,0.0203705,0.0147514,0.00504596,0.0271381,0.0167873,0.0266029,0.007929,0,0,0.0154075,0,0.0120853,0.0137716,0,0.0210516,0.048195,0.024012,0.0379459,0.00915549,0.0281703,0.0416414,0.0254155,0.0322032,0.0184561,0.0451264,0.0158688,0.0162625,0.00885003,0.009604,0.0128704,0.011246,0.0116898,0.00544613,0,0,0,0,0
1856,0,0.00951229,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00797479,0.0185571,0.0177894,0.0253345,0,0,0.0398514,0.0234083,0.0227783,0.0571149,0.0217455,0.0197914,0.0122138,0.0132597,0.0172339,0.00775891,0.00584874,0.012871,0.0471767,0.0136015,0.014655,0.0125937,0.0196087,0.00112923,0.0387898,0.0205141,0.0146579,0.00509745,0.0272477,0.0172218,0.0260104,0.00763772,0,0,0.0149406,0,0.011749,0.0136034,0,0.0208454,0.0495033,0.0239527,0.0376616,0.00965227,0.0283697,0.0413828,0.0254504,0.032254,0.0185839,0.045091,0.0159461,0.0162784,0.00963049,0.00844732,0.0134012,0.0114085,0.011464,0.00498729,0,0,0,0,0
1857,0,0.00336542,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00978007,0.0143991,0.0152553,0.0084405,0,0,0.0361244,0.0260147,0.0217787,0.0636512,0.024939,0.0320707,0.0108468,0.0135186,0.0120124,0.0121173,0.00930565,0.0108304,0.0420002,0.00891116,0.0100204,0.0112289,0.0220892,0.0135529,0.0386324,0.0205945,0.012771,0.00673125,0.0253113,0.00918828,0.0103623,0.00651966,0,0,0.0190381,0,0.012754,0.0133373,0,0.0113192,0,0.0127258,0.0201584,0.0115389,0.0178853,0.0449506,0.014772,0.0209181,0.0108316,0.0341927,0.00737819,0.00886295,0.00795019,0.0104914,0.0121167,0.0090143,0.00282316,0.00763873,0,0,0,0,0
1858,0,0.0034548,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00997755,0.0142586,0.0155607,0.00832688,0,0,0.0363695,0.0260997,0.022034,0.0642543,0.0263386,0.0325702,0.010879,0.01282,0.0125202,0.0130447,0.0103901,0.011596,0.0419749,0.00862141,0.0100133,0.011428,0.0223878,0.0144865,0.0391747,0.0206992,0.0128223,0.00742168,0.0253586,0.00885987,0.00927244,0.00674088,0,0,0.0190499,0,0.0126514,0.0133255,0,0.0108324,0,0.0126137,0,0.0119536,0.0179582,0.0450214,0.0146948,0.0209419,0.0107934,0.0339477,0.00723582,0.00873075,0.00866805,0.010549,0.0122488,0.00906341,0.00268069,0.00785478,0,0,0,0,0
1859,0,0.00615096,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104414,0.0117965,0.0170794,0.00884095,0,0,0.0386475,0.0281625,0.0233553,0.06571,0.0297838,0.0370714,0.0131641,0.00668983,0.0152771,0.0174402,0.0145417,0.0143512,0.0428521,0.00831426,0.0101629,0.0123191,0.0234291,0.0164728,0.0400875,0.0203946,0.012661,0.0109975,0.0244213,0.00201096,0.00643354,0.0115133,0,0,0.0210464,0,0.0130419,0.0136465,0.0691496,0.00321282,0,0.0028375,0.00890736,0.0134841,0.0101538,0.0556237,0.00496869,0.0132533,0.00614708,0.0261884,0.00185298,0.0051644,0.00833176,0.0123094,0.0117588,0.00803338,0.00493048,0.0145407,0,0,0,0,0
1860,0,0.00627891,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107532,0.011545,0.0174199,0.00913698,0,0,0.0389652,0.0282541,0.023497,0.0659666,0.0304195,0.0370171,0.0136801,0.00663512,0.0158782,0.0183726,0.0150036,0.0148753,0.0430588,0.00808741,0.0100429,0.0123746,0.0235493,0.0174072,0.0414104,0.0203859,0.0128586,0.0107009,0.0242688,0.00183007,0.0067136,0.0118416,0,0,0.0212916,0,0.0130366,0.0135747,0.0694292,0.00313168,0,0.0030632,0.00891068,0.0136893,0.0105335,0.0555377,0.00525565,0.0137824,0.00632469,0.0262193,0.00195756,0.00525694,0.00820049,0.0125361,0.011553,0.00784579,0.00512089,0.0147417,0,0,0,0,0
1861,0,0.00631725,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110702,0.0112865,0.0179286,0.00951483,0,0,0.0389288,0.0283961,0.0238614,0.0661094,0.0306603,0.0368302,0.0142048,0.00660248,0.0164418,0.0188424,0.0151333,0.0151947,0.0429655,0.00798903,0.00985565,0.0122472,0.0234941,0.0178789,0.0421844,0.0203682,0.0132315,0.0106122,0.0240643,0.00159939,0.00703619,0.012266,0,0,0.0216214,0,0.0130696,0.013513,0.0696296,0.00267636,0,0.00330791,0.00891466,0.0137113,0.0106776,0.055432,0.0055454,0.0141494,0.00642358,0.0262139,0.00202646,0.00529377,0.0081482,0.0128411,0.0112803,0.00764492,0.00524529,0.0149885,0,0,0,0,0
1862,0,0.00627847,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112393,0.0112869,0.018275,0.00988804,0,0,0.0390313,0.0285434,0.024087,0.0661935,0.0305795,0.0365004,0.0143785,0.00661387,0.0169526,0.0184732,0.0147106,0.0150706,0.0425316,0.00756136,0.00951287,0.0119405,0.0233934,0.0183752,0.0422643,0.0202757,0.0135197,0.0106765,0.0237835,0.00127183,0.00717502,0.0127458,0,0,0.021979,0,0.0131312,0.0134049,0.0694436,0.00217797,0,0.00354677,0.0091605,0.0135362,0.0106363,0.0552797,0.00587199,0.0144392,0.00644033,0.026273,0.00204845,0.00534483,0.00814264,0.0132997,0.0109438,0.00739985,0.00527608,0.0152152,0,0,0,0,0
1863,0,0.00614213,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109523,0.0111776,0.017576,0.0102557,0,0,0.0394221,0.028548,0.0242936,0.0663435,0.0300786,0.036173,0.0142726,0.00664428,0.0172971,0.0175998,0.0140536,0.014778,0.0419074,0.00692905,0.00894654,0.0115805,0.0233887,0.0186318,0.0425127,0.0202907,0.0134527,0.0110248,0.0234245,0.000757178,0.00745871,0.0133063,0,0,0.022592,0,0.0132602,0.01345,0.0695514,0.00169329,0,0.00351467,0.00960744,0.0133614,0.010853,0.055287,0.00605519,0.0144032,0.00634522,0.0262632,0.00208745,0.00524953,0.00825602,0.0139174,0.0105796,0.00711598,0.00508531,0.0154421,0,0,0,0,0
1864,0,0.00589405,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105885,0.0109493,0.0162583,0.0107981,0,0,0.0398902,0.028467,0.0245417,0.0664799,0.0293942,0.0358961,0.0138389,0.00664396,0.0177879,0.0166094,0.0130269,0.0139529,0.0411198,0.00625092,0.00828028,0.0111744,0.0233391,0.0187221,0.0430142,0.020264,0.013501,0.0115325,0.0230273,0.00081353,0.00759778,0.0138568,0,0,0.0232644,0,0.0134288,0.0135942,0.0698226,0.00132716,0,0.00335271,0.0101431,0.0131605,0.01097,0.0552526,0.00620479,0.0141912,0.00617042,0.0262588,0.00208343,0.00500536,0.0085226,0.0146486,0.01012,0.00680408,0.00481571,0.0156407,0,0,0,0,0
1865,0,0.00549719,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110101,0.0108906,0.0146918,0.011335,0,0,0.0401757,0.0287351,0.0246872,0.0666304,0.0288115,0.0356392,0.0131043,0.00663221,0.0187259,0.0155367,0.0116199,0.013025,0.0403407,0.00584337,0.0075463,0.0107401,0.0231924,0.0188864,0.0434751,0.020226,0.013361,0.0119914,0.022602,0.000920286,0.00751831,0.0142487,0,0,0.0241828,0,0.0136447,0.0138805,0.0699871,0.00119638,0,0.00316674,0.0108411,0.013055,0.0110042,0.0552358,0.00639326,0.014031,0.00586277,0.0263163,0.0020428,0.00473174,0.00895021,0.0155399,0.00965127,0.00649056,0.00447313,0.0157056,0,0,0,0,0
1866,0,0.00503249,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115745,0.0110511,0.0136616,0.0118364,0,0,0.0405227,0.0291262,0.0249811,0.0667643,0.028399,0.0353712,0.0120966,0.0066236,0.0202276,0.0143057,0.0100312,0.0120517,0.0395855,0.00577123,0.00684165,0.0103064,0.0230006,0.0192825,0.0439586,0.0201255,0.0131724,0.0124253,0.022167,0.00159237,0.00721872,0.0144418,0,0,0.0252929,0,0.0138742,0.0142795,0.070055,0.00152147,0,0.00308261,0.0116533,0.0130666,0.0109974,0.0552856,0.00661844,0.0137445,0.00536201,0.0264304,0.00202162,0.00447222,0.0095796,0.0165748,0.00923365,0.006232,0.00411562,0.0156217,0,0,0,0,0
1867,0,0.00469192,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128149,0.0110865,0.0135518,0.0120606,0,0,0.0410994,0.0293574,0.0254123,0.0668697,0.0283434,0.0350773,0.0110716,0.00665061,0.0211947,0.0132465,0.00837398,0.0106605,0.0388567,0.00513515,0.00607355,0.010009,0.0228563,0.0204731,0.0445591,0.020012,0.0131526,0.013124,0.0217308,0.00267426,0.00689889,0.0145324,0,0,0.0264554,0,0.0140998,0.0147714,0.0703673,0.00229294,0,0.00305593,0.0123164,0.0131881,0.0109883,0.0553669,0.00687972,0.0132679,0.0046071,0.0265301,0.00205413,0.00381021,0.0104937,0.0176406,0.00885125,0.00599555,0.00374113,0.01548,0,0,0,0,0
1868,0,0.00433716,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168079,0.0112419,0.0142941,0.0125711,0,0,0.0413175,0.0294017,0.0256967,0.06663,0.0292871,0.0344799,0.0124297,0.00680616,0.0218163,0.0134355,0.00841051,0.00944656,0.0382027,0.00598537,0.00625654,0.0101972,0.022837,0.0247971,0.0448522,0.0198485,0.0133906,0.0143002,0.0213092,0.00359771,0.00653824,0.0147613,0,0,0.0276148,0,0.0143366,0.0153261,0.0705672,0.00378365,0,0.00318822,0.0127996,0.0134046,0.0111274,0.0554067,0.00727375,0.0128824,0.00375715,0.0266736,0.002171,0.00292821,0.0113757,0.0187416,0.00841633,0.00574817,0.00330956,0.0154076,0,0,0,0,0
1869,0,0.00385669,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190402,0.0111421,0.0151299,0.0132364,0,0,0.0419228,0.0295299,0.0262292,0.0662581,0.029493,0.0341159,0.0115246,0.00715126,0.022563,0.0126401,0.00676528,0.00880446,0.0376886,0.0057583,0.00515196,0.0103126,0.0229099,0.0274158,0.0456775,0.0197628,0.0134824,0.0151318,0.0208917,0.00468474,0.00619154,0.0149686,0,0,0.0290126,0,0.014619,0.0160488,0.070671,0.0062267,0,0.00357922,0.0132107,0.0136169,0.0111693,0.0555076,0.00780159,0.0124186,0.00315312,0.0269572,0.0023583,0.00262988,0.0127306,0.019805,0.00803794,0.00560961,0.00304636,0.0152013,0,0,0,0,0
