Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIB,LTIBA,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,x73,,LTHIP,LTIBI
1590,0.0181379,0.0181267,0,0,0,0,0,0,0.0278935,0.0239483,0.0141765,0.007339,0,0,0.0957038,0,0.0459669,0.0503511,0.040003,0.0212689,0.00507884,0.0211441,0.0221702,0.0605099,0.0106232,0.103633,0,0.0198445,0.0142717,0.0286999,0.0208032,0.0831714,0.0341014,0.0240689,0.0061155,0.0225319,0.0128965,0.00617968,0.0269763,0,0,0.0359029,0,0.0358184,0.0205011,0.0360105,0.0224234,0.0204275,0.0049581,0.0238197,0.0297077,0.00519584,0.0126664,0.00404624,0.00640588,0.00900651,0.0197289,0.00704597,0.014409,0.0102996,0.0256247,0.0214263,0.0156742,0.0242343,0.0194159,0,0,0,0,0,0,0,0,0.0232861,0.0124718
1591,0.0187444,0.0183866,0,0,0,0,0,0,0.027472,0.0238651,0.0141472,0.00717608,0,0,0.0953889,0,0.0458997,0.0501718,0.0399276,0.0210347,0.00540258,0.0209415,0.0201376,0.0620568,0.010919,0.103782,0,0.0198329,0.0142406,0.028791,0.0194073,0.0835778,0.0341274,0.023732,0.0274807,0.0225909,0.0316264,0.00644115,0.0273201,0,0,0.0370765,0,0.0357976,0.021406,0.0344352,0.0351951,0.0221785,0.0148532,0.0221918,0.0296425,0.00850008,0.0119363,0.00438805,0.0124105,0.0184272,0.0304111,0.0206358,0.0223169,0.0234219,0.026556,0.0211573,0.01573,0.0241911,0.020105,0,0,0,0,0,0,0,0,0.0229507,0.0123825
1592,0.0185306,0.0193123,0,0,0,0,0,0,0.027601,0.0238499,0.0144509,0.00738902,0,0,0.0945851,0,0.0456988,0.0497675,0.0400607,0.0212301,0.00530589,0.0213292,0.0222123,0.0617778,0.0106793,0.103791,0,0.0199355,0.0152103,0.0287299,0.0208967,0.0828846,0.0340743,0.0236679,0.00602851,0.0227468,0.0130823,0.00623784,0.0273421,0,0,0.0385069,0,0.035549,0.0226035,0.0359608,0.0226545,0.0205001,0.00499146,0.023897,0.0311756,0.0052132,0.0125903,0.0041886,0.00647439,0.00913283,0.0197768,0.00707051,0.0145201,0.0101666,0.0273859,0.0209939,0.0158488,0.0254359,0.0196165,0,0,0,0,0,0,0,0,0.0233763,0.0124141
1593,0.0188803,0.0197683,0,0,0,0,0,0,0.0274957,0.0238322,0.0145772,0.00742807,0,0,0.0942409,0,0.045584,0.0494882,0.0400506,0.0212647,0.00532433,0.0214251,0.0222007,0.0623626,0.0106986,0.103816,0,0.0200857,0.0154361,0.028735,0.0208749,0.08277,0.0340317,0.0235137,0.00605189,0.0229138,0.0131346,0.00626325,0.0272911,0,0,0.0394911,0,0.0354336,0.0233723,0.0359792,0.0227244,0.0204791,0.00500441,0.0238905,0.0311471,0.00522693,0.0125611,0.00421866,0.00642649,0.00918752,0.019774,0.00704675,0.0145417,0.0100927,0.0279249,0.0207562,0.0158699,0.025569,0.0196687,0,0,0,0,0,0,0,0,0.0234096,0.0124
1594,0.0191709,0.0201634,0,0,0,0,0,0,0.027407,0.0238463,0.0146168,0.00745802,0,0,0.0938975,0,0.045463,0.0492704,0.0400297,0.0213768,0.00533739,0.0215709,0.0221808,0.0628895,0.0107047,0.103692,0,0.0201544,0.0155062,0.0287419,0.0209012,0.0826597,0.0339855,0.0233639,0.00608575,0.0231269,0.0131789,0.00626157,0.0271399,0,0,0.0404666,0,0.035304,0.0241107,0.0360041,0.0227557,0.0204695,0.00503235,0.0238765,0.0311211,0.00524803,0.0125636,0.00425378,0.00636998,0.00923445,0.0196872,0.00701088,0.0145653,0.0100672,0.0284545,0.020587,0.0158527,0.0257074,0.0197295,0,0,0,0,0,0,0,0,0.0234834,0.0123904
1595,0.0194356,0.0204807,0,0,0,0,0,0,0.0274186,0.0238225,0.0146422,0.00748645,0,0,0.0935023,0,0.0453296,0.0490324,0.0400176,0.0214813,0.00537492,0.021721,0.022114,0.0633823,0.0107326,0.103609,0,0.0201244,0.0157296,0.0287146,0.0210089,0.0824563,0.033924,0.0231832,0.00614405,0.0233316,0.0131494,0.00622379,0.0269859,0,0,0.0414259,0,0.0351502,0.0248772,0.0360146,0.0227616,0.0204943,0.0050488,0.0238323,0.0310637,0.00525855,0.0125681,0.00426951,0.00633677,0.00921712,0.0195809,0.00687981,0.0145397,0.0101254,0.0290013,0.0205054,0.015838,0.0258698,0.0199203,0,0,0,0,0,0,0,0,0.0236093,0.0125072
1596,0.0197149,0.020795,0,0,0,0,0,0,0.0275688,0.0237682,0.0146295,0.00750032,0,0,0.0931144,0,0.0452203,0.0487697,0.0400221,0.0214965,0.00540472,0.0217346,0.0220894,0.0638543,0.0107158,0.103489,0,0.0200656,0.016005,0.0287431,0.0209717,0.0822525,0.0338679,0.0229997,0.00621351,0.0235351,0.0129914,0.00621408,0.0268814,0,0,0.0424202,0,0.0349679,0.0257472,0.0360234,0.0226301,0.020535,0.00501067,0.0238042,0.0309947,0.00523665,0.0125896,0.00429692,0.00630114,0.00911671,0.0195214,0.00666974,0.0144202,0.0102459,0.0295325,0.0205132,0.0158127,0.0260201,0.0202065,0,0,0,0,0,0,0,0,0.0237062,0.0126599
1597,0.0200327,0.0211289,0,0,0,0,0,0,0.0277253,0.0237015,0.0145878,0.00747532,0,0,0.0926885,0,0.045113,0.0485498,0.0400437,0.0214355,0.00542945,0.0216645,0.0221126,0.064292,0.0106708,0.103548,0,0.0200365,0.0162252,0.0288085,0.0208564,0.0820839,0.0338309,0.0228466,0.00620302,0.0237259,0.0128401,0.00623144,0.0268109,0,0,0.0434804,0,0.0347645,0.0267231,0.0360261,0.0223423,0.0205604,0.00498672,0.0238069,0.0309448,0.00520072,0.0126108,0.00433179,0.00627911,0.00904178,0.0194091,0.00649721,0.0143377,0.0103201,0.0300397,0.0205064,0.0159148,0.0261588,0.0205493,0,0,0,0,0,0,0,0,0.0237612,0.0126969
1598,0.0203906,0.021478,0,0,0,0,0,0,0.027609,0.0235974,0.0144927,0.00747851,0,0,0.0924353,0,0.045019,0.0483783,0.0400756,0.0213671,0.00545691,0.0214948,0.022135,0.0647296,0.0106509,0.103562,0,0.0200202,0.015928,0.0288223,0.0207143,0.081981,0.0337972,0.0227211,0.00634811,0.0238886,0.012605,0.00626191,0.0267081,0,0,0.0445744,0,0.0345512,0.0276746,0.0360089,0.0220047,0.0206071,0.00486956,0.0238177,0.0308811,0.00513881,0.0126217,0.0043672,0.00620971,0.00891611,0.0194616,0.00631817,0.0141884,0.0106126,0.0305325,0.02036,0.0159524,0.0262618,0.0208461,0,0,0,0,0,0,0,0,0.0237776,0.0126773
1599,0.0207791,0.0217832,0,0,0,0,0,0,0.0275163,0.0235901,0.0144025,0.00747016,0,0,0.0922077,0,0.0449605,0.0481834,0.0401009,0.0213573,0.00547706,0.0212173,0.0221324,0.0651379,0.0106267,0.103389,0,0.0200075,0.0156681,0.0287862,0.0206275,0.0819636,0.0337661,0.0225154,0.00647277,0.0240569,0.0125084,0.00628329,0.0265981,0,0,0.0456176,0,0.0343458,0.0285113,0.0360126,0.0218661,0.0206787,0.0047925,0.0238004,0.0307653,0.00515463,0.0126508,0.00434926,0.00614965,0.00889387,0.0196327,0.00640828,0.0141183,0.0107271,0.0310352,0.0201233,0.0159091,0.026325,0.0211326,0,0,0,0,0,0,0,0,0.023726,0.0126468
1600,0.0211348,0.0219963,0,0,0,0,0,0,0.0274329,0.0236607,0.0143148,0.00747043,0,0,0.0919708,0,0.0449471,0.0479777,0.0401104,0.0213664,0.00548045,0.0211111,0.0220829,0.0654642,0.0106111,0.103209,0,0.0199853,0.0153582,0.0287713,0.0205636,0.0819862,0.0337209,0.022258,0.00643777,0.0242742,0.0124299,0.00625458,0.0265428,0,0,0.0467039,0,0.034122,0.0293283,0.035995,0.0218837,0.0206999,0.00479965,0.0237403,0.0307447,0.00518757,0.0126935,0.0042765,0.00609903,0.00892365,0.0196499,0.00651116,0.0141188,0.0105536,0.031606,0.0198022,0.0157724,0.0263453,0.0213812,0,0,0,0,0,0,0,0,0.0237134,0.0126605
1601,0.0213978,0.0221583,0,0,0,0,0,0,0.0274243,0.023646,0.0142473,0.00743258,0,0,0.0917234,0,0.0448728,0.0477854,0.0401149,0.0213569,0.00545435,0.0211276,0.0220159,0.0657669,0.0105786,0.103629,0,0.0199877,0.0149609,0.0287846,0.0204697,0.0819797,0.033671,0.0220702,0.00630171,0.0245111,0.0123536,0.00620417,0.0264591,0,0,0.0479362,0,0.0339014,0.0301867,0.0359355,0.0218782,0.0206614,0.00484022,0.0236797,0.030759,0.00516654,0.0126603,0.00423365,0.00606301,0.00891256,0.0195502,0.0065474,0.0141121,0.0101345,0.0321951,0.0196836,0.0157077,0.0263218,0.0214757,0,0,0,0,0,0,0,0,0.023751,0.0126944
1602,0.0217486,0.0223224,0,0,0,0,0,0,0.0274224,0.0236177,0.0142352,0.00739091,0,0,0.0913973,0,0.044755,0.0475221,0.040114,0.0213903,0.00544487,0.0211847,0.0219474,0.0661279,0.0105644,0.104127,0,0.0200082,0.0149355,0.0288107,0.0204015,0.0818687,0.0336235,0.0219855,0.00626538,0.0247291,0.0123061,0.00614003,0.0263153,0,0,0.0491849,0,0.033725,0.0310102,0.0358753,0.021845,0.0206099,0.00487026,0.023628,0.0306059,0.005134,0.0127505,0.00415598,0.00603977,0.00892294,0.0194211,0.00650367,0.0141074,0.00970641,0.0327571,0.019904,0.0158264,0.0262651,0.0215007,0,0,0,0,0,0,0,0,0.0237727,0.0127173
1603,0.0225026,0.0225665,0,0,0,0,0,0,0.0273693,0.0236029,0.0142404,0.00738956,0,0,0.0909371,0,0.0446736,0.0473367,0.0401258,0.0214175,0.0054752,0.0212289,0.0218782,0.0666686,0.0105805,0.104201,0,0.0200141,0.0151001,0.028813,0.0204115,0.0816702,0.0336365,0.0218952,0.00649259,0.0249007,0.012308,0.00608358,0.0262143,0,0,0.0500655,0,0.0336256,0.0315816,0.0358048,0.0218166,0.0205793,0.00483709,0.0235803,0.0300427,0.00507488,0.0128721,0.00416001,0.00600763,0.00893069,0.0193532,0.00642518,0.0140965,0.00979005,0.0330955,0.0203585,0.0159988,0.0261865,0.0219016,0,0,0,0,0,0,0,0,0.0237721,0.0127177
1604,0.0226304,0.0234867,0,0,0,0,0,0,0.0275355,0.0234918,0.0142117,0.00745969,0,0,0.0902097,0,0.04469,0.0469768,0.0400058,0.0213666,0.00550928,0.0212792,0.0220366,0.067417,0.0106071,0.103884,0,0.0200259,0.0149621,0.0288514,0.0205816,0.0813044,0.033494,0.021559,0.00683313,0.0250017,0.0122257,0.00616707,0.0262802,0,0,0.0528042,0,0.0332366,0.0334964,0.0358281,0.0217233,0.0206535,0.00478056,0.0237279,0.0313794,0.00511229,0.0129963,0.00430439,0.00603537,0.00884699,0.0194115,0.00640279,0.0140582,0.0102544,0.0343472,0.0207116,0.0156054,0.0272893,0.0222061,0,0,0,0,0,0,0,0,0.0237101,0.0127424
1605,0.0231718,0.0238768,0,0,0,0,0,0,0.0276119,0.0234446,0.0141747,0.00747736,0,0,0.0898715,0,0.0446501,0.0467424,0.03999,0.0213532,0.00552908,0.021447,0.0219693,0.0679342,0.0106429,0.103862,0,0.0200137,0.0148757,0.0288664,0.0207479,0.0811861,0.0333902,0.0213861,0.00671468,0.025166,0.0121186,0.00616254,0.0263097,0,0,0.0539096,0,0.0329619,0.0343937,0.0358749,0.0215139,0.0207004,0.0047386,0.0236764,0.0312566,0.00512147,0.0130286,0.00435942,0.00603079,0.00876889,0.0195837,0.00668091,0.0139987,0.0103071,0.0347947,0.0207286,0.015277,0.0274222,0.0225627,0,0,0,0,0,0,0,0,0.0237197,0.0127267
1606,0.023641,0.0242866,0,0,0,0,0,0,0.0275869,0.0234377,0.0141508,0.00749831,0,0,0.0896242,0,0.0445747,0.0464679,0.0400172,0.0213542,0.00552649,0.0216521,0.0219176,0.0683363,0.0106514,0.103873,0,0.0200105,0.0149639,0.0288949,0.0208932,0.0810699,0.0333308,0.0212588,0.00650699,0.0253101,0.0120762,0.00614985,0.0262655,0,0,0.0550425,0,0.0327037,0.0351539,0.035899,0.0214302,0.020705,0.00474445,0.0236471,0.0311053,0.00512998,0.0130212,0.00433853,0.00605259,0.00876234,0.0196749,0.00679506,0.013974,0.0101526,0.0352252,0.0206553,0.0151231,0.0275132,0.0229132,0,0,0,0,0,0,0,0,0.0236948,0.012752
1607,0.0240992,0.024705,0,0,0,0,0,0,0.0277014,0.0234205,0.0141514,0.00748385,0,0,0.0893185,0,0.0445281,0.0462462,0.0400457,0.0213427,0.00552803,0.0217693,0.021892,0.0686638,0.0106623,0.103921,0,0.0200299,0.0151605,0.0288966,0.0210158,0.0809084,0.0332777,0.0211185,0.00644983,0.0254214,0.0120867,0.00621126,0.0261473,0,0,0.0561751,0,0.0324884,0.0357585,0.0359042,0.021437,0.0206939,0.00477658,0.0236319,0.0308956,0.00515713,0.0129954,0.00434103,0.00608839,0.00881938,0.0196723,0.00683246,0.0139981,0.00997784,0.0356517,0.0206497,0.0150078,0.0276104,0.0232783,0,0,0,0,0,0,0,0,0.023723,0.0128881
1608,0.0246156,0.0251385,0,0,0,0,0,0,0.0279189,0.0233754,0.0141342,0.00745491,0,0,0.0890183,0,0.0445366,0.0460879,0.0400603,0.0212904,0.00554264,0.0216958,0.0218895,0.0690256,0.0106783,0.103952,0,0.0200234,0.0150357,0.0288587,0.0211599,0.0807645,0.0332128,0.02095,0.00643827,0.025506,0.0121039,0.00640354,0.0260172,0,0,0.0572715,0,0.0323201,0.0364044,0.0359207,0.0214506,0.0206866,0.00480785,0.0236423,0.0306592,0.005193,0.0129794,0.00434411,0.00610546,0.00885115,0.0196384,0.00683753,0.0140325,0.00980207,0.036074,0.0206463,0.0146611,0.0277636,0.0236777,0,0,0,0,0,0,0,0,0.0237166,0.0133235
1609,0.0251567,0.0255821,0,0,0,0,0,0,0.0282657,0.0233532,0.0140929,0.00747,0,0,0.0887499,0,0.0445562,0.0459333,0.0400675,0.0212623,0.00554768,0.0215694,0.0219162,0.0693997,0.0106455,0.103917,0,0.0200005,0.0148168,0.0288424,0.0212102,0.0806333,0.0331821,0.0207723,0.00645976,0.0255615,0.0121273,0.00650835,0.0259122,0,0,0.0582933,0,0.0321616,0.0370735,0.0359492,0.0214637,0.0206742,0.00484554,0.0236163,0.0304049,0.00518572,0.0129655,0.00438373,0.00611697,0.00883994,0.0196331,0.006714,0.0140427,0.00963985,0.0365194,0.0207082,0.0143434,0.0279795,0.0240314,0,0,0,0,0,0,0,0,0.0236586,0.0131931
1610,0.025718,0.0260443,0,0,0,0,0,0,0.0284107,0.0233029,0.0140775,0.00749877,0,0,0.0885649,0,0.0445843,0.0457859,0.0400759,0.021306,0.00554682,0.0215199,0.0218842,0.0697403,0.0106153,0.103891,0,0.0200071,0.014702,0.0288446,0.0212337,0.0804806,0.0332267,0.0206603,0.00652434,0.0255911,0.0121326,0.00650078,0.0258162,0,0,0.0592849,0,0.0319745,0.0377324,0.0359649,0.0214321,0.0206747,0.00488548,0.02357,0.0301612,0.00519044,0.0129125,0.00448541,0.00611996,0.0087833,0.0196256,0.0065044,0.0139966,0.00960508,0.0369161,0.0208713,0.0141402,0.0282388,0.0243302,0,0,0,0,0,0,0,0,0.0236667,0.0128852
1611,0.0263333,0.0265334,0,0,0,0,0,0,0.0284315,0.0232072,0.0140754,0.00750343,0,0,0.0884249,0,0.0446941,0.0457181,0.0400832,0.0213582,0.00554815,0.0215485,0.0217748,0.0701413,0.0105868,0.103901,0,0.0200481,0.0146565,0.0288683,0.0212595,0.0803595,0.0333197,0.0206492,0.00656961,0.0255921,0.0121289,0.0064668,0.0257557,0,0,0.0602216,0,0.0317659,0.038367,0.035978,0.021372,0.0206662,0.00492015,0.0235138,0.0299879,0.00520615,0.0129071,0.00457768,0.00611809,0.00874733,0.0196301,0.00637559,0.0139404,0.0097575,0.0371996,0.0211884,0.0139584,0.0285684,0.0245416,0,0,0,0,0,0,0,0,0.0237375,0.0127675
1612,0.0269034,0.0269573,0,0,0,0,0,0,0.028379,0.0231276,0.0140691,0.00749634,0,0,0.0883085,0,0.0447752,0.0456634,0.0400966,0.0214181,0.00554841,0.0215722,0.0216817,0.0705612,0.0105595,0.103919,0,0.0200733,0.0146256,0.0288933,0.0212866,0.0802634,0.0333884,0.0205981,0.00658878,0.0256138,0.0121031,0.00642598,0.0257532,0,0,0.0611937,0,0.0315409,0.0389421,0.0359835,0.021305,0.0206553,0.00493854,0.0234443,0.0301136,0.00519158,0.0129505,0.00458622,0.0061052,0.00872934,0.0196356,0.00629765,0.0138851,0.00987956,0.0375581,0.021827,0.0138801,0.028925,0.0246895,0,0,0,0,0,0,0,0,0.0237833,0.0127497
1613,0.0273116,0.0272545,0,0,0,0,0,0,0.0283347,0.0231141,0.0140459,0.0074642,0,0,0.0882723,0,0.0448268,0.0456628,0.0401163,0.0214802,0.00555279,0.0215629,0.02164,0.0709058,0.0105367,0.103946,0,0.0200385,0.0145787,0.0289029,0.0213089,0.0801744,0.0334337,0.0204396,0.00660282,0.0256732,0.0120404,0.00637711,0.0257939,0,0,0.0622418,0,0.0313823,0.0394739,0.0359844,0.0212514,0.0206265,0.00492462,0.0233694,0.0305062,0.0051549,0.0129802,0.00453763,0.00607724,0.00868565,0.0196568,0.0063131,0.0138258,0.00981102,0.0379395,0.0227085,0.0140213,0.02928,0.0251513,0,0,0,0,0,0,0,0,0.0237799,0.0127683
1614,0.0275454,0.0275048,0,0,0,0,0,0,0.0285833,0.0231605,0.0140394,0.00739788,0,0,0.0887452,0,0.0448456,0.0459916,0.0401635,0.0214314,0.0055574,0.0215326,0.0215421,0.0712199,0.0105285,0.104069,0,0.0200145,0.0145689,0.0289165,0.0213409,0.0804107,0.0334442,0.0203446,0.0066266,0.0257126,0.011953,0.00632686,0.0258314,0,0,0.0632173,0,0.0312433,0.0399322,0.0359926,0.0211088,0.0205912,0.00491082,0.0232655,0.0309251,0.0051307,0.0129774,0.00452155,0.00606345,0.00862382,0.019686,0.00656593,0.0137883,0.00970573,0.0382168,0.0234056,0.0142596,0.0295925,0.0257332,0,0,0,0,0,0,0,0,0.0238072,0.012759
1615,0.0276491,0.0277051,0,0,0,0,0,0,0.028609,0.0231758,0.0139971,0.00735048,0,0,0.089876,0,0.0447426,0.046598,0.0402098,0.0213943,0.00554485,0.0214943,0.0213787,0.0715159,0.0105417,0.104292,0,0.0200201,0.0148594,0.0289184,0.0214037,0.081104,0.0332997,0.0204268,0.00663656,0.025795,0.011919,0.00627706,0.0258385,0,0,0.0638084,0,0.0311817,0.0402801,0.0359993,0.021019,0.0205626,0.00493269,0.0231246,0.031083,0.0051513,0.012978,0.00451973,0.006092,0.00863632,0.0197088,0.00667499,0.0137832,0.00961675,0.0383313,0.0236078,0.0143506,0.029776,0.0256693,0,0,0,0,0,0,0,0,0.023816,0.0127364
1616,0.0277105,0.0278282,0,0,0,0,0,0,0.0281383,0.0231361,0.013928,0.00730904,0,0,0.0912714,0,0.0446238,0.0471572,0.0402432,0.0213799,0.0055394,0.0214428,0.021191,0.0718443,0.0105534,0.104169,0,0.0200218,0.0156021,0.0289021,0.021458,0.0820189,0.0329695,0.0206304,0.00664512,0.0258782,0.0119008,0.00623605,0.0257783,0,0,0.064257,0,0.0311129,0.0406198,0.0360278,0.0209379,0.0205415,0.00496301,0.0229797,0.0310039,0.00518838,0.0129915,0.0045006,0.00614416,0.00865998,0.0197443,0.00666144,0.0137796,0.00957077,0.0384051,0.0236829,0.014209,0.0298188,0.0256792,0,0,0,0,0,0,0,0,0.0237918,0.012726
1617,0.0279003,0.0279453,0,0,0,0,0,0,0.0272259,0.023058,0.0138678,0.00729131,0,0,0.0921417,0,0.0446247,0.0474219,0.0402644,0.0213577,0.00555727,0.0214354,0.0210158,0.0722896,0.0105761,0.104154,0,0.02001,0.0159621,0.0288733,0.0215963,0.0827653,0.0326451,0.020717,0.00661717,0.0258354,0.0119134,0.00618574,0.0256055,0,0,0.064397,0,0.0309181,0.0406794,0.0360549,0.0209209,0.0205332,0.00492818,0.0228654,0.0305644,0.00523132,0.013047,0.00447878,0.00619776,0.00870341,0.0197825,0.00663534,0.0138248,0.00953751,0.0382564,0.0240677,0.0141061,0.0297981,0.0258577,0,0,0,0,0,0,0,0,0.0237837,0.0127205
1618,0.0282813,0.0281711,0,0,0,0,0,0,0.0268693,0.0230088,0.0138415,0.00731085,0,0,0.0922694,0,0.0446937,0.0474913,0.0402749,0.0213373,0.00557711,0.0214269,0.0208885,0.072911,0.0106055,0.10419,0,0.0200067,0.0159713,0.0288677,0.0217109,0.0832455,0.0324145,0.0206456,0.00660293,0.025795,0.011956,0.00615643,0.0254278,0,0,0.0646776,0,0.0307755,0.0408239,0.0360755,0.0210036,0.0205148,0.00484588,0.0227644,0.029987,0.00526795,0.0131194,0.00446876,0.00622934,0.00875911,0.0197987,0.0066459,0.0138975,0.00949075,0.0381028,0.0243512,0.0139832,0.0298136,0.0261407,0,0,0,0,0,0,0,0,0.0238039,0.0127001
1619,0.0288317,0.0285269,0,0,0,0,0,0,0.0269556,0.0230027,0.0138526,0.00730676,0,0,0.0919097,0,0.0447327,0.0473105,0.0403131,0.0213592,0.00556871,0.0214259,0.0208558,0.073611,0.0106144,0.104165,0,0.0199882,0.0159401,0.0288493,0.0217551,0.0835158,0.0322616,0.0205051,0.00665976,0.0257693,0.0119267,0.00615181,0.0252809,0,0,0.0648655,0,0.0307438,0.0410538,0.0360672,0.0210256,0.0204911,0.00489933,0.0227141,0.0293188,0.00525586,0.0130963,0.00453776,0.00622881,0.00874005,0.0198034,0.00652325,0.0138725,0.00949385,0.0379712,0.0244293,0.0137561,0.0299337,0.0265009,0,0,0,0,0,0,0,0,0.0238341,0.012661
1620,0.0295024,0.028931,0,0,0,0,0,0,0.0269093,0.0229844,0.0138716,0.00727137,0,0,0.0912589,0,0.0447057,0.0467985,0.0403548,0.0213959,0.00554916,0.0214301,0.020856,0.0742448,0.0106002,0.104106,0,0.0199554,0.015898,0.0288184,0.0217291,0.0835021,0.0322399,0.0203718,0.00663046,0.0257267,0.0118695,0.00614649,0.0252538,0,0,0.0649186,0,0.0307392,0.0411925,0.0360485,0.0209246,0.0204733,0.00514473,0.0226707,0.0286105,0.00522324,0.0130886,0.00456178,0.00621152,0.00871446,0.0198163,0.00639315,0.0138323,0.00950738,0.0378696,0.0243831,0.013536,0.0301365,0.0269164,0,0,0,0,0,0,0,0,0.0238491,0.0126433
1621,0.0301787,0.0293582,0,0,0,0,0,0,0.0267243,0.0229334,0.0138793,0.00724657,0,0,0.0901259,0,0.0446608,0.0459282,0.0403643,0.0214299,0.00552697,0.0214173,0.0208107,0.0746136,0.0105969,0.104104,0,0.019966,0.0159032,0.0288124,0.0217262,0.0829528,0.032315,0.0201279,0.0065949,0.0256708,0.0118072,0.00614637,0.0252415,0,0,0.0648629,0,0.03076,0.0411905,0.0360432,0.0208082,0.0204561,0.00527644,0.022637,0.0279282,0.00521369,0.013133,0.00451113,0.00620027,0.00870329,0.0198419,0.00632216,0.0137886,0.0095077,0.0377991,0.0242395,0.0134389,0.0303863,0.027295,0,0,0,0,0,0,0,0,0.0239014,0.0126577
1622,0.0308699,0.029756,0,0,0,0,0,0,0.0266964,0.0228959,0.0139019,0.00727372,0,0,0.0888826,0,0.0446712,0.0451196,0.040332,0.0214486,0.00549987,0.0214017,0.020795,0.0748212,0.0105907,0.104292,0,0.0199856,0.0160653,0.0288155,0.0217887,0.0821695,0.0324308,0.0198156,0.00666295,0.0256352,0.0117478,0.00616869,0.0252889,0,0,0.0647917,0,0.0307978,0.0411636,0.0360395,0.0206873,0.020437,0.00529444,0.0226074,0.0273053,0.0052256,0.0132013,0.00442425,0.00618823,0.008723,0.0198777,0.00627681,0.0137624,0.00953879,0.037776,0.0241035,0.0134644,0.0306173,0.027635,0,0,0,0,0,0,0,0,0.0239099,0.0126694
1623,0.0315137,0.0301117,0,0,0,0,0,0,0.0269459,0.0228089,0.0139095,0.00731657,0,0,0.0876162,0,0.0446897,0.044472,0.0402658,0.0214244,0.00545608,0.0213862,0.0208596,0.0748925,0.0105854,0.104496,0,0.0199842,0.0162889,0.0288208,0.0218352,0.0812915,0.0324842,0.0194923,0.00685196,0.0256206,0.0117414,0.00618507,0.0253928,0,0,0.064746,0,0.0308703,0.0411943,0.0360036,0.0207117,0.0204211,0.00531758,0.0226079,0.0267576,0.00523551,0.0131715,0.00443678,0.00617345,0.00872805,0.0199523,0.00623491,0.0137674,0.00962185,0.0377655,0.0237681,0.0133908,0.0308276,0.0279871,0,0,0,0,0,0,0,0,0.023912,0.0126577
1624,0.0321651,0.0304713,0,0,0,0,0,0,0.0272693,0.0227793,0.0138878,0.00732296,0,0,0.0864785,0,0.0447709,0.0440082,0.0401987,0.0213926,0.00541303,0.0213043,0.0209144,0.0748728,0.0105698,0.104263,0,0.0199392,0.0161574,0.0288459,0.0218591,0.0804402,0.0325433,0.0191832,0.00714531,0.0256026,0.0117464,0.0062009,0.0255344,0,0,0.0647112,0,0.0309537,0.0412143,0.0359581,0.0208256,0.0204336,0.00532461,0.0226404,0.0262174,0.00523968,0.0130788,0.00449315,0.00615611,0.00870689,0.0200848,0.00617513,0.0137856,0.00980284,0.0377354,0.0232714,0.013219,0.0310178,0.0283245,0,0,0,0,0,0,0,0,0.0238951,0.0126119
1625,0.0329146,0.0308707,0,0,0,0,0,0,0.0268065,0.0227676,0.0138697,0.00730402,0,0,0.0855812,0,0.0448415,0.0437304,0.0401894,0.02134,0.00535095,0.0210902,0.0209747,0.0748197,0.0104905,0.104012,0,0.0198459,0.0160449,0.0288981,0.0217984,0.0796827,0.0325955,0.0189532,0.00742342,0.0254851,0.0117639,0.00621083,0.0256575,0,0,0.0645891,0,0.030985,0.041065,0.035911,0.0208902,0.0204685,0.00532988,0.0227294,0.0256075,0.00524538,0.0130255,0.00450719,0.00616745,0.00871221,0.0201684,0.00614828,0.0138407,0.00997223,0.0376735,0.0228707,0.0131188,0.0311802,0.0286906,0,0,0,0,0,0,0,0,0.0237031,0.0125275
1626,0.0337591,0.0312073,0,0,0,0,0,0,0.0265998,0.0227397,0.0138391,0.00726924,0,0,0.0850494,0,0.0449009,0.0435816,0.0402134,0.0212532,0.00527025,0.0209026,0.0210405,0.0747483,0.0104055,0.104007,0,0.0197764,0.0156338,0.0289221,0.0215891,0.0790993,0.0326649,0.0188306,0.0076422,0.0253703,0.0117917,0.00620851,0.0257849,0,0,0.0644271,0,0.0309928,0.0408482,0.0358822,0.0210142,0.0205039,0.0053109,0.0228133,0.0250255,0.0052528,0.0129946,0.00451678,0.00617832,0.00872509,0.0201968,0.00613192,0.0138868,0.0101043,0.0376836,0.0225363,0.0130457,0.0312848,0.0290772,0,0,0,0,0,0,0,0,0.0233848,0.0124973
