Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,x73
109,0.0385312,0.0270251,0,0,0,0,0,0,0.0836974,0.0266497,0.0462213,0.00400539,0,0,0.0543362,0,0.049267,0.0279217,0.0509327,0.0571856,0.0053813,0.0373942,0.0188653,0.048128,0.0282602,0.0624292,0.0316466,0.0700697,0.0280594,0.0145325,0.0131965,0.0245691,0.0673461,0.0461052,0.0466589,0.00495914,0.0186886,0.0248962,0.0198388,0.00470698,0.0281367,0,0,0.0205281,0,0.0241032,0.0205309,0.0310756,0.02029,0.0188862,0.00839125,0.0209811,0.028086,0.00911698,0,0.00874869,0.00973327,0.00479568,0.0223429,0.0105842,0.00798824,0.0216469,0.0148352,0.0150769,0.0236524,0.0279396,0.0333685,0,0,0,0,0,0,0
110,0.0384734,0.0270766,0,0,0,0,0,0,0.0833565,0.0266325,0.045514,0.00430121,0,0,0.0541623,0,0.0491938,0.0277376,0.0509292,0.0575902,0.00548278,0.0373255,0.0185835,0.0479904,0.0282318,0.0622209,0.031623,0.0701629,0.0280063,0.0144945,0.0134366,0.0245601,0.0672582,0.0459702,0.0465705,0.00488756,0.0184783,0.0249308,0.0196162,0.00490938,0.028295,0,0,0.0202412,0,0.0240566,0.0202009,0.0311581,0.0199028,0.018843,0.00837679,0.0208063,0.0284166,0.00923228,0,0.00875033,0.00976492,0.00482282,0.0221662,0.010566,0.00792541,0.0214547,0.0148277,0.0149373,0.0231381,0.0278322,0.0333699,0,0,0,0,0,0,0
111,0.0386038,0.0272002,0,0,0,0,0,0,0.0842287,0.0265875,0.0455484,0.00448222,0,0,0.0539889,0,0.0490994,0.0275678,0.0508315,0.058893,0.00560028,0.0371585,0.0183154,0.0478412,0.0280647,0.0617323,0.0313425,0.070433,0.0282046,0.0148096,0.0134797,0.0248822,0.0681599,0.0458454,0.0464467,0.00480509,0.0182387,0.0249408,0.0193028,0.00503862,0.0284081,0,0,0.0199496,0,0.0240305,0.0197798,0.0311805,0.0194084,0.0188029,0.00840786,0.0207088,0.0287037,0.00934325,0,0.00874274,0.00977056,0.00498044,0.0220603,0.0105383,0.00791038,0.0210788,0.014854,0.0147075,0.0228765,0.0277405,0.0333421,0,0,0,0,0,0,0
112,0.0384945,0.0272953,0,0,0,0,0,0,0.0855976,0.0265265,0.0467094,0.0046024,0,0,0.0538421,0,0.0489949,0.027494,0.0507167,0.0602181,0.00576077,0.0373073,0.0184109,0.0476645,0.0277647,0.0614652,0.0309024,0.070893,0.0287149,0.0154494,0.0135111,0.0254375,0.0695954,0.0457539,0.0462926,0.00470528,0.0180226,0.024963,0.019002,0.00511204,0.0284627,0,0,0.0193489,0,0.0240731,0.0194141,0.0311909,0.0188485,0.0187944,0.00846001,0.0206788,0.0289194,0.00942647,0,0.00872983,0.00982534,0.00506979,0.0219913,0.0105095,0.00784117,0.0206439,0.0149685,0.0144405,0.0228279,0.0276392,0.0332535,0,0,0,0,0,0,0
113,0.0382681,0.0274276,0,0,0,0,0,0,0.086821,0.0264302,0.0478901,0.00467626,0,0,0.0536288,0,0.048874,0.0273922,0.0505732,0.0606623,0.00601996,0.0380521,0.0187809,0.0474233,0.0275782,0.061013,0.0306424,0.0712598,0.0294354,0.016362,0.0136363,0.0259367,0.0709076,0.0455121,0.0461268,0.00458711,0.0178484,0.0250721,0.0187358,0.00516766,0.0284528,0,0,0.0183648,0,0.0241568,0.0190994,0.0312192,0.0183027,0.0188107,0.00853434,0.0209127,0.0291605,0.00948886,0,0.00869101,0.00985136,0.00505036,0.0219246,0.0104648,0.00769937,0.0202779,0.0151399,0.0141426,0.0221893,0.02761,0.0332481,0,0,0,0,0,0,0
114,0.0382365,0.0276577,0,0,0,0,0,0,0.0873713,0.0263412,0.0481469,0.00469818,0,0,0.0534256,0,0.0487322,0.0272823,0.0503217,0.0601814,0.00623979,0.0391304,0.0190183,0.0471979,0.0276336,0.0609567,0.0307486,0.071188,0.0300677,0.0172468,0.0137467,0.0261127,0.0715049,0.04531,0.0459983,0.004431,0.0177929,0.0251251,0.018574,0.00522728,0.0283939,0,0,0.0178285,0,0.0241316,0.0188613,0.0312994,0.0178712,0.0188053,0.00849719,0.0211079,0.0295147,0.00950189,0,0.0085811,0.00982618,0.00502902,0.0218557,0.0104482,0.00772903,0.0200244,0.0151279,0.0139753,0.0215226,0.0275886,0.033231,0,0,0,0,0,0,0
115,0.0381378,0.0278534,0,0,0,0,0,0,0.0874046,0.0262845,0.0478823,0.00469373,0,0,0.0532216,0,0.0485956,0.0272318,0.0499333,0.0595218,0.00638102,0.0399649,0.0191542,0.046971,0.0280413,0.0616032,0.0313167,0.0706607,0.0302433,0.0176923,0.0135973,0.0260034,0.0715852,0.0451935,0.0458821,0.00426499,0.0177504,0.0251139,0.0184268,0.00535109,0.0283963,0,0,0.0175346,0,0.0240786,0.0185681,0.0314694,0.0175267,0.0187428,0.0084309,0.021312,0.0298024,0.00948362,0,0.00841885,0.00984493,0.00508538,0.0217971,0.0104331,0.00777507,0.0197895,0.015121,0.0138628,0.0213189,0.0275079,0.0331265,0,0,0,0,0,0,0
116,0.0380792,0.0279848,0,0,0,0,0,0,0.087065,0.0262302,0.0474528,0.00455787,0,0,0.052885,0,0.0484929,0.0271335,0.049624,0.0590127,0.00646688,0.0401862,0.0193416,0.0466534,0.0287606,0.0627842,0.0322373,0.0698568,0.0299505,0.017548,0.0134884,0.0257001,0.0713683,0.0449545,0.0457735,0.00411824,0.0177108,0.0251608,0.0182532,0.00542209,0.0283471,0,0,0.017269,0,0.0240745,0.018206,0.0317249,0.0171947,0.0187204,0.00841204,0.0215495,0.0301071,0.00945111,0,0.00824693,0.00992099,0.00514949,0.021751,0.0104366,0.00776827,0.0195536,0.01504,0.013722,0.0211749,0.0274364,0.0329369,0,0,0,0,0,0,0
117,0.0378332,0.028155,0,0,0,0,0,0,0.0866042,0.0261901,0.0470181,0.00438442,0,0,0.0524803,0,0.0483812,0.0269779,0.0493993,0.0585757,0.00648745,0.0399614,0.0196126,0.046366,0.0297521,0.0637555,0.0332591,0.0689259,0.0294602,0.0170257,0.0131488,0.0253145,0.0710884,0.0446345,0.0456753,0.00398033,0.0176752,0.0251446,0.0181128,0.00547948,0.0283004,0,0,0.016997,0,0.0240563,0.0178874,0.0319207,0.0168933,0.0187428,0.00841355,0.0217381,0.0304257,0.00937537,0,0.00807083,0.0098628,0.00521101,0.0217227,0.0104412,0.00771472,0.019358,0.0148774,0.0135369,0.0215272,0.0274273,0.0328231,0,0,0,0,0,0,0
118,0.0377644,0.0283325,0,0,0,0,0,0,0.0862159,0.0261921,0.0466526,0.00420976,0,0,0.0520359,0,0.048289,0.0267245,0.0492501,0.0580776,0.00645169,0.039642,0.0200779,0.0460715,0.0308058,0.0642324,0.0340371,0.0680981,0.029009,0.0164192,0.0127544,0.0249577,0.0708933,0.0442091,0.0455807,0.00386526,0.0176544,0.0251716,0.0180126,0.00551901,0.0282306,0,0,0.0167136,0,0.0240353,0.0175356,0.0320601,0.016679,0.0187451,0.00835232,0.0220064,0.0307298,0.00926283,0,0.00793366,0.00970881,0.00527199,0.0216999,0.0104233,0.00764981,0.0192147,0.0147273,0.0133204,0.0210138,0.027461,0.032728,0,0,0,0,0,0,0
119,0.0377027,0.0285963,0,0,0,0,0,0,0.0919994,0.0262072,0.0534571,0.00455531,0,0,0.0515517,0,0.048188,0.026397,0.0496195,0,0.00655226,0.0404717,0.0205856,0.0458307,0.0327795,0.0656919,0.0354169,0.0666282,0.0275568,0.0164308,0.0152175,0.022718,0.0775653,0.0436812,0.0454968,0.0037805,0.017699,0.0252101,0.0180389,0.00582341,0.0281588,0,0,0.0164237,0,0.0240052,0.0171526,0.0323456,0.0167208,0.0187148,0.00842886,0.0221189,0.0311416,0.00922494,0,0.00789236,0.00974962,0.00534025,0.0217741,0.0104133,0.00765429,0.0192421,0.0144745,0.0130945,0.0202771,0.0275833,0.0326207,0,0,0,0,0,0,0
120,0.0373566,0.0286423,0,0,0,0,0,0,0.0857028,0.0261892,0.0462138,0.00408164,0,0,0.050992,0,0.0480392,0.0260853,0.0493126,0.0578307,0.00635756,0.0390537,0.0215176,0.0455673,0.032164,0.0648028,0.0342846,0.0673901,0.0284089,0.0156274,0.0124699,0.024708,0.0704926,0.0431761,0.0453662,0.00368228,0.0176952,0.025209,0.0179294,0.00562438,0.0279294,0,0,0.0161407,0,0.0240333,0.0166792,0.0321436,0.0164466,0.0186897,0.00812349,0.0227095,0.0313291,0.00907762,0,0.00766294,0.00956033,0.00534778,0.0216566,0.0103505,0.00773422,0.0191497,0.0143042,0.0128139,0.0202657,0.0275124,0.0323719,0,0,0,0,0,0,0
121,0.0370084,0.0288396,0,0,0,0,0,0,0.0855906,0.0261232,0.0458512,0.00414328,0,0,0.0505611,0,0.0478353,0.0259341,0.0494071,0.0571568,0.00643706,0.0391243,0.0221711,0.045429,0.0323348,0.0648196,0.0341502,0.067316,0.028514,0.0157813,0.012397,0.02456,0.07037,0.0427795,0.0451861,0.00348503,0.0177319,0.025189,0.0179245,0.00568629,0.0279061,0,0,0.0159459,0,0.0240313,0.0161655,0.0321487,0.0164208,0.0186187,0.00799363,0.023288,0.0318371,0.00902941,0,0.0074981,0.00950462,0.0054077,0.0216431,0.0103269,0.0078285,0.0190878,0.014268,0.0125283,0.0200872,0.0276251,0.0322896,0,0,0,0,0,0,0
122,0.0369703,0.0289932,0,0,0,0,0,0,0.0852806,0.0260613,0.0452352,0.00428498,0,0,0.0499995,0,0.0475849,0.0256783,0.0494321,0.0563044,0.00650003,0.0394607,0.022724,0.0451932,0.0323064,0.0650064,0.034084,0.0673034,0.0289218,0.016151,0.012278,0.0243382,0.0701964,0.0422323,0.0449492,0.00323222,0.0177881,0.0251963,0.0178895,0.005697,0.0279115,0,0,0.0159572,0,0.0240373,0.0157248,0.0321853,0.0163882,0.0186715,0.00791104,0.0238287,0.0322529,0.0090131,0,0.00738754,0.00948418,0.00542528,0.0216913,0.0103484,0.00782422,0.0190209,0.014215,0.0122541,0.0194739,0.0277236,0.032125,0,0,0,0,0,0,0
123,0.0369906,0.0288959,0,0,0,0,0,0,0.0854087,0.0260031,0.0451556,0.0045644,0,0,0.0491075,0,0.0473312,0.0253074,0.0493733,0.0561474,0.00651269,0.0398638,0.0229971,0.0446649,0.0321772,0.0653902,0.0340776,0.0673484,0.0292036,0.0163717,0.012231,0.0242874,0.0703067,0.0414196,0.0446636,0.00304434,0.0179437,0.0252356,0.0179196,0.00546849,0.0277608,0,0,0.0160098,0,0.0240854,0.015511,0.0322153,0.0163485,0.0194026,0.00787069,0.0239579,0.0325275,0.0091169,0,0.00753546,0.00953841,0.0053712,0.0218638,0.0103904,0.00770026,0.0189747,0.0140837,0.0120057,0.0188449,0.027562,0.0317188,0,0,0,0,0,0,0
124,0.0366393,0.02871,0,0,0,0,0,0,0.0860306,0.0259318,0.0456937,0.00496998,0,0,0.0480226,0,0.0471069,0.0248825,0.0491616,0.0565736,0.00648709,0.0402109,0.0229932,0.0439613,0.0320075,0.0655393,0.0341453,0.0673943,0.0292667,0.0164939,0.0121473,0.0244231,0.0707359,0.0404606,0.0443423,0.00290401,0.0182208,0.0252437,0.0180666,0.00516727,0.0274385,0,0,0.0159784,0,0.0241799,0.0154478,0.032328,0.0163069,0.0205108,0.00779808,0.0238168,0.0326937,0.00927426,0,0.00779947,0.00951019,0.00528872,0.0221047,0.0105082,0.0074926,0.0189856,0.0140107,0.0117378,0.0188952,0.0272098,0.031236,0,0,0,0,0,0,0
125,0.0362565,0.0288588,0,0,0,0,0,0,0.0868278,0.025824,0.0464717,0.00532811,0,0,0.0472067,0,0.0468295,0.0246433,0.0491256,0.0572269,0.00654153,0.0404417,0.0231863,0.0435566,0.0317964,0.065455,0.0342302,0.0674658,0.0290888,0.0164102,0.0118914,0.0246436,0.0711373,0.0397865,0.0439537,0.0027128,0.0183779,0.0252886,0.0182129,0.00538082,0.0273338,0,0,0.0158,0,0.0242521,0.0152447,0.0324107,0.0164262,0.0201717,0.00772317,0.0240545,0.0329893,0.00933014,0,0.00772974,0.0094842,0.00527151,0.0221161,0.0105845,0.00744943,0.0191365,0.0142178,0.0114313,0.018789,0.027301,0.0309867,0,0,0,0,0,0,0
126,0.0358228,0.0287434,0,0,0,0,0,0,0.0873212,0.0257049,0.0469186,0.00575551,0,0,0.0461746,0,0.0465651,0.0242792,0.0488866,0.0574905,0.00659967,0.0407596,0.0230987,0.0429115,0.0315532,0.0653864,0.034355,0.0675193,0.0290954,0.0163884,0.0115523,0.0247385,0.0712046,0.0389016,0.0435634,0.00255218,0.0186354,0.0253063,0.0183945,0.0052822,0.0271539,0,0,0.0159893,0,0.0242901,0.0151169,0.0326206,0.0164808,0.0212562,0.00783411,0.0239095,0.0333045,0.00950498,0,0.00800954,0.00956554,0.0052341,0.0224252,0.0107297,0.00731332,0.0192057,0.0144078,0.011237,0.0186449,0.0269936,0.0307066,0,0,0,0,0,0,0
127,0.0357728,0.0287523,0,0,0,0,0,0,0.0875192,0.025578,0.047254,0.00604622,0,0,0.0452898,0,0.0462904,0.023967,0.0488526,0.057655,0.00668889,0.041061,0.0230866,0.0423982,0.0312954,0.0654456,0.0344045,0.0676253,0.0291811,0.0163164,0.0113799,0.0247466,0.0710311,0.0381218,0.0431461,0.00239593,0.0187864,0.0253474,0.0184482,0.00543095,0.0270724,0,0,0.0160337,0,0.0242988,0.0146696,0.0327355,0.0165311,0.0211913,0.00802539,0.0239331,0.0337437,0.00946758,0,0.00816359,0.00959512,0.00517441,0.0225833,0.010702,0.00723399,0.0192927,0.0147136,0.0109012,0.0181674,0.0269503,0.0305389,0,0,0,0,0,0,0
128,0.0360089,0.0293415,0,0,0,0,0,0,0.0874563,0.0255082,0.047342,0.00600486,0,0,0.0449116,0,0.0459234,0.0239042,0.0491499,0.0577999,0.00685546,0.0411434,0.0236485,0.0423077,0.0309608,0.0656355,0.0343264,0.06783,0.0290342,0.0158425,0.0113258,0.0247148,0.0703807,0.0377779,0.0426805,0.00232064,0.018691,0.0254786,0.0184587,0.00597352,0.0272286,0,0,0.0156187,0,0.0243417,0.013755,0.0326957,0.0168119,0.0195736,0.00799901,0.0246527,0.0344224,0.00923097,0,0.00780506,0.00951256,0.00524802,0.0224137,0.0105655,0.0074067,0.0195278,0.0152073,0.0104152,0.0174489,0.0276337,0.0306439,0,0,0,0,0,0,0
129,0.0358426,0.0295543,0,0,0,0,0,0,0.0873807,0.0254485,0.0473248,0.0060298,0,0,0.0441159,0,0.0455558,0.0235963,0.0494989,0.0572813,0.00693697,0.0413015,0.0238143,0.0419272,0.0307464,0.0656642,0.0343139,0.0679618,0.0287752,0.0152737,0.0112052,0.0246952,0.0698723,0.0370758,0.0421944,0.00239499,0.0187611,0.0255631,0.0185621,0.00609835,0.0272422,0,0,0.0154127,0,0.024455,0.0129212,0.0325967,0.0170803,0.0194786,0.00794909,0.0248261,0.0348149,0.00911892,0,0.00754323,0.00943211,0.00525916,0.0224216,0.0105429,0.00746094,0.0197645,0.0157406,0.0100006,0.0174135,0.0276989,0.0306028,0,0,0,0,0,0,0
130,0.0358042,0.0294806,0,0,0,0,0,0,0.0934358,0.0253377,0.0542209,0.00667521,0,0,0.0430227,0,0.0452315,0.023121,0.0500261,0,0.00723555,0.0428678,0.0234285,0.0413221,0.0316249,0.0666433,0.0355083,0.067047,0.0277084,0.0155536,0.0134082,0.0224335,0.0761761,0.0362216,0.0416982,0.00251999,0.0192281,0.0255749,0.0189739,0.0060997,0.0275053,0,0,0.0155243,0,0.0244899,0.0123455,0.0326479,0.0175908,0.0202939,0.00830992,0.024279,0.0351097,0.00931689,0,0,0.00965335,0.0051363,0.0227538,0.0106376,0.00736205,0.0202288,0.0161451,0.00978442,0.017405,0.0272905,0.0305491,0,0,0,0,0,0,0
131,0.0357714,0.0294146,0,0,0,0,0,0,0.086596,0.0252777,0.0467434,0.00629455,0,0,0.0421512,0,0.0449482,0.0228081,0.0499044,0.0561619,0.00689908,0.0419276,0.0234226,0.0408397,0.0305555,0.0656196,0.0346647,0.0679235,0.028866,0.0150427,0.0105775,0.0243373,0.0684059,0.0356745,0.0411943,0.00272064,0.0194007,0.0255985,0.0190497,0.00590155,0.0276198,0,0,0.0155407,0,0.024483,0.0118274,0.0323716,0.0176492,0.0201507,0.00818625,0.0243352,0.0352706,0.0091776,0,0,0.00951148,0.00501475,0.0226834,0.0106007,0.00729813,0.0204188,0.016405,0.00964721,0.0169813,0.0269995,0.0305383,0,0,0,0,0,0,0
132,0.0358708,0.0293629,0,0,0,0,0,0,0.0869382,0.0252551,0.0467327,0.00631899,0,0,0.0414039,0,0.0446298,0.0224795,0.0499492,0.0559964,0.00687072,0.041989,0.0232316,0.0403473,0.0305677,0.0656798,0.0348314,0.0678547,0.0287112,0.0148442,0.0103728,0.0243082,0.0684564,0.0352894,0.0407732,0.00304232,0.0196718,0.0255951,0.0191951,0.00566246,0.0275539,0,0,0.0156558,0,0.024449,0.0116055,0.0323666,0.0176791,0.0209438,0.00823158,0.0241795,0.0355233,0.00921318,0,0,0.00956984,0.00499845,0.0228982,0.0106976,0.00716527,0.020414,0.0164943,0.00949753,0.0165058,0.0267262,0.0304888,0,0,0,0,0,0,0
133,0.0360622,0.0295048,0,0,0,0,0,0,0.0870652,0.0252362,0.0470368,0.00633363,0,0,0.0409134,0,0.0442678,0.0222224,0.0500441,0.0557817,0.00685769,0.0421058,0.0231545,0.0399676,0.0306899,0.0658168,0.0350103,0.0677188,0.0286895,0.0147369,0.010175,0.0242665,0.0684345,0.0350443,0.0404,0.00342891,0.0198107,0.0255996,0.0192717,0.00564513,0.0276808,0,0,0.0154457,0,0.0244846,0.0114112,0.0324847,0.0176968,0.0208561,0.00826007,0.0241638,0.0358192,0.00919244,0,0,0.00966337,0.00504436,0.0229214,0.0107001,0.00714206,0.0204472,0.0165958,0.00936546,0.0165518,0.0268065,0.0305863,0,0,0,0,0,0,0
134,0.0363195,0.0300868,0,0,0,0,0,0,0.0868206,0.0252283,0.0469792,0.00631907,0,0,0.0408085,0,0.0438754,0.0222694,0.0501949,0.055187,0.00689923,0.0422612,0.0235571,0.039926,0.0308706,0.0659424,0.0351669,0.0674801,0.0288041,0.0148023,0.00997,0.0240915,0.0681018,0.03505,0.0399795,0.00389187,0.0195439,0.0256847,0.0191097,0.00601648,0.0280976,0,0,0.014811,0,0.0245367,0.0109971,0.0324321,0.0177409,0.0195319,0.00807025,0.0245632,0.0363871,0.00898133,0,0,0.0095963,0.00509211,0.022675,0.0105774,0.00730735,0.0204474,0.0168754,0.00930639,0.016341,0.0275111,0.0309236,0,0,0,0,0,0,0
135,0.0363873,0.0305436,0,0,0,0,0,0,0.0865271,0.0252647,0.0466363,0.00629318,0,0,0.040533,0,0.04346,0.0224013,0.0501563,0.0547725,0.00687298,0.0423898,0.0239051,0.0398817,0.0310742,0.066045,0.035262,0.0671329,0.028919,0.0149152,0.00974356,0.0239125,0.0678729,0.0349071,0.0395939,0.00440956,0.0193097,0.0257356,0.018955,0.00627359,0.0286435,0,0,0.0144931,0,0.0245296,0.0106286,0.0323579,0.0177299,0.0189881,0.00787618,0.0248253,0.0368963,0.00884726,0,0,0.00954026,0.00510605,0.0225766,0.0105209,0.00740171,0.0203673,0.0171531,0.00934777,0.0159035,0.0280489,0.0310529,0,0,0,0,0,0,0
136,0.0364014,0.0306961,0,0,0,0,0,0,0.0863539,0.0253057,0.0461315,0.00626933,0,0,0.0400352,0,0.0430802,0.0225735,0.0498849,0.0549339,0.0067962,0.0425623,0.0240208,0.0397488,0.031322,0.0662244,0.035436,0.0668675,0.0290814,0.0149945,0.00949326,0.0238248,0.0679103,0.0345448,0.0392404,0.00492479,0.0192276,0.0257515,0.0188452,0.00616735,0.028898,0,0,0.0145525,0,0.0245034,0.0102379,0.0323476,0.0175501,0.0194653,0.0077074,0.0247965,0.0372234,0.00877444,0,0.00733089,0.009476,0.00512728,0.0226705,0.0105467,0.00734105,0.0202078,0.0174775,0.00935423,0.0155591,0.0281527,0.0310371,0,0,0,0,0,0,0
137,0.0364763,0.0305248,0,0,0,0,0,0,0.092791,0.0254222,0.052992,0.00689523,0,0,0.0392065,0,0.0426769,0.0225452,0.0498247,0,0.00703025,0.0439731,0.0235976,0.039371,0.0326194,0.0675239,0.0367643,0.0657009,0.0281727,0.0154791,0.0116798,0.0217773,0.075107,0.0339289,0.0389821,0.00543643,0.0197033,0.02581,0.0191345,0.00616225,0.0288913,0,0,0.0148854,0,0.0245218,0.00992296,0.0328301,0.0176944,0.0204917,0.00819673,0.024228,0.0372648,0.00910614,0,0,0.00993907,0.00502494,0.0230093,0.0106011,0.00714383,0.0203964,0.0176701,0.00941962,0.0151614,0.0278006,0.030862,0,0,0,0,0,0,0
138,0.0359433,0.0302164,0,0,0,0,0,0,0.0867716,0.0254981,0.0469459,0.00653052,0,0,0.0384481,0,0.0422718,0.0224346,0.0490596,0.056095,0.0066179,0.0429771,0.0233186,0.0390488,0.0318106,0.0667333,0.0359642,0.066439,0.0293421,0.0151925,0.00917056,0.0239778,0.0685654,0.0333696,0.0386856,0.00599729,0.0200575,0.0258447,0.0191809,0.00582873,0.0288371,0,0,0.0153619,0,0.0245788,0.00963675,0.0331945,0.0173933,0.021276,0.00822437,0.0240919,0.036985,0.00907932,0,0,0.00993479,0.00484047,0.0230517,0.0106371,0.00693934,0.0203899,0.0177292,0.00956305,0.0154156,0.0272673,0.030774,0,0,0,0,0,0,0
139,0.0352212,0.0298953,0,0,0,0,0,0,0.0871105,0.0254739,0.0466125,0.00681618,0,0,0.0376598,0,0.0418892,0.0220898,0.0485837,0.0557366,0.00655189,0.0431408,0.0228297,0.0387185,0.0321299,0.0670577,0.0362535,0.0661774,0.0294114,0.0153708,0.00884522,0.0239526,0.069302,0.0327034,0.038341,0.00649679,0.0204594,0.0259205,0.0193082,0.00583639,0.0288843,0,0,0.0161608,0,0.0246756,0.00945059,0.0336131,0.0171871,0.0228909,0.00833014,0.0235792,0.0366981,0.00911193,0,0.00778836,0.00997128,0.0047974,0.023461,0.0108525,0.00680576,0.0204143,0.0177832,0.00972401,0.0152439,0.0266754,0.0307496,0,0,0,0,0,0,0
140,0.0357686,0.03049,0,0,0,0,0,0,0.0869855,0.0255254,0.0459136,0.00656512,0,0,0.0378649,0,0.0413804,0.0221919,0.048873,0.0557499,0.00663654,0.0430177,0.0236312,0.0391286,0.0323057,0.0671855,0.0363066,0.0660789,0.0292068,0.0151766,0.00863406,0.0238998,0.0690433,0.032758,0.0379554,0.00723138,0.0200267,0.0261014,0.0191423,0.00625111,0.0292018,0,0,0.0158716,0,0.0247582,0.00860523,0.0331784,0.0172879,0.0205261,0.00830565,0.024339,0.0369173,0.00889291,0,0.00710337,0.00997775,0.00480353,0.0230654,0.0106287,0.00695583,0.0203774,0.0179699,0.0102773,0.0148265,0.0273884,0.0310266,0,0,0,0,0,0,0
141,0.0362899,0.0308015,0,0,0,0,0,0,0.0869611,0.0256298,0.0461795,0.00647142,0,0,0.037812,0,0.0409023,0.0221529,0.0489745,0.0562103,0.00665836,0.0429212,0.0241109,0.0392216,0.0323508,0.0672378,0.0363588,0.0660742,0.0290549,0.0151128,0.00824903,0.0239262,0.0687937,0.0326352,0.0376304,0.00787519,0.0197103,0.0261772,0.018975,0.00632906,0.0293554,0,0,0.0158935,0,0.0247685,0.00819657,0.0328883,0.0172826,0.0195848,0.00822367,0.0248002,0.0371311,0.0087894,0,0.00696625,0.0099784,0.0048736,0.0228756,0.0105388,0.00705598,0.0202968,0.0180568,0.0108156,0.0147494,0.027814,0.0310461,0,0,0,0,0,0,0
142,0.0362478,0.0306925,0,0,0,0,0,0,0.0871942,0.0256977,0.0466957,0.00649913,0,0,0.0373588,0,0.040535,0.0220185,0.0488585,0.0561018,0.00657662,0.0428958,0.0238466,0.0389665,0.0323514,0.0672794,0.0364216,0.0659955,0.0289571,0.0151483,0.00792293,0.0239604,0.0689787,0.0321977,0.0374107,0.00841897,0.0197505,0.0262623,0.0189768,0.00576484,0.0293785,0,0,0.0165493,0,0.0248373,0.00816182,0.0328472,0.0172174,0.0203578,0.00817362,0.0245801,0.0371464,0.00891427,0,0.00759265,0.00997367,0.00487053,0.0229918,0.0105827,0.00698484,0.0202601,0.0180693,0.0112723,0.014388,0.0276618,0.0308884,0,0,0,0,0,0,0
143,0.0360984,0.0307562,0,0,0,0,0,0,0.0873015,0.0257484,0.0468195,0.00654707,0,0,0.0369927,0,0.0401493,0.0221438,0.0489135,0.0567676,0.00652883,0.0429156,0.0236393,0.0388061,0.032274,0.0672335,0.0364351,0.0659996,0.028875,0.0151129,0.00824703,0.0240374,0.0689336,0.0318745,0.0371571,0.00903709,0.0197698,0.0263811,0.0189871,0.00570102,0.0294739,0,0,0.0169432,0,0.0249318,0.00794826,0.0327918,0.0172561,0.020226,0.00816942,0.0245053,0.0372106,0.00892362,0,0.00771808,0.00993932,0.00485806,0.0229627,0.0105484,0.00697434,0.0202914,0.0181875,0.0118429,0.0140289,0.0276579,0.0309127,0,0,0,0,0,0,0
144,0.0358812,0.0305956,0,0,0,0,0,0,0.0874454,0.0257833,0.046714,0.00664012,0,0,0.0363953,0,0.0397338,0.0222744,0.0489008,0.0572325,0.00640383,0.043112,0.0233022,0.0384159,0.0322418,0.0671798,0.0365463,0.0660621,0.0288193,0.0150946,0.00953498,0.0241541,0.0690311,0.0313305,0.0368725,0.00966667,0.0200408,0.026478,0.0191407,0.00551494,0.0295705,0,0,0.0176019,0,0.0250386,0.0077135,0.032867,0.0173061,0.0210581,0.00827315,0.0241232,0.0371063,0.00900527,0,0.0079226,0.00997337,0.00480731,0.0231732,0.0106401,0.00686723,0.0204011,0.0183273,0.0124198,0.0137085,0.0273384,0.0307839,0,0,0,0,0,0,0
145,0.0357027,0.0304826,0,0,0,0,0,0,0.0877002,0.0258386,0.0465929,0.00672737,0,0,0.0357802,0,0.0392387,0.0225375,0.0489597,0.0574959,0.00627586,0.043256,0.0230092,0.0380865,0.0323589,0.0671264,0.0366925,0.0661468,0.0287269,0.0150674,0.0101157,0.0242344,0.0692341,0.0308096,0.0365092,0.0103518,0.0202725,0.0265964,0.0192942,0.00550282,0.029589,0,0,0.0180253,0,0.0251679,0.0074408,0.0329029,0.0173677,0.0214526,0.00837077,0.0237995,0.037016,0.00904993,0,0.00801647,0.0100246,0.00475372,0.0233051,0.0107124,0.0067945,0.0205438,0.0185594,0.0131886,0.0134801,0.0271354,0.0306281,0,0,0,0,0,0,0
