Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,
363,0.0275421,0.0260375,0,0,0,0,0,0,0.0296372,0.0226752,0.0149447,0.00645494,0,0,0.0724682,0,0.0460743,0.0404343,0.0415345,0.0209605,0.00382882,0.024883,0.0165362,0.0646291,0.0112387,0.106836,0.0203863,0.024392,0,0.0569501,0,0.0270166,0.0231847,0.0643762,0.038448,0.0196259,0.0109273,0.0257218,0.0136711,0.00666758,0.0224714,0,0,0.0253471,0,0.0327508,0.0189628,0.0348799,0.0168984,0.0223615,0.0208855,0.0169928,0.0159938,0.00656829,0.0118719,0.010333,0.00989402,0.0158542,0.020049,0.00897933,0.015955,0.00949893,0.0168564,0.00786978,0.00917524,0.0261977,0.0267834,0,0,0,0,0,0,0
364,0.0270898,0.0259084,0,0,0,0,0,0,0.029671,0.0226933,0.0149198,0.00646055,0,0,0.072198,0,0.0462057,0.0405249,0.0415558,0.0209404,0.00380889,0.0249334,0.0165234,0.0642837,0.0111753,0.106871,0.0204238,0.0244073,0,0.0568371,0,0.0269508,0.0231655,0.0640064,0.0385795,0.019724,0.0112345,0.0256748,0.013879,0.00676227,0.0221,0,0,0.024146,0,0.0329159,0.0182501,0.0349016,0.0170188,0.0223827,0.0211873,0.0169557,0.0157375,0.0066097,0.0118844,0.0104669,0.00996492,0.0160376,0.0200847,0.00911088,0.016155,0.00979258,0.0161277,0.00762072,0.0088381,0.0260605,0.0263958,0,0,0,0,0,0,0
365,0.0266516,0.0257683,0,0,0,0,0,0,0.0297825,0.0226998,0.0147796,0.00646284,0,0,0.0719892,0,0.0463285,0.040514,0.0416126,0.0208394,0.00379123,0.0249501,0.0164913,0.0639352,0.0110946,0.106885,0.0204659,0.0244292,0,0.0567519,0,0.0268879,0.0233529,0.0637211,0.03873,0.0198653,0.0113632,0.0256786,0.0140034,0.00681892,0.0216673,0,0,0.0230257,0,0.033136,0.0176502,0.0349282,0.0170829,0.022401,0.0213987,0.0168685,0.0156794,0.00665773,0.0119079,0.0105077,0.0100148,0.0160812,0.0201172,0.00919665,0.016272,0.010038,0.0155221,0.00737918,0.00859581,0.0259494,0.0260075,0,0,0,0,0,0,0
366,0.0262208,0.0256035,0,0,0,0,0,0,0.0297443,0.0226944,0.0146613,0.00646891,0,0,0.0718958,0,0.0464047,0.0405329,0.0416793,0.0207493,0.00378886,0.025018,0.0164161,0.0635669,0.011035,0.106895,0.0204883,0.0244407,0,0.0566687,0,0.0268451,0.023388,0.0636679,0.0389092,0.0200229,0.0114087,0.0254039,0.0141417,0.00682334,0.0212143,0,0,0.0216383,0,0.0329563,0.0167759,0.0349434,0.0171774,0.0223988,0.0215294,0.0167466,0.0156385,0.00675552,0.0119047,0.010522,0.0100885,0.0160071,0.0201554,0.00928281,0.0163942,0.0103211,0.0148202,0.00708826,0.00845161,0.0258457,0.025571,0,0,0,0,0,0,0
367,0.0257048,0.0254584,0,0,0,0,0,0,0.0295824,0.0226917,0.0146606,0.00644814,0,0,0.0718884,0,0.0465272,0.0405735,0.0417033,0.0207348,0.00379071,0.025138,0.0162773,0.0631868,0.0110083,0.106888,0.0205318,0.0244437,0,0.0565873,0,0.0268376,0.0232111,0.0637633,0.0390591,0.0201859,0.0113611,0.025299,0.0142698,0.00684836,0.0209228,0,0,0.0204672,0,0.0329456,0.0158943,0.0349393,0.0172415,0.0223749,0.0215682,0.0166423,0.0156876,0.00684978,0.0118508,0.0104966,0.0101452,0.0160117,0.0202158,0.00937104,0.0164763,0.0103503,0.0141196,0.00684494,0.00823498,0.025816,0.0250992,0,0,0,0,0,0,0
368,0.0252738,0.0253311,0,0,0,0,0,0,0.0301262,0.0226708,0.0141031,0.0064359,0,0,0.0720905,0,0.0466379,0.0406977,0.0416986,0.0198809,0.00379487,0.0251881,0.0161247,0.0629255,0.0110279,0.106906,0.0205445,0.0244619,0,0.0565279,0,0.0266491,0.0223878,0.0635831,0.0391764,0.020433,0.0113361,0.0253031,0.014337,0.00684575,0.0207289,0,0,0.0195177,0,0.0331532,0.0153151,0.0349796,0.0172243,0.0223632,0.0215574,0.0165107,0.0157753,0.0068905,0.0118216,0.010458,0.0101931,0.0160502,0.0202698,0.00945352,0.0165482,0.010353,0.013571,0.00664506,0.00785607,0.0258157,0.024692,0,0,0,0,0,0,0
369,0.024877,0.0251418,0,0,0,0,0,0,0.0304708,0.0226748,0.0138128,0.00643274,0,0,0.072402,0,0.0467375,0.0408921,0.0416728,0.0194031,0.0037878,0.0251526,0.0159896,0.0626776,0.0110789,0.106924,0.0205436,0.0244718,0,0.0564644,0,0.026454,0.0219989,0.0635711,0.0392975,0.0206759,0.0113336,0.025067,0.0143701,0.00665786,0.0204817,0,0,0.0183812,0,0.0330429,0.0146187,0.03503,0.017207,0.0223766,0.021607,0.0164215,0.0158465,0.0069079,0.01182,0.0104647,0.0101814,0.0160853,0.020296,0.00951566,0.0166077,0.010438,0.0130736,0.00642786,0.00757341,0.0257605,0.0242902,0,0,0,0,0,0,0
370,0.0245964,0.0245986,0,0,0,0,0,0,0.0310159,0.0227114,0.0135242,0.00643001,0,0,0.0732023,0,0.0469894,0.0413368,0.0417312,0.018951,0.0037141,0.0250475,0.0160249,0.0621908,0.0110744,0.10688,0.0205152,0.0245994,0,0.056354,0,0.0262178,0.0221673,0.0641302,0.0394053,0.0210602,0.0213822,0.0249874,0.0229749,0.00660812,0.0200896,0,0,0.0165884,0,0.0330219,0.0135575,0.0349909,0.0248466,0.0224755,0.0254834,0.0164212,0.0146704,0.00767325,0.0124078,0.0128805,0.0121397,0.0177709,0.0211292,0.0103294,0.0193058,0.0207315,0.0122283,0.00614966,0.00736351,0.0250632,0.0238573,0,0,0,0,0,0,0
371,0.0245432,0.0243873,0,0,0,0,0,0,0.0299763,0.0226612,0.0138013,0.00616655,0,0,0.0735024,0,0.0471971,0.0415507,0.0410248,0.019508,0.00435611,0.0250489,0.014436,0.0624202,0.0114868,0.107239,0.020676,0.023851,0,0.0566142,0,0.0264664,0.0213045,0.0645491,0.0396099,0.0213001,0.0243927,0.0248437,0.0298183,0.00610426,0.0201074,0,0,0.0158055,0,0.0330102,0.0130398,0.0349246,0.0336659,0.0224987,0.0256574,0.0153478,0.0148705,0.00685489,0.0122939,0.0120301,0.0133536,0.0170209,0.0240059,0.0144881,0.0210092,0.017611,0.0121469,0.0059211,0.00700062,0.0248283,0.0239689,0,0,0,0,0,0,0
372,0.0237767,0.0243054,0,0,0,0,0,0,0.0312103,0.0226799,0.0133008,0.0058033,0,0,0.0738473,0,0.047301,0.041864,0.0416223,0.0188593,0.00375363,0.0249421,0.0153044,0.0616721,0.0112036,0.106982,0.0205147,0.0242797,0,0.0564677,0,0.026149,0.0221348,0.0643182,0.0397547,0.0217455,0.0111688,0.0247573,0.0144027,0.00604731,0.0196128,0,0,0.0152291,0,0.0330568,0.0126313,0.0350067,0.0172093,0.0223891,0.0217699,0.0157954,0.0150793,0.00689787,0.0117942,0.0103152,0.0101654,0.016018,0.0203828,0.00954861,0.0164904,0.0102226,0.0119128,0.00574967,0.00667068,0.024914,0.0231794,0,0,0,0,0,0,0
373,0.0231118,0.0242316,0,0,0,0,0,0,0.0313507,0.0226651,0.0130459,0.00589705,0,0,0.074104,0,0.047348,0.0421169,0.0415892,0.0185215,0.00374136,0.0249046,0.0152816,0.0612913,0.0111974,0.107044,0.0205042,0.0242631,0,0.0564238,0,0.0260622,0.0220283,0.0642352,0.0399324,0.0221549,0.0115497,0.0247382,0.0145701,0.00599878,0.0193979,0,0,0.0149989,0,0.0331733,0.0125136,0.0350158,0.01665,0.0224119,0.0219844,0.0156488,0.0158769,0.0069592,0.0117423,0.0103901,0.010297,0.0160305,0.0203536,0.0095153,0.0165231,0.0114326,0.0119095,0.00558689,0.00636562,0.0250746,0.0226735,0,0,0,0,0,0,0
374,0.0227379,0.0240761,0,0,0,0,0,0,0.0312231,0.0226936,0.0128784,0.00592538,0,0,0.0744307,0,0.0474473,0.0424521,0.0415366,0.0181893,0.00374443,0.0248554,0.0149731,0.0611725,0.0112264,0.107109,0.0204826,0.0242674,0,0.0564396,0,0.0260354,0.0218493,0.0643856,0.0401149,0.0223987,0.0113299,0.0248686,0.0144275,0.00589446,0.0190722,0,0,0.0144015,0,0.0334041,0.0122033,0.0350871,0.0167458,0.0224151,0.0218487,0.0154483,0.0160643,0.0069182,0.0117135,0.0102832,0.0102575,0.0159392,0.0203849,0.00951239,0.0164521,0.0111084,0.0117436,0.0053321,0.00599057,0.0250712,0.0222868,0,0,0,0,0,0,0
375,0.0223003,0.0238943,0,0,0,0,0,0,0.0316171,0.0227263,0.0127499,0.00585866,0,0,0.0746657,0,0.0475207,0.0427189,0.0415267,0.0178333,0.00374753,0.0248267,0.0146067,0.0610087,0.0112657,0.107106,0.020492,0.0243048,0,0.056453,0,0.0259675,0.0218565,0.0645307,0.0403032,0.0225254,0.0113438,0.0248505,0.0143512,0.00585637,0.0187829,0,0,0.0138021,0,0.0333752,0.0115338,0.0351343,0.0168112,0.0224302,0.0217955,0.0152981,0.016303,0.00689263,0.0117177,0.0102213,0.0102784,0.0159251,0.0204299,0.00953672,0.0164228,0.0108818,0.0115635,0.00515754,0.00570973,0.0250728,0.0219322,0,0,0,0,0,0,0
376,0.0217123,0.0237246,0,0,0,0,0,0,0.0320602,0.022754,0.012625,0.00574137,0,0,0.0748656,0,0.0476012,0.0429361,0.0414836,0.0176018,0.00371342,0.0248027,0.0142197,0.0608752,0.0112894,0.107046,0.0204995,0.0243325,0,0.0564594,0,0.0258648,0.0219126,0.0647508,0.0405002,0.0227947,0.0112987,0.024654,0.0143278,0.00568486,0.0185544,0,0,0.0129355,0,0.0331402,0.0107603,0.0351432,0.0169042,0.0224221,0.0217415,0.0147429,0.0166472,0.00688633,0.0117028,0.0101321,0.0102824,0.0160156,0.020472,0.00954561,0.0163668,0.0107167,0.0114741,0.0050223,0.00547542,0.0250522,0.0215404,0,0,0,0,0,0,0
377,0.0211418,0.0235724,0,0,0,0,0,0,0.0323656,0.0228044,0.0124938,0.00564148,0,0,0.0750407,0,0.0476732,0.0430755,0.0414111,0.0174667,0.00366713,0.0247194,0.0138308,0.0607769,0.011282,0.106995,0.0204559,0.0242883,0,0.05645,0,0.0257689,0.0219423,0.0650095,0.0406778,0.0231326,0.011236,0.0245435,0.0142774,0.00558546,0.0184257,0,0,0.0119851,0,0.0330274,0.0102125,0.0351912,0.0168981,0.0224093,0.0216551,0.0141963,0.0170056,0.00688739,0.0116751,0.0100139,0.0102634,0.0160501,0.0205138,0.00954,0.016295,0.0105447,0.0114754,0.00487014,0.00520667,0.0250205,0.0210536,0,0,0,0,0,0,0
378,0.0206538,0.0233889,0,0,0,0,0,0,0.0326053,0.0228506,0.0123338,0.00556846,0,0,0.0752233,0,0.0477676,0.0431779,0.0413266,0.017229,0.0036246,0.0245958,0.013419,0.0606751,0.0113137,0.106961,0.0203754,0.024107,0,0.0564397,0,0.0256933,0.0218565,0.0650875,0.0408313,0.0234943,0.0111777,0.0245304,0.0141782,0.00566391,0.0182834,0,0,0.0110298,0,0.0330005,0.00970724,0.0352994,0.0167604,0.0224175,0.0216055,0.0137796,0.0174159,0.00693295,0.0116577,0.00991729,0.0102609,0.0159597,0.0205463,0.00948709,0.0161987,0.0103502,0.0115167,0.00476141,0.00492179,0.0249768,0.0205835,0,0,0,0,0,0,0
379,0.0202734,0.0232062,0,0,0,0,0,0,0.0329023,0.0228909,0.0121274,0.00549553,0,0,0.0754106,0,0.0479397,0.0433323,0.0412724,0.0169474,0.00363171,0.0243949,0.0129979,0.0605271,0.0112728,0.106888,0.0202535,0.0238639,0,0.0564401,0,0.0256496,0.0218594,0.0652035,0.0409516,0.0238921,0.0110924,0.02453,0.014078,0.00568619,0.0183322,0,0,0.0101457,0,0.0329585,0.00918152,0.0353894,0.0166058,0.0224185,0.0215304,0.0133885,0.0179554,0.00700464,0.0116767,0.00986898,0.010335,0.0158435,0.0205721,0.00941478,0.0160852,0.0102176,0.0115193,0.00467321,0.00458937,0.0249191,0.0202685,0,0,0,0,0,0,0
380,0.0200363,0.0230477,0,0,0,0,0,0,0.0334162,0.0229037,0.011887,0.00538138,0,0,0.0756566,0,0.0481812,0.0435299,0.0412618,0.0165524,0.00365469,0.0241662,0.0125406,0.0604683,0.0111618,0.106758,0.0201098,0.0238768,0,0.056414,0,0.0256283,0.02177,0.0652242,0.0410533,0.0243284,0.010973,0.0245186,0.0140221,0.00551446,0.0185304,0,0,0.00932608,0,0.0328698,0.00864456,0.0354403,0.0164879,0.0223803,0.0214753,0.0132536,0.018635,0.00709971,0.0117013,0.00985689,0.0104113,0.0156684,0.0206011,0.00940325,0.0160094,0.0101284,0.0114708,0.00459702,0.00421185,0.0248719,0.0200878,0,0,0,0,0,0,0
381,0.0197695,0.0229066,0,0,0,0,0,0,0.0340812,0.0228818,0.0115293,0.00520284,0,0,0.0759152,0,0.0484371,0.0436871,0.0412838,0.0159834,0.00367477,0.0239595,0.012154,0.0603347,0.0110749,0.106676,0.0199822,0.0239685,0,0.056367,0,0.0255234,0.0216713,0.065391,0.041147,0.0246292,0.0108755,0.0244505,0.0139852,0.00521319,0.0187289,0,0,0.00851169,0,0.0327326,0.00820287,0.0354706,0.0164118,0.0223567,0.0214325,0.0128382,0.0191306,0.00718696,0.0117123,0.00985567,0.0105013,0.015391,0.0206478,0.00941116,0.01592,0.00998793,0.0113526,0.00455786,0.00384658,0.0248591,0.0200667,0,0,0,0,0,0,0
382,0.0194169,0.0228204,0,0,0,0,0,0,0.0347526,0.0228388,0.0111254,0.00493433,0,0,0.0762414,0,0.0486707,0.0438183,0.0413342,0.0153589,0.00367451,0.0237697,0.0118129,0.0601244,0.0110262,0.106616,0.0198419,0.0239962,0,0.0563135,0,0.0253452,0.0216202,0.0657159,0.0412538,0.0248871,0.0108596,0.0243902,0.0139935,0.00491673,0.0188756,0,0,0.0077702,0,0.032632,0.00785439,0.035481,0.0163421,0.0223393,0.021413,0.0120658,0.0195316,0.00725098,0.0117379,0.00986187,0.0106015,0.0152431,0.0207047,0.00940798,0.0158174,0.00972023,0.011283,0.00453646,0.00344901,0.0248654,0.0200454,0,0,0,0,0,0,0
383,0.0190485,0.0227117,0,0,0,0,0,0,0.0353008,0.0228198,0.0107573,0.00482339,0,0,0.076632,0,0.0488663,0.0439761,0.0413814,0.0147604,0.00369667,0.0235862,0.0115433,0.0599222,0.0109969,0.106511,0.0197018,0.0239874,0,0.05631,0,0.0251766,0.0215775,0.0658928,0.0413735,0.0252149,0.0107633,0.024322,0.013897,0.00493019,0.0189072,0,0,0.00703509,0,0.032485,0.00745203,0.0355327,0.0161035,0.0223098,0.0214086,0.0116342,0.020027,0.00730665,0.0117529,0.00985607,0.0106929,0.0151485,0.02073,0.00939027,0.0157001,0.00972599,0.011329,0.00449647,0.00303606,0.0248256,0.0199408,0,0,0,0,0,0,0
384,0.018773,0.0225142,0,0,0,0,0,0,0.0355363,0.0228763,0.0105216,0.00472244,0,0,0.0777312,0,0.0492021,0.0445269,0.0413864,0.0147136,0.00371299,0.0233432,0.0111467,0.0600213,0.0109558,0.106352,0.019497,0.023933,0,0.0564161,0,0.0250334,0.0212132,0.0667373,0.041428,0.0255741,0.0098431,0.0242446,0.0134755,0.00482381,0.0188215,0,0,0.0064085,0,0.0320925,0.00693143,0.0356204,0.0163813,0.0222471,0.0210603,0.0111676,0.0204644,0.00729343,0.0117527,0.00962028,0.0106121,0.0149429,0.0207808,0.00931171,0.0153981,0.0088408,0.011579,0.0047439,0.00252408,0.0246585,0.0198617,0,0,0,0,0,0,0
385,0.0181332,0.0222889,0,0,0,0,0,0,0.037155,0.0228653,0.010105,0.00478693,0,0,0.0777084,0,0.0493061,0.0445607,0.0414276,0.01381,0.00366194,0.0232574,0.0110328,0.0594344,0.0108997,0.106286,0.0193909,0.0239721,0,0.0563799,0,0.0246625,0.0215358,0.0664513,0.0416151,0.0257928,0.00998858,0.0242066,0.0135366,0.00465856,0.0186527,0,0,0.00543888,0,0.0320198,0.00645709,0.0356763,0.0161219,0.0221939,0.0211159,0.0109886,0.021298,0.00738119,0.0117315,0.0096913,0.0108076,0.0150006,0.0207524,0.00922585,0.0152909,0.0089506,0.0120857,0.0043985,0.00223165,0.0246046,0.0194714,0,0,0,0,0,0,0
386,0.0176356,0.0220805,0,0,0,0,0,0,0.0381003,0.0229073,0.00979927,0.00491728,0,0,0.0779688,0,0.049456,0.0447376,0.041411,0.0130656,0.00358975,0.0231096,0.0108749,0.0589902,0.0108325,0.106205,0.019241,0.0240507,0,0.0563233,0,0.0244458,0.021876,0.0665534,0.0417755,0.0260353,0.00997298,0.0243309,0.0135484,0.0042771,0.0185368,0,0,0.00455477,0,0.0320319,0.00612667,0.0357843,0.0158346,0.0221447,0.021156,0.0109005,0.0219238,0.00731396,0.0117066,0.00978781,0.0110612,0.0149397,0.020701,0.00914623,0.0151412,0.00919418,0.0126996,0.00411247,0.00187359,0.0245237,0.0190249,0,0,0,0,0,0,0
387,0.0171886,0.021866,0,0,0,0,0,0,0.0382169,0.0229389,0.00960048,0.00507554,0,0,0.07832,0,0.0496258,0.0449599,0.0413516,0.0124492,0.00351502,0.0229457,0.0107826,0.0584918,0.0107916,0.106064,0.0190806,0.0241139,0,0.0562947,0,0.0243379,0.0220984,0.0665676,0.0418763,0.0263116,0.0101351,0.0243381,0.0134425,0.00405721,0.0186499,0,0,0.00366399,0,0.0318696,0.00582291,0.0359784,0.0153962,0.0221023,0.0211305,0.0108195,0.0225647,0.0072842,0.0117302,0.00991163,0.0113041,0.0147623,0.0206245,0.00904945,0.0149641,0.00935716,0.0134209,0.00402851,0.00162162,0.0244148,0.0185787,0,0,0,0,0,0,0
388,0.0167639,0.0216266,0,0,0,0,0,0,0.0391019,0.0229555,0.00951389,0.00510587,0,0,0.0786881,0,0.0498237,0.0452015,0.0413159,0.0119561,0.00345386,0.0228406,0.0107007,0.0579736,0.0107965,0.106003,0.0189508,0.0242517,0,0.0562606,0,0.0241857,0.0223344,0.0664427,0.0419805,0.0265818,0.0102159,0.0242269,0.0133004,0.00385439,0.0187304,0,0,0.00298538,0,0.0315437,0.00551867,0.0361291,0.0149177,0.0220488,0.0209353,0.0104133,0.0231835,0.00740115,0.0117665,0.00992076,0.0114654,0.0144793,0.020563,0.00889084,0.0146856,0.00957459,0.0141842,0.00409877,0.00144964,0.0242645,0.0181739,0,0,0,0,0,0,0
389,0.0164828,0.0214079,0,0,0,0,0,0,0.0406948,0.0229766,0.00952584,0.00504817,0,0,0.0790711,0,0.0500529,0.0454001,0.0412873,0.0117171,0.00340099,0.0227534,0.0102863,0.0575712,0.0108675,0.106013,0.0188633,0.024461,0,0.0562321,0,0.0240257,0.0225174,0.0664585,0.0420811,0.0268696,0.0100944,0.0242618,0.0130504,0.00368452,0.0189594,0,0,0.0025817,0,0.0313871,0.00528389,0.0362139,0.0143895,0.0219964,0.0206129,0.0101247,0.0236287,0.00751651,0.0118025,0.00985752,0.0115865,0.0141612,0.0205279,0.00865875,0.0143304,0.00964219,0.0148454,0.00404572,0.00125979,0.0240509,0.0179455,0,0,0,0,0,0,0
390,0.0189911,0.0202615,0,0,0,0,0,0,0.0420661,0.0228675,0.00968049,0.00577606,0,0,0.0623288,0,0.049583,0.0363086,0.0412858,0.0115147,0.00309709,0.0226,0.0125174,0.0488166,0.0108066,0.105937,0.0187073,0.0246002,0,0.0562313,0,0.0238919,0.0230795,0.0503089,0.0424379,0.022129,0.00952032,0.0243001,0.0127047,0.00433884,0.0218752,0,0,0.00222776,0,0.0313409,0.0048059,0.0360991,0.0140813,0.0213537,0.0202116,0.0125092,0.0216559,0.00747483,0.0120423,0.00951769,0.0116527,0.0140577,0.0205702,0.00859603,0.0141899,0.00884964,0.0131358,0.00470684,0.00120792,0.0228351,0.0197703,0,0,0,0,0,0,0
391,0.0174339,0.0222207,0,0,0,0,0,0,0.0428572,0.0233947,0.00984348,0.00628049,0,0,0.0305637,0,0.0476475,0.0189572,0.0413419,0.011279,0.0031639,0.0224542,0.0141531,0.0354107,0.0107449,0.105872,0.0186257,0.0246554,0,0.0562074,0,0.0237448,0.0235007,0.0176727,0.0416801,0.0114703,0.00920673,0.024483,0.0125301,0.00496706,0.0213441,0,0,0.0026561,0,0.0309861,0.00502774,0.0359722,0.0137166,0.0208517,0.019917,0.0139693,0.0251959,0.00750246,0.0122584,0.00942237,0.0114705,0.013874,0.0205045,0.00850433,0.0140382,0.00851544,0.0157077,0.00494224,0.00144637,0.025209,0.0182289,0,0,0,0,0,0,0
392,0.0170589,0.0225002,0,0,0,0,0,0,0.0431795,0.0235262,0.00997175,0.00607623,0,0,0.029402,0,0.0475137,0.0181083,0.041451,0.0110741,0.00310264,0.022342,0.0140075,0.0342908,0.0107527,0.10581,0.0186042,0.0247157,0,0.0562277,0,0.0236191,0.0236801,0.0153404,0.0417141,0.0107037,0.00909036,0.0243935,0.012374,0,0.0213711,0,0,0.0027292,0,0.0306894,0.00476639,0.0358569,0.0132131,0.020609,0.0195428,0.0136684,0.0264678,0.0075104,0.0123359,0.00940407,0.0113258,0.0134311,0.0203702,0.00829733,0.013689,0.00846265,0.016526,0.00478738,0.00140836,0.0256597,0.0179476,0,0,0,0,0,0,0
393,0.0167563,0.0223228,0,0,0,0,0,0,0.0431847,0.0235093,0.0100251,0.00600461,0,0,0.0301948,0,0.0475401,0.0184854,0.0414824,0.0109251,0.00303918,0.0222238,0.0138855,0.0339966,0.0107741,0.105728,0.0185798,0.0246663,0,0.0562218,0,0.0235036,0.0237391,0.015881,0.0418847,0.0110632,0.00916882,0.0243929,0.0122564,0,0.0215804,0,0,0.00272131,0,0.0305077,0.00456573,0.0358688,0.0128681,0.0204928,0.0192024,0.013508,0.0273287,0.00748697,0.0123559,0.00948871,0.0113202,0.0129706,0.0201972,0.00798492,0.013309,0.00856092,0.0169241,0.00455698,0.00147102,0.0257291,0.0177929,0,0,0,0,0,0,0
394,0.0164334,0.0220716,0,0,0,0,0,0,0.0433482,0.0234801,0.00998893,0.00597199,0,0,0.0314072,0,0.0476023,0.0190957,0.0414408,0.0109574,0.00301179,0.0221041,0.0137655,0.0338811,0.0108449,0.10575,0.0185812,0.0243993,0,0.0561698,0,0.0234009,0.0235878,0.0171178,0.0420903,0.0115878,0.00914818,0.0244,0.0119576,0.00485779,0.0221036,0,0,0.00285508,0,0.0302862,0.00454442,0.0360174,0.0123712,0.0204955,0.0186573,0.0133995,0.0278467,0.00744284,0.0123243,0.00945481,0.011078,0.0125865,0.0198591,0.00750559,0.0127701,0.00861083,0.0173194,0.00451141,0.00155933,0.0257277,0.0177133,0,0,0,0,0,0,0
395,0.0162466,0.0217295,0,0,0,0,0,0,0.0436815,0.0234383,0.010013,0.00567688,0,0,0.0329293,0,0.0477134,0.0198279,0.0415326,0.0109425,0.00290504,0.0220353,0.0135042,0.0340944,0.010882,0.105724,0.0185904,0.0243488,0,0.0561297,0,0.0232766,0.0237918,0.0187991,0.0423064,0.0122969,0.00911282,0.0243938,0.0117475,0,0.0223773,0,0,0.0029028,0,0.0300798,0.00451274,0.0359575,0.011988,0.0202818,0.0181895,0.0131602,0.0280136,0.00735985,0.0124528,0.00934912,0.0107586,0.0122938,0.0193494,0.00706933,0.0123994,0.00878144,0.0175908,0.00442535,0.00166591,0.0255229,0.0175899,0,0,0,0,0,0,0
396,0.0161102,0.0213849,0,0,0,0,0,0,0.0436617,0.0233247,0.00995926,0.00549136,0,0,0.0351692,0,0.0478632,0.0210376,0.0415336,0.0108041,0.0028557,0.0220689,0.0132903,0.034636,0.0110216,0.105839,0.0186676,0.0243678,0,0.0560952,0,0.0232008,0.0236392,0.0214862,0.0425805,0.0134455,0.0091753,0.0243703,0.0115648,0,0.0227987,0,0,0.0029786,0,0.0298832,0.00436857,0.0359613,0.0116477,0.0202439,0.0179117,0.0128052,0.0283995,0.0074045,0.0125634,0.00947675,0.0106615,0.0118439,0.0189389,0.00661077,0.0120352,0.00933207,0.0179701,0.00427902,0.00186341,0.0252473,0.0176407,0,0,0,0,0,0,0
397,0.0160261,0.0209758,0,0,0,0,0,0,0.0432941,0.0232891,0.00983904,0.00539477,0,0,0.0373614,0,0.0480689,0.0222331,0.0413771,0.0107382,0.00279378,0.0221037,0.0131856,0.0349189,0.0111865,0.106024,0.0187571,0.0242171,0,0.0560787,0,0.023143,0.0231006,0.0239266,0.0427853,0.0145383,0.00918054,0.0243795,0.0111746,0.00300512,0.0233154,0,0,0.00324353,0,0.0296806,0.00417274,0.0360329,0.0109875,0.0203232,0.0173742,0.0124603,0.0289908,0.00732529,0.0126133,0.00963303,0.0105124,0.0112039,0.0184612,0.00606479,0.0113876,0.00969641,0.0184256,0.00419879,0.00212636,0.0248689,0.0176261,0,0,0,0,0,0,0
398,0.0155903,0.0208269,0,0,0,0,0,0,0.0429994,0.0235097,0.00978473,0.00522112,0,0,0.0339474,0,0.0478968,0.0199895,0.0411876,0.0108797,0.00271911,0.0221718,0.0129793,0.0324502,0.011402,0.106179,0.0188721,0.0241498,0,0.056101,0,0.0231375,0.0224902,0.0195119,0.0426529,0.0130438,0.00871023,0.0244934,0.0102908,0.00261905,0.0231715,0,0,0.00411376,0,0.0294621,0.00439211,0.0360198,0.00982782,0.0201351,0.0158645,0.0123014,0.0293267,0.00669655,0.0128256,0.00930213,0.00995734,0.0103282,0.0178571,0.0056792,0.0102452,0.00915433,0.0189133,0.00422369,0.00231652,0.0246437,0.0172495,0,0,0,0,0,0,0
399,0.01393,0.0223752,0,0,0,0,0,0,0.0427494,0.0239774,0.00966061,0.00524781,0,0,0.0293463,0,0.0469943,0.0161115,0.0410493,0.0108772,0.00266506,0.0222148,0.0127959,0.0279241,0.0115725,0.106281,0.0189623,0.02405,0,0.0560326,0,0.0230691,0.0220881,0.0114816,0.0421458,0.00894534,0.00918408,0.0246809,0.00999223,0.00301423,0.0229136,0,0,0.00569531,0,0.0292217,0.0051045,0.0358529,0.00911291,0.0199985,0.0149777,0.0123209,0.0319011,0.00598399,0.0132123,0.00947775,0.00981875,0.00956796,0.0171806,0.00560697,0.00927945,0.00929592,0.0208648,0.00404042,0.0023414,0.0262554,0.0162424,0,0,0,0,0,0,0
400,0.0130091,0.02262,0,0,0,0,0,0,0.0423323,0.0240562,0.00949598,0.00525774,0,0,0.0296993,0,0.0468097,0.0157992,0.0409083,0.0108121,0.00259125,0.0221685,0.0124428,0.0263418,0.0117073,0.106352,0.0190457,0.023796,0,0.0559334,0,0.0230672,0.021626,0.0117035,0.0421142,0.00815025,0.00988812,0.0247478,0.0098008,0.00403528,0.0233074,0,0,0.00618303,0,0.029047,0.00534434,0.0356154,0.00817557,0.0199218,0.0140485,0.0120379,0.0331898,0.00618093,0.0136466,0.00980217,0.00971315,0.00858018,0.0164627,0.00527492,0.00813819,0.00940724,0.021687,0.00395832,0.00248423,0.0265488,0.0158259,0,0,0,0,0,0,0
