Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,x74,,LTIB,x73
1912,0.0161809,0.00990237,0,0,0,0,0,0,0.105549,0.0246574,0.00250463,0,0,0.0584553,0,0.0402695,0.0271351,0.0435802,0.0194132,0.00745925,0.00702143,0.00388606,0.0222708,0.00677519,0.0282001,0.00784259,0.00873952,0.0132825,0.0258799,0.0101079,0.0408161,0.0396508,0.014042,0.00362376,0.0244697,0.0107981,0.00263705,0.0100065,0,0,0.020905,0,0.0354074,0.0132375,0.036194,0.0158496,0.0225125,0.00448083,0.00644966,0.0188009,0.00370083,0.0115818,0.00270758,0.00370115,0.00775241,0.0179361,0.00630473,0.0105488,0.00322217,0.0199523,0.0168422,0.0176651,0.0144993,0.0182012,0,0,0,0,0,0,0,0,0,0
1913,0.0155191,0.00911601,0,0,0,0,0,0,0.105515,0.0247264,0.00252174,0,0,0.0583863,0,0.04029,0.0270401,0.0435981,0.019508,0.00741454,0.0069743,0.003994,0.0214685,0.00669246,0.0282711,0.0077263,0.00869854,0.0131726,0.0259093,0.0100349,0.0409575,0.0396186,0.0141115,0.00377187,0.0244196,0.0107863,0.00264944,0.0100916,0,0,0.0208497,0,0.0354458,0.0134053,0.0361976,0.0158799,0.0225131,0.00453328,0.00654484,0.0184662,0.00359779,0.0115448,0.00274103,0.00374238,0.0077533,0.0179312,0.00626476,0.0105551,0.00311131,0.0199225,0.0168168,0.0177476,0.0137292,0.0175181,0,0,0,0,0,0,0,0,0,0
1914,0.0148918,0.00827812,0,0,0,0,0,0,0.105515,0.024767,0.00254029,0,0,0.0583821,0,0.0403198,0.0270377,0.0436268,0.019508,0.00737682,0.00702934,0.00404767,0.0207417,0.0066407,0.0282874,0.00770239,0.0088041,0.013129,0.0259268,0.0100075,0.0410826,0.0395573,0.0142106,0.00393371,0.0244251,0.0107981,0.00266854,0.0101894,0,0,0.0207897,0,0.0354906,0.01347,0.0361847,0.0159529,0.0225396,0.00462927,0.00660372,0.0179651,0.00363782,0.0115311,0.00275755,0.00378499,0.00777022,0.017913,0.00620011,0.0105772,0.00303976,0.0199582,0.0168242,0.0177052,0.0128964,0.0169233,0,0,0,0,0,0,0,0,0,0
1915,0.0143706,0.00742996,0,0,0,0,0,0,0.105559,0.0248034,0.00258769,0,0,0.0584267,0,0.0403377,0.02708,0.043689,0.0194931,0.00734513,0.00712349,0.00410938,0.0200865,0.00660033,0.0282812,0.00770605,0.00890181,0.0131338,0.0259338,0.0099465,0.0411869,0.0394967,0.0143146,0.00400061,0.0244225,0.010859,0.00269762,0.0101924,0,0,0.0206784,0,0.0355063,0.0135107,0.0361729,0.0160787,0.0225713,0.00470793,0.00664819,0.0173878,0.00377768,0.0115503,0.00274679,0.00380165,0.00785709,0.0178936,0.0061903,0.0106512,0.00307271,0.0198818,0.0168894,0.0177075,0.0120473,0.0164152,0,0,0,0,0,0,0,0,0,0
1916,0.0140389,0.0065485,0,0,0,0,0,0,0.105691,0.0248228,0.00259976,0,0,0.0585082,0,0.0403372,0.0270618,0.0437548,0.0194657,0.00733164,0.00722247,0.00418177,0.0195177,0.00656851,0.0283196,0.00773056,0.00901483,0.013145,0.0259601,0.0100083,0.0414254,0.0394732,0.0144303,0.00411448,0.024491,0.010893,0.0026985,0.0101755,0,0,0.0204766,0,0.0355676,0.0134589,0.0361917,0.0162074,0.0225311,0.0046995,0.00673235,0.0170055,0.00386524,0.0116249,0.00274241,0.00385452,0.00787355,0.0179796,0.00613802,0.0107214,0.00330848,0.0198184,0.0169424,0.0177931,0.0111911,0.0159865,0,0,0,0,0,0,0,0,0,0
1917,0.0137099,0.00569694,0,0,0,0,0,0,0.105985,0.0248528,0.00261358,0,0,0.0586027,0,0.0403331,0.0269898,0.0437871,0.0194407,0.00734171,0.00728443,0.00416961,0.0190657,0.00658323,0.0282774,0.0078067,0.00924235,0.0131685,0.0259643,0.0100398,0.0416865,0.0394764,0.0145329,0.0042906,0.0244677,0.0109201,0.00271631,0.0101913,0,0,0.0203206,0,0.0355842,0.0135757,0.0362245,0.0162805,0.0225193,0.0046987,0.00673187,0.0166424,0.00398406,0.0116571,0.00277835,0.00392278,0.00789567,0.0181445,0.00614989,0.0107709,0.00338847,0.01976,0.0167724,0.0178429,0.0103473,0.0155413,0,0,0,0,0,0,0,0,0,0
1918,0.0134228,0.00490783,0,0,0,0,0,0,0.106159,0.0249008,0.00259694,0,0,0.0587183,0,0.0403376,0.0268408,0.0437258,0.0194298,0.00736541,0.00734119,0.00411689,0.0187408,0.00662885,0.0281974,0.00787664,0.00958516,0.0132026,0.0259776,0.0100054,0.0420263,0.0394484,0.0146756,0.00448413,0.0244599,0.0109627,0.00271382,0.0102293,0,0,0.020214,0,0.0356143,0.013736,0.0362548,0.0163457,0.0225065,0.00471469,0.0066889,0.0162864,0.00402348,0.0116779,0.00280492,0.00393473,0.00790691,0.0181863,0.00616279,0.0107735,0.00335013,0.0196117,0.016581,0.0178466,0.00950307,0.0150558,0,0,0,0,0,0,0,0,0,0
1919,0.013233,0.00423001,0,0,0,0,0,0,0.106169,0.0249311,0.00259989,0,0,0.0588693,0,0.0403434,0.0266937,0.0435739,0.0194712,0.00740715,0.00744062,0.00402749,0.0185639,0.00670138,0.0281269,0.0079516,0.00988152,0.0132276,0.0260061,0.00999786,0.0422927,0.0394116,0.01482,0.00457802,0.0244905,0.0109478,0.00270999,0.0103233,0,0,0.0201586,0,0.0356711,0.0139368,0.0362748,0.0163539,0.0225145,0.00471895,0.00659237,0.015809,0.00392581,0.0117212,0.00279364,0.00388107,0.00787783,0.0181109,0.00612967,0.0107129,0.00334419,0.0195994,0.0163073,0.0178152,0.00864696,0.0145927,0,0,0,0,0,0,0,0,0,0
1920,0.0131516,0.00372665,0,0,0,0,0,0,0.106106,0.0249303,0.00258534,0,0,0.0590213,0,0.0403404,0.02658,0.0434242,0.0195141,0.0074565,0.00754379,0.00393491,0.018522,0.00678022,0.0280016,0.00802796,0.00986097,0.0132308,0.0260341,0.0100352,0.0426608,0.0393824,0.0149224,0.00457812,0.0245073,0.0108429,0.0026942,0.0105087,0,0,0.020076,0,0.0357203,0.014211,0.0362823,0.0162852,0.0225207,0.00466663,0.00648124,0.0152695,0.00388203,0.0117566,0.00274668,0.003824,0.0078073,0.018029,0.00603962,0.010617,0.00338433,0.0196106,0.0159834,0.0178474,0.00782233,0.0142896,0,0,0,0,0,0,0,0,0,0
1921,0.0131769,0.00351626,0,0,0,0,0,0,0.106133,0.0249322,0.00253703,0,0,0.0591402,0,0.0403245,0.0264843,0.0433615,0.0195292,0.0074845,0.00767608,0.00386786,0.0186035,0.00685854,0.0278778,0.00811247,0.00971858,0.0132677,0.0260054,0.00998918,0.0431021,0.0393763,0.0149913,0.00463687,0.0245122,0.0107081,0.0026552,0.0108777,0,0,0.0198659,0,0.0357752,0.0144257,0.0362416,0.016197,0.022559,0.00460609,0.00637184,0.0151378,0.00387723,0.011747,0.00268687,0.00378448,0.00767574,0.0180452,0.00594656,0.0105351,0.00342858,0.0198426,0.0158137,0.0180792,0.0071404,0.0142447,0,0,0,0,0,0,0,0,0,0
1922,0.0131184,0.00410515,0,0,0,0,0,0,0.10583,0.0249627,0.0023514,0,0,0.0591068,0,0.0403341,0.0263964,0.0432905,0.0193547,0.00785889,0.0076209,0.00251561,0.0192228,0.00704869,0.0276454,0.00814467,0.00965588,0.0132228,0.0259074,0.00943901,0.0437456,0.0393438,0.0150727,0.0152103,0.0245585,0.0190677,0.00318382,0.0114309,0,0,0.019828,0,0.0358851,0.0145795,0.034546,0.0214035,0.0233258,0.00870917,0.00500101,0.0152462,0.00487712,0.011766,0.00238132,0.00746009,0.00966744,0.0245815,0.0122075,0.012591,0.013354,0.0201078,0.0155364,0.0181923,0.00658171,0.0141813,0,0,0,0,0,0,0,0,0,0
1923,0.013434,0.00437165,0,0,0,0,0,0,0.105691,0.0249708,0.00245273,0,0,0.0593145,0,0.040331,0.0263201,0.043311,0.0195601,0.00753181,0.00761975,0.00353182,0.019487,0.00683472,0.0277734,0.00802686,0.00975327,0.013386,0.0259131,0.00976465,0.0442807,0.0393104,0.0151292,0.00455433,0.0246071,0.0107883,0.00253837,0.0107912,0,0,0.0197338,0,0.0358444,0.0147365,0.0362647,0.0162856,0.0225637,0.0047179,0.0061697,0.0144969,0.00392037,0.0118333,0.00278723,0.00376061,0.00752959,0.0180417,0.00601679,0.0106546,0.00356574,0.0198569,0.0154248,0.018165,0.00542226,0.0141744,0,0,0,0,0,0,0,0,0,0
1924,0.0138055,0.00508234,0,0,0,0,0,0,0.105813,0.0249584,0.0024329,0,0,0.0594513,0,0.04032,0.0262297,0.0433486,0.0195344,0.00761356,0.00749145,0.00333695,0.0200909,0.00678485,0.027666,0.00796496,0.00951488,0.013373,0.0258908,0.00981341,0.0447772,0.0392626,0.0150113,0.00465451,0.0246125,0.0106729,0.00251231,0.0113884,0,0,0.0193251,0,0.0358423,0.0147609,0.0362658,0.0161471,0.0226202,0.00468557,0.00599819,0.0146476,0.00392695,0.0118379,0.00281349,0.00376978,0.00750053,0.0181615,0.00598716,0.0105922,0.00365539,0.0197982,0.0153712,0.0182097,0.00516058,0.0147475,0,0,0,0,0,0,0,0,0,0
1925,0.0142244,0.00719294,0,0,0,0,0,0,0.105788,0.0250868,0.00240213,0,0,0.059062,0,0.0402163,0.0265232,0.043374,0.0194396,0.0076877,0.00733252,0.00309914,0.020869,0.00674782,0.0273855,0.00795866,0.00918255,0.0133524,0.0258728,0.00960131,0.0448794,0.0394148,0.015673,0.00471921,0.0246787,0.0106253,0.00253931,0.0106269,0,0,0.019643,0,0.0356898,0.0148921,0.0363043,0.016096,0.0227183,0.00468704,0.00575407,0.0139497,0.00394732,0.0118149,0.0028323,0.00382488,0.00755179,0.0182182,0.0059385,0.0105831,0.00369159,0.0196181,0.0148266,0.0179899,0.00514777,0.0145293,0,0,0,0,0,0,0,0,0,0
1926,0.0172657,0.0214708,0,0,0,0,0,0,0.105572,0.0244693,0.0028093,0,0,0.0613164,0,0.0404044,0.0284683,0.043137,0.0195418,0.00686114,0.00720764,0.00509911,0.029167,0.0065878,0.0273372,0.00775792,0.00937272,0.0136806,0.0260027,0.00990105,0.0494362,0.0388944,0.0155688,0.00479621,0.0239033,0.010764,0.00311587,0.0112856,0,0,0.0232326,0,0.0361778,0.0155646,0.0363689,0.0163393,0.0227368,0.00478826,0.007555,0.0273228,0.00410857,0.0118303,0.0028898,0.00408144,0.007783,0.0182015,0.0059612,0.0108289,0.00403618,0.022234,0.0118739,0.0159638,0.0188225,0.0114988,0,0,0,0,0,0,0,0,0,0
1927,0.0141629,0.00783564,0,0,0,0,0,0,0.105796,0.0250493,0.0025209,0,0,0.0595537,0,0.0403826,0.0262863,0.0434515,0.0191636,0.00762646,0.00747985,0.00344352,0.0211016,0.00668721,0.0272577,0.00801195,0.00934485,0.0135835,0.0258268,0.00953485,0.045265,0.039362,0.0154858,0.00483377,0.0247323,0.0107665,0.00264849,0.0103953,0,0,0.0197874,0,0.0356133,0.0151452,0.0363256,0.016267,0.0226899,0.00476005,0.00610243,0.0137879,0.00390024,0.0118069,0.00289176,0.00393398,0.00772742,0.0182512,0.00588761,0.0107033,0.00379858,0.019604,0.0142316,0.0178979,0.00518192,0.0139247,0,0,0,0,0,0,0,0,0,0
1928,0.0146755,0.00793951,0,0,0,0,0,0,0.105837,0.0251652,0.00249817,0,0,0.0594183,0,0.0404379,0.026073,0.0434707,0.0191294,0.00761057,0.00756207,0.00344371,0.0209179,0.00668917,0.0273729,0.00800541,0.00967015,0.0135999,0.0258304,0.00957027,0.0451901,0.0393567,0.0156131,0.00493385,0.0247856,0.0108338,0.00263908,0.0108323,0,0,0.0195467,0,0.0356889,0.0151887,0.0363282,0.0163576,0.022682,0.00479186,0.00609492,0.0139664,0.00391332,0.0117953,0.00294046,0.00391327,0.00775518,0.01829,0.00585069,0.0107325,0.00373252,0.0196213,0.0138173,0.0179583,0.00523348,0.0140925,0,0,0,0,0,0,0,0,0,0
1929,0.0147878,0.00809558,0,0,0,0,0,0,0.105952,0.0251492,0.0025397,0,0,0.059789,0,0.0405561,0.0258429,0.0434777,0.0191226,0.0075644,0.0076767,0.00365731,0.0211472,0.00677303,0.0275551,0.00806852,0.00952599,0.0136271,0.0258098,0.00957388,0.045502,0.0392609,0.0154358,0.00500516,0.024887,0.0108857,0.00270238,0.010842,0,0,0.0195635,0,0.0357581,0.0153541,0.0363117,0.0164616,0.0226707,0.00480188,0.00625985,0.0139757,0.00388882,0.0117899,0.0029569,0.00390632,0.00776626,0.018299,0.0058623,0.0107718,0.00367392,0.0196642,0.0133814,0.0179649,0.00534981,0.0140244,0,0,0,0,0,0,0,0,0,0
1930,0.0147721,0.00951367,0,0,0,0,0,0,0.106076,0.0251929,0.00265069,0,0,0.0598906,0,0.04061,0.025827,0.0433909,0.0191577,0.00743001,0.007768,0.00400025,0.0216051,0.00688296,0.0275596,0.0081568,0.00884121,0.013654,0.025787,0.00962994,0.0457693,0.0392843,0.0157666,0.0050258,0.024969,0.0109333,0.00289256,0.00959078,0,0,0.0207226,0,0.0355955,0.0159427,0.0363116,0.0165674,0.0227233,0.00480068,0.0065034,0.0141692,0.00390772,0.0117459,0.00297338,0.00393222,0.00770345,0.0182714,0.00589907,0.010833,0.00360127,0.0198503,0.0129106,0.0176062,0.00643492,0.0132679,0,0,0,0,0,0,0,0,0,0
1931,0.0149857,0.0103224,0,0,0,0,0,0,0.106073,0.0252351,0.00268943,0,0,0.0599939,0,0.0407256,0.0256868,0.0433022,0.0191718,0.00737654,0.00786975,0.00401079,0.0219495,0.00700008,0.027458,0.00828383,0.00879667,0.0136983,0.0257966,0.00962437,0.046014,0.0392155,0.0158992,0.00501436,0.0250106,0.0109428,0.00297386,0.00930962,0,0,0.0211068,0,0.035568,0.0163325,0.0363167,0.0165567,0.0227835,0.00477483,0.00649527,0.014556,0.00390392,0.011736,0.00299401,0.0039269,0.00771388,0.018266,0.00591559,0.0108086,0.00342738,0.0203132,0.0125042,0.0175025,0.00710063,0.0132696,0,0,0,0,0,0,0,0,0,0
1932,0.0151027,0.0114312,0,0,0,0,0,0,0.106226,0.0252903,0.00272317,0,0,0.0600879,0,0.0408966,0.0256507,0.0432254,0.0191307,0.00734302,0.00799876,0.00404147,0.0224725,0.00710848,0.0273778,0.00834856,0.00897163,0.0137425,0.0258143,0.00964824,0.0462509,0.0391248,0.016046,0.00494178,0.02503,0.0109476,0.00306324,0.00867676,0,0,0.0217104,0,0.0354089,0.0167246,0.0363158,0.0165493,0.0228541,0.00473517,0.00651548,0.0153164,0.00388893,0.0117293,0.00301833,0.00392164,0.00780862,0.0182418,0.0059489,0.010794,0.00329245,0.0207039,0.0121187,0.0174065,0.00808749,0.0131939,0,0,0,0,0,0,0,0,0,0
1933,0.0154495,0.0123874,0,0,0,0,0,0,0.106282,0.025314,0.00269869,0,0,0.0601057,0,0.0409169,0.0256143,0.0431759,0.0191091,0.00733664,0.00810591,0.004039,0.0229762,0.00717858,0.0273332,0.00816272,0.0090967,0.013766,0.0258357,0.00964023,0.0464913,0.0390985,0.0160696,0.00499536,0.0251246,0.0110171,0.00309719,0.00840923,0,0,0.0222428,0,0.0352993,0.0170134,0.0363532,0.016753,0.0228428,0.00477713,0.00653739,0.0159773,0.00384478,0.0117721,0.00308158,0.00395432,0.00778384,0.0182639,0.00595419,0.0108975,0.00356148,0.0209849,0.0117676,0.0173269,0.00895753,0.0132437,0,0,0,0,0,0,0,0,0,0
1934,0.018804,0.0141358,0,0,0,0,0,0,0.10643,0.0251104,0.00281708,0,0,0.060854,0,0.04106,0.0259207,0.0431439,0.0190592,0.00726938,0.0080995,0.00436372,0.0253196,0.00721439,0.0272787,0.00770403,0.00909012,0.0137677,0.025848,0.00956665,0.0479359,0.0388256,0.0157042,0.00503871,0.021978,0.0111439,0.00316783,0.00969819,0,0,0.0263465,0,0.0376526,0.0157568,0.0363904,0.0170104,0.0227405,0.00491749,0.0069232,0.0130707,0.00385719,0.0118161,0.00322526,0.0040332,0.00780105,0.0183078,0.00596071,0.0110344,0.00381415,0.0226304,0.0172897,0.0168377,0.0097924,0.0157359,0,0,0,0,0,0,0,0,0,0
1935,0.0165337,0.0153858,0,0,0,0,0,0,0.106385,0.0252497,0.00279452,0,0,0.0601918,0,0.0409256,0.0257523,0.0430878,0.0190305,0.00729909,0.00772111,0.00417524,0.0247045,0.00721069,0.0272911,0.00754722,0.00892625,0.0137392,0.0258255,0.00955344,0.0472281,0.0390735,0.0161937,0.00500672,0.0254246,0.01126,0.00317082,0.00780696,0,0,0.0235979,0,0.0351945,0.0179271,0.0364504,0.0171742,0.0227663,0.0050998,0.00674404,0.0187268,0.00400442,0.0117917,0.00333709,0.00409908,0.00784873,0.0183052,0.00596903,0.0111346,0.00376517,0.0219088,0.0106074,0.0168102,0.0118755,0.0129788,0,0,0,0,0,0,0,0,0,0
1936,0.0170568,0.0168786,0,0,0,0,0,0,0.10645,0.025239,0.00280247,0,0,0.0603127,0,0.0409335,0.0258286,0.0430574,0.0190086,0.007245,0.00747792,0.00425256,0.0257157,0.00715582,0.0273646,0.00759492,0.00890466,0.013729,0.02583,0.00955298,0.0475156,0.0390434,0.0162137,0.00498151,0.0255279,0.0113783,0.00321641,0.00748872,0,0,0.0241708,0,0.0350519,0.0183804,0.0364587,0.0173924,0.0227771,0.00518597,0.00681518,0.0202422,0.00413211,0.0117928,0.00338148,0.00413301,0.00794832,0.0183112,0.00598533,0.0112362,0.00373901,0.02252,0.0101665,0.016806,0.0133588,0.0129831,0,0,0,0,0,0,0,0,0,0
1937,0.0176887,0.01758,0,0,0,0,0,0,0.106402,0.0251279,0.0027384,0,0,0.0608586,0,0.041042,0.0257406,0.0430688,0.0189566,0.00724375,0.00744819,0.00420491,0.0269364,0.00709945,0.0274367,0.0076627,0.00901,0.0137292,0.0258536,0.00950366,0.0481333,0.0388635,0.0157072,0.00493499,0.0256499,0.0115427,0.00319537,0.00753883,0,0,0.0240084,0,0.0350172,0.0184926,0.0364557,0.0176272,0.0227572,0.00522345,0.00679957,0.0207247,0.00412459,0.0118204,0.00342059,0.00409711,0.00811068,0.0183186,0.00602474,0.0113278,0.00399368,0.0227626,0.00981732,0.016995,0.013933,0.0134352,0,0,0,0,0,0,0,0,0,0
1938,0.0186312,0.0201265,0,0,0,0,0,0,0.106431,0.0252472,0.00260616,0,0,0.0604007,0,0.0410777,0.0260315,0.0429741,0.0187432,0.00748936,0.00743199,0.00328397,0.0284462,0.00723604,0.0273357,0.00772797,0.00894361,0.0136416,0.0258516,0.00933812,0.0483924,0.0389565,0.0163709,0.015085,0.0257253,0.0178538,0.00366508,0.00751303,0,0,0.0255415,0,0.0348115,0.0193152,0.0347903,0.0194373,0.0236199,0.00800634,0.00572075,0.0233955,0.00463431,0.0117351,0.00195413,0.00696408,0.00874848,0.0247849,0.011936,0.0114508,0.0133083,0.0239156,0.0093558,0.0165703,0.0164775,0.0138407,0,0,0,0,0,0,0,0,0,0
1939,0.0193636,0.0223241,0,0,0,0,0,0,0.106417,0.0252319,0.00276987,0,0,0.0605221,0,0.0410628,0.0262189,0.0429175,0.0189688,0.00705154,0.00742993,0.00441433,0.0294081,0.0070745,0.0275027,0.00765377,0.00891993,0.013717,0.0259151,0.00992872,0.0487965,0.0389578,0.0165971,0.00498758,0.025866,0.0116465,0.0033384,0.00687866,0,0,0.0267335,0,0.034627,0.0200249,0.0365068,0.0178343,0.0228688,0.00525346,0.00689891,0.0259172,0.00412401,0.0118012,0.00339854,0.00407986,0.00817004,0.0182985,0.00607754,0.0114206,0.00421103,0.0248837,0.00901397,0.0162327,0.0187966,0.0138153,0,0,0,0,0,0,0,0,0,0
1940,0.0203089,0.0242312,0,0,0,0,0,0,0.106449,0.0251887,0.00276709,0,0,0.0606726,0,0.0410722,0.0263097,0.0428711,0.018959,0.00700365,0.0073968,0.00442065,0.0308582,0.00705991,0.0274899,0.00766875,0.00893028,0.0137194,0.0259284,0.0100923,0.0493335,0.0389533,0.0167082,0.00502469,0.0259681,0.0116034,0.00335886,0.00684544,0,0,0.0276496,0,0.0345157,0.0206832,0.0365457,0.017774,0.0229316,0.00524447,0.00683708,0.0278622,0.00407048,0.011803,0.00339025,0.00406867,0.0081248,0.0182858,0.00606392,0.011379,0.00426892,0.0257889,0.00877572,0.0160359,0.020661,0.014242,0,0,0,0,0,0,0,0,0,0
1941,0.0213378,0.0262901,0,0,0,0,0,0,0.106497,0.0251302,0.00272918,0,0,0.060808,0,0.0411091,0.0264411,0.0428561,0.0189578,0.00695623,0.00733639,0.00440918,0.0324962,0.00705905,0.0273441,0.00766802,0.00888243,0.0137157,0.0259293,0.0101622,0.0499185,0.038961,0.0168183,0.00502656,0.0260337,0.0115769,0.00337146,0.00688173,0,0,0.0288395,0,0.034356,0.0214647,0.0365736,0.0177372,0.0229966,0.0052465,0.00674803,0.0299781,0.00411862,0.0117732,0.00339181,0.00406332,0.00813187,0.0182521,0.00604411,0.0113518,0.00429144,0.0267725,0.00856603,0.0158149,0.0226902,0.0146242,0,0,0,0,0,0,0,0,0,0
1942,0.0224935,0.0281091,0,0,0,0,0,0,0.10634,0.0250624,0.00267339,0,0,0.0609439,0,0.0411096,0.0265513,0.0428444,0.0189545,0.00694653,0.00735276,0.00437297,0.0341535,0.00707443,0.0271387,0.00770957,0.00894111,0.0137456,0.0259391,0.0101248,0.0505634,0.0389254,0.0168378,0.00496938,0.0261282,0.0115638,0.00339304,0.00697922,0,0,0.0297627,0,0.0342467,0.0222101,0.0365806,0.0177442,0.0230734,0.00526945,0.0066303,0.0316632,0.00411063,0.0117298,0.0033898,0.00403922,0.00812513,0.0181998,0.00603134,0.0113445,0.00430113,0.0275304,0.00835959,0.0155757,0.0244317,0.0151264,0,0,0,0,0,0,0,0,0,0
1943,0.0223568,0.0325748,0,0,0,0,0,0,0.106071,0.0247691,0.00296802,0,0,0.0620228,0,0.0412047,0.0269872,0.0425083,0.0192178,0.00614492,0.00711497,0.00611881,0.0371128,0.00700939,0.0273657,0.00741746,0.00893678,0.0138254,0.0261339,0.0102873,0.0521823,0.0386279,0.0164231,0.00499715,0.0251332,0.0116593,0.00396929,0.00865044,0,0,0.0334389,0,0.0352385,0.0238353,0.0366913,0.0179046,0.0231993,0.00533074,0.00815957,0.0393957,0.00423621,0.0116982,0.00342826,0.00417085,0.00822051,0.018135,0.00603964,0.0114962,0.00464022,0.0303854,0.0072809,0.0141775,0.0294587,0.013221,0,0,0,0,0,0,0,0,0,0
1944,0.022508,0.026399,0,0,0,0,0,0,0.106358,0.0252148,0.00259736,0,0,0.0605306,0,0.041154,0.0258987,0.0429318,0.0187344,0.00712385,0.00733533,0.00375659,0.0331789,0.00717185,0.0273124,0.00781356,0.00876673,0.0136483,0.0259114,0.00989157,0.0498278,0.0389845,0.016893,0.00495494,0.0266919,0.0116603,0.00327324,0.00707248,0,0,0.0303757,0,0.0337504,0.022913,0.036579,0.0176826,0.0230785,0.00522435,0.00614226,0.0291151,0.00397282,0.0117542,0.00334094,0.00389515,0.008063,0.0181992,0.0059304,0.0112465,0.00433959,0.0272495,0.00890111,0.0156805,0.0225209,0.016205,0,0,0,0,0,0,0,0,0,0
1945,0.0221653,0.0254832,0,0,0,0,0,0,0.10642,0.0252792,0.00261234,0,0,0.0605611,0,0.0412367,0.0256036,0.0429736,0.0186276,0.00709995,0.00735232,0.00378957,0.0326174,0.00720478,0.0272981,0.00785016,0.0088379,0.0136232,0.0259252,0.00978358,0.0495942,0.0389257,0.0167401,0.0049808,0.026773,0.0118101,0.00325451,0.00715604,0,0,0.0303889,0,0.0337074,0.0229,0.0365749,0.0176843,0.0230513,0.00524067,0.00620946,0.0281779,0.00397723,0.0118212,0.0033276,0.00391564,0.00805055,0.0182405,0.00590831,0.0112036,0.00435811,0.0273797,0.00896327,0.0159277,0.021542,0.0163224,0,0,0,0,0,0,0,0,0,0
1946,0.0216961,0.0250678,0,0,0,0,0,0,0.106474,0.0252249,0.00274945,0,0,0.0611373,0,0.0413248,0.0254723,0.0429772,0.0186434,0.00699847,0.0073639,0.00423936,0.0325105,0.00720843,0.0273008,0.00787354,0.00889459,0.0136507,0.0259395,0.00976129,0.0498916,0.0388381,0.016375,0.00490927,0.0269045,0.0118828,0.00336238,0.0067695,0,0,0.0314664,0,0.0335923,0.0236098,0.0365523,0.0177058,0.0230343,0.0052316,0.006641,0.0283008,0.00401689,0.0118506,0.00330901,0.00396757,0.00809246,0.0182351,0.00592138,0.0112025,0.00448015,0.0278137,0.00905136,0.015951,0.0211987,0.0158832,0,0,0,0,0,0,0,0,0,0
1947,0.0217204,0.0249987,0,0,0,0,0,0,0.106478,0.0252686,0.00282491,0,0,0.0612978,0,0.0413543,0.0253659,0.0429576,0.018664,0.0069294,0.00736576,0.00448198,0.0323752,0.00720186,0.0273172,0.00788691,0.00891507,0.0136778,0.0259376,0.00978032,0.0499111,0.0388411,0.0163449,0.00485064,0.0269852,0.0119099,0.00342853,0.00655186,0,0,0.0323716,0,0.0334138,0.024206,0.0365601,0.0177452,0.0230371,0.00522421,0.00684852,0.0285483,0.00404387,0.0118532,0.00330048,0.00398386,0.00814629,0.0182332,0.00593739,0.0112147,0.00445942,0.0281104,0.00917812,0.0158125,0.0211647,0.0155626,0,0,0,0,0,0,0,0,0,0
1948,0.0218007,0.0251306,0,0,0,0,0,0,0.106437,0.0252742,0.00291675,0,0,0.0614592,0,0.0414158,0.0252772,0.0429244,0.0186959,0.00682812,0.00726781,0.00470336,0.0324702,0.00713344,0.0273851,0.00782674,0.00885325,0.0136626,0.0259382,0.00985,0.0500547,0.0388719,0.0163155,0.00478772,0.0269782,0.0118905,0.00352189,0.00633587,0,0,0.0332472,0,0.0331895,0.0248558,0.03659,0.0177613,0.0230389,0.00519361,0.00702606,0.0289425,0.00410632,0.0118361,0.00329835,0.00397711,0.00820477,0.0182159,0.005961,0.0112332,0.00441215,0.0283152,0.00932084,0.0155253,0.0213095,0.0152356,0,0,0,0,0,0,0,0,0,0
1949,0.0219943,0.0253801,0,0,0,0,0,0,0.106339,0.0252795,0.00297755,0,0,0.0614802,0,0.041498,0.0251209,0.0428919,0.0187262,0.00674149,0.00717013,0.00485552,0.0326971,0.00705268,0.0274855,0.00773986,0.00881792,0.01365,0.0259524,0.0098581,0.0501633,0.0389313,0.0163059,0.00481191,0.0269709,0.0118574,0.00356783,0.00621689,0,0,0.034226,0,0.0330099,0.0253874,0.0366066,0.0178466,0.023043,0.00519547,0.00712362,0.029319,0.00419002,0.0118009,0.00331917,0.00396591,0.00823943,0.0181945,0.00601095,0.0112806,0.0043494,0.0288107,0.00943683,0.0153275,0.0215327,0.0153389,0,0,0,0,0,0,0,0,0,0
