Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LELB,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RELB,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x55,x56,x57,x58
253,0.0143508,0.076964,0.0353449,0,0.0260068,0.0583907,0.0448016,0,0.0445346,0.0569763,0.0727977,0.0287419,0.0201845,0.0358036,0.058814,0.0492023,0.0740536,0.069836,0.0317726,0.0634683,0.0636159,0.035228,0.0514999,0.0782721,0.0219087,0.0115958,0.0235683,0.0353618,0,0.0184641,0.0589026,0.0353595,0.0333935,0,0.034114,0.0753414,0.0148469,0.0316078,0.047967,0.0331906,0.0616091,0.0150026,0.0421026,0.048713,0.042136,0.0262495,0.0316368,0.00773867,0.0353254,0.00744494,0.0284671,0.0124533,0.0269764,0.0812333,0.0510032,0,0,0,0
254,0.0142516,0.0769854,0.0357056,0,0.0258492,0.0583658,0.0445375,0,0.0444767,0.0572721,0.0730717,0.0289098,0.0199326,0.0361234,0.0582486,0.050161,0.0751716,0.0701381,0.0322415,0.0642841,0.0644326,0.0359852,0.0520428,0.0796308,0.0218473,0.0115424,0.0233185,0.0364219,0,0.0185749,0.059721,0.0352846,0.033477,0,0.0339936,0.0749846,0.0148686,0.0324826,0.0479497,0.0331552,0.061646,0.0152087,0.041862,0.0485807,0.0426445,0.026624,0.0315353,0.00769641,0.0357389,0.00801954,0.0285275,0.01248,0.0266964,0.0813375,0.0509719,0,0,0,0
255,0.0141814,0.0770297,0.0357832,0,0.0254857,0.058435,0.0443528,0,0.0444953,0.0578386,0.0725938,0.028985,0.0195258,0.0363104,0.0577665,0.0509915,0.0762202,0.0703796,0.032729,0.0648933,0.0651309,0.0365979,0.0523538,0.0801563,0.0218415,0.0115294,0.0231533,0.0373646,0,0.0187091,0.0605632,0.0352697,0.0335867,0,0.0338761,0.0746787,0.0148197,0.0331598,0.0480315,0.03329,0.0617092,0.0154424,0.0416148,0.048487,0.0430467,0.0269847,0.0313747,0.00767158,0.0361699,0.0085815,0.028549,0.0125445,0.0264475,0.0814575,0.0508342,0,0,0,0
256,0.0140254,0.0771306,0.0355399,0,0.0249997,0.0585567,0.0440737,0,0.0444708,0.0587805,0.0713978,0.0288865,0.0189317,0.0362242,0.0573225,0.0516821,0.0771579,0.0705705,0.0332008,0.0652553,0.0656351,0.0370899,0.0523363,0.0797477,0.0217495,0.0115468,0.0229409,0.0381539,0,0.0188553,0.0615977,0.0352922,0.033738,0,0.0338491,0.074433,0.014764,0.0330471,0.0482663,0.0338101,0.0618356,0.0156354,0.041394,0.0484018,0.0433577,0.0273869,0.0310498,0.00759561,0.0365847,0.00913771,0.0285217,0.0126326,0.0262668,0.0816532,0.0505218,0,0,0,0
257,0.013898,0.0772493,0.0348624,0,0.0243696,0.0587483,0.04378,0,0.0444395,0.0594351,0.0694928,0.0287462,0.0182465,0.0360385,0.0569301,0.0522749,0.0780675,0.0706786,0.0335416,0.0653817,0.0659625,0.0373437,0.0518688,0.0782382,0.0215951,0.0115592,0.022719,0.0389944,0,0.0190181,0.0625319,0.0353401,0.0338549,0,0.03383,0.074237,0.014743,0.0329216,0.0484412,0.0341114,0.0618964,0.0158542,0.0411496,0.0483036,0.0437396,0.0277918,0.0308197,0.00755902,0.0370329,0.00975436,0.0285103,0.0126738,0.0260919,0.0818699,0.0502968,0,0,0,0
258,0.0138551,0.0773569,0.0337909,0,0.0235033,0.0590649,0.0436155,0,0.0445306,0.0598066,0.0670181,0.0286549,0.0174608,0.0358364,0.0565609,0.0527342,0.0789244,0.0706853,0.033851,0.0653187,0.0661539,0.0373441,0.0509929,0.0755847,0.0215425,0.0115865,0.0225638,0.0399733,0,0.0191122,0.0633044,0.0353934,0.0338933,0,0.0337784,0.0740944,0.0145531,0.0327047,0.0485415,0.0342527,0.0619712,0.0161667,0.0408488,0.0481934,0.0441832,0.0282027,0.0307063,0.00749401,0.0375222,0.0105416,0.028568,0.0126839,0.025901,0.0820796,0.0502144,0,0,0,0
259,0.0136973,0.0774101,0.0323737,0,0.0226126,0.0594491,0.0434426,0,0.0446416,0.0602828,0.0639411,0.0285827,0.0165502,0.0354741,0.0562217,0.0530427,0.0794665,0.0705631,0.0340835,0.0651591,0.0662566,0.0370998,0.0497822,0.0717947,0.021466,0.0116257,0.0224388,0.0409549,0,0.0192959,0.0640258,0.0354399,0.0338881,0,0.0336138,0.0740119,0.0142446,0.0322909,0.0488558,0.034535,0.0620053,0.0165369,0.040447,0.048012,0.0444735,0.0286548,0.0306267,0.00742437,0.0379684,0.0113469,0.0286034,0.0126041,0.0257073,0.08226,0.0501,0,0,0,0
260,0.0136097,0.0774436,0.0308139,0,0.0216169,0.0599204,0.0432486,0,0.044772,0.0610348,0.060342,0.028547,0.0156781,0.0351609,0.055971,0.0531739,0.0797565,0.0703002,0.0342936,0.0649325,0.0664056,0.036857,0.0482276,0.0670928,0.0214328,0.011705,0.0223538,0.0419778,0,0.0195921,0.0646941,0.0354685,0.0339271,0,0.0334858,0.0738919,0.0138615,0.0326181,0.0493972,0.0347708,0.0617994,0.0169428,0.0400265,0.0478143,0.0446761,0.0290515,0.0305346,0.00750618,0.0383058,0.0122849,0.0285795,0.0126381,0.0254664,0.0823889,0.0500895,0,0,0,0
261,0.0135681,0.0775349,0.0292192,0,0.0208227,0.0606585,0.0430893,0,0.0447831,0.0617237,0.0566523,0.028574,0.0149327,0.0347002,0.0557041,0.0531444,0.0799143,0.0699738,0.0343455,0.0647262,0.0666594,0.0367863,0.046827,0.0613986,0.0213659,0.0117203,0.0222265,0.0429641,0,0.0197615,0.0651026,0.0356245,0.0337453,0,0.0335073,0.0739164,0.0137315,0.0333358,0.0496454,0.0349381,0.0615291,0.0174242,0.039485,0.0475283,0.0451245,0.02944,0.0303825,0.00765531,0.0387777,0.0131757,0.0286984,0.0126945,0.0252555,0.0825497,0.0500009,0,0,0,0
262,0.0134626,0.0775618,0.0279178,0,0.0198687,0.0616054,0.0429173,0,0.0447716,0.0619927,0.0528192,0.0288282,0.0142098,0.0343109,0.0553797,0.0531405,0.0799073,0.0696671,0.0344305,0.0646518,0.0671329,0.0369839,0.045621,0.0550382,0.0213115,0.0117871,0.0220833,0.0439393,0,0.0198739,0.0653689,0.0357266,0.0334618,0,0.0336271,0.0740567,0.0137059,0.0339063,0.0498396,0.0351433,0.0613164,0.017865,0.0389111,0.0472002,0.0455578,0.0298266,0.0303432,0.00765527,0.03931,0.0141,0.0288526,0.0126576,0.025157,0.0826908,0.0498311,0,0,0,0
263,0.0132419,0.0775962,0.0272722,0,0.0188333,0.0628263,0.0426663,0,0.0447555,0.0615637,0.0490164,0.0292998,0.0136226,0.0337852,0.0550411,0.053233,0.0797548,0.0693937,0.0347449,0.0646238,0.0676453,0.0374253,0.0445221,0.0481353,0.0212306,0.0118728,0.0218536,0.0449312,0,0.0200203,0.0653873,0.0358031,0.0330698,0,0.0336414,0.0743294,0.0137203,0.0342051,0.0501956,0.0353559,0.0610617,0.0183423,0.0383136,0.0467573,0.0458239,0.0302311,0.0303894,0.00765273,0.0398486,0.0149959,0.0290245,0.0125156,0.0249597,0.0828165,0.0494748,0,0,0,0
264,0.012535,0.0776396,0.027956,0,0.0156941,0.0637934,0.0429658,0,0.0440742,0.0611079,0.0445951,0.0285102,0.0152403,0.0318231,0.0538635,0.0513807,0.0770232,0.0678795,0.0345149,0.0660792,0.0698677,0.0395402,0.0444309,0.0467536,0.0201092,0.0121919,0.0212031,0.0524166,0,0.0221959,0.0655873,0.0366936,0.0322703,0,0.0340991,0.0743769,0.011283,0.0357988,0.0484292,0.0371583,0.0608411,0.0172155,0.0402395,0.0470549,0.0448349,0.0278455,0.0342173,0.00995185,0.0373526,0.0236849,0.0293909,0.0123482,0.0247342,0.0828813,0.0485437,0,0,0,0
265,0.0122464,0.077578,0.0281329,0,0.0159884,0.0652381,0.0426634,0,0.0439977,0.0609799,0.0412668,0.0293706,0.0154548,0.0315505,0.0536664,0.0510669,0.0763405,0.0677275,0.0349135,0.0657702,0.0697586,0.0398177,0.0442155,0.0382572,0.0201928,0.0120816,0.0211948,0.0533821,0,0.022221,0.0654189,0.0366493,0.0318761,0,0.0339869,0.0748471,0.0114765,0.0360465,0.0490222,0.037375,0.0603192,0.0172404,0.0399867,0.0466765,0.0449825,0.0280903,0.0343658,0.0100635,0.0375026,0.0250938,0.0295182,0.0122991,0.0245954,0.0828299,0.0482221,0,0,0,0
266,0.0121222,0.0775073,0.0290592,0,0.0164166,0.0669457,0.04237,0,0.0440358,0.0605285,0.0384989,0.0304479,0.0159257,0.0312632,0.053593,0.0503852,0.0754638,0.0675587,0.035219,0.0653065,0.06951,0.0397928,0.0439763,0.0305724,0.0202367,0.0120407,0.0212367,0.053767,0,0.0218283,0.0649254,0.036604,0.0314138,0,0.033858,0.0756628,0.0121462,0.0362903,0.050254,0.0376859,0.0597439,0.0175275,0.0394118,0.0462496,0.0453829,0.0287229,0.0340504,0.00953638,0.03812,0.0256526,0.0297179,0.0122863,0.0244204,0.0827195,0.0480028,0,0,0,0
267,0.0118645,0.0774607,0.0302331,0,0.0171412,0.0684693,0.041998,0,0.0440789,0.0600175,0.0358486,0.0315612,0.016663,0.0309555,0.0533485,0.0498939,0.0743354,0.0674304,0.0353762,0.0647659,0.0691577,0.0406241,0.0424133,0.023829,0.0202753,0.012162,0.0212081,0.0548956,0,0.0218541,0.0646654,0.0364552,0.0308339,0,0.0337073,0.076276,0.0124271,0.0366389,0.0506314,0.0377802,0.0590861,0.0175943,0.0392099,0.0459305,0.045415,0.0288997,0.0341904,0.00943256,0.0384583,0.0268092,0.0300142,0.012226,0.0242566,0.082566,0.047806,0,0,0,0
268,0.0114161,0.0774164,0.0313414,0,0.0180591,0.0699549,0.0415804,0,0.0440843,0.0592496,0.0335721,0.0327041,0.0173979,0.0306752,0.0533814,0.0493994,0.0731039,0.0673385,0.0352321,0.0642133,0.068804,0.0410999,0.041193,0.0186299,0.0203443,0.012257,0.0211571,0.0553789,0,0.0216525,0.0642496,0.0364159,0.0303201,0,0.0335623,0.0770334,0.012946,0.0370711,0.0512439,0.0380072,0.0583512,0.0180124,0.0386952,0.0455142,0.0455303,0.0292779,0.0339291,0.0090885,0.0388042,0.0271679,0.0302103,0.0121353,0.0240712,0.0823485,0.0477331,0,0,0,0
269,0.011054,0.0773646,0.0327215,0,0.0188684,0.0711128,0.0413443,0,0.044191,0.058556,0.0320392,0.0336688,0.0180979,0.0305079,0.05341,0.0490719,0.071986,0.0672928,0.0349315,0.06361,0.0683924,0.0412642,0.0414978,0.0147633,0.0204777,0.0123081,0.0211429,0.0562626,0,0.0216228,0.0640915,0.0363204,0.0297988,0,0.0333429,0.0776072,0.013282,0.0373466,0.0514026,0.0382123,0.0575987,0.0180974,0.0384893,0.045195,0.0453651,0.0292517,0.0339765,0.00909608,0.0386314,0.0280127,0.0304113,0.0119754,0.0239467,0.0821367,0.0476181,0,0,0,0
270,0.0109826,0.0772721,0.0332719,0,0.0194449,0.0718438,0.0411391,0,0.0442563,0.0580875,0.0309211,0.0343342,0.0189038,0.0303211,0.0534193,0.04873,0.0710118,0.0671632,0.0346596,0.0632538,0.0681088,0.041317,0.0404951,0.0121154,0.0206838,0.0122909,0.0211856,0.0572078,0,0.0216289,0.0641073,0.0361564,0.0292855,0,0.0331628,0.0779949,0.0134643,0.0375038,0.0512762,0.0383087,0.0569741,0.0179559,0.0384896,0.0449577,0.0452148,0.0289669,0.0342463,0.00929104,0.0383623,0.0290132,0.0306654,0.0118189,0.023874,0.0819116,0.0475579,0,0,0,0
271,0.0110165,0.0771653,0.0328896,0,0.0197957,0.072262,0.0409185,0,0.0442659,0.0577742,0.0305774,0.0347996,0.0197058,0.0301966,0.0534656,0.0484324,0.0702964,0.0670163,0.0346276,0.0630332,0.0678845,0.0412424,0.0396338,0.0106302,0.0208315,0.0122087,0.0212426,0.0579587,0,0.0215358,0.0641865,0.0359794,0.0288218,0,0.033036,0.0782814,0.0136637,0.0376167,0.0509521,0.0384768,0.0564035,0.0177661,0.0384953,0.0447685,0.0449146,0.0285017,0.0345424,0.00958826,0.038013,0.0297969,0.0308846,0.0116787,0.0238545,0.0816658,0.0477116,0,0,0,0
272,0.0110448,0.07704,0,0,0.0182121,0.0729239,0.0407105,0,0.044228,0.0569212,0.0348804,0.0357507,0.0192827,0.0302204,0.0536393,0.0476683,0.0697377,0.0673622,0.034535,0.0618765,0.0677507,0.039494,0.036787,0.0179924,0.0209481,0.012068,0.0212942,0.057755,0,0.0210623,0.0643111,0.0358025,0.0282536,0,0.0328524,0.078485,0.0142677,0.0374702,0.0508934,0.0383509,0.0556039,0.0176406,0.0382882,0.044598,0.0446513,0.0281927,0.0344337,0.00946963,0.0377201,0.0295193,0.0312164,0.0115593,0.0237177,0.0814225,0.047709,0,0,0,0
273,0.011291,0.0769415,0,0,0.018132,0.0728537,0.0406786,0,0.0442258,0.0568029,0.0346795,0.0357951,0.0194902,0.0298868,0.0538173,0.0474536,0.06962,0.0672779,0.034663,0.0619857,0.0678588,0.0395341,0.0368286,0.0179995,0.0210772,0.011899,0.0213813,0.0574769,0,0.0206596,0.0642807,0.0357312,0.0278796,0,0.0327508,0.0786408,0.0150356,0.0369786,0.0506395,0.0385211,0.0551427,0.0174571,0.0380762,0.0443617,0.0443387,0.0277283,0.0344038,0.00943658,0.0372566,0.0292025,0.0313424,0.0114466,0.0237377,0.0811669,0.0480043,0,0,0,0
274,0.0117014,0.0768753,0.0349378,0,0.01969,0.0722147,0.040652,0,0.0441862,0.0571362,0.0298648,0.0349701,0.0204216,0.0293119,0.0539832,0.047873,0.0699984,0.0667519,0.0349121,0.0631181,0.0679049,0.0413207,0.0396055,0.00951026,0.0211953,0.0117341,0.0214909,0.0562219,0,0.0197444,0.0637832,0.0357513,0.0277688,0,0.0326722,0.0790009,0.0162878,0.0369698,0.0508873,0.039366,0.0550964,0.0179113,0.0373574,0.0440077,0.0444818,0.0276198,0.0337462,0.00891655,0.0369785,0.0277386,0.0312762,0.0113471,0.0238842,0.0808938,0.0485834,0,0,0,0
275,0.0118774,0.0768455,0,0,0.0173871,0.0718226,0.0407527,0,0.0439197,0.0567184,0.0350129,0.0354092,0.0188893,0.0299948,0.0544066,0.0473091,0.0702918,0.067053,0.0344708,0.0626037,0.0683318,0.0395119,0.0376866,0.0198798,0.0213014,0.0116488,0.0214714,0.0558899,0,0.0194166,0.0639022,0.0355651,0.0271725,0,0.0325127,0.0786761,0.0169143,0.0374898,0.049916,0.0389007,0.0543738,0.0170588,0.0378656,0.0440997,0.0435937,0.0266546,0.0340981,0.00935519,0.036107,0.0274283,0.0315236,0.0112188,0.0238665,0.0807593,0.048535,0,0,0,0
276,0.0123138,0.0767607,0.0328962,0,0.0189782,0.0707709,0.0407513,0,0.043824,0.0571239,0.0306164,0.0343227,0.019021,0.0298399,0.0545696,0.0481706,0.0709833,0.0665306,0.0341811,0.0637874,0.0682776,0.0414593,0.0407887,0.0122033,0.021408,0.0114977,0.0215571,0.0547665,0,0.0186834,0.0637434,0.0356197,0.0272749,0,0.032439,0.078686,0.0178012,0.0377247,0.049316,0.0394752,0.0544269,0.0170001,0.0376801,0.0440628,0.0433265,0.0259499,0.0338799,0.00937052,0.035469,0.0262203,0.0313898,0.0111946,0.0239488,0.0805298,0.0488514,0,0,0,0
277,0.012496,0.0767597,0.0324134,0,0.0188226,0.0704291,0.0409111,0,0.0435394,0.0567493,0.0309918,0.0340114,0.0179853,0.0296429,0.0547523,0.0483045,0.0715154,0.0665208,0.0334743,0.0639456,0.0680703,0.0414155,0.0415911,0.0137232,0.02134,0.0114206,0.0215567,0.0495603,0,0.0177023,0.0635943,0.0356142,0.0272168,0,0.0323023,0.0789564,0.0180364,0.0375228,0.048932,0.0399353,0.0544033,0.0184276,0.0351143,0.0433429,0.0437312,0.0264231,0.0315083,0.00823372,0.0356412,0.019963,0.0313668,0.0111791,0.0241321,0.0804045,0.048954,0,0,0,0
278,0.0125546,0.0766344,0.0320189,0,0.019188,0.0693226,0.0410202,0,0.0434843,0.0569056,0.031392,0.0337216,0.0171398,0.0299175,0.0549885,0.0484174,0.0716595,0.0664334,0.0329827,0.064252,0.067994,0.0414612,0.0425672,0.0149938,0.0214455,0.0112233,0.0217556,0.0515711,0,0.0173109,0.0636344,0.0355661,0.0272087,0,0.0321508,0.0784512,0.0193809,0.037512,0.0478697,0.040047,0.0543561,0.0166056,0.0372938,0.0438557,0.0422939,0.0244563,0.0335548,0.00951293,0.0339183,0.0226259,0.0313044,0.0112139,0.0242472,0.0802022,0.0491112,0,0,0,0
279,0.0125226,0.0765516,0.0315374,0,0.019151,0.0689984,0.0411531,0,0.0432623,0.0566046,0.0313344,0.0338292,0.0162159,0.0299804,0.0550092,0.0482002,0.071716,0.0663563,0.0323099,0.0646488,0.0681331,0.0412914,0.0433231,0.016523,0.0214326,0.011156,0.021788,0.0485991,0,0.0162927,0.0629521,0.0355939,0.0271215,0,0.0322938,0.078867,0.0203285,0.0369546,0.0478604,0.0402914,0.0543981,0.017077,0.0360339,0.0433862,0.0420419,0.0244202,0.032309,0.00884862,0.0336191,0.019242,0.0313592,0.0110705,0.0244182,0.0800646,0.049011,0,0,0,0
280,0.0125017,0.0764028,0.0300594,0,0.0191207,0.068987,0.0412159,0,0.043153,0.0563489,0.0304334,0.0343199,0.0159697,0.0301581,0.0550129,0.0479034,0.0713385,0.0661544,0.0318161,0.0647178,0.0682041,0.0408099,0.0432699,0.0176143,0.0214814,0.0109595,0.0218696,0.0480399,0,0.0156574,0.0624542,0.0355385,0.0270392,0,0.0323443,0.078951,0.0212365,0.0369217,0.0472125,0.0403037,0.05435,0.016501,0.0362166,0.0433903,0.0412194,0.0235092,0.032501,0.00921865,0.0325666,0.0188918,0.031436,0.0110533,0.0245197,0.0799262,0.0489999,0,0,0,0
281,0.012546,0.0763102,0.0284232,0,0.0187429,0.0691454,0.0412429,0,0.0430559,0.0562417,0.0289372,0.0350697,0.0167496,0.0305841,0.0550115,0.0471546,0.0706372,0.0656989,0.0310677,0.064276,0.0679997,0.0400218,0.0424116,0.0184084,0.0215263,0.0109496,0.0218221,0.048116,0,0.0150683,0.0617459,0.0354325,0.0267876,0,0.0323199,0.079006,0.0221531,0.0378437,0.0464205,0.0400008,0.0541513,0.0156912,0.036744,0.0434165,0.0402419,0.0223364,0.0330565,0.00993545,0.0313462,0.0192757,0.0316475,0.0110777,0.0245164,0.0797583,0.0489538,0,0,0,0
282,0.0126244,0.0763314,0.0266954,0,0.0185601,0.0696802,0.0413172,0,0.0430479,0.0559063,0.0272115,0.0360412,0.0181925,0.0309736,0.0549639,0.0460384,0.0698879,0.0652385,0.0301351,0.0631493,0.0672373,0.0389471,0.0408356,0.0191284,0.0214656,0.0112285,0.0216457,0.0455762,0,0.0140323,0.0607066,0.0353643,0.0264024,0,0.0322479,0.0796856,0.0228469,0.0386855,0.0463058,0.0398757,0.053985,0.0162546,0.0351989,0.0429047,0.039995,0.0219802,0.031785,0.00950128,0.030792,0.0170528,0.0319023,0.0110632,0.0245856,0.0796033,0.0491801,0,0,0,0
283,0.012866,0.0763512,0.025735,0,0.0189049,0.0698599,0.0415937,0,0.0431413,0.0559129,0.0261026,0.036816,0.0195097,0.0314733,0.0549557,0.0448771,0.0691959,0.0648646,0.0294092,0.062208,0.0665655,0.0381203,0.0394615,0.0191936,0.0214925,0.0113571,0.0216363,0.0450973,0,0.013291,0.0598697,0.0351224,0.0260903,0,0.0322429,0.0799049,0.0237565,0.0390647,0.0457445,0.0395214,0.0538787,0.0155508,0.0354311,0.0430996,0.0389915,0.0208514,0.0320031,0.0100839,0.0294707,0.0174712,0.0320734,0.0111053,0.024666,0.0794717,0.0496513,0,0,0,0
284,0.0131698,0.0762984,0.0254823,0,0.0191024,0.0699182,0.041696,0,0.04316,0.0558651,0.0256644,0.0371435,0.0196711,0.0319179,0.0549551,0.0438878,0.0686871,0.0646052,0.0287964,0.061953,0.0663132,0.037768,0.0390635,0.0195522,0.0214739,0.0114245,0.021731,0.0441473,0,0.0125639,0.058802,0.035052,0.0257664,0,0.0322767,0.0802223,0.0245585,0.0391127,0.0454061,0.0390055,0.0538599,0.0149472,0.03545,0.0431596,0.0379515,0.0200613,0.0317173,0.0104853,0.0283947,0.0180519,0.0322986,0.0109333,0.0247874,0.0793321,0.0502592,0,0,0,0
285,0.013635,0.0762517,0.0257938,0,0.0190275,0.069781,0.0418076,0,0.0431942,0.0559935,0.0259796,0.0371198,0.0190977,0.0324009,0.0551035,0.0430798,0.0678526,0.0639844,0.0280042,0.0623931,0.0665613,0.0377092,0.0395917,0.0202415,0.0213632,0.0114362,0.0218128,0.0427973,0,0.0119422,0.05766,0.0349195,0.0255279,0,0.032312,0.0804264,0.0250608,0.0395561,0.0450168,0.0385003,0.0539566,0.0144063,0.0352829,0.0434055,0.0370467,0.0193959,0.0309297,0.0107085,0.0274491,0.0193103,0.0324694,0.0108974,0.0248828,0.0792093,0.0508274,0,0,0,0
286,0.014252,0.076296,0.0265186,0,0.0187767,0.0694249,0.0420126,0,0.0432942,0.0561994,0.0267699,0.0368316,0.0188314,0.0328629,0.0554428,0.0424999,0.0668332,0.0631314,0.0270092,0.0629645,0.0668222,0.0375731,0.0404012,0.0207493,0.02121,0.0114106,0.0220018,0.0413826,0,0.0113887,0.0565359,0.0347353,0.0253373,0,0.0323285,0.0804949,0.025561,0.039729,0.0445866,0.0381617,0.0540216,0.0139263,0.0351173,0.043724,0.0360659,0.0189254,0.0297379,0.0107643,0.0263621,0.0217053,0.0325598,0.0109742,0.0250856,0.0791255,0.0515928,0,0,0,0
287,0.0147878,0.0763073,0.027331,0,0.0184539,0.0687019,0.0423591,0,0.04343,0.0566304,0.0277138,0.0363687,0.019547,0.0331412,0.0559803,0.042115,0.065989,0.0622849,0.0262259,0.0632437,0.0667416,0.0372621,0.0409857,0.0210337,0.0210785,0.0114037,0.0223078,0.0411418,0,0.0108619,0.0552741,0.0345236,0.0251701,0,0.0325333,0.0801235,0.0264821,0.0399761,0.0437736,0.0381409,0.054067,0.012828,0.0363446,0.0447559,0.0348109,0.0180984,0.0293309,0.0113149,0.0248675,0.0250453,0.0326006,0.0109366,0.025362,0.0789549,0.0524382,0,0,0,0
288,0.0152497,0.0762472,0.0279534,0,0.0180783,0.0678076,0.042831,0,0.0435826,0.057258,0.0285277,0.0359591,0.02078,0.0328951,0.0566299,0.0417668,0.0653166,0.0616083,0.0258646,0.0630853,0.0662966,0.0367736,0.0412063,0.0209127,0.0209598,0.0114577,0.0226314,0.0417994,0,0.0108179,0.054176,0.0343725,0.0251708,0,0.0328409,0.0791108,0.0271876,0.0394331,0.0420446,0.0380934,0.0541477,0.0111467,0.0393414,0.047155,0.0340621,0.0169378,0.0303081,0.0128822,0.0229534,0.0286342,0.032573,0.0109033,0.0256287,0.0787715,0.0534013,0,0,0,0
289,0.015813,0.0761039,0.0278883,0,0.0178528,0.066719,0.0434574,0,0.0437267,0.0578097,0.028926,0.0358362,0.0214545,0.0323836,0.0573598,0.0414668,0.0648503,0.0610826,0.02544,0.0626591,0.0657568,0.0362765,0.0410509,0.0211763,0.0208356,0.0115341,0.0230272,0.0398214,0,0.0100508,0.0525394,0.0342676,0.0254738,0,0.0331933,0.0790699,0.0284917,0.0395457,0.0415772,0.0381697,0.0544938,0.011505,0.0390437,0.0479227,0.0342662,0.0166637,0.0287633,0.0130394,0.0217823,0.0330513,0.0323993,0.0110313,0.0260588,0.0785025,0.0541256,0,0,0,0
290,0.0163238,0.0759499,0.0276522,0,0.0178424,0.0655465,0.044296,0,0.0438805,0.058396,0.0287053,0.0359784,0.0214006,0.0323014,0.0582304,0.0411604,0.0643762,0.0607132,0.0249112,0.0622552,0.0653834,0.0358619,0.0407001,0.021289,0.0207534,0.0115764,0.0235783,0.0376022,0,0.0098564,0.0511574,0.0342369,0.0260551,0,0.0336111,0.0786348,0.0290349,0.0394259,0.0402931,0.0380696,0.0550779,0.0115305,0.0400769,0.0495736,0.0346618,0.0157127,0.0288755,0.0140152,0.0202575,0.0370659,0.0320487,0.0111315,0.0266591,0.0781784,0.0544527,0,0,0,0
291,0.0164793,0.0759112,0.0274766,0,0.017849,0.0645217,0.0452384,0,0.0439958,0.0586609,0.0280888,0.0364855,0.0211719,0.0324346,0.0592112,0.0408051,0.064079,0.0605254,0.0243138,0.0620552,0.0652464,0.0356576,0.0404193,0.0215159,0.0208136,0.0115783,0.0241943,0.0344534,0,0.00976177,0.0498712,0.0343082,0.026899,0,0.0340715,0.0785196,0.0292863,0.0391094,0.03928,0.0380178,0.0559119,0.0122027,0.0403785,0.0506817,0.0353015,0.0148102,0.0289483,0.0145692,0.019079,0.0407249,0.031539,0.0112243,0.027383,0.0779205,0.0547402,0,0,0,0
292,0.0163521,0.0758642,0.0272339,0,0.0178061,0.0641869,0.0461281,0,0.0441997,0.0585041,0.0272181,0.0370803,0.0212408,0.0330045,0.0601146,0.0402576,0.0638649,0.0604528,0.0239217,0.0620931,0.0653972,0.0356635,0.0402314,0.0216916,0.0210065,0.0116599,0.0246971,0.0312512,0,0.0109088,0.0490465,0.0343592,0.0278183,0,0.0345728,0.0775485,0.0280931,0.0389318,0.0371795,0.037672,0.0568206,0.0130261,0.0429858,0.0536719,0.0364441,0.0140187,0.0311888,0.0160004,0.017993,0.0428701,0.0310189,0.0113861,0.0281248,0.0776687,0.0547665,0,0,0,0
293,0.0163836,0.0757925,0.0268992,0,0.0177635,0.0640377,0.0469985,0,0.0444363,0.0579887,0.026559,0.0377381,0.0214675,0.0337999,0.0610855,0.0399535,0.0638678,0.060447,0.0233105,0.0623579,0.0658203,0.0360082,0.0403089,0.022616,0.0213772,0.0118348,0.0252158,0.0280576,0,0.011129,0.0480719,0.034413,0.0288248,0,0.0351156,0.077907,0.0289599,0.0388786,0.0368453,0.0372848,0.0577939,0.0143112,0.0421656,0.0539969,0.0371173,0.0129392,0.0304665,0.0157633,0.017393,0.0468754,0.0304795,0.0115233,0.0289199,0.0774315,0.0547844,0,0,0,0
294,0.0163849,0.075617,0.026802,0,0.0178284,0.0646182,0.0475156,0,0.0444324,0.0573491,0.0257891,0.0382822,0.0215795,0.0341634,0.0617616,0.0394518,0.0635997,0.0603239,0.0228615,0.0625196,0.0661491,0.0363532,0.0403387,0.0229643,0.0217598,0.0118308,0.0254733,0.0242009,0,0.0126726,0.0477372,0.0346475,0.0295639,0,0.0354325,0.0770496,0.0276882,0.0373806,0.0352447,0.0367604,0.0585189,0.0157608,0.0447446,0.0569115,0.0385069,0.0126712,0.032266,0.0168178,0.0170158,0.0492398,0.0302275,0.0116014,0.0294321,0.0770961,0.0545817,0,0,0,0
295,0.0169684,0.0757122,0.0263454,0,0.0181315,0.0654777,0.0479073,0,0.0442208,0.0554317,0.0244944,0.0368761,0.0216306,0.0305937,0.0617643,0.0372359,0.0624575,0.0596712,0.0223858,0.0625463,0.0664766,0.0367868,0.0400362,0.0231891,0.0217484,0.0116923,0.0255447,0.0212783,0,0.0135419,0.0476369,0.0358442,0.0315443,0,0.0361515,0.0782403,0.0274455,0.040217,0.0342147,0,0.0610902,0.0181687,0.0457107,0.0586455,0.0400342,0.0119367,0.0331653,0.0174506,0.0164746,0.0518114,0.0293522,0.0117611,0.0304504,0.0773526,0.0548231,0,0,0,0
