Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LELB,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RELB,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x55,x56,x57,x58,x59
125,0.0165952,0.0554785,0.0316983,0,0.0117116,0.0399909,0.0242572,0,0.0451303,0.0605545,0.0454257,0.0183644,0.0245511,0.0494029,0.0385231,0.0378886,0.0655455,0.0668072,0.0293957,0.0555062,0.0575214,0.0280835,0.0401408,0.0552953,0.0318588,0.0147258,0.0143588,0.0136514,0,0.0227192,0.0523343,0.0420221,0.016924,0,0.0293688,0.0675937,0.00807216,0.0232718,0.0317429,0.0456808,0.0321416,0.0147029,0.0399252,0.0467669,0.0382641,0.0218028,0.0294554,0.0107125,0.0327474,0.0240409,0.0368246,0.00951708,0.020537,0.0482694,0.0516226,0,0,0,0,0
126,0.0164597,0.0554653,0.0327535,0,0.0120011,0.0400286,0.024083,0,0.0453219,0.0606359,0.0471083,0.0194653,0.0240948,0.0498766,0.0385029,0.0386196,0.0659385,0.0668278,0.0294151,0.0566979,0.0585172,0.0291754,0.0414157,0.0585937,0.0319651,0.0145891,0.0145895,0.014421,0,0.0227258,0.0530147,0.0420555,0.0171832,0,0.0294633,0.0673649,0.00809732,0.0233935,0.031531,0.0454608,0.0322591,0.0149438,0.0393363,0.0467196,0.0386294,0.0217982,0.029599,0.0109106,0.0329934,0.0230712,0.0366756,0.00976861,0.0203649,0.0484569,0.0512353,0,0,0,0,0
127,0.0162599,0.0555384,0.0338029,0,0.0122949,0.0401556,0.0240869,0,0.0452912,0.0607848,0.0488919,0.0204047,0.0237409,0.0503791,0.0383418,0.0394857,0.0666065,0.066963,0.029546,0.057798,0.0594621,0.0302762,0.0426413,0.0617238,0.0321182,0.0146437,0.0144844,0.0126048,0,0.0236707,0.0541679,0.0421553,0.0173821,0,0.0294814,0.0672104,0.00847037,0.023885,0.0289489,0.0452491,0.03228,0.0159526,0.0374619,0.0464539,0.0391465,0.022389,0.0288765,0.0115318,0.033626,0.0253457,0.0366369,0.00970294,0.0202864,0.0486834,0.0506577,0,0,0,0,0
128,0.016064,0.0555325,0.0349021,0,0.0125944,0.0403004,0.0241659,0,0.0453127,0.0607254,0.0507856,0.0215284,0.0235737,0.051057,0.0384928,0.0404499,0.0672144,0.0669551,0.029567,0.0589235,0.0605358,0.031252,0.0438687,0.0649822,0.0321437,0.0146515,0.0144824,0.0160897,0,0.0225867,0.0548071,0.0421519,0.0176611,0,0.0295449,0.0672254,0.0080796,0.0235157,0.0307502,0.0449713,0.0325565,0.0154898,0.0381983,0.0467605,0.039442,0.0217424,0.0298287,0.0111008,0.0333398,0.0213583,0.0364397,0.00971086,0.0202747,0.0487821,0.0504069,0,0,0,0,0
129,0.0159774,0.0555166,0.0359068,0,0.0129072,0.040552,0.0241482,0,0.0452536,0.0607717,0.0524482,0.0221957,0.0233329,0.0517356,0.0382542,0.0413685,0.0679069,0.0670156,0.0297603,0.059974,0.0615921,0.0322482,0.0448692,0.0678265,0.032256,0.014645,0.0144039,0.0173,0,0.0223562,0.0557355,0.0422037,0.0178111,0,0.0295694,0.0675589,0.00808564,0.0234949,0.0308367,0.0447588,0.0327198,0.0157345,0.0378549,0.0466043,0.0398092,0.0216667,0.0298984,0.0111295,0.0333027,0.0200268,0.0363318,0.00974122,0.020179,0.0488445,0.0501447,0,0,0,0,0
130,0.0159719,0.0554917,0.0368057,0,0.0131962,0.0410353,0.024083,0,0.045156,0.0608206,0.0538086,0.0234548,0.0230759,0.0522777,0.0380576,0.0424301,0.0687347,0.0671394,0.030087,0.0609683,0.0626412,0.0331291,0.045628,0.070246,0.0323955,0.0146748,0.0142959,0.0179508,0,0.0223945,0.0567386,0.0422622,0.0179735,0,0.0295884,0.0678944,0.0083039,0.0235068,0.0306617,0.0444515,0.0328431,0.0163593,0.0373205,0.0464407,0.0401994,0.02175,0.0298047,0.0112832,0.0333858,0.0192611,0.0362213,0.00987139,0.0200194,0.0489212,0.0499006,0,0,0,0,0
131,0.0159603,0.0555594,0.0375991,0,0.0133837,0.0416133,0.0240395,0,0.0449707,0.0608697,0.0548735,0.0246268,0.0226971,0.0527782,0.0378627,0.0433469,0.0698244,0.0672991,0.0305234,0.061896,0.0637339,0.0339988,0.0461547,0.0725044,0.0325408,0.0146647,0.0141627,0.018721,0,0.0224183,0.0576992,0.0423211,0.0181168,0,0.0296141,0.0681616,0.00849967,0.0235222,0.0306698,0.0441808,0.0329088,0.0165942,0.0370395,0.046453,0.0405497,0.0218277,0.0298324,0.0113652,0.0335634,0.0183109,0.0361785,0.00990327,0.0198721,0.0490697,0.0496058,0,0,0,0,0
132,0.0160042,0.0556376,0.0381839,0,0.0134084,0.0423727,0.0238625,0,0.0448741,0.0609123,0.0552455,0.0257194,0.0220798,0.0531222,0.0376912,0.0441852,0.070882,0.0675052,0.0311958,0.062784,0.064792,0.0348554,0.046441,0.0742464,0.0326582,0.0149264,0.0139937,0.0191074,0,0.0225392,0.0587579,0.042345,0.018352,0,0.029648,0.0683314,0.0086891,0.023542,0.0304008,0.0438876,0.0330105,0.0169262,0.0365145,0.0465339,0.0409832,0.0219827,0.0297873,0.0114621,0.0337644,0.0178085,0.0360637,0.0102343,0.0195325,0.0492472,0.0493049,0,0,0,0,0
133,0.0162522,0.0556409,0.032181,0,0.0198684,0.0426763,0.0235744,0,0.0447217,0.0604605,0.0581187,0.0275304,0.0234319,0.054543,0.0379679,0.0460477,0.0742798,0.0696,0.032556,0.0626004,0.0629988,0.0348235,0.0484255,0.0644575,0.0332594,0.0148735,0.0142684,0.0194158,0,0.022714,0.0599273,0.0417602,0.0190588,0,0.0289135,0.0683601,0.00892683,0.0226412,0.0307662,0.0429118,0.0324408,0.0168592,0.0359042,0.0463654,0.0412351,0.0221724,0.0297906,0.0112691,0.0338476,0.0174147,0.0360787,0.0107079,0.0194392,0.049147,0.0495271,0,0,0,0,0
134,0.0161933,0.0558154,0.0319513,0,0.0195943,0.0431957,0.0235667,0,0.0446131,0.060449,0.0573386,0.0281856,0.0230184,0.054898,0.0378173,0.0471833,0.075512,0.0698596,0.0331443,0.0629272,0.0636032,0.0352226,0.0483443,0.0639026,0.0333759,0.0148709,0.0141059,0.0199546,0,0.0226955,0.0605681,0.041712,0.0191379,0,0.0289059,0.0685184,0.00906887,0.0226757,0.0307618,0.0426682,0.0324342,0.0171983,0.0353348,0.0461506,0.0416427,0.0223861,0.0295636,0.0110941,0.0341044,0.0168123,0.0360868,0.0107195,0.0192887,0.0492803,0.0493928,0,0,0,0,0
135,0.0158738,0.0561201,0.0372438,0,0.0134477,0.043983,0.0238177,0,0.0444921,0.0608892,0.0535761,0.0279233,0.0205116,0.0540717,0.0371071,0.0470619,0.0739212,0.0681096,0.0331619,0.0642371,0.0665734,0.0364742,0.046645,0.0728121,0.0330338,0.0148783,0.0135204,0.0210064,0,0.0226571,0.0608232,0.0423178,0.0186063,0,0.0296577,0.0687268,0.00903119,0.0237568,0.0303005,0.0431573,0.0330834,0.0177135,0.0351112,0.0459411,0.0419989,0.0225315,0.0295103,0.0112405,0.0344498,0.0156392,0.0360736,0.0102542,0.0190792,0.0496953,0.0488032,0,0,0,0,0
136,0.0158413,0.0562796,0.0357858,0,0.0135882,0.0445686,0.0237134,0,0.0443402,0.0611847,0.0522469,0.0284861,0.0196693,0.0541049,0.0367613,0.0477176,0.0747594,0.0681611,0.0337797,0.0643784,0.0668047,0.0366954,0.0462789,0.0701011,0.0331778,0.0147723,0.0133591,0.0216167,0,0.022718,0.0613121,0.0424034,0.0187264,0,0.0296372,0.0688214,0.00904681,0.0237425,0.030475,0.0430178,0.0331609,0.0179815,0.0347164,0.045627,0.0422833,0.0227458,0.0294543,0.0113913,0.0347406,0.0150398,0.0360867,0.0102571,0.018962,0.0498409,0.0486198,0,0,0,0,0
137,0.0157905,0.0564864,0.0339117,0,0.0137363,0.0451107,0.0236139,0,0.0441991,0.0620845,0.0507815,0.0288778,0.0187268,0.0541288,0.0364205,0.0479946,0.0754578,0.0679819,0.0342572,0.0642513,0.0669571,0.0367916,0.045771,0.0665164,0.033318,0.0146244,0.01327,0.0224214,0,0.0227672,0.0615748,0.0424974,0.0188094,0,0.0296234,0.0688622,0.00900908,0.0236273,0.0306669,0.0429693,0.0331069,0.0182175,0.0342904,0.0453371,0.0425598,0.0230129,0.0294559,0.0115609,0.0350642,0.0143788,0.0361251,0.010224,0.018798,0.0499748,0.0484211,0,0,0,0,0
138,0.0157253,0.056729,0.031747,0,0.0139205,0.0456694,0.0235239,0,0.0439969,0.0626434,0.0489942,0.0290076,0.0177093,0.0540676,0.0361497,0.0483014,0.0759635,0.0677725,0.0347154,0.0640133,0.0669583,0.0368462,0.0451671,0.061872,0.0334806,0.0145836,0.0130753,0.0231747,0,0.0228574,0.0617629,0.042562,0.0188058,0,0.0296639,0.0688347,0.00892512,0.0236272,0.0308426,0.0429113,0.0331454,0.0183896,0.0339066,0.0450525,0.0427434,0.0232968,0.0293267,0.0114737,0.0353597,0.013738,0.0362064,0.0101767,0.0187245,0.0501308,0.048234,0,0,0,0,0
139,0.0157016,0.0569462,0.0295016,0,0.0142999,0.0464048,0.0233827,0,0.0438435,0.06284,0.0468464,0.0289462,0.0166078,0.0538876,0.0358816,0.0485672,0.0762481,0.0675977,0.0352668,0.0636758,0.0669678,0.0369047,0.0444489,0.05628,0.0336778,0.0145613,0.0129528,0.0239196,0,0.0230661,0.0619203,0.0425765,0.0188074,0,0.0297313,0.0688701,0.00881021,0.0236734,0.0310806,0.0428489,0.033152,0.0186205,0.0334507,0.0447801,0.0428778,0.0235885,0.0290445,0.0113177,0.0356545,0.0130214,0.0363346,0.0102372,0.0186508,0.0503019,0.0480984,0,0,0,0,0
140,0.0157505,0.0570987,0.0276782,0,0.0148903,0.0471441,0.0232423,0,0.0436616,0.0630492,0.0446195,0.0286583,0.0155822,0.0536541,0.0354236,0.0487383,0.0762611,0.0673755,0.035811,0.0634062,0.0671318,0.036998,0.0435696,0.0500948,0.0339143,0.014478,0.0128608,0.0246381,0,0.0233409,0.0619932,0.042618,0.0188173,0,0.0297559,0.0690309,0.00868014,0.0236798,0.0313915,0.042803,0.0330445,0.0189868,0.0330229,0.0444811,0.0429562,0.0239318,0.0287294,0.0112793,0.0360069,0.0122045,0.0365203,0.0103125,0.018525,0.0504343,0.0479382,0,0,0,0,0
141,0.0158469,0.0572179,0.0265806,0,0.0153956,0.0479665,0.0231041,0,0.0435084,0.0632516,0.0424918,0.028745,0.014665,0.0533402,0.0349974,0.048905,0.0762495,0.0671477,0.0363709,0.063374,0.0673897,0.037218,0.042761,0.0437057,0.0341481,0.0144985,0.0127211,0.0253381,0,0.0235663,0.0619698,0.0426748,0.0187804,0,0.0297598,0.0693302,0.00857591,0.0235804,0.0316855,0.0426912,0.0328845,0.0195951,0.0325894,0.0441491,0.0430397,0.0242695,0.0284705,0.0112119,0.0363254,0.0114582,0.0367002,0.0103788,0.0183897,0.0506322,0.0477256,0,0,0,0,0
142,0.0159537,0.0573285,0.0264011,0,0.0158231,0.0488067,0.0230228,0,0.0434477,0.0633803,0.0405061,0.0286816,0.0140109,0.0529941,0.0345874,0.0488965,0.0760643,0.0668845,0.0368896,0.0635703,0.0675503,0.0377371,0.042078,0.0372774,0.0343873,0.0147311,0.012478,0.0259827,0,0.0237374,0.0618933,0.0427475,0.018713,0,0.0298082,0.0696768,0.00851808,0.023481,0.0319697,0.0426159,0.0326978,0.0198564,0.032086,0.0437881,0.0431178,0.0246143,0.0282725,0.0111147,0.03656,0.0109295,0.0369117,0.0104424,0.0182493,0.0508623,0.0475024,0,0,0,0,0
143,0.0161315,0.0574008,0.0271598,0,0.0164017,0.0497038,0.0230115,0,0.043431,0.0633921,0.038768,0.0290115,0.0137408,0.0525914,0.0340985,0.0488699,0.0754891,0.0666352,0.0374263,0.0636759,0.0677803,0.0385218,0.0414986,0.0309215,0.0346469,0.0149819,0.012226,0.0266907,0,0.0239979,0.0616644,0.0428587,0.01862,0,0.0298672,0.0700382,0.00847826,0.0234923,0.0322481,0.0425335,0.032466,0.0204279,0.0315381,0.0434091,0.0432131,0.0249395,0.0281183,0.0110437,0.0368186,0.0103816,0.0371487,0.0104978,0.0181548,0.0510954,0.0473011,0,0,0,0,0
144,0.0163333,0.0574922,0.0284442,0,0.0172495,0.0506586,0.0229946,0,0.0433804,0.0632103,0.0372359,0.0291755,0.0139792,0.0521293,0.0336319,0.0487637,0.0743853,0.0663715,0.0380067,0.0635924,0.0679717,0.0390601,0.0408661,0.0249792,0.0349074,0.0151294,0.0120149,0.0273721,0,0.0242559,0.0613765,0.043013,0.0184421,0,0.0299117,0.0704343,0.00842779,0.0234941,0.0326105,0.0426313,0.0322042,0.0208721,0.0309879,0.043002,0.0432508,0.0252939,0.0279852,0.0109375,0.0370172,0.00980388,0.0373984,0.0105013,0.0181314,0.0513573,0.0470697,0,0,0,0,0
145,0.0165652,0.0576235,0.0294057,0,0.0186988,0.0518744,0.02294,0,0.0433093,0.0626382,0.0361203,0.0293428,0.0149564,0.0517279,0.0331691,0.0485603,0.0728518,0.0660983,0.038645,0.0632381,0.0679743,0.0393887,0.0401617,0.0202694,0.0352231,0.0151618,0.0118745,0.0281582,0,0.0244096,0.0608755,0.0431376,0.0181959,0,0.0299584,0.0710337,0.0083441,0.0235659,0.0329866,0.0426936,0.0318801,0.0213261,0.0303642,0.0425822,0.0433472,0.0256609,0.02788,0.0108477,0.0371448,0.00916665,0.0376998,0.0105029,0.0181168,0.0515631,0.046814,0,0,0,0,0
146,0.0167945,0.0577306,0.0303071,0,0.0203124,0.0530454,0.0228703,0,0.043278,0.0619127,0.0356512,0.0295138,0.0167593,0.0513739,0.0326842,0.0481163,0.0711037,0.0657465,0.0390674,0.0627079,0.0677386,0.0395708,0.0393395,0.01676,0.03555,0.0152325,0.011747,0.0290453,0,0.0245636,0.0602044,0.0432598,0.0179003,0,0.0300354,0.0717497,0.00819455,0.0235927,0.0333706,0.0426586,0.0315074,0.0217183,0.0297431,0.0421457,0.0434302,0.0259909,0.0278904,0.0109066,0.0373598,0.00850849,0.0380213,0.0104038,0.0181826,0.0516395,0.0466637,0,0,0,0,0
147,0.0170824,0.0577745,0.0305537,0,0.0220959,0.0541177,0.0226213,0,0.043352,0.0609861,0.0360821,0.0295962,0.0191226,0.0510249,0.0321699,0.0475542,0.0691831,0.0654479,0.039075,0.0619146,0.0672657,0.039682,0.0382767,0.0148209,0.0358829,0.0151252,0.0119002,0.0298954,0,0.0246866,0.0595365,0.0433824,0.0174393,0,0.0300809,0.0724553,0.00806103,0.0236178,0.0337296,0.04263,0.0310814,0.02205,0.0291977,0.0416956,0.0434577,0.0261905,0.0279351,0.0109379,0.0375119,0.00800161,0.0383359,0.0100325,0.0185392,0.0516425,0.0465737,0,0,0,0,0
148,0.0172971,0.0578528,0.0300951,0,0.023755,0.0549522,0.0224606,0,0.0434169,0.0600512,0.0371448,0.0295651,0.0215693,0.0506666,0.0318923,0.0469487,0.0671218,0.0652001,0.0386098,0.0609533,0.066662,0.0396889,0.0371968,0.0142086,0.0361795,0.0151109,0.0120088,0.0306186,0,0.0246819,0.0589609,0.0434802,0.0173009,0,0.0300143,0.0730465,0.00799139,0.0237374,0.0340317,0.0426441,0.0307703,0.0222963,0.0287794,0.0412394,0.0433883,0.0262857,0.0279577,0.0109098,0.0375249,0.00771996,0.038575,0.0101398,0.0182971,0.0516577,0.0465308,0,0,0,0,0
149,0.0174436,0.0579262,0.0293937,0,0.0249175,0.0554905,0.0225308,0,0.043387,0.0593302,0.0382541,0.0294443,0.0240078,0.0503116,0.031676,0.0461841,0.0651316,0.0650152,0.037868,0.0599429,0.0658839,0.0395211,0.035937,0.0147409,0.0363799,0.0152651,0.0118485,0.0312759,0,0.0244957,0.0584978,0.0435262,0.0170195,0,0.0299897,0.0735273,0.00799686,0.0238128,0.0342247,0.0426856,0.0304161,0.0224926,0.0284421,0.0408478,0.0432432,0.0263236,0.0280167,0.0109247,0.0373929,0.00760925,0.0388207,0.0100342,0.0183177,0.051595,0.046588,0,0,0,0,0
150,0.0173298,0.0581611,0.0314571,0,0.0237195,0.05577,0.0219195,0,0.0440485,0.0588557,0.0389837,0.0290096,0.0225681,0.0496023,0.031604,0.044373,0.063715,0.064504,0.0365433,0.0608619,0.0668303,0.039978,0.0365953,0.0146627,0.0363698,0.0148256,0.0113478,0.028835,0,0.0237024,0.0582578,0.0432512,0.01699,0,0.0300399,0.0741158,0.00802406,0.0238349,0.0350583,0.041865,0.0301058,0.0228423,0.0272888,0.0400474,0.04297,0.0273544,0.0265982,0.0104252,0.0381917,0.00883094,0.0389257,0.00970668,0.0181441,0.0518688,0.0465138,0,0,0,0,0
151,0.0171996,0.0583841,0.0340642,0,0.0226987,0.0561238,0.0214692,0,0.0445508,0.05827,0.039787,0.0287853,0.0213669,0.0488652,0.0316448,0.04242,0.0627602,0.0642385,0.0355862,0.0619852,0.0679781,0.0404723,0.0376162,0.0153988,0.0363644,0.0144581,0.0109559,0.0289234,0,0.0234914,0.0581563,0.0430676,0.0167614,0,0.0300843,0.0743976,0.00827447,0.0240232,0.0351096,0.0412703,0.029768,0.0224551,0.027215,0.0396504,0.0424525,0.0273126,0.026585,0.010451,0.0380311,0.00889374,0.0390857,0.00937097,0.0179125,0.0521403,0.0464265,0,0,0,0,0
152,0.0171066,0.0585291,0.0362845,0,0.0220528,0.0563539,0.0212198,0,0.0448402,0.0577978,0.0398113,0.0286229,0.0211061,0.0483398,0.0316985,0.0411614,0.0619869,0.0641223,0.0350866,0.0628097,0.0687971,0.0409122,0.0382991,0.0159515,0.0363831,0.0142396,0.0107405,0.0290484,0,0.0231495,0.0579069,0.0429739,0.0164902,0,0.0301119,0.0746641,0.0085137,0.0240832,0.0352313,0.0409214,0.0293313,0.0220062,0.0271882,0.039322,0.0420443,0.0271755,0.026504,0.0104348,0.0378415,0.00899682,0.0392297,0.00913708,0.0177508,0.0522688,0.0464844,0,0,0,0,0
153,0.0170577,0.0585924,0.037584,0,0.0216413,0.0563829,0.0211332,0,0.0449558,0.0574883,0.0392307,0.0284909,0.0213241,0.0480612,0.031757,0.0406217,0.061419,0.0640098,0.0348725,0.0632511,0.0692188,0.0412577,0.0382754,0.0158885,0.0364055,0.0141594,0.0106654,0.0292048,0,0.0227004,0.0575972,0.0428927,0.0162398,0,0.0301149,0.0748934,0.00883639,0.0239804,0.0352939,0.0408277,0.0289065,0.0218162,0.0272291,0.0390972,0.0417912,0.0269017,0.0265396,0.0104571,0.0375709,0.00919377,0.0393361,0.0089926,0.0176461,0.0522518,0.0466643,0,0,0,0,0
154,0.017121,0.0585631,0.0378526,0,0.0214809,0.0562344,0.0212373,0,0.0448815,0.0573106,0.0382746,0.0284774,0.0217104,0.0480429,0.0318281,0.040574,0.0611029,0.0638491,0.0347966,0.0631695,0.0690987,0.0413331,0.0380421,0.0149238,0.0364393,0.0142963,0.010738,0.0293335,0,0.0221447,0.0573298,0.0428313,0.0160184,0,0.0300443,0.075155,0.0093209,0.0238262,0.0352882,0.0409716,0.0284748,0.0218083,0.0272757,0.0389382,0.041648,0.0265831,0.0265489,0.010444,0.0372934,0.0095912,0.0394672,0.00899141,0.0175951,0.0520722,0.0469419,0,0,0,0,0
155,0.0172337,0.0584982,0.0372468,0,0.0216121,0.0559225,0.0214427,0,0.0446638,0.0572832,0.0369366,0.0285692,0.022275,0.0481952,0.0319106,0.0411479,0.0610667,0.0637072,0.0348386,0.0625475,0.0684116,0.0411047,0.0376083,0.0131481,0.0364894,0.0145078,0.0109482,0.0294513,0,0.0214249,0.0571802,0.0428441,0.0158176,0,0.0299242,0.0753821,0.00992033,0.0237685,0.0351294,0.0412314,0.0280321,0.021782,0.0273071,0.038851,0.0414854,0.0262143,0.0265301,0.0104321,0.0369589,0.0101224,0.0395885,0.00910789,0.0175753,0.0518117,0.0472116,0,0,0,0,0
156,0.0174436,0.0583904,0.0357479,0,0.0222297,0.0555405,0.021756,0,0.0442943,0.057354,0.0348224,0.028896,0.0232995,0.0485548,0.0319606,0.0422357,0.061273,0.0636771,0.0350588,0.0616516,0.0673596,0.0407151,0.037003,0.0109543,0.0365914,0.0148097,0.0113108,0.0295183,0,0.0206605,0.0570087,0.0429166,0.0156308,0,0.0297074,0.0755826,0.0106703,0.0235831,0.0348814,0.0416178,0.0275983,0.0216712,0.0273442,0.0387969,0.0412623,0.0258026,0.0265224,0.0104235,0.0365652,0.0108348,0.0397049,0.00928483,0.0175998,0.0514433,0.0475162,0,0,0,0,0
157,0.0178329,0.0582039,0.0357762,0,0.023372,0.0551779,0.0223203,0,0.0436072,0.0573657,0.0340045,0.0294694,0.0252334,0.0493025,0.0318087,0.0440229,0.0622036,0.0640236,0.0355151,0.0596265,0.0654739,0.0391455,0.0348153,0.00844957,0.0368024,0.0154643,0.0118743,0.0322551,0,0.0204725,0.0567465,0.0431799,0.0154402,0,0.0293246,0.0753806,0.0110341,0.0231077,0.0336599,0.0422452,0.0270739,0.0208853,0.0285203,0.0393409,0.0407951,0.0240608,0.0283254,0.0111129,0.0348924,0.0107512,0.0399906,0.00967274,0.0175969,0.0509356,0.0478373,0,0,0,0,0
158,0.0178321,0.058186,0.0336441,0,0.0241745,0.0551583,0.0223567,0,0.0436503,0.0570605,0.03139,0.0300605,0.0240406,0.0494641,0.0318583,0.0443063,0.0627075,0.0641334,0.0353929,0.0601197,0.0654241,0.0395739,0.036267,0.0062604,0.0367025,0.0154305,0.0119093,0.03219,0,0.0196787,0.0565427,0.0431396,0.015356,0,0.0292769,0.0755218,0.0117953,0.0228857,0.0332933,0.0421025,0.0268564,0.0206437,0.0286541,0.0393905,0.0405077,0.0235095,0.0283136,0.0112484,0.0343791,0.0116473,0.0399934,0.00961899,0.0176087,0.0509363,0.0479059,0,0,0,0,0
159,0.0178204,0.0581873,0.0358898,0,0.0230476,0.0542985,0.0220167,0,0.0438318,0.0570456,0.0290967,0.0300142,0.020811,0.0497004,0.0318998,0.0443638,0.0639151,0.063986,0.0350459,0.0609249,0.0659364,0.0395884,0.0376349,0.00432678,0.0366887,0.0151571,0.0123513,0.0318348,0,0.0189664,0.0562963,0.0431573,0.0154999,0,0.0291448,0.0753791,0.0125481,0.0227616,0.0330391,0.0417613,0.0267204,0.020012,0.029001,0.0393597,0.0398472,0.0230561,0.0282953,0.0113791,0.033822,0.0127307,0.0399734,0.00984841,0.0172377,0.0509128,0.0479077,0,0,0,0,0
160,0.0177789,0.0581981,0.0345005,0,0.023019,0.053943,0.0220932,0,0.0436917,0.0569339,0.0281318,0.0304538,0.019738,0.049844,0.0319507,0.0444494,0.0643458,0.0639924,0.0347137,0.0609191,0.0657798,0.0393817,0.0382691,0.00440326,0.0366037,0.0149819,0.0123717,0.0316406,0,0.0182752,0.0560972,0.043096,0.0154722,0,0.0290737,0.0753926,0.0133492,0.0225384,0.0324914,0.0416541,0.0266342,0.0196998,0.0289811,0.0394738,0.0395711,0.0225165,0.0282565,0.0116105,0.0332189,0.0141032,0.0398748,0.00979393,0.0173669,0.0509122,0.0479352,0,0,0,0,0
161,0.0177736,0.058178,0.0334902,0,0.0222839,0.0534825,0.0220903,0,0.0435348,0.0568618,0.0266399,0.0308174,0.0185405,0.0499588,0.0319422,0.0442796,0.0648179,0.0638899,0.0340631,0.0611095,0.0658643,0.039055,0.0387519,0.0050948,0.0365428,0.0148381,0.0124264,0.0313452,0,0.0175647,0.0558601,0.0430575,0.0154317,0,0.0290298,0.0753245,0.0140923,0.0225021,0.0319828,0.0414069,0.0265486,0.0192771,0.0290085,0.0395629,0.0389843,0.0219958,0.0281856,0.0118651,0.0325451,0.015701,0.0398212,0.00971962,0.0174769,0.0509258,0.0479706,0,0,0,0,0
162,0.0177511,0.0582177,0.0317924,0,0.0213281,0.0531312,0.0221172,0,0.0434546,0.0567955,0.0249837,0.0310718,0.0176712,0.0501459,0.0319353,0.0436769,0.0649681,0.0635638,0.0331575,0.0611052,0.0660255,0.0385433,0.0384606,0.00609266,0.0365339,0.0149069,0.0123516,0.0310382,0,0.0168428,0.0555158,0.0430473,0.0152394,0,0.0289369,0.0752189,0.0148093,0.0225551,0.0315159,0.0410111,0.0264738,0.0188754,0.0290385,0.0396692,0.0384878,0.0214665,0.0280773,0.0121205,0.0318166,0.0176355,0.0398405,0.00966252,0.0175234,0.0509447,0.0481175,0,0,0,0,0
163,0.017661,0.0582374,0.0302146,0,0.020736,0.0529323,0.0221794,0,0.04341,0.0566595,0.0233368,0.0312014,0.0175354,0.0503931,0.0319298,0.0426353,0.0646892,0.063077,0.032022,0.0608219,0.0659317,0.0377676,0.0374342,0.00672531,0.0365194,0.0150456,0.0122322,0.0306612,0,0.0162289,0.0550576,0.0430135,0.0150197,0,0.0288263,0.0751886,0.0154999,0.0225907,0.0312074,0.0404777,0.0264252,0.0185558,0.0291029,0.0398205,0.0379348,0.0209878,0.0279702,0.0123818,0.0310456,0.0200063,0.0398827,0.00962685,0.0175151,0.0509348,0.0483586,0,0,0,0,0
164,0.0175092,0.0582355,0.0291387,0,0.0207369,0.0527381,0.0222088,0,0.0432763,0.0565827,0.0220205,0.0311847,0.0181586,0.0506878,0.0319733,0.0414213,0.0643847,0.0626089,0.0308791,0.0603201,0.0655275,0.0369512,0.0365036,0.00712119,0.0364378,0.0150446,0.0121446,0.0304486,0,0.015683,0.0544655,0.0429315,0.0148596,0,0.0287295,0.0752112,0.0162717,0.0225932,0.0309376,0.0398375,0.0264348,0.018191,0.0292923,0.0400607,0.0372624,0.0205289,0.0278071,0.0126444,0.0301985,0.0228341,0.0399137,0.00960374,0.0174984,0.0508478,0.0486957,0,0,0,0,0
165,0.0173209,0.0581634,0.0289087,0,0.0206602,0.05232,0.0221797,0,0.0431076,0.0568428,0.0210891,0.0309185,0.018615,0.0509724,0.0321357,0.0402191,0.0642729,0.0621787,0.0298066,0.0599387,0.0650967,0.0362916,0.0364869,0.0076814,0.0362679,0.0149489,0.0121393,0.0304995,0,0.0151944,0.0537714,0.0428468,0.0147476,0,0.0286719,0.0750973,0.0171945,0.0226013,0.0305633,0.0394597,0.0265835,0.0174268,0.0296361,0.0404266,0.0364621,0.0201077,0.0274513,0.0128173,0.0292442,0.0262058,0.0398962,0.00957551,0.0175235,0.0506695,0.0491536,0,0,0,0,0
166,0.0170871,0.0580321,0.0293856,0,0.0198935,0.0516144,0.0222066,0,0.0432129,0.0574683,0.0207503,0.0303393,0.018278,0.0511418,0.0323703,0.0391256,0.064128,0.0616417,0.0288835,0.0599587,0.0649238,0.0358112,0.0370472,0.00868849,0.0360102,0.0149314,0.0121894,0.0305878,0,0.014824,0.0530252,0.0428172,0.0146763,0,0.0286349,0.0746919,0.0182597,0.0225975,0.0301705,0.0394085,0.0268612,0.0161714,0.0301681,0.0410248,0.035635,0.0198146,0.0267233,0.0128783,0.0282547,0.0302194,0.0397987,0.00949246,0.0175787,0.0504512,0.0496828,0,0,0,0,0
