Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LELB,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RELB,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x55,x56,x57,x58
201,0.0167513,0.0564988,0.0320711,0,0.024323,0.0590321,0.0252354,0,0.0441164,0.058484,0.0169484,0.0301167,0.0199676,0.0523563,0.0373754,0.0292372,0.0518843,0.0575963,0.0280877,0.0576742,0.0638077,0.0358097,0.032869,0.00939008,0.0293716,0.0143539,0.0151455,0.0194176,0,0.0270219,0.0427175,0.0415009,0.0201382,0,0.0314049,0.0722244,0.0401527,0.0119863,0.0338196,0.050357,0.0353519,0.0192837,0.0495922,0.0632501,0.0421617,0.0167429,0.0301634,0.0165604,0.0215194,0.0637632,0.0331419,0.00955769,0.0224232,0.0514714,0.0512235,0,0,0,0
202,0.0169237,0.0564951,0.0318311,0,0.0246941,0.0602483,0.0251641,0,0.0438683,0.0588221,0.0175727,0.0288372,0.0203165,0.0510299,0.0367081,0.0295213,0.0514809,0.0579002,0.0287476,0.057253,0.0633434,0.0356457,0.0323114,0.00908545,0.0295816,0.0143616,0.0149393,0.0182885,0,0.0293193,0.0443033,0.0415352,0.0199158,0,0.0312895,0.0714416,0.0401178,0.0133761,0.0303303,0.0510986,0.0349714,0.0209432,0.0505199,0.0643846,0.0434739,0.018891,0.0289724,0.0160832,0.0241178,0.0643302,0.0333436,0.00955438,0.0221609,0.0517749,0.0503134,0,0,0,0
203,0.0169788,0.0564424,0.0318411,0,0.0248678,0.0610855,0.0252284,0,0.0437028,0.0588604,0.0176308,0.028013,0.0206083,0.0503222,0.0365701,0.0294658,0.0510662,0.0580136,0.0291285,0.0570604,0.0631026,0.0356061,0.0319797,0.0089401,0.0295639,0.0143498,0.0148854,0.0183427,0,0.0303378,0.0450884,0.0414953,0.0198209,0,0.0313182,0.0712909,0.0407906,0.0142418,0.0290304,0.0516999,0.0346744,0.0215788,0.0510345,0.0646864,0.0438705,0.019736,0.028018,0.015644,0.0251527,0.0651936,0.0334554,0.00959171,0.0219684,0.0518884,0.0499515,0,0,0,0
204,0.016985,0.0563882,0.0322601,0,0.0247867,0.0616845,0.0253474,0,0.0435503,0.058657,0.0170523,0.0274014,0.0207093,0.0499263,0.0367143,0.0291318,0.050631,0.0579783,0.0294227,0.0570119,0.0630708,0.0355668,0.0318953,0.00900834,0.0294511,0.014306,0.0149092,0.0186925,0,0.0304293,0.0454131,0.0414149,0.0197501,0,0.0313837,0.0712239,0.0410545,0.0143955,0.0292745,0.0521357,0.0344789,0.0215802,0.0519805,0.0649593,0.0438062,0.0199234,0.0277288,0.0153587,0.0253274,0.0656326,0.0334818,0.00962689,0.0218215,0.0518767,0.0499028,0,0,0,0
205,0.0169934,0.0563565,0.0328698,0,0.0244683,0.0620453,0.0254937,0,0.0434729,0.0582677,0.0169216,0.0269646,0.0206703,0.0498164,0.0371189,0.028583,0.0502055,0.0577624,0.0296429,0.0572013,0.0632335,0.0356685,0.0321763,0.00929144,0.0292701,0.0142756,0.014977,0.0192648,0,0.0296752,0.0453063,0.0412787,0.0197704,0,0.0314394,0.0713261,0.0409566,0.0138848,0.0307263,0.0524399,0.0343417,0.0214702,0.0531387,0.0650668,0.0432264,0.019558,0.0279453,0.015133,0.0247096,0.065585,0.0334686,0.00965941,0.0217153,0.0517553,0.0501453,0,0,0,0
206,0.0168968,0.0563233,0.0328921,0,0.0243462,0.0625247,0.0255832,0,0.043465,0.0580835,0.0175563,0.0268012,0.0208497,0.0499928,0.0376004,0.0281055,0.0498044,0.0575339,0.0297988,0.0572935,0.0632602,0.035775,0.0323232,0.00940207,0.0291072,0.0142723,0.0150172,0.019943,0,0.0282774,0.0448876,0.0410783,0.0197617,0,0.0314845,0.0718783,0.0408496,0.0136699,0.032929,0.0526884,0.0341633,0.0211942,0.0540603,0.0647975,0.0422372,0.0189955,0.0284174,0.0149298,0.0237423,0.065184,0.0334642,0.00968728,0.0216026,0.0515285,0.0506009,0,0,0,0
207,0.0169675,0.0564825,0.0331938,0,0.0242626,0.0628619,0.0255152,0,0.0431338,0.0589087,0.0178906,0.0255845,0.0209575,0.0490916,0.0369346,0.0280806,0.0495431,0.0575528,0.0301842,0.0572673,0.0631316,0.0356841,0.0323216,0.00958626,0.0293185,0.0142626,0.0146461,0.0195081,0,0.030496,0.0461794,0.0412695,0.0192696,0,0.0314141,0.0713572,0.0418075,0.0150601,0.0293247,0.0528654,0.0336632,0.0227962,0.0546483,0.0654283,0.043364,0.0200973,0.0277584,0.0146694,0.0253696,0.0666462,0.0338485,0.00969582,0.0212572,0.0517381,0.0499547,0,0,0,0
208,0.0169649,0.0564593,0.0331812,0,0.0243038,0.0634456,0.0252791,0,0.0430824,0.0606057,0.0180112,0.0251067,0.0212356,0.0486248,0.0369146,0.0277881,0.0492615,0.0575043,0.0302714,0.0571087,0.0629314,0.0356341,0.0321272,0.00955956,0.0293476,0.0143277,0.0145713,0.0194721,0,0.0303663,0.0464535,0.0413314,0.01919,0,0.031451,0.0714746,0.0416822,0.0147581,0.0290437,0.0530316,0.0334362,0.0233896,0.0554734,0.0655308,0.0432539,0.0199214,0.027682,0.0143945,0.0252458,0.0663048,0.0338839,0.00971423,0.0211513,0.0517617,0.0499227,0,0,0,0
209,0.0168029,0.0562904,0.0327147,0,0.024428,0.0639731,0.0252636,0,0.0432267,0.0611327,0.018137,0.0259194,0.0216008,0.0493391,0.0375148,0.0269782,0.048915,0.0572365,0.0300589,0.0570051,0.0628416,0.0356991,0.0319984,0.00923427,0.0290806,0.0142606,0.0147174,0.0202006,0,0.0272352,0.0449262,0.0412954,0.0193336,0,0.0315504,0.0728426,0.0405748,0.0133606,0.0332867,0.0534851,0.0333414,0.0219799,0.0559835,0.064315,0.0411635,0.0187118,0.0280177,0.0138889,0.0232532,0.0638914,0.0339211,0.00974442,0.0211158,0.0512663,0.0507016,0,0,0,0
210,0.0168742,0.0562861,0.0326132,0,0.0245586,0.0644296,0.0250917,0,0.0432251,0.06142,0.01841,0.0258822,0.0218734,0.049113,0.0374863,0.0266774,0.0485579,0.0571465,0.0303466,0.0569239,0.062742,0.0356519,0.0319236,0.0091111,0.029126,0.0142311,0.0146765,0.0196425,0,0.0268865,0.0451791,0.0413219,0.0191916,0,0.0315196,0.0729783,0.0395262,0.0136236,0.0326546,0.0535287,0.0331024,0.0220317,0.056394,0.0640812,0.0410216,0.0189088,0.0278866,0.0135451,0.0233133,0.0623409,0.0340651,0.00975054,0.0210225,0.0511692,0.0506303,0,0,0,0
211,0.0169247,0.0562581,0.0325942,0,0.0246525,0.0647622,0.024894,0,0.0432298,0.0617447,0.0185791,0.0257501,0.0222021,0.0488859,0.0374333,0.026512,0.048159,0.0570621,0.0306333,0.0568549,0.0626445,0.0356121,0.0318175,0.00902887,0.0291673,0.0142203,0.0145649,0.0188603,0,0.0265581,0.0455616,0.0413094,0.0190635,0,0.0314481,0.0730006,0.0382257,0.0135792,0.031815,0.0534607,0.0329033,0.0225069,0.056655,0.0637719,0.0410795,0.0188864,0.0277018,0.0129622,0.023491,0.0603064,0.0341635,0.00974983,0.0209408,0.0511085,0.0505457,0,0,0,0
212,0.0169466,0.0563238,0.0328707,0,0.024642,0.0648301,0.0246996,0,0.0431668,0.0621997,0.0187096,0.0253115,0.0224487,0.0485752,0.0371955,0.0264536,0.0477824,0.0569841,0.0308763,0.056912,0.0626279,0.0356093,0.0318417,0.00918252,0.029327,0.0141757,0.0143778,0.0174116,0,0.0270844,0.0464007,0.0412641,0.018939,0,0.0314423,0.0725954,0.036741,0.0142832,0.0294725,0.0532236,0.0324904,0.0234044,0.0568265,0.0637324,0.0417437,0.0192721,0.0274513,0.012381,0.0243643,0.0578595,0.0343171,0.00978925,0.0207772,0.0511903,0.0502331,0,0,0,0
213,0.0169707,0.056428,0.0331858,0,0.0247545,0.0647947,0.0245497,0,0.0431274,0.0628645,0.0191352,0.0246459,0.0228219,0.0478823,0.0369204,0.0266001,0.0473519,0.0569303,0.0311718,0.056996,0.0626371,0.035627,0.0319679,0.00953341,0.0294563,0.0141265,0.0142876,0.0154957,0,0.0287374,0.0478837,0.0412148,0.0187867,0,0.0314125,0.0717849,0.035462,0.0154047,0.0252792,0.0526479,0.0320441,0.0244794,0.0565266,0.0638643,0.0430302,0.0202116,0.0271393,0.012351,0.025885,0.0557928,0.0344898,0.00980182,0.0205849,0.0514833,0.0496852,0,0,0,0
214,0.0171107,0.056181,0.0363091,0,0.0266951,0.0650717,0.0236145,0,0.0438318,0.0627278,0.0200992,0.0254694,0.0233152,0.0488081,0.037401,0.0270962,0.0480553,0.0570136,0.0308361,0.0557861,0.0616045,0.0346102,0.0306615,0.01316,0.0296177,0.0137797,0.0142536,0.0178607,0,0.0237731,0.0472324,0.0406492,0.0191473,0,0.0308269,0.0733098,0.0309068,0.0132947,0.0277176,0.0520572,0.0318395,0.0221305,0.053274,0.0600462,0.0416421,0.0216503,0.0224091,0.00708732,0.027297,0.0580894,0.0346241,0.00987651,0.0206281,0.0510884,0.0504255,0,0,0,0
215,0.0172456,0.0560999,0.0364968,0,0.0268923,0.0650479,0.0235211,0,0.043862,0.0632203,0.020254,0.0255268,0.0238193,0.0486052,0.0373928,0.0269177,0.0475289,0.0567794,0.0308284,0.0557555,0.0616122,0.0346176,0.0305903,0.0133595,0.0296036,0.0137737,0.0142522,0.0163319,0,0.0236351,0.0474066,0.0406386,0.01901,0,0.030788,0.0732423,0.0292281,0.0127634,0.0279119,0.0517728,0.0316862,0.0219945,0.0528707,0.0593708,0.0419479,0.0220052,0.0229788,0.00700558,0.0277883,0.0526549,0.0347029,0.00986372,0.020593,0.0510245,0.0503571,0,0,0,0
216,0.0171779,0.0559171,0.036321,0,0.0270304,0.0652549,0.0235357,0,0.0439476,0.063387,0.0202152,0.0262401,0.0243458,0.0488986,0.0378079,0.026432,0.0470096,0.0564211,0.0305183,0.0557131,0.0616404,0.034768,0.0304888,0.0132169,0.0294066,0.0137718,0.0143608,0.0170897,0,0.021615,0.0464465,0.0406163,0.019085,0,0.0308126,0.0743604,0.0275267,0.0115926,0.0324778,0.0516809,0.0316864,0.0208013,0.0520219,0.0575945,0.0413864,0.0225703,0.0236552,0.00581123,0.028413,0.0453425,0.0346265,0.00986934,0.0206553,0.0507064,0.0507698,0,0,0,0
217,0.0174277,0.056141,0.0373676,0,0.0274639,0.0646258,0.0233257,0,0.0437391,0.0643191,0.0204834,0.0258279,0.0246568,0.0478879,0.0373661,0.0269774,0.0466195,0.0562817,0.030766,0.0560815,0.0618712,0.0348606,0.0307835,0.0141821,0.0297134,0.0137485,0.0141551,0.0151985,0,0.0249345,0.0487412,0.04063,0.0188868,0,0.0306612,0.0726495,0.0259367,0.0131872,0.0256382,0.0504286,0.0309868,0.0230503,0.050892,0.0579614,0.0434904,0.0232702,0.024559,0.00840739,0.0299569,0.0425022,0.035052,0.00990676,0.0203114,0.051178,0.0498298,0,0,0,0
218,0.0175364,0.0558385,0.037337,0,0.0275703,0.0645972,0.0232218,0,0.0437421,0.0644257,0.0204068,0.0263486,0.0251354,0.048374,0.0373482,0.0263836,0.0461033,0.0558817,0.0302983,0.0561853,0.0619438,0.0350218,0.0307604,0.014181,0.0296403,0.0137503,0.014159,0.0200791,0,0.0219025,0.047624,0.0411408,0.0186336,0,0.0306141,0.0738104,0.0233282,0.0129996,0.0325804,0.0509521,0.0308214,0.0218032,0.0505093,0.0564497,0.0435816,0.0236863,0.0258824,0.00665019,0.0308213,0.0317658,0.0352622,0.00981206,0.0203323,0.0505018,0.0502549,0,0,0,0
219,0.0170178,0.0563637,0.0447924,0,0.0268058,0.0644864,0.0232501,0,0.0437036,0.0632553,0.0184142,0.0264133,0.0218347,0.0477677,0.0376114,0.025166,0.0465795,0.0552638,0.0304034,0.0577581,0.0632388,0.0354426,0.0330415,0.0222296,0.0295122,0.0135674,0.0144022,0.0236179,0,0.0215023,0.0476755,0.0401272,0.0188041,0,0.0305027,0.07437,0.0207067,0.0135799,0.0360359,0.0492365,0.0309007,0.0215117,0.0485115,0.0547862,0.0442806,0.0257635,0.026186,0.00643608,0.033114,0.0253734,0.0350514,0.00978319,0.0203838,0.0511423,0.0503262,0,0,0,0
220,0.0184771,0.0564421,0.039704,0,0.0285129,0.0621938,0.0224122,0,0.0429853,0.0665973,0.0213206,0.0251819,0.0259523,0.0471743,0.0350225,0.0276285,0.0453729,0.0555352,0.0309477,0.0568866,0.0625369,0.0354614,0.0311944,0.0163227,0.0313725,0.0137016,0.0133142,0.017382,0,0.0294387,0.0525887,0.0410101,0.0175006,0,0.0300318,0.0700647,0.0269796,0.0196879,0.0215829,0.0502881,0.0291166,0.0260888,0.0443377,0.0565056,0.0474597,0.0261508,0.0259044,0.0120598,0.033697,0.0323501,0.0363362,0.00968811,0.0196583,0.0509747,0.0486162,0,0,0,0
221,0.0187435,0.0565241,0.0404899,0,0.0289083,0.061456,0.0224168,0,0.0428164,0.0675651,0.0217254,0.0250506,0.0264298,0.0464119,0.0346288,0.0280664,0.0450139,0.0552662,0.0310072,0.0572134,0.0628597,0.0357402,0.0315045,0.0170923,0.0313407,0.0135928,0.0132429,0.015354,0,0.0322966,0.0545046,0.0412802,0.0171162,0,0.0297867,0.0694035,0.0308823,0.0208161,0.0186166,0.0493731,0.0287249,0.0277635,0.0411784,0.0564242,0.0480518,0.0279117,0.0263835,0.0144179,0.0349473,0.0359191,0.0368184,0.00972933,0.0193705,0.0511853,0.0481431,0,0,0,0
222,0.0178579,0.0567327,0.0482878,0,0.0274864,0.0623811,0.0227247,0,0.042997,0.0653046,0.0187184,0.0260048,0.0227508,0.0454424,0.0356693,0.0257516,0.0455805,0.0544118,0.0304819,0.0586919,0.0641631,0.0360426,0.0338109,0.0259425,0.0304812,0.0133019,0.013797,0.032561,0,0.0257054,0.0524024,0.0403537,0.0177252,0,0.0300331,0.07174,0.0169535,0.0185227,0.0368759,0.0475988,0.0297305,0.0247396,0.0427274,0.0539081,0.0485721,0.0288021,0.0274607,0.00988514,0.0369849,0.0112336,0.036024,0.00960087,0.0199969,0.0516085,0.0487298,0,0,0,0
223,0.0178754,0.0575284,0.0479781,0,0.0272408,0.0632647,0.0226555,0,0.0423967,0.0656968,0.0189667,0.0253712,0.0231995,0.044963,0.0343799,0.0261593,0.0454189,0.0544917,0.030474,0.0583591,0.0639355,0.035836,0.0332055,0.0254135,0.0316756,0.0133139,0.0131191,0.0143301,0,0.0318577,0.0530497,0.0394203,0.0178269,0,0.0300514,0.0724501,0.0240995,0.0190766,0.0251615,0.0476465,0.0295455,0.0300508,0.0344769,0.0528763,0.0489582,0.0337851,0.0236983,0.015895,0.041038,0.0364891,0.0358078,0.00956591,0.0200676,0.0519774,0.0482835,0,0,0,0
224,0.0182249,0.0568977,0.0523299,0,0.0270244,0.0614416,0.022929,0,0.042558,0.0661468,0.0179774,0.0254394,0.0227487,0.0443916,0.0342386,0.02557,0.0453903,0.0537988,0.0303605,0.0594486,0.0650476,0.0362186,0.0344668,0.0302496,0.0304066,0.0132112,0.0133426,0.0366121,0,0.0278743,0.0541649,0.0410201,0.0168169,0,0.0297552,0.0702541,0.0171083,0.0213608,0.0370881,0.0471177,0.0291817,0.0260806,0.0403106,0.0540093,0.04998,0.0303838,0.0273492,0.0114688,0.0385008,0.0076429,0.037131,0.00967789,0.0195094,0.051364,0.0480364,0,0,0,0
225,0.0183817,0.0568846,0.0537062,0,0.0265246,0.0613135,0.0228444,0,0.0423338,0.0661108,0.0175168,0.0253056,0.0226202,0.0441914,0.0336972,0.0250631,0.0454755,0.0535344,0.0300308,0.0597352,0.0653744,0.0362746,0.0348189,0.0317358,0.0304333,0.013149,0.0131929,0.0403784,0,0.0271582,0.0538212,0.041219,0.0165744,0,0.0297529,0.0705147,0.0155874,0.0215132,0.0388576,0.0470808,0.0290209,0.0259783,0.0409879,0.0540141,0.0501129,0.0310268,0.0275692,0.0115396,0.0391545,0.00460088,0.0373798,0.00974302,0.0193898,0.0511133,0.0480763,0,0,0,0
226,0.0183846,0.0568456,0.0548905,0,0.026041,0.061391,0.0227861,0,0.0421627,0.0661824,0.0171981,0.0249701,0.0224236,0.0440257,0.0332086,0.0245188,0.0455305,0.0534561,0.0300896,0.0597733,0.0654106,0.0361453,0.0349999,0.0330578,0.0304501,0.0130703,0.0130865,0.040949,0,0.0268935,0.0536758,0.0413093,0.0163902,0,0.0297207,0.0706296,0.0153732,0.0215957,0.0390864,0.0470274,0.0290282,0.02583,0.0413174,0.0538443,0.049863,0.0312859,0.0272932,0.0113736,0.0393512,0.00431131,0.0374951,0.00972651,0.0193889,0.0509054,0.0481955,0,0,0,0
227,0.0187354,0.0564232,0.0451124,0,0.027313,0.0626091,0.0226588,0,0.0420835,0.0676201,0.0195196,0.0247743,0.0252114,0.0439686,0.0324259,0.0255282,0.0442097,0.0541349,0.0298102,0.0577781,0.0637106,0.0359315,0.032168,0.0220607,0.0304006,0.0132409,0.0128495,0.0414281,0,0.0261299,0.0532501,0.0420554,0.0162743,0,0.029691,0.0712438,0.0150057,0.0216104,0.0393642,0.0481621,0.0292777,0.025889,0.0416983,0.0536137,0.0500068,0.0310584,0.0271897,0.0107681,0.0391942,0.00395149,0.0375668,0.00962621,0.0195166,0.0501962,0.0483958,0,0,0,0
228,0.0187745,0.056339,0.0491154,0,0.0261653,0.0630476,0.0226269,0,0.0420987,0.0667052,0.0181563,0.0242544,0.0231016,0.0438596,0.0321888,0.0243314,0.0445465,0.0540001,0.0300815,0.0582104,0.0640344,0.0358624,0.0331481,0.0265674,0.0302001,0.0131293,0.0129165,0.0396444,0,0.0253588,0.0526625,0.0419778,0.0163655,0,0.0298375,0.0714925,0.0148592,0.0204534,0.0389926,0.047923,0.0295788,0.0251736,0.0424423,0.0532663,0.0490686,0.0304799,0.026976,0.00981021,0.0385789,0.00491603,0.0373897,0.00969668,0.0196831,0.0500341,0.0486531,0,0,0,0
229,0.0186638,0.0562303,0.0483163,0,0.0254259,0.0635201,0.0226337,0,0.042076,0.0667541,0.0180779,0.0238591,0.0233617,0.0439058,0.031868,0.0242846,0.0444742,0.0541466,0.0300885,0.0578159,0.0638034,0.0357525,0.0325587,0.0253941,0.030024,0.0130706,0.0129267,0.0377706,0,0.0245272,0.0520481,0.0420191,0.0165027,0,0.0299312,0.0717558,0.0143851,0.0191214,0.0383358,0.0480851,0.0298908,0.0244432,0.0432762,0.0529841,0.0479312,0.0296064,0.0268009,0.00853928,0.0377366,0.00639243,0.0372806,0.00967454,0.0198539,0.049767,0.048914,0,0,0,0
230,0.0183396,0.0561423,0.0484172,0,0.0248634,0.064159,0.0226083,0,0.0420313,0.06649,0.0180825,0.0232946,0.0229354,0.0440473,0.0315929,0.024051,0.0446304,0.0542711,0.030125,0.057449,0.0635557,0.0354436,0.0322573,0.0254551,0.0298446,0.0130038,0.0129443,0.0354778,0,0.0243505,0.0512941,0.0420037,0.0165274,0,0.0299777,0.0721114,0.0145458,0.0189072,0.0367683,0.048259,0.0302744,0.0237116,0.0435339,0.0525429,0.0466607,0.0289344,0.0263268,0.00743988,0.0370503,0.00879267,0.0371571,0.00960014,0.0200895,0.0495373,0.0491293,0,0,0,0
231,0.0182584,0.0560072,0.049531,0,0.0239043,0.0645178,0.0226188,0,0.0420121,0.066111,0.0177989,0.0226564,0.0219856,0.0440271,0.0313631,0.0235843,0.04488,0.0542833,0.0301787,0.0573279,0.0634888,0.0351452,0.0323592,0.0266508,0.029723,0.0129683,0.0129351,0.0334744,0,0.0240892,0.0507732,0.0419649,0.0165116,0,0.0299527,0.0722684,0.0147773,0.0178718,0.0354232,0.0483586,0.0306142,0.022937,0.0441487,0.0524469,0.0454093,0.0285,0.0257305,0.00622543,0.0364836,0.0113481,0.0370251,0.0095154,0.0202937,0.0494148,0.0492329,0,0,0,0
232,0.0180686,0.0560277,0.0507434,0,0.0228768,0.0646622,0.0226148,0,0.0419751,0.0657934,0.0176979,0.0220654,0.0211184,0.0436864,0.0310993,0.0231869,0.0451889,0.0543063,0.0301003,0.0572301,0.0634569,0.0348606,0.0323755,0.0277816,0.0296666,0.0129942,0.0129012,0.031145,0,0.0238016,0.0505667,0.0419117,0.0165871,0,0.0300255,0.0720967,0.0144612,0.0167251,0.034597,0.0483031,0.0309683,0.0220098,0.0447035,0.0525158,0.0443448,0.0284465,0.0250983,0.00546875,0.0360104,0.0139144,0.0369444,0.00952456,0.020458,0.0494681,0.0491954,0,0,0,0
233,0.0178173,0.0561355,0.0520105,0,0.0216721,0.064446,0.0226257,0,0.0419263,0.0655835,0.017871,0.0214676,0.0203283,0.043272,0.0308123,0.0228531,0.0454817,0.054253,0.0299583,0.0572443,0.0635155,0.034644,0.0325053,0.0288668,0.029758,0.0130785,0.0128163,0.0285632,0,0.023222,0.0507014,0.0419162,0.0166784,0,0.0301422,0.0715556,0.0134287,0.0162978,0.0350043,0.0482483,0.0313387,0.0212168,0.0448762,0.0525439,0.0436558,0.0284519,0.0247237,0.00529729,0.0355249,0.0156769,0.0369683,0.00955431,0.0205608,0.049574,0.0490563,0,0,0,0
234,0.0176359,0.0563307,0.0537326,0,0.0205533,0.0638053,0.0226317,0,0.0418457,0.0653984,0.018524,0.0208367,0.0196363,0.0428585,0.0304925,0.02261,0.0458809,0.0541205,0.0296299,0.057247,0.0635845,0.0343186,0.0326905,0.0303647,0.0299465,0.0131745,0.0126997,0.0263639,0,0.0226313,0.0510355,0.0418091,0.0165966,0,0.030114,0.0710031,0.0118506,0.0168409,0.0364056,0.0480061,0.0315289,0.0208088,0.0445425,0.0523332,0.0433863,0.0280694,0.0249268,0.00574807,0.0349759,0.0164166,0.0370883,0.00954137,0.0206356,0.0498012,0.0488411,0,0,0,0
235,0.0173667,0.0565415,0.0549979,0,0.0194246,0.0627558,0.02262,0,0.0417624,0.0654569,0.019486,0.0203369,0.0192935,0.042628,0.0302541,0.0225681,0.0461769,0.0539818,0.0292716,0.0572732,0.063682,0.034064,0.0328007,0.0311666,0.0301624,0.013284,0.0125635,0.0251063,0,0.0223655,0.0515111,0.041712,0.0163725,0,0.0300372,0.0705198,0.0102434,0.0177259,0.0381372,0.0477128,0.0316502,0.0206329,0.0437956,0.0519357,0.0435273,0.0271425,0.0258479,0.0066807,0.0343783,0.0163868,0.0372429,0.00950299,0.0207121,0.0501005,0.0487347,0,0,0,0
236,0.0173348,0.0567679,0.0554268,0,0.0183885,0.061627,0.0225947,0,0.0417425,0.0656277,0.0206276,0.0200523,0.0191459,0.0426731,0.0300969,0.0226525,0.0463658,0.0538899,0.0288815,0.0572279,0.0637579,0.0338065,0.032719,0.0309408,0.0303365,0.0134206,0.0124457,0.0250922,0,0.0218971,0.0518488,0.0416588,0.0163139,0,0.0300992,0.0702143,0.00839064,0.0183129,0.0401579,0.0474897,0.0318774,0.0203961,0.0435222,0.0517784,0.0438697,0.0260064,0.0274146,0.00748171,0.033848,0.0152354,0.0373186,0.00949217,0.0208092,0.0504791,0.0486589,0,0,0,0
237,0.0173432,0.0569661,0.0572823,0,0.0169436,0.060103,0.0226015,0,0.0417643,0.0655671,0.0226676,0.0194328,0.019252,0.0426969,0.0299372,0.0223987,0.0470942,0.0537017,0.0282659,0.0572507,0.063636,0.0330516,0.0331331,0.0324265,0.0304823,0.0135662,0.0123507,0.0230671,0,0.0223266,0.0520933,0.0416993,0.0163787,0,0.0302372,0.0697424,0.00810731,0.0186872,0.0394934,0.0473309,0.0322776,0.0202803,0.042498,0.0512978,0.0437682,0.0256717,0.0278896,0.00831463,0.0339033,0.0174969,0.0372677,0.0095016,0.0209741,0.0509284,0.0485271,0,0,0,0
238,0.0170825,0.0571914,0.0558765,0,0.0161846,0.0593472,0.0226299,0,0.0418248,0.0656916,0.0241883,0.0193313,0.019171,0.0429668,0.0297189,0.0228698,0.0472278,0.0539338,0.0279664,0.0572151,0.0636687,0.0328487,0.0328933,0.029721,0.030671,0.0137255,0.0122607,0.0231518,0,0.0215931,0.0522018,0.0417053,0.0163005,0,0.0303292,0.0695627,0.00728756,0.0186428,0.0397466,0.0472158,0.0327795,0.0193083,0.0429043,0.0511019,0.0430365,0.0252735,0.0284977,0.00799352,0.0334987,0.0174552,0.0371932,0.00954956,0.0211489,0.0512951,0.0485018,0,0,0,0
239,0.0167084,0.0573284,0.0568055,0,0.0149312,0.057954,0.0226886,0,0.0419382,0.0654809,0.0267569,0.0185951,0.0195683,0.0431085,0.0295351,0.022795,0.0483544,0.0540888,0.0274076,0.0569303,0.0632042,0.0317458,0.0332147,0.0300746,0.0307046,0.0138506,0.0122069,0.0212969,0,0.0219498,0.0519954,0.0417288,0.0163806,0,0.030518,0.0695728,0.00850359,0.0181962,0.0379435,0.047003,0.0336266,0.0186134,0.0418242,0.0500966,0.0416862,0.0255852,0.0273737,0.00777422,0.0334496,0.0204441,0.0369543,0.00964821,0.0215073,0.0516303,0.0484468,0,0,0,0
240,0.0163292,0.0574148,0.0559515,0,0.0143931,0.0565176,0.0227354,0,0.0420926,0.0655265,0.0287652,0.0181186,0.019931,0.0436643,0.0293363,0.0230738,0.0491195,0.0544273,0.027182,0.0564394,0.0627531,0.0307052,0.0329872,0.0286318,0.0306822,0.0139741,0.0121869,0.0209585,0,0.0217262,0.0517045,0.0416648,0.0166828,0,0.0308021,0.069989,0.0096897,0.0176667,0.0373519,0.0467051,0.0344422,0.0178959,0.0414275,0.0495237,0.0405615,0.0254565,0.0264285,0.00709364,0.0330392,0.0213271,0.0366877,0.00969654,0.0218984,0.0518679,0.0484069,0,0,0,0
241,0.0161605,0.0574375,0.0529143,0,0.014388,0.0552975,0.0227907,0,0.0422895,0.0656069,0.0298613,0.0178712,0.0197464,0.0446281,0.0291913,0.0236999,0.0493025,0.0549415,0.0273933,0.0558776,0.0624204,0.0298309,0.03241,0.0250065,0.0306614,0.0139871,0.0122495,0.0219361,0,0.0207031,0.0512551,0.0416436,0.0170983,0,0.0310798,0.0706346,0.010115,0.017024,0.0379843,0.0463603,0.0351314,0.0171788,0.0417355,0.0493538,0.0398081,0.0248105,0.0262214,0.00615511,0.0324403,0.0202742,0.0362926,0.00972986,0.0222834,0.0519828,0.0483591,0,0,0,0
242,0.0155484,0.0575773,0.0541363,0,0.0136388,0.0517251,0.0228874,0,0.0426968,0.0660146,0.0334099,0.0164051,0.0230691,0.0453719,0.0294934,0.0232666,0.0512317,0.0551054,0.0265556,0.0543849,0.0599157,0.0264795,0.0334877,0.0265096,0.0299556,0.0139249,0.0126781,0.0206874,0,0.0213726,0.0504528,0.0412516,0.0182892,0,0.0316941,0.0709115,0.0114728,0.0170982,0.0369055,0.0456352,0.0369952,0.0164852,0.0407953,0.0485439,0.0385591,0.0246023,0.0257981,0,0.0320051,0.0224083,0.0350621,0.00973149,0.0234272,0.0523777,0.0488116,0,0,0,0
