Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LELB,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RELB,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x55,x56,x57,x59,x58
173,0.0150789,0.0563628,0.0278248,0,0.0147807,0.0440271,0.0230596,0,0.0431555,0.0643608,0.0443468,0.0264128,0.0203769,0.0511939,0.0331565,0.0484146,0.0783998,0.0689678,0.0340073,0.0635471,0.0652697,0.0365437,0.0460196,0.0490969,0.0346953,0.0148626,0.0125147,0.0331906,0,0.0234237,0.0646171,0.0433809,0.0178951,0,0.0297624,0.0696703,0.0113819,0.025178,0.0289755,0.0423646,0.0328335,0.0190153,0.0287534,0.0432239,0.0411865,0.0269891,0.0225117,0.0108732,0.0372832,0.00735398,0.0369942,0.0103505,0.0189484,0.0492781,0.0504484,0,0,0,0,0
174,0.0151122,0.0564174,0.0265847,0,0.0153865,0.0444694,0.0229776,0,0.0431304,0.0645585,0.0432543,0.0264052,0.0194483,0.0513638,0.0330115,0.0485375,0.0787792,0.0687658,0.0342696,0.0631399,0.0651464,0.0363105,0.0451923,0.0460229,0.0348393,0.0148425,0.0125081,0.0335744,0,0.0234258,0.0645684,0.043428,0.0179453,0,0.0297942,0.0699448,0.0114186,0.0256769,0.0290353,0.0423407,0.0326032,0.0190753,0.0285019,0.0430852,0.0412447,0.0271526,0.0224221,0.0107986,0.0373061,0.00740644,0.0370837,0.0103589,0.0188841,0.0493579,0.0504521,0,0,0,0,0
175,0.0152081,0.0564064,0.0254498,0,0.0163266,0.0449583,0.0229057,0,0.0430326,0.064705,0.0420918,0.0264563,0.0184015,0.0511844,0.0327947,0.0485746,0.0790369,0.0685015,0.0345241,0.0626275,0.0649267,0.0360292,0.0442347,0.0423623,0.0349892,0.0147543,0.0125216,0.0339587,0,0.0235359,0.0645275,0.0434905,0.0180126,0,0.0298785,0.0701823,0.0114147,0.0251787,0.0291615,0.0423529,0.0324474,0.019135,0.0283052,0.0428986,0.0411952,0.0273348,0.0223459,0.0107137,0.0374128,0.00741589,0.0371416,0.0103901,0.0188532,0.0494824,0.050397,0,0,0,0,0
176,0.0153392,0.0563289,0.0247006,0,0.017007,0.0455005,0.0228251,0,0.0429582,0.0648429,0.0408018,0.0264807,0.0172576,0.0508493,0.0325712,0.0484931,0.0790839,0.068185,0.0347618,0.0620619,0.0646597,0.0357474,0.0432846,0.037861,0.0351379,0.0146799,0.0125222,0.0343359,0,0.0236986,0.0643547,0.0435344,0.0180892,0,0.0300038,0.0704553,0.0114087,0.0246106,0.0293061,0.0424001,0.0323113,0.0192358,0.0280137,0.0426542,0.0411524,0.0275556,0.0223249,0.0107314,0.0375907,0.00748375,0.0372224,0.0104056,0.0188209,0.0495358,0.0503708,0,0,0,0,0
177,0.0155065,0.0562144,0.0247303,0,0.0176081,0.0460726,0.0227675,0,0.042896,0.06496,0.0394098,0.0264302,0.0160587,0.0505261,0.0323402,0.0483638,0.0788435,0.0678089,0.0350037,0.0615638,0.0644927,0.0354649,0.0423432,0.0327078,0.0352958,0.014665,0.012479,0.0346521,0,0.0237117,0.0640692,0.0435669,0.0180398,0,0.0299318,0.0707501,0.0114089,0.0242222,0.0295202,0.0424466,0.0321339,0.0194553,0.027635,0.0423463,0.0411219,0.0276149,0.0223334,0.0107312,0.0376032,0.00763918,0.0373176,0.0103642,0.0187413,0.0495493,0.0503092,0,0,0,0,0
178,0.015656,0.0561249,0.0257078,0,0.0182729,0.0466995,0.0227406,0,0.0428195,0.0649207,0.0378821,0.0263504,0.014932,0.0502042,0.0320627,0.0481717,0.0783676,0.0673736,0.0352836,0.0612217,0.064477,0.0352955,0.0414704,0.0272075,0.035496,0.0147064,0.0123789,0.0348963,0,0.0237982,0.0636229,0.0436483,0.0178365,0,0.0297479,0.0710895,0.0113514,0.0243934,0.0297709,0.0424482,0.0317723,0.0197879,0.0271469,0.0419977,0.0411147,0.0275896,0.0224462,0.0107709,0.0377602,0.007851,0.0374432,0.0102894,0.0186122,0.0495728,0.0502478,0,0,0,0,0
179,0.0158595,0.0560979,0.0276308,0,0.0190492,0.0473479,0.0226938,0,0.0427666,0.0645426,0.0363342,0.0262554,0.0139909,0.0498369,0.0317984,0.0478929,0.0776719,0.0669634,0.0356193,0.0610214,0.0645338,0.035312,0.0408255,0.0216189,0.0357551,0.0147664,0.0122953,0.0350135,0,0.0239023,0.0631306,0.0437461,0.0177359,0,0.0296032,0.0714664,0.0112309,0.0248028,0.0301675,0.0424002,0.0313699,0.0201445,0.0266654,0.0416338,0.0411307,0.0277271,0.0227513,0.0107661,0.0378396,0.0080674,0.0376214,0.0102497,0.0184166,0.049578,0.0501184,0,0,0,0,0
180,0.0161194,0.056126,0.0297262,0,0.0202195,0.0482798,0.0226619,0,0.0426649,0.0638522,0.0350644,0.026315,0.0131968,0.0495416,0.0314921,0.0474524,0.0764873,0.0665852,0.0360203,0.0609223,0.064738,0.0356076,0.0402312,0.0166817,0.0360553,0.0147804,0.0122237,0.035139,0,0.0240661,0.0624169,0.043802,0.0175655,0,0.0294946,0.0719948,0.0109464,0.0250463,0.0308211,0.0423913,0.0309171,0.0205862,0.0262077,0.0412412,0.0412234,0.0278025,0.0232668,0.0109419,0.0379297,0.00824927,0.0378776,0.0102666,0.0182805,0.0496184,0.0498741,0,0,0,0,0
181,0.0163671,0.0561963,0.0319831,0,0.0215852,0.0493373,0.0226593,0,0.0426053,0.0630707,0.0341719,0.0264635,0.0129934,0.049301,0.0312098,0.0469214,0.0749161,0.0662186,0.036366,0.0608562,0.0650173,0.0360377,0.0395895,0.0126542,0.0363068,0.0148132,0.0121723,0.0351356,0,0.0241837,0.0616123,0.0438669,0.0173484,0,0.0294154,0.0725889,0.0106356,0.0252222,0.0314592,0.042369,0.0304629,0.0210025,0.0258303,0.0409052,0.0413512,0.0277111,0.0239111,0.011181,0.0380096,0.00835251,0.0381638,0.0102014,0.0182086,0.0496983,0.0495821,0,0,0,0,0
182,0.0169099,0.0564089,0.0243988,0,0.0261831,0.0528584,0.0226752,0,0.0425731,0.0599258,0.0380219,0.0287808,0.0178519,0.0491345,0.0306889,0.0473476,0.0699399,0.0669306,0.0385651,0.0589143,0.0645471,0.0368401,0.0358059,0.0184469,0.0367916,0.0150933,0.0118579,0.0358169,0,0.0243066,0.0606027,0.0439729,0.0168691,0,0.0292478,0.0737148,0.0103961,0.0252386,0.0321401,0.0422829,0.0294481,0.0221216,0.0253117,0.0407369,0.0420438,0.0276074,0.0244207,0.0112886,0.0380814,0.00873322,0.0388448,0.0101302,0.0179069,0.0499566,0.0488956,0,0,0,0,0
183,0.0170901,0.0564364,0.0213835,0,0.028047,0.0542954,0.0226577,0,0.042714,0.0588784,0.0400475,0.0295134,0.0229937,0.0487411,0.0306198,0.046864,0.0670493,0.0669017,0.0385949,0.0576522,0.0636582,0.0368801,0.0341608,0.021248,0.0368848,0.0151348,0.0118681,0.0361429,0,0.0243743,0.06019,0.044009,0.0168625,0,0.0292045,0.0743515,0.0100992,0.0251463,0.0321104,0.0425529,0.0291888,0.0225912,0.0251399,0.0406703,0.042337,0.0275842,0.0245436,0.0110161,0.038118,0.00891183,0.0389777,0.0101731,0.01774,0.0499978,0.0488898,0,0,0,0,0
184,0.0172031,0.0564729,0.0212917,0,0.02858,0.0545274,0.0226585,0,0.0428116,0.0586647,0.040585,0.02939,0.0253317,0.0484003,0.0305329,0.0463108,0.0653632,0.0665074,0.0378653,0.0568308,0.062884,0.0366908,0.0331763,0.0211168,0.036963,0.015364,0.0117562,0.0361961,0,0.024545,0.0599575,0.0440259,0.0167928,0,0.0291846,0.0746147,0.00982805,0.0251113,0.0318214,0.0427988,0.0289959,0.0225494,0.0252042,0.0405289,0.0420917,0.0278164,0.0243148,0.0107326,0.0381839,0.00868726,0.0390895,0.0100939,0.0177596,0.0499971,0.0490399,0,0,0,0,0
185,0.01696,0.0567874,0.0233287,0,0.0284131,0.0550407,0.0217612,0,0.0438109,0.0583249,0.0426843,0.0293156,0.0233128,0.0479367,0.030671,0.0450741,0.064385,0.0661042,0.0367846,0.0567256,0.0627858,0.0363464,0.0330512,0.0198489,0.0368608,0.0148294,0.0112224,0.0329835,0,0.0240255,0.0600453,0.0434531,0.0171317,0,0.0291291,0.0751641,0.00936672,0.024695,0.0328418,0.0417563,0.0288804,0.0230914,0.0238101,0.0398483,0.0421461,0.0293551,0.0221397,0.0105076,0.0393796,0.00696622,0.0390115,0.00968608,0.017776,0.0504846,0.049116,0,0,0,0,0
186,0.0168647,0.0570316,0.0256299,0,0.0274214,0.055395,0.0205877,0,0.0450454,0.0581307,0.0442977,0.0291401,0.0206688,0.0473506,0.0306492,0.0431809,0.0632343,0.0656021,0.0358992,0.0578277,0.0639312,0.0367386,0.0338097,0.020669,0.0368964,0.013443,0.0117463,0.0329895,0,0.0243226,0.0605852,0.0432335,0.0171485,0,0.0293,0.075235,0.00961654,0.0250511,0.0326065,0.0410103,0.0287735,0.022867,0.0235624,0.0395993,0.041826,0.0293896,0.0221391,0.0106346,0.0392884,0.00691646,0.0390063,0.00936829,0.0176102,0.0508322,0.0491196,0,0,0,0,0
187,0.0167973,0.0573443,0.0277711,0,0.0269088,0.0555906,0.0202883,0,0.0455716,0.0579959,0.0455506,0.0290865,0.0193397,0.0469345,0.0305856,0.041891,0.0625554,0.0654334,0.0355803,0.0589107,0.0649814,0.0371791,0.0345125,0.0214433,0.0368444,0.0133156,0.0113103,0.0332777,0,0.0243436,0.0610535,0.0431223,0.0171166,0,0.0293275,0.075418,0.00970357,0.0253958,0.0328855,0.0404561,0.0286494,0.0228439,0.0231042,0.0392239,0.0416172,0.0294768,0.0222115,0.0107489,0.0392846,0.00701777,0.039142,0.00914708,0.0174158,0.0510914,0.0491466,0,0,0,0,0
188,0.0167319,0.0577237,0.0294796,0,0.0266355,0.0557162,0.0206744,0,0.0456216,0.0579284,0.0464901,0.0291143,0.0188855,0.0465938,0.0305338,0.041152,0.0622106,0.0654444,0.0356984,0.0597364,0.065769,0.0375298,0.035033,0.0221425,0.0367385,0.0141335,0.0101244,0.0337453,0,0.0242973,0.0615204,0.0430533,0.017042,0,0.0293897,0.0756178,0.00982306,0.0255686,0.0330817,0.0399179,0.0285038,0.0231423,0.0225621,0.0387811,0.0414455,0.0295856,0.0222963,0.0109012,0.0392425,0.0071665,0.0393319,0.00884191,0.0173712,0.0513516,0.0491415,0,0,0,0,0
189,0.0168479,0.0579069,0.0304674,0,0.0264542,0.0557677,0.0205332,0,0.0458871,0.057859,0.0468613,0.0291535,0.0188942,0.0463367,0.0303388,0.040803,0.0619902,0.0654664,0.0359999,0.0602298,0.0662736,0.0378175,0.0354237,0.0224733,0.0368186,0.0141438,0.0100058,0.0344413,0,0.0241389,0.061877,0.0430598,0.0168377,0,0.0293595,0.0758366,0.00976329,0.0254515,0.0333434,0.0394534,0.0284671,0.0238695,0.0220233,0.0383955,0.041475,0.0295431,0.0221666,0.0109678,0.0393918,0.00757849,0.0395287,0.00874782,0.0173074,0.0514672,0.0492045,0,0,0,0,0
190,0.0169869,0.0580075,0.0307659,0,0.0263073,0.0556335,0.0204409,0,0.0460174,0.0577694,0.0465513,0.0291888,0.0191768,0.0462002,0.0300946,0.0409524,0.0619253,0.065455,0.0363547,0.060274,0.06633,0.0379307,0.0354687,0.0221865,0.0369597,0.0141911,0.00997184,0.0352417,0,0.0237796,0.0620875,0.0430569,0.0166291,0,0.0293614,0.0760456,0.00971207,0.0253723,0.0334639,0.0391161,0.0284051,0.0242464,0.021664,0.0381629,0.0414924,0.0294602,0.021982,0.0110451,0.0394915,0.00815784,0.039732,0.00876239,0.0172257,0.0515629,0.0492895,0,0,0,0,0
191,0.0171053,0.0580432,0.0302903,0,0.0263114,0.0554175,0.0204876,0,0.0459638,0.0577783,0.0456281,0.029192,0.019721,0.0461519,0.0298419,0.0413762,0.0619068,0.065375,0.0365835,0.0599624,0.0660056,0.0379031,0.0352512,0.02126,0.0371372,0.0143292,0.0100673,0.0359276,0,0.0232157,0.062138,0.0431192,0.0164295,0,0.0293535,0.0762762,0.00982491,0.0252156,0.0334919,0.0389949,0.0282489,0.0243541,0.0214601,0.03801,0.0415386,0.0293945,0.0218102,0.0110239,0.0395433,0.00893344,0.0399424,0.00888623,0.0171836,0.0515956,0.0494007,0,0,0,0,0
192,0.0171961,0.0579962,0.0291618,0,0.0265432,0.0551907,0.0206229,0,0.045727,0.0579549,0.0442989,0.0292403,0.0206579,0.0462623,0.0296385,0.042056,0.0620022,0.0652491,0.0366603,0.0593317,0.0653596,0.0377115,0.0348197,0.0198629,0.0373051,0.0144682,0.0103487,0.0364971,0,0.0225282,0.0620808,0.0432162,0.0160158,0,0.0292383,0.0764986,0.0100611,0.024955,0.0334789,0.0390618,0.0281248,0.0244358,0.0213532,0.0379507,0.0416065,0.0293858,0.0216193,0.0110359,0.0395163,0.00972035,0.0401634,0.00904126,0.017196,0.0515383,0.0495319,0,0,0,0,0
193,0.0173119,0.0578708,0.0274571,0,0.0269718,0.0550123,0.0208015,0,0.0453377,0.0581735,0.0424741,0.0293804,0.022138,0.0468027,0.0295186,0.0430228,0.0622771,0.0652266,0.0366983,0.0584102,0.064393,0.0373414,0.0341706,0.0182418,0.0374693,0.0146043,0.0107493,0.0369883,0,0.0217003,0.0619749,0.0433061,0.0156384,0,0.029118,0.0766592,0.0104153,0.0246957,0.0333659,0.0392533,0.0279829,0.0244883,0.0213909,0.0379245,0.0416075,0.0292917,0.02143,0.0110534,0.0393235,0.0105022,0.0403834,0.00925158,0.0172064,0.0513978,0.0496547,0,0,0,0,0
194,0.0171962,0.0579506,0.0252636,0,0.0279864,0.0546166,0.0225359,0,0.0438122,0.0580497,0.0399973,0.0294454,0.0241655,0.0476302,0.0295751,0.0443573,0.0629875,0.0653469,0.0365014,0.0573965,0.0632755,0.0370158,0.0335685,0.0160153,0.0374438,0.0169366,0.00969,0.0382715,0,0.0203425,0.0607732,0.0436238,0.0173023,0,0.0282243,0.0769785,0.0109774,0.0243583,0.0346388,0.0398723,0.0282871,0.0244383,0.0215058,0.0374367,0.0417134,0.0296549,0.0210021,0.0110382,0.039815,0.0118378,0.0408734,0.0109818,0.0150617,0.0512331,0.0496683,0,0,0,0,0
195,0.0176774,0.0575452,0.0248284,0,0.0272582,0.0544705,0.0228836,0,0.0431717,0.0585638,0.0404621,0.0297385,0.0280201,0.0478989,0.0295744,0.0453482,0.0628251,0.0654659,0.0368918,0.055937,0.0625056,0.0358627,0.0308096,0.0187765,0.0377103,0.0166234,0.0107923,0.0430602,0,0.0212108,0.0615029,0.043915,0.0158108,0,0.0285275,0.0762266,0.0110529,0.0246579,0.0315492,0.0406498,0.0279662,0.0231087,0.0235311,0.0383914,0.0410408,0.0270003,0.0239292,0.0112334,0.0371624,0.0162241,0.0409472,0.0112879,0.015615,0.0507686,0.0498795,0,0,0,0,0
196,0.0177159,0.0575104,0.0213513,0,0.0294718,0.0546964,0.022581,0,0.0431976,0.0582403,0.0369259,0.0303349,0.0276001,0.0479753,0.0296322,0.0455367,0.0629325,0.0655565,0.0367718,0.0565796,0.0619813,0.0367967,0.0331947,0.0156943,0.0376595,0.0160066,0.0113122,0.0434991,0,0.0204976,0.0613718,0.0438343,0.0151899,0,0.0286558,0.0763407,0.0116034,0.0245115,0.0312316,0.040533,0.0277411,0.0231068,0.023542,0.0383643,0.0409393,0.0266309,0.0240124,0.0113746,0.0367049,0.0167895,0.0410407,0.0109662,0.016012,0.0507974,0.0498917,0,0,0,0,0
197,0.017758,0.0575306,0.0211524,0,0.0291985,0.0547398,0.0223036,0,0.0431735,0.0577559,0.0354651,0.0309134,0.0263944,0.047999,0.0296966,0.0456472,0.0632686,0.0655718,0.0365138,0.0567939,0.0619912,0.0368011,0.0337092,0.0149985,0.0376285,0.0155914,0.0117035,0.0439349,0,0.0196817,0.0610844,0.0437561,0.014826,0,0.0288119,0.0763686,0.0121834,0.0243983,0.0310767,0.0404575,0.0274404,0.0229149,0.0235869,0.0383037,0.0407414,0.0262155,0.0240919,0.011607,0.03633,0.0174262,0.0411625,0.0106595,0.0163059,0.0508508,0.0499039,0,0,0,0,0
198,0.0177969,0.0576168,0.02048,0,0.0282767,0.0547155,0.0221253,0,0.0430863,0.0573024,0.0338174,0.0314248,0.0250256,0.0479995,0.0298174,0.0454765,0.0635252,0.0654176,0.035931,0.0570417,0.0622971,0.0366909,0.0338213,0.0151003,0.0376082,0.0153128,0.0119477,0.0442499,0,0.0188531,0.0608147,0.0436334,0.0143566,0,0.0289043,0.076278,0.0128385,0.0244113,0.0308881,0.0402624,0.0271047,0.0226815,0.0236393,0.0383116,0.0404743,0.0257506,0.0242806,0.0118071,0.0359137,0.0180221,0.041306,0.0104785,0.0164292,0.0509508,0.0499788,0,0,0,0,0
199,0.0178125,0.0576937,0.0192343,0,0.0274637,0.0547954,0.0221084,0,0.0429182,0.0569306,0.0324799,0.0318492,0.0237755,0.0479786,0.0299416,0.0448525,0.0635167,0.065066,0.0350712,0.0570973,0.0626561,0.0364219,0.0332873,0.0158771,0.0375926,0.0150623,0.0121139,0.0445093,0,0.017981,0.060507,0.0434834,0.0139277,0,0.028963,0.0761625,0.0135949,0.0244486,0.0306536,0.0399572,0.0267689,0.0224515,0.0237401,0.0383867,0.0401508,0.0252533,0.0243953,0.011973,0.0353054,0.0186578,0.0414479,0.0104513,0.0163292,0.0510333,0.0501622,0,0,0,0,0
200,0.0177675,0.0577349,0.0185296,0,0.0271765,0.0548499,0.022086,0,0.042748,0.0565488,0.0314057,0.032063,0.0224556,0.0480582,0.0300588,0.0439213,0.0634712,0.0646058,0.0340775,0.0569957,0.0628282,0.0360733,0.0325775,0.0159523,0.0376022,0.0149904,0.0121524,0.0447773,0,0.0170972,0.0600067,0.0433407,0.0136268,0,0.0288419,0.0760406,0.0145099,0.0245465,0.0304954,0.0395477,0.0264672,0.0220924,0.0239509,0.038466,0.0397041,0.0247369,0.0244763,0.0121579,0.0346462,0.0193554,0.0416132,0.0103816,0.0161736,0.0510783,0.0504253,0,0,0,0,0
201,0.0175797,0.0578008,0.0206731,0,0.0264163,0.054234,0.0222514,0,0.0424415,0.0563857,0.0293292,0.0316781,0.0202701,0.0482053,0.0301917,0.0429659,0.0640438,0.0639927,0.0330503,0.0572301,0.0630815,0.0357427,0.0326707,0.0137196,0.0375971,0.0153614,0.0117067,0.0449556,0,0.016126,0.0592298,0.0432288,0.0135455,0,0.0286606,0.0757638,0.0156061,0.0245565,0.0305457,0.0390587,0.0262561,0.0213282,0.0244458,0.0384235,0.038867,0.0242086,0.0244522,0.012338,0.033948,0.0198135,0.0418199,0.0102879,0.0161136,0.0510595,0.0507751,0,0,0,0,0
202,0.0171718,0.0576486,0.0317143,0,0.0229869,0.0519632,0.022236,0,0.0424408,0.0575993,0.0233205,0.029146,0.0172175,0.0478785,0.0305134,0.0411132,0.0676021,0.0632431,0.0308521,0.0582166,0.0636359,0.0345858,0.035611,0.0081676,0.0372638,0.0151116,0.0119142,0.0444838,0,0.0152916,0.0585853,0.0430996,0.0130818,0,0.0287714,0.0751133,0.0165688,0.0238036,0.0303078,0.0387914,0.0267839,0.0201273,0.0251184,0.0384757,0.0377819,0.0237183,0.0242658,0.0125046,0.0331924,0.0201542,0.0414578,0.0100896,0.0166877,0.0508247,0.0515959,0,0,0,0,0
203,0.0170952,0.0575805,0.0316429,0,0.0221895,0.0514456,0.0223016,0,0.0423881,0.0580717,0.0230474,0.0285931,0.0171538,0.048083,0.0307239,0.0407203,0.0677317,0.062732,0.0300629,0.0583569,0.0636395,0.0342397,0.0363261,0.00892158,0.0370591,0.014991,0.0119444,0.0444982,0,0.0144837,0.0578923,0.0429917,0.0126627,0,0.0289307,0.0748066,0.0175474,0.0235537,0.0299173,0.0387309,0.026933,0.0193706,0.0256296,0.0388317,0.0372084,0.0231499,0.0239938,0.0126908,0.0323538,0.0212098,0.0413912,0.0102067,0.0167859,0.0507289,0.052098,0,0,0,0,0
204,0.0170014,0.057481,0.0319992,0,0.0213257,0.0509011,0.0223162,0,0.0423912,0.0585219,0.0232035,0.0281473,0.0173512,0.0482989,0.0309622,0.0404727,0.0676675,0.0621855,0.0291977,0.0583735,0.0634729,0.0337475,0.0369418,0.0100279,0.036797,0.0148514,0.0120521,0.0446608,0,0.0135806,0.0568703,0.0429595,0.0125239,0,0.0291173,0.0745245,0.0187243,0.0238234,0.0295673,0.0388611,0.0271322,0.0185325,0.0262369,0.0392971,0.0366538,0.022631,0.0235559,0.012912,0.0315012,0.0226415,0.0413049,0.0102026,0.0169068,0.0505928,0.0525867,0,0,0,0,0
205,0.0167033,0.0574441,0.0326901,0,0.0204922,0.0501915,0.0225273,0,0.042275,0.0589106,0.0233282,0.0278398,0.0182723,0.0484119,0.0313047,0.0402004,0.0675418,0.0617103,0.0283331,0.0580568,0.0630025,0.032986,0.0372277,0.0112776,0.0364649,0.0150558,0.0117628,0.044685,0,0.0125897,0.0556838,0.0429879,0.0129914,0,0.0289615,0.0742226,0.0201633,0.023846,0.0293681,0.0391862,0.0275994,0.0175505,0.0270872,0.0398827,0.0359829,0.0221931,0.0228312,0.0130292,0.030579,0.0244806,0.0411309,0.0103919,0.0163904,0.050398,0.0529982,0,0,0,0,0
206,0.0164638,0.0573152,0.0322878,0,0.0202368,0.0497388,0.0225103,0,0.0424347,0.0589686,0.0232496,0.0279512,0.0188923,0.0485832,0.0315842,0.0397724,0.0670971,0.0613848,0.0278434,0.0574577,0.0623823,0.0322298,0.0369318,0.0115822,0.0361151,0.0149498,0.0118763,0.044863,0,0.0117944,0.0544921,0.042915,0.0128831,0,0.0291764,0.0739108,0.0214986,0.0235687,0.0290131,0.0395842,0.0279973,0.0166983,0.028002,0.0407856,0.0355789,0.021795,0.0220616,0.0131355,0.0294492,0.026726,0.040849,0.0102458,0.0168685,0.0500438,0.0532394,0,0,0,0,0
207,0.0162248,0.0572916,0.0313412,0,0.0201564,0.0491358,0.0229385,0,0.0424198,0.0588866,0.0227945,0.0283161,0.0190636,0.0489474,0.0319955,0.0393265,0.0666732,0.0612366,0.0273785,0.056778,0.0618676,0.0316069,0.0363521,0.0113804,0.0356464,0.0149697,0.0116928,0.0456939,0,0.0123101,0.0532308,0.0428878,0.0135982,0,0.0290644,0.0738234,0.0224792,0.022951,0.0285302,0.0400889,0.0287286,0.0161818,0.0285311,0.0416877,0.0353008,0.0209979,0.0221404,0.0132464,0.0272963,0.0285038,0.0404608,0.0103176,0.0166886,0.0496976,0.0532311,0,0,0,0,0
208,0.0161252,0.0571587,0.0303784,0,0.0202563,0.048547,0.023099,0,0.0425432,0.0587203,0.0219389,0.0289296,0.018893,0.0495067,0.0324589,0.0388667,0.0662288,0.061276,0.0268221,0.0563163,0.0615664,0.0312871,0.0357772,0.0112049,0.0351078,0.0147867,0.0119526,0.0458239,0,0.0126051,0.0521785,0.0429584,0.0137263,0,0.0293522,0.0735973,0.0234646,0.0224074,0.02808,0.0405341,0.0293925,0.0159232,0.0291594,0.0427759,0.0353507,0.0202242,0.0221103,0.0134803,0.0256767,0.0306035,0.0399411,0.010269,0.0172583,0.049267,0.0531318,0,0,0,0,0
209,0.0160562,0.0569788,0.0297436,0,0.0205028,0.0480425,0.0232964,0,0.0427154,0.0583203,0.0207657,0.0298181,0.0186253,0.0502677,0.0330264,0.0384697,0.0658253,0.0614338,0.0263253,0.0561392,0.0615074,0.031287,0.0353507,0.0113947,0.0345256,0.0145863,0.0123177,0.0454618,0,0.0136186,0.0513236,0.0430501,0.0140347,0,0.0296764,0.0734521,0.0243454,0.0218311,0.0276319,0.0409992,0.0300623,0.0159067,0.0296234,0.0439267,0.0355262,0.019076,0.0226392,0.0135169,0.0239605,0.03184,0.0393548,0.010234,0.0178862,0.0488641,0.0529724,0,0,0,0,0
210,0.0159911,0.0567698,0.0295211,0,0.0208131,0.0477648,0.0235735,0,0.0429275,0.057704,0.0193726,0.0308821,0.0184664,0.0512323,0.0337847,0.0382362,0.0654359,0.0615364,0.025957,0.0562237,0.0616747,0.0315045,0.0350664,0.0115948,0.0339206,0.0143935,0.0127495,0.0433444,0,0.0139008,0.0507209,0.0429671,0.0144335,0,0.0299486,0.0732386,0.0249619,0.0214194,0.027094,0.0414348,0.0306565,0.0159538,0.0303766,0.0451861,0.0358128,0.0180418,0.0231688,0.0135021,0.0229602,0.0324095,0.0387515,0.010214,0.0185155,0.0485716,0.0528639,0,0,0,0,0
211,0.015959,0.056533,0.0294013,0,0.021069,0.0479179,0.0239044,0,0.0431331,0.0570688,0.0182205,0.0319413,0.0185248,0.0522506,0.0347003,0.0379288,0.0650908,0.0614802,0.0256897,0.0564285,0.0618952,0.0317842,0.0348864,0.0115935,0.0333496,0.0142392,0.013195,0.0404059,0,0.0144287,0.0502908,0.0428645,0.0147037,0,0.0300745,0.0729742,0.0255988,0.0210909,0.0263571,0.0418922,0.031068,0.0163466,0.0311781,0.0465847,0.0364135,0.0171537,0.0236415,0.0133899,0.0222797,0.0327501,0.0382027,0.0101623,0.0190381,0.0483428,0.0528761,0,0,0,0,0
212,0.0159515,0.056305,0.0293591,0,0.0212974,0.0484516,0.0242548,0,0.0433517,0.0566253,0.0175222,0.0328066,0.0187711,0.053071,0.0357164,0.0374701,0.0647546,0.0612434,0.0254543,0.0566211,0.0621077,0.0320456,0.0348463,0.0115704,0.0328565,0.0141421,0.0136488,0.037021,0,0.0152859,0.0499034,0.0427504,0.014882,0,0.0300173,0.0724983,0.0265223,0.0206113,0.0255773,0.0424015,0.0311973,0.0170871,0.0319746,0.0480027,0.0372829,0.0165155,0.0238764,0.0131781,0.0218951,0.0330248,0.0378034,0.0101262,0.0194105,0.0481666,0.0530408,0,0,0,0,0
213,0.0159858,0.0560619,0.0296322,0,0.0215154,0.0490799,0.0245702,0,0.0435314,0.0563377,0.0173074,0.0332674,0.0190768,0.0535089,0.036715,0.0369431,0.0644701,0.0609339,0.0252014,0.0567413,0.0622482,0.0321929,0.0349177,0.011703,0.0324894,0.0140886,0.0140542,0.033369,0,0.0163045,0.0493991,0.0426154,0.0150617,0,0.0299573,0.0720914,0.0275682,0.0201127,0.0249639,0.0430069,0.0311946,0.0177518,0.0328986,0.0493054,0.0380767,0.0161043,0.0240666,0.0128835,0.0217827,0.0332462,0.0375901,0.0101539,0.0196338,0.0479767,0.0533718,0,0,0,0,0
214,0.0160524,0.055808,0.0301838,0,0.0216446,0.049863,0.0248727,0,0.0436823,0.0560243,0.0173423,0.0334322,0.0192777,0.053559,0.0377949,0.0364459,0.0641167,0.0605853,0.0250588,0.0567355,0.0622797,0.0321656,0.0349127,0.0118317,0.0321807,0.0140511,0.0144315,0.0260604,0,0.0139557,0.0485564,0.0424347,0.0152293,0,0.029925,0.0712482,0.0249167,0.0192951,0.0250605,0.0436951,0.0311359,0.0177307,0.0351909,0.0508396,0.0386165,0.0165038,0.0221592,0.0120501,0.0237198,0.0394017,0.0374592,0.0101707,0.0197296,0.047643,0.0539387,0,0,0,0,0
