Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LELB,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RELB,RFIN,RFRM,RGTR,RHEE,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x55,x56,x57,x58,RILC
All Timesteps RMSE,0.0251503,0.0715832,0.0347815,0,0.0206765,0.0580453,0.0238013,0,0.040105,0.0552837,0.0330231,0.0318927,0.0204907,0.0545582,0.0375658,0.0348063,0.060052,0.0618758,0.0298008,0.058382,0.0636388,0.0352709,0.0358758,0.0304834,0.0442099,0.0155441,0.0109829,0.0284544,0,0.024575,0.0431896,0.0213195,0.0251412,0,0.0336757,0.0796709,0.0218377,0.0305233,0.0547716,0.0399943,0.0260242,0.0354609,0.0503719,0.0458488,0.0244033,0.0263154,0.0125374,0.0325083,0.0357743,0.0288437,0.0101401,0.0251239,0.0612812,0.0552788,0,0,0,0,0.0201948
0,0.0243175,0.06972,0.0301306,0,0.0134229,0.049454,0.023503,0,0.0413861,0.0556025,0.0370929,0.0168759,0.0199849,0.0510161,0.0368358,0.032316,0.0600411,0.0635383,0.0290652,0.0542087,0.058636,0.0280365,0.0343463,0.0365105,0.0435724,0.0173545,0.00985981,0.0172099,0,0.023704,0.0436882,0.0230444,0.0285907,0,0.0350029,0.0726881,0.0130937,0.0310051,0.0589361,0.0462955,0.0230914,0.0382001,0.049201,0.0444188,0.0237168,0.026211,0.010109,0.033329,0.0212633,0.0259712,0.0109865,0.0295076,0.0600785,0.055112,0,0,0,0,0
1,0.0246069,0.0701526,0.0293399,0,0.013554,0.049312,0.0232742,0,0.0414175,0.0550794,0.039346,0.0176046,0.0200966,0.0519009,0.0376806,0.0325074,0.0607686,0.0643088,0.0295818,0.0548054,0.0589412,0.0282516,0.0354397,0.0417517,0.0434981,0.0169633,0.0101462,0.0183087,0,0.0245595,0.0425991,0.0224565,0.027648,0,0.0345487,0.074008,0.0120879,0.032114,0.0571668,0.0451037,0.0223566,0.036851,0.0475928,0.0435868,0.0249142,0.0265114,0.0105242,0.0342343,0.0198606,0.0267569,0.0108629,0.0286005,0.0600902,0.0557968,0,0,0,0,0.0231928
2,0.0246724,0.0703449,0.0286191,0,0.013372,0.0489401,0.0233119,0,0.0414403,0.0551109,0.0411309,0.0182003,0.0205685,0.0516809,0.0376288,0.0323631,0.0611887,0.064641,0.0296456,0.0556395,0.0594578,0.0287231,0.0366998,0.0459376,0.0435645,0.0168814,0.0102245,0.0189326,0,0.0246363,0.0428606,0.0223795,0.0272112,0,0.0345423,0.0739517,0.0116275,0.0319136,0.0567983,0.0447836,0.0223437,0.0363216,0.0475486,0.0436004,0.0249264,0.0265739,0.0106848,0.0343013,0.0191115,0.0270663,0.0107994,0.0282718,0.060254,0.0557615,0,0,0,0,0.0230098
3,0.0247155,0.0704493,0.0287067,0,0.0135501,0.0487408,0.0232962,0,0.0414836,0.0552851,0.0426176,0.0189253,0.02096,0.0515718,0.0375126,0.033782,0.0615885,0.0649655,0.0298175,0.0564342,0.0599555,0.029166,0.038006,0.0489643,0.0436221,0.0168743,0.0102097,0.0195881,0,0.0247733,0.043384,0.0223022,0.0269046,0,0.0344973,0.0738914,0.0111704,0.0316025,0.0565369,0.0444011,0.0223521,0.0356736,0.0475061,0.0436768,0.0249665,0.0267365,0.010941,0.0344791,0.0182339,0.0273328,0.0109414,0.0279031,0.0603416,0.0556936,0,0,0,0,0.0230648
4,0.0247424,0.0705175,0.0293577,0,0.0139753,0.0483778,0.0233165,0,0.0415296,0.0555391,0.0435202,0.0194741,0.0212483,0.0516232,0.0373979,0.0348268,0.062073,0.0651955,0.02991,0.0571757,0.06043,0.0295674,0.0390934,0.0510862,0.0436714,0.0168622,0.0103058,0.020317,0,0.0248658,0.0437411,0.0221937,0.0266842,0,0.0344953,0.0737773,0.0108044,0.0314069,0.0562686,0.0441392,0.0223804,0.0350439,0.0474787,0.04376,0.02499,0.0269106,0.0112344,0.0347299,0.0172759,0.0274948,0.0111274,0.0276391,0.0604629,0.0556431,0,0,0,0,0.0231711
5,0.0247634,0.0705648,0.0297311,0,0.0142663,0.0480336,0.0233757,0,0.0414363,0.0557719,0.0440562,0.0199669,0.0214119,0.0518031,0.0372411,0.0350336,0.0624624,0.0653346,0.0300387,0.0575385,0.0607614,0.0298872,0.0398719,0.05285,0.0436407,0.0167097,0.0104568,0.021063,0,0.0248992,0.0438191,0.0220663,0.0266912,0,0.034533,0.073595,0.0105493,0.031219,0.0560523,0.04403,0.0225035,0.0346949,0.0474143,0.0439076,0.0250322,0.0270571,0.0114545,0.035028,0.0164523,0.0275333,0.0109977,0.0275447,0.0606743,0.0555784,0,0,0,0,0.0229211
6,0.0248216,0.0705708,0.0298229,0,0.01433,0.0478259,0.0233503,0,0.0412896,0.0559225,0.0445646,0.0205155,0.0214801,0.0521561,0.0371094,0.0352858,0.0628121,0.0654245,0.0301056,0.0577367,0.0609012,0.0300509,0.0404322,0.0541406,0.0435678,0.0164721,0.0106552,0.0218587,0,0.0249432,0.0438648,0.0219417,0.026784,0,0.0345793,0.0732929,0.010344,0.0309536,0.0559038,0.0439517,0.0227215,0.0340369,0.0473094,0.0441418,0.0251169,0.0271328,0.0115854,0.0352192,0.015379,0.0274615,0.010872,0.0275237,0.0608633,0.0555143,0,0,0,0,0.0227534
7,0.0248714,0.0706135,0.0299567,0,0.0145351,0.0477376,0.0233322,0,0.0412783,0.0560088,0.045094,0.0211745,0.0214959,0.0526273,0.0369772,0.0358771,0.0632438,0.0655434,0.0300152,0.058039,0.0610059,0.0301489,0.0408596,0.0552777,0.0435421,0.0164627,0.0104906,0.0227795,0,0.0250479,0.0441963,0.0218344,0.0270085,0,0.0346835,0.0730114,0.0102181,0.0307351,0.0558136,0.0440317,0.0230046,0.0333328,0.0472274,0.0444211,0.0251916,0.0271482,0.0117004,0.0353665,0.0141302,0.0272905,0.0108079,0.0275259,0.0609874,0.0553948,0,0,0,0,0.022729
8,0.0249241,0.0706666,0.030349,0,0.0148136,0.0476443,0.023357,0,0.0412211,0.0559137,0.0459243,0.0219152,0.0213892,0.0531768,0.0367953,0.0365011,0.0636786,0.0655978,0.0298728,0.0583241,0.0611018,0.0302932,0.0413006,0.0567756,0.0435317,0.0164045,0.0104114,0.0237127,0,0.0252375,0.0449683,0.0217333,0.0273315,0,0.0347788,0.0730489,0.0100598,0.0306468,0.0556809,0.0441137,0.0232453,0.0330681,0.047175,0.044667,0.0252679,0.027071,0.0117856,0.0355055,0.0129843,0.0270488,0.0107966,0.0275472,0.0611485,0.0552145,0,0,0,0,0.0227872
9,0.0249929,0.0707059,0.0309607,0,0.0150857,0.0474305,0.0233969,0,0.0410854,0.0558124,0.0468899,0.0225698,0.0212403,0.0539163,0.0366359,0.0370458,0.0641082,0.0656262,0.0297851,0.0586498,0.0612948,0.0305831,0.0418111,0.0583087,0.0435298,0.0162965,0.0104012,0.0246465,0,0.0252237,0.045393,0.021618,0.0276021,0,0.0347901,0.073481,0.00983567,0.0305891,0.0555475,0.0441577,0.023401,0.0329414,0.0471789,0.0449013,0.0253256,0.0269938,0.0118381,0.0356026,0.0119277,0.0268395,0.0108281,0.0275291,0.0613893,0.0550669,0,0,0,0,0.0228138
10,0.0251028,0.0706747,0.0314983,0,0.0153252,0.0471902,0.0233971,0,0.0409642,0.0557717,0.0478005,0.023191,0.0210943,0.0547155,0.036486,0.0376084,0.0646782,0.0657149,0.0298423,0.0592344,0.0617115,0.0311669,0.0424513,0.0601187,0.0435675,0.0162719,0.0103782,0.0254762,0,0.0253991,0.0458076,0.0214861,0.0278424,0,0.0348424,0.0736851,0.00968278,0.0305395,0.05542,0.0442298,0.0237322,0.0326703,0.0471766,0.0451671,0.0253618,0.0269837,0.0119863,0.0356305,0.0110815,0.0266498,0.0109039,0.0274453,0.0617395,0.0549454,0,0,0,0,0.0228504
11,0.0252246,0.0706044,0.0321566,0,0.0155918,0.0471526,0.0234445,0,0.0408394,0.055758,0.0489389,0.0244115,0.0210164,0.0553569,0.0363854,0.0383314,0.0655568,0.0659241,0.029998,0.0599694,0.0622589,0.0319534,0.0431881,0.0620441,0.0435828,0.0161779,0.0103204,0.0260727,0,0.0255039,0.0464177,0.0213347,0.0281005,0,0.0348636,0.0736339,0.00999942,0.0301974,0.0551456,0.0442785,0.023964,0.0322348,0.0471303,0.0454717,0.0254937,0.0268858,0.0120434,0.0358141,0.0104517,0.0264591,0.0109416,0.0273204,0.062179,0.054789,0,0,0,0,0.0227303
12,0.0253643,0.0705737,0.0329432,0,0.0157704,0.047314,0.0234945,0,0.0407169,0.0557984,0.050255,0.0256276,0.0211232,0.0558942,0.0362894,0.0391854,0.0666425,0.0660985,0.0301504,0.0607859,0.0629272,0.0327128,0.0439847,0.0641226,0.0436435,0.0161325,0.0102804,0.0265585,0,0.0255315,0.0471953,0.0211592,0.0283285,0,0.0348116,0.073722,0.010491,0.0299606,0.0548638,0.0443428,0.0239638,0.0318429,0.0471186,0.0458482,0.0256278,0.0266693,0.012057,0.0360748,0.00992626,0.0263029,0.0110372,0.0270809,0.0621067,0.0546182,0,0,0,0,0.0226083
13,0.0255156,0.0706579,0.0338503,0,0.0158971,0.0471766,0.0236236,0,0.0406344,0.0559337,0.0516315,0.0266512,0.0213489,0.0563921,0.0360313,0.0401548,0.0675404,0.0663176,0.0303664,0.0616819,0.0637944,0.0334814,0.0447611,0.0665717,0.0437197,0.0160754,0.0102621,0.0270661,0,0.0255552,0.048174,0.0209655,0.028441,0,0.0346801,0.0738792,0.0108005,0.0299133,0.0545325,0.044344,0.024188,0.0316592,0.0471585,0.0461408,0.0256855,0.0265402,0.0120767,0.0362437,0.00945932,0.0262616,0.0110167,0.0267849,0.0621569,0.0544233,0,0,0,0,0.0223232
14,0.0256697,0.0707848,0.0348392,0,0.016005,0.0470801,0.0237362,0,0.0405836,0.0560815,0.0529099,0.0276227,0.0215897,0.0568295,0.0357027,0.0409676,0.0684734,0.0665122,0.0306049,0.0625847,0.0646554,0.0342352,0.0454079,0.069073,0.0438233,0.0160423,0.0102663,0.0275432,0,0.0257014,0.0492406,0.020787,0.0284875,0,0.0345406,0.074078,0.0109591,0.0295933,0.0542015,0.0442892,0.0244072,0.0313113,0.0471937,0.046388,0.0257591,0.0264817,0.0122021,0.0363491,0.00914193,0.0262725,0.0109126,0.0264727,0.0624229,0.0542894,0,0,0,0,0.0219611
15,0.0256649,0.0706445,0.0356829,0,0.0161295,0.0472113,0.0238523,0,0.0405298,0.0562329,0.0538754,0.0285307,0.021688,0.0571039,0.03578,0.0417298,0.0693901,0.0667103,0.0309153,0.0633884,0.0654494,0.0349571,0.0459829,0.0710306,0.0439153,0.0160671,0.0102401,0.0267356,0,0.026247,0.050476,0.0208292,0.0285701,0,0.0344515,0.0744316,0.0118979,0.028401,0.0538761,0.0440993,0.0248609,0.0304538,0.0471962,0.046665,0.0261566,0.026057,0.0125017,0.0365824,0.0102484,0.0261506,0.0108406,0.0262749,0.0624799,0.0540674,0,0,0,0,0.0216524
16,0.026418,0.0706425,0.0304543,0,0.0225017,0.0467276,0.0236926,0,0.0406528,0.0557985,0.0576456,0.029993,0.0234566,0.0582796,0.0363348,0.0435121,0.0725296,0.0686588,0.0319947,0.0633083,0.0638342,0.0352895,0.0484386,0.0624302,0.0444723,0.0155621,0.0101081,0.0269552,0,0.0258199,0.051803,0.0200605,0.0289144,0,0.0336107,0.0744899,0.0110922,0.0298635,0.0527867,0.0436353,0.0244255,0.0297722,0.0467402,0.0466853,0.0264502,0.0254725,0.0118575,0.0368595,0.00988448,0.0262765,0.0112233,0.026015,0.0619416,0.0546576,0,0,0,0,0.0202088
17,0.025852,0.0711155,0.036832,0,0.0163512,0.0473132,0.0240466,0,0.0402767,0.0563869,0.0549488,0.0300937,0.0216771,0.0576959,0.0352216,0.0431407,0.0711133,0.0669313,0.0313627,0.0648309,0.0671915,0.036448,0.0470345,0.0740135,0.0440804,0.0159475,0.0102556,0.0292804,0,0.0260771,0.0523453,0.0205774,0.0283402,0,0.034334,0.0746132,0.0115026,0.0291284,0.0533871,0.0438131,0.0248113,0.0300117,0.0471065,0.047081,0.0260513,0.0261403,0.0123556,0.036557,0.00762493,0.0264256,0.0108501,0.0257822,0.0621838,0.053838,0,0,0,0,0.0215447
18,0.0265678,0.0710944,0.0302753,0,0.022661,0.047323,0.0236568,0,0.0405002,0.0557638,0.0574766,0.0315829,0.0234005,0.0586202,0.0358006,0.0449761,0.0745334,0.0691284,0.0325519,0.0644693,0.0654041,0.0366894,0.0490636,0.063595,0.0446299,0.0154993,0.0102701,0.0278482,0,0.0258916,0.0534745,0.0198617,0.0287369,0,0.0335243,0.074933,0.0115594,0.0298072,0.0522038,0.0433945,0.0250037,0.0285404,0.0466771,0.0473158,0.0267213,0.0250284,0.0119887,0.0370942,0.00891471,0.0265972,0.0113002,0.0254371,0.0619231,0.0543492,0,0,0,0,0.0200063
19,0.0264482,0.0709505,0.0299876,0,0.0225172,0.0475801,0.0238291,0,0.0403802,0.0558888,0.0567737,0.0322404,0.0231926,0.0588009,0.0360969,0.0456334,0.0754565,0.0692398,0.0326752,0.0648943,0.0659324,0.0372846,0.0489071,0.06339,0.0446568,0.0154424,0.0104444,0.0283874,0,0.0258738,0.0539028,0.020039,0.0287226,0,0.0335122,0.0750934,0.0116897,0.0298962,0.0520074,0.0430952,0.0253066,0.0278921,0.0465795,0.047559,0.0269437,0.0249161,0.0120452,0.0372941,0.00839771,0.0266083,0.0112799,0.0252468,0.0617371,0.0540799,0,0,0,0,0.0198992
20,0.0320003,0.0760783,0.0355208,0,0.0165081,0.0481784,0.0295842,0,0.0366054,0.0571925,0.0527685,0.0327125,0.0210118,0.0581755,0,0.044656,0.073243,0.0670865,0.0320235,0.0661352,0.0688637,0.0383505,0.0468372,0.0722761,0.0460596,0.01496,0.00960998,0.0312145,0,0.0268571,0.0544541,0.0147983,0.0284698,0,0.0348643,0.075564,0.0119937,0.0290413,0.0518474,0.045862,0.0252189,0.0276624,0.0462696,0.0473763,0.0268383,0.0261921,0.0130537,0.0372852,0.00632217,0.0270863,0.0109421,0.0253277,0.0667923,0.0571191,0,0,0,0,0.0197096
21,0.0255964,0.0709288,0.0344604,0,0.0166506,0.0487393,0.0244891,0,0.0401445,0.0568309,0.0516713,0.0328245,0.0202073,0.0579992,0.0352265,0.045718,0.0739786,0.0672489,0.0323602,0.0660094,0.0690458,0.0386284,0.0463512,0.0706433,0.044409,0.0161856,0.0102193,0.0316534,0,0.0268169,0.05511,0.0209117,0.0283589,0,0.0344439,0.0752486,0.0126286,0.0288486,0.0524393,0.0429094,0.0257416,0.0275812,0.0468069,0.0478139,0.0265992,0.0257499,0.0129081,0.0370172,0.00627397,0.0263635,0.0106845,0.0252021,0.0618173,0.0529463,0,0,0,0,0.021264
22,0.0255198,0.0710967,0.0325669,0,0.0168791,0.049074,0.0243705,0,0.0403374,0.0569665,0.0497857,0.0330922,0.0195071,0.0580917,0.0355416,0.0466382,0.0744281,0.0671724,0.0325562,0.0656125,0.0691426,0.0387126,0.045615,0.0670443,0.0446443,0.0160706,0.0105495,0.0321701,0,0.0270291,0.0552929,0.0209611,0.0282707,0,0.034424,0.0753604,0.0128182,0.0288354,0.0525019,0.0426815,0.0259735,0.0269984,0.0466854,0.0479713,0.0268545,0.0256338,0.0129586,0.0371355,0.00604564,0.026528,0.0108224,0.0249568,0.0618609,0.0527603,0,0,0,0,0.0213263
23,0.0254258,0.0712136,0.0304073,0,0.0171515,0.0493172,0.0244159,0,0.0403333,0.0571939,0.0477337,0.0336233,0.0187073,0.0580961,0.0359957,0.046918,0.0749454,0.0670725,0.0326926,0.0652656,0.069025,0.0384736,0.0446766,0.0625375,0.0448286,0.0161113,0.0106445,0.0326387,0,0.0272206,0.0552364,0.0210319,0.0281317,0,0.0343878,0.0754177,0.0129219,0.0289144,0.0525229,0.0424323,0.0261558,0.0265349,0.046547,0.0480596,0.0270482,0.0256262,0.0129563,0.037216,0.00578771,0.0266858,0.0108573,0.0247454,0.0619121,0.0525605,0,0,0,0,0.0213015
24,0.0254509,0.0712053,0.0280264,0,0.0175988,0.0499022,0.0245959,0,0.0402533,0.0572536,0.0454892,0.0341108,0.017743,0.0580205,0.0351854,0.0458979,0.0753564,0.0670709,0.0328766,0.0648315,0.0688264,0.0383148,0.0434759,0.0566209,0.0450509,0.0160805,0.0107974,0.0329889,0,0.0274665,0.0552174,0.0210228,0.0280885,0,0.034336,0.0755423,0.0131046,0.0290213,0.0524197,0.04221,0.0263161,0.0260581,0.046377,0.0481006,0.027204,0.0255093,0.0130151,0.037336,0.00556622,0.0266889,0.0107535,0.0245557,0.061901,0.052414,0,0,0,0,0.0212234
25,0.0254821,0.0711456,0.0259299,0,0.0181131,0.0506036,0.0247967,0,0.0401681,0.057263,0.0432427,0.0341885,0.0167484,0.0578204,0.034639,0.0453625,0.0754601,0.066768,0.0331028,0.0644391,0.0684894,0.0383839,0.0423155,0.0499681,0.0452677,0.0160376,0.0110529,0.033257,0,0.0276682,0.0551342,0.0210594,0.0280366,0,0.034254,0.0757203,0.013317,0.0291798,0.0523186,0.0419745,0.0265476,0.0256007,0.0462014,0.0481427,0.0273137,0.0254099,0.0130255,0.0375479,0.00542167,0.0266783,0.0105862,0.0244369,0.0618651,0.0522596,0,0,0,0,0.0212051
26,0.0254844,0.0711526,0.0246591,0,0.0187108,0.0514911,0.0249276,0,0.0402433,0.0571681,0.0413134,0.0338896,0.0158454,0.0574881,0.0346725,0.0453223,0.0752886,0.0664409,0.0333599,0.0641342,0.0682221,0.0389016,0.0414171,0.0431457,0.0454773,0.0161554,0.0110739,0.0334477,0,0.027817,0.0548703,0.0211227,0.0279431,0,0.0342178,0.0759341,0.0135038,0.029372,0.0522138,0.0417301,0.0268247,0.0251607,0.0460548,0.0482225,0.0274782,0.0253399,0.0130019,0.0376145,0.0053487,0.0267749,0.0106175,0.0242969,0.061894,0.0520606,0,0,0,0,0.0212256
27,0.0254882,0.0711391,0.0245734,0,0.0193599,0.0523228,0.0250892,0,0.040381,0.0569517,0.0395864,0.0337899,0.0151098,0.0572259,0.0343316,0.0452547,0.0747441,0.0662117,0.0337391,0.0638511,0.0681828,0.0392186,0.0409537,0.0362768,0.0457081,0.0163449,0.0108554,0.0337212,0,0.0280122,0.0542175,0.0211784,0.0278597,0,0.0342264,0.076223,0.0136577,0.029556,0.0521281,0.0413983,0.0271625,0.0247196,0.0458627,0.0483398,0.0275757,0.0253633,0.0130225,0.0376903,0.00526207,0.0268609,0.010789,0.0241126,0.0618719,0.0518946,0,0,0,0,0.0211636
28,0.0255059,0.0711506,0.025726,0,0.0200203,0.053043,0.0252876,0,0.0403742,0.0566825,0.0378537,0.0337853,0.0147706,0.056976,0.0340256,0.0450418,0.0738209,0.0660278,0.0342454,0.063538,0.0681658,0.0393848,0.0407056,0.0297571,0.0459401,0.0164301,0.0108823,0.0340629,0,0.0282023,0.0535803,0.0212277,0.0276713,0,0.0341306,0.0766481,0.0138014,0.0297499,0.0520844,0.0410272,0.0276484,0.0242598,0.0456276,0.0484692,0.0277101,0.0254123,0.0130437,0.0378347,0.00523339,0.0270025,0.0108865,0.0239142,0.0618339,0.0517206,0,0,0,0,0.0211578
29,0.0255272,0.0711998,0.0269564,0,0.0210373,0.053984,0.0254386,0,0.0402166,0.0562811,0.0363172,0.0339017,0.0153724,0.0567403,0.0338327,0.0447809,0.0723419,0.0657608,0.0349862,0.0630254,0.0680017,0.0395473,0.0395204,0.0242187,0.0462065,0.0163915,0.0112451,0.0345854,0,0.0285336,0.0530545,0.0212989,0.0274095,0,0.0339911,0.0772381,0.0137847,0.0300272,0.0520855,0.040603,0.0282389,0.0237859,0.0453486,0.0486335,0.0279138,0.0254253,0.0130563,0.0379869,0.00528689,0.0272008,0.0108944,0.023735,0.0617682,0.0515262,0,0,0,0,0.0211816
30,0.0255329,0.0713134,0.0284434,0,0.0220726,0.0548459,0.0256286,0,0.0401808,0.0560044,0.0352527,0.0336915,0.0169066,0.0565323,0.0336539,0.0443703,0.0705153,0.0653295,0.0354522,0.0623857,0.0676282,0.0396825,0.0383616,0.0195342,0.0465314,0.0164319,0.0115046,0.0351664,0,0.0289052,0.0525518,0.0213881,0.0271452,0,0.0339163,0.0778716,0.0136874,0.0303399,0.0521696,0.0401921,0.028597,0.0233484,0.0450501,0.0487075,0.0281153,0.0254824,0.0130757,0.038117,0.00538045,0.0274243,0.0108148,0.0236278,0.061723,0.0513593,0,0,0,0,0.0213513
31,0.0255592,0.0713925,0.0289576,0,0.0233395,0.0557037,0.0258406,0,0.0403022,0.0557667,0.0348644,0.0335361,0.0191841,0.0562287,0.0334984,0.0438678,0.0684005,0.0649519,0.0357034,0.0613309,0.0669784,0.0396481,0.0372657,0.0164863,0.0468626,0.0165438,0.0115841,0.0359293,0,0.0291365,0.051735,0.0214722,0.0267891,0,0.0337944,0.0788962,0.0134577,0.0307075,0.0521324,0.0397927,0.0286755,0.0229673,0.0447725,0.0487328,0.0282455,0.0256245,0.0131195,0.0382962,0.00559348,0.0276511,0.0107289,0.0234474,0.0616565,0.0511993,0,0,0,0,0.0215607
32,0.0255472,0.0714346,0.0277405,0,0.0247987,0.0565791,0.0260112,0,0.040394,0.0555299,0.0353532,0.033506,0.0220107,0.0557617,0.0333205,0.0432797,0.0662689,0.0647614,0.0356815,0.0600856,0.0659329,0.0396048,0.0360045,0.0156441,0.0471063,0.0166646,0.0115475,0.0369108,0,0.0292148,0.0511181,0.0215773,0.0265383,0,0.0336946,0.0797015,0.0132158,0.0311462,0.0520405,0.0394688,0.0289201,0.0226079,0.0444835,0.0488011,0.0283887,0.0257017,0.0131593,0.0384542,0.00619186,0.0278317,0.0106613,0.0233239,0.0616131,0.0510334,0,0,0,0,0.0217995
33,0.0255356,0.0714597,0.0267628,0,0.0253463,0.0570799,0.0261345,0,0.0403932,0.0555714,0.0369223,0.0334591,0.0246941,0.0552826,0.0331754,0.0427187,0.0644231,0.0645455,0.0352468,0.0587332,0.0649237,0.0389397,0.0342082,0.0170133,0.047281,0.016656,0.0117273,0.0377848,0,0.0291985,0.0507693,0.0216395,0.0263909,0,0.0336716,0.0801848,0.0130416,0.0314192,0.0519444,0.0392368,0.0291724,0.0222885,0.0441635,0.0488175,0.0285619,0.0257138,0.0131868,0.0385463,0.00694714,0.027961,0.0106264,0.0232925,0.0617608,0.0509806,0,0,0,0,0.0219644
34,0.0257848,0.0718465,0.0290842,0,0.024465,0.0573763,0.0249721,0,0.0414063,0.0551674,0.0379529,0.0325952,0.0212087,0.0541439,0.0339637,0.040915,0.0632528,0.0641954,0.0341724,0.0600261,0.0660385,0.0393895,0.0354724,0.0166808,0.0474057,0.0158932,0.0110707,0.034711,0,0.0279897,0.0506876,0.0211495,0.0265444,0,0.0337946,0.080939,0.0118369,0.0327108,0.0504024,0.0390662,0.0297121,0.0209201,0.0433752,0.0487318,0.0298859,0.0238908,0.0128963,0.0396799,0.00451175,0.0279492,0.010032,0.0230525,0.0627126,0.0510781,0,0,0,0,0.0216766
35,0.0257577,0.0721495,0.0317493,0,0.0236365,0.0575585,0.0244365,0,0.0419547,0.0548222,0.0395112,0.031994,0.0196205,0.0533016,0.0341899,0.0394893,0.0621724,0.0641954,0.0336252,0.0611367,0.0671607,0.0397244,0.0362121,0.0180909,0.0474786,0.0156056,0.0107657,0.0351096,0,0.027868,0.0507557,0.0209898,0.026327,0,0.0338734,0.0814113,0.0119081,0.0327638,0.0494634,0.0387435,0.029493,0.0207191,0.0430937,0.0483795,0.0299303,0.0239255,0.0129918,0.0396346,0.00454588,0.0280474,0.00957932,0.0228054,0.0630284,0.0510491,0,0,0,0,0.0218048
36,0.0257162,0.0723646,0.0340705,0,0.0231187,0.0576832,0.0240514,0,0.042392,0.0544786,0.0406257,0.0316282,0.0190478,0.052661,0.0343652,0.0383439,0.06158,0.0643037,0.0334821,0.0620952,0.0681003,0.0401629,0.036738,0.0194929,0.0475204,0.0154401,0.0104905,0.0356116,0,0.0277013,0.050828,0.0208627,0.0260965,0,0.0339223,0.0816824,0.0118725,0.032887,0.0488169,0.038375,0.029395,0.0206087,0.0428405,0.0481309,0.0300612,0.0239461,0.0130216,0.0395976,0.00469865,0.0281783,0.00924467,0.0226538,0.0630284,0.0510982,0,0,0,0,0.0218635
37,0.025672,0.0724688,0.035964,0,0.0227733,0.0577482,0.0238107,0,0.0426509,0.0541889,0.0413087,0.0315361,0.0189265,0.052266,0.0343947,0.0375156,0.0613669,0.0644085,0.0335065,0.0627535,0.0688929,0.0403889,0.037154,0.0205013,0.0475341,0.015348,0.0103643,0.0360763,0,0.0273411,0.050877,0.0208152,0.0258084,0,0.0339319,0.0818336,0.011686,0.0330139,0.0484354,0.0379544,0.0293936,0.0205551,0.0426214,0.0479952,0.0300603,0.0239121,0.0130343,0.0395261,0.00503496,0.0282949,0.00901166,0.0225622,0.0633444,0.051174,0,0,0,0,0.0218226
38,0.0256324,0.0725171,0.0371092,0,0.022464,0.0577373,0.0237092,0,0.0427136,0.0540956,0.0413472,0.0316793,0.0190665,0.0521638,0.0343978,0.0371257,0.061224,0.0643081,0.03351,0.0630397,0.0692525,0.0405369,0.0374371,0.0207334,0.0475813,0.0153301,0.0104507,0.0365493,0,0.0268538,0.0509191,0.0207965,0.0255819,0,0.0338793,0.0819858,0.011351,0.0331116,0.0483472,0.0375616,0.0294073,0.0204955,0.0424631,0.0479473,0.0299671,0.0238188,0.0130077,0.0394671,0.00562814,0.028472,0.00891105,0.0224619,0.0635321,0.0512713,0,0,0,0,0.0217154
39,0.0255651,0.0725152,0.0371643,0,0.0222329,0.0575718,0.0237663,0,0.042662,0.0541537,0.0408133,0.0319097,0.0193408,0.0522709,0.0343556,0.0372339,0.0610009,0.0640988,0.0333792,0.0628607,0.0690319,0.0405302,0.0374286,0.0200832,0.0476224,0.0154179,0.0106299,0.0370657,0,0.0262504,0.0509518,0.0208182,0.0253586,0,0.0337623,0.0821486,0.0108489,0.0330912,0.0483324,0.0372717,0.0293873,0.0204049,0.04232,0.0479176,0.0298026,0.0237055,0.0129282,0.0393147,0.00640762,0.0286533,0.00891725,0.0223366,0.0633514,0.0513413,0,0,0,0,0.0216234
40,0.0255089,0.0723978,0.0361848,0,0.0222147,0.0570551,0.0240197,0,0.0425433,0.0543469,0.0396586,0.0321986,0.0198739,0.0525776,0.0341906,0.0376669,0.0609841,0.0638417,0.0331394,0.062305,0.0684267,0.0403373,0.0370653,0.018672,0.0476458,0.0155867,0.0108614,0.0375118,0,0.0255451,0.0509551,0.0209022,0.0251283,0,0.0335626,0.0822635,0.010342,0.0329841,0.0484728,0.0370224,0.0293159,0.0203754,0.0421755,0.0478878,0.0295705,0.0235879,0.0127933,0.0391093,0.00733386,0.0288012,0.00904033,0.022363,0.0631037,0.0514605,0,0,0,0,0.0214548
