Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_M,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70,x73,RTHIA
231,0,0,0,0,0.0288298,0.061676,0,0,0,0.039123,0,0.0134866,0.0456146,0,0,0.0233901,0,0,0.0449414,0.0544701,0.0391226,0.0205088,0.0201643,0.063546,0.0448441,0.0465723,0.0680578,0.0533296,0.0110694,0.0559566,0.0588548,0.0274737,0.0385489,0.0205756,0.031083,0.0139979,0.0223137,0.00776529,0,0,0.0511999,0.0446803,0,0,0.0223357,0,0,0.0231417,0.064927,0.0154448,0.0283833,0.0349779,0.0589812,0.0326802,0.0342085,0.0581028,0.0338423,0,0.0218439,0.00539721,0.0315254,0.0312428,0.0359108,0.0070428,0.0201878,0.05918,0.0480712,0,0,0,0,0
232,0,0,0,0,0.0287419,0.0616846,0,0,0,0.0364106,0,0.0140453,0.0448105,0,0,0.0231148,0,0,0.0448751,0.0544207,0.0401074,0.0201075,0.0204456,0.0644679,0.0446069,0.0477813,0.0691175,0.0538108,0.011551,0.0557972,0.0583952,0.0273669,0.0390586,0.0282256,0.0312307,0.0137258,0.0224877,0.00981879,0,0,0.0520702,0.0448115,0,0,0.0222925,0,0,0.023603,0.0638309,0.0170629,0.0293827,0.0344232,0.0590532,0.0329883,0.034421,0.0591641,0.0335512,0.0213465,0.0240919,0.00688271,0.0298884,0.0290952,0.0357816,0.00710305,0.020531,0.0591351,0.0479261,0,0,0,0,0
233,0,0,0,0,0.0286117,0.061789,0,0,0,0.0335826,0,0.015216,0.0441221,0,0,0.0231811,0,0,0.04477,0.0543098,0.0423639,0.0201765,0.0207179,0.0655445,0.0447503,0.0490337,0.0699894,0.054053,0.0117043,0.0559298,0.0582928,0.0277672,0.0395782,0.0377641,0.0311693,0.013906,0.0222834,0.0100889,0,0,0.0526707,0.0448932,0,0,0.0228977,0,0,0.0236796,0.0635414,0.0175724,0.0295013,0.0332672,0.058487,0.0335418,0.034504,0.0600941,0.0332223,0.0207735,0.0249039,0,0.0291292,0.029126,0.0355068,0.00702071,0.0205357,0.0590263,0.0479216,0,0,0,0,0
234,0,0,0,0,0.0283831,0.0618293,0,0,0,0.0330444,0,0.0172348,0.0433858,0,0,0.0230736,0,0,0.0446974,0.0543642,0.0459357,0.0203892,0.0209831,0.0665042,0.0448161,0.05021,0.0706788,0.05424,0.0117022,0.0565527,0.0585847,0.0286976,0.0405777,0.0468972,0.0311063,0.013801,0.0222948,0.00966788,0,0,0.0532073,0.0449671,0,0,0.0231698,0,0,0.0238529,0.0633413,0.0178159,0.0294463,0.0328692,0.0578577,0.034071,0.0344797,0.0605611,0.0330627,0.0207065,0.0247683,0,0.0290279,0.0297469,0.0353335,0.00712175,0.0206461,0.0587647,0.0480942,0,0,0,0,0
235,0,0,0,0,0.0283452,0.0619644,0,0,0,0.0338191,0,0.0184926,0.0412853,0,0,0.0225187,0,0,0.0445623,0.0545034,0.0492983,0.0199905,0.0216906,0.0655831,0.0434895,0.0512343,0.0711525,0.0541787,0.0114875,0.0575152,0.0590265,0.02967,0.0420999,0.0532455,0.0310242,0.0135842,0.0220634,0.00790223,0,0,0.0561549,0.0457483,0,0,0.0235226,0,0,0.0245047,0.0614282,0.0222433,0,0,0.0588173,0.0351851,0,0.0597067,0.034579,0,0.0228425,0,0.0295277,0.0354108,0.0349224,0.00735408,0.0214631,0.0591263,0.0470477,0,0,0,0,0
236,0,0,0,0,0.0284873,0.0619588,0,0,0,0.0333569,0,0.0182809,0.0424537,0,0,0.0224689,0,0,0.0448017,0.0544428,0.0513003,0.0211817,0.0217637,0.0671454,0.0445396,0.0516571,0.0718141,0.0549439,0.0118428,0.0580332,0.0591711,0.0300939,0.0431481,0.0565215,0.0311186,0.0136088,0.0223146,0.00915198,0,0,0.0540374,0.0453935,0,0,0.023037,0,0,0.0242146,0.0632355,0.0178423,0.0293706,0.0323888,0.0564226,0.0344918,0.0346335,0.0611005,0.0330654,0.0205081,0.0248951,0,0.0287139,0.0305366,0.0354392,0.0073309,0.0209329,0.0581713,0.0482926,0,0,0,0,0
237,0,0,0,0,0.0285767,0.0620215,0,0,0,0.0333521,0,0.0177846,0.0421136,0,0,0.0223494,0,0,0.044817,0.0545082,0.0528286,0.0215679,0.022202,0.0664647,0.0442942,0.052047,0.0722812,0.0552613,0.0119045,0.0587677,0.0595405,0.0305061,0.044314,0.058462,0.031143,0.013812,0.0219865,0.00896784,0,0,0.0543741,0.0452786,0,0,0.0229426,0,0,0.0240089,0.0633358,0.0178128,0.0293659,0.0323258,0.055985,0.0344841,0.0345888,0.0610744,0.0331041,0.0203579,0.0250996,0,0.0285962,0.0307027,0.035623,0.00736959,0.0207335,0.0579887,0.0483184,0,0,0,0,0
238,0,0,0,0,0.0285207,0.0618951,0,0,0,0.0342606,0,0.0177782,0.0418103,0,0,0.0221571,0,0,0.044906,0.054563,0.0536352,0.0219961,0.0225065,0.0653468,0.0440046,0.0526121,0.0727614,0.0555359,0.012259,0.0594779,0.059959,0.0311296,0.0453347,0.0592828,0.0313132,0.0138883,0.0217764,0.00894776,0,0,0.054743,0.0451232,0,0,0.0227541,0,0,0.0241236,0.0634566,0.01779,0.0294058,0.0324109,0.0555828,0.0344058,0.0344143,0.0608593,0.0331457,0.0203062,0.0253582,0,0.0285221,0.0306193,0.035873,0.00754817,0.0205736,0.0577878,0.0482574,0,0,0,0,0
239,0,0,0,0,0.0285809,0.0617165,0,0,0,0.0349697,0,0.017997,0.0413995,0,0,0.0219608,0,0,0.0450006,0.0546698,0.0535813,0.022361,0.0226325,0.0641901,0.0437331,0.0532817,0.0731943,0.0557467,0.0127867,0.059903,0.0601492,0.0316867,0.0461148,0.0592061,0.0315089,0.0139778,0.0215834,0.00906521,0,0,0.055033,0.0451158,0,0,0.0224886,0,0,0.0241995,0.0635477,0.0176874,0.0294696,0.0325399,0.0553816,0.0342564,0.0341714,0.0605663,0.0332476,0.020501,0.0256165,0,0.0285365,0.0303658,0.0361477,0.00768736,0.020361,0.0575913,0.0482322,0,0,0,0,0
240,0,0,0,0,0.0284575,0.061514,0,0,0,0.0349489,0,0.0180302,0.0409051,0,0,0.0218835,0,0,0.045035,0.0547715,0.0528651,0.0226961,0.0224555,0.0631826,0.0435203,0.0539276,0.0736702,0.0558951,0.0131995,0.0598715,0.0600062,0.0317747,0.0464682,0.0583996,0.0317324,0.0141581,0.0212958,0.00944199,0,0,0.0552173,0.0452196,0,0,0.0224336,0,0,0.0239315,0.0635462,0.0174986,0.0295235,0.0325381,0.0554771,0.0342621,0.0339088,0.060275,0.0333044,0.0208622,0.0258979,0,0.0285824,0.030018,0.0363621,0.00762025,0.0201367,0.0574,0.0479774,0,0,0,0,0
241,0,0,0,0,0.0284401,0.0612183,0,0,0,0.0344963,0,0.0178056,0.0402963,0,0,0.0219045,0,0,0.0451785,0.0547665,0.051797,0.0234239,0.0222598,0.062734,0.0436594,0.0544822,0.0741517,0.0558837,0.0135364,0.0595789,0.0596815,0.0315402,0.0464085,0.0572354,0.0318453,0.014116,0.0214171,0.00697757,0,0,0.0548818,0.0451753,0,0,0.0223034,0,0,0.0241405,0.0645357,0.0157646,0.0287032,0.0325813,0.0554238,0.0343736,0.0330063,0.0592958,0.0330269,0,0.0242761,0,0.0302839,0.0326912,0.0363713,0.00767612,0.0202908,0.057137,0.0475978,0,0,0,0,0
242,0,0,0,0,0.0285185,0.0611053,0,0,0,0.0340127,0,0.0175626,0.0399435,0,0,0.0217492,0,0,0.0451928,0.0549815,0.0507198,0.0236843,0.0219408,0.0624959,0.0433907,0.0551319,0.0747575,0.0559928,0.0143074,0.0589857,0.0591343,0.0312061,0.0459735,0.0558278,0.0320039,0.0139415,0.0214811,0.010782,0,0.0232003,0.0553164,0.0452214,0,0,0.0220858,0,0,0.0243134,0.0640238,0.0159313,0.0288694,0.0329092,0.0558404,0.0343643,0.0331924,0.0592147,0.0336203,0,0.0236905,0,0.0307138,0.0318262,0.036456,0.00762844,0.0204284,0.0570486,0.0471438,0,0,0,0,0
243,0,0,0,0,0.0285903,0.0609559,0,0,0,0.0337643,0,0.017472,0.0395896,0,0,0.0217825,0,0,0.0451953,0.0549752,0.0498466,0.0242654,0.0217667,0.0629086,0.0434496,0.0561229,0.0753646,0.0559095,0.0150275,0.0585216,0.0586791,0.030926,0.045613,0.0549972,0.0319819,0.0138554,0.0216027,0.00819681,0,0,0.0551657,0.0452499,0,0,0.0223408,0,0,0.0245125,0.0646316,0.0152361,0.0283733,0.032437,0.0557667,0.0345408,0.0324729,0.0586127,0.033322,0,0.0247809,0,0.0303599,0.0309592,0.036296,0.00777239,0.020463,0.0569222,0.0469272,0,0,0,0,0
244,0,0,0,0,0.028447,0.0608304,0,0,0,0.0335891,0,0.0175586,0.0394192,0,0,0.0219141,0,0,0.0450092,0.0551782,0.0490914,0.0245891,0.0214697,0.0634722,0.0432196,0.0569827,0.07598,0.0558852,0.016031,0.0581518,0.058296,0.0306935,0.0453055,0.0543549,0.0319486,0.0139695,0.021395,0.0114513,0,0.0232054,0.0558598,0.04542,0,0,0.02247,0,0,0.0244688,0.0641078,0.016137,0.0287318,0.0327394,0.0555392,0.0347695,0.0328515,0.0585606,0.033989,0,0.0241045,0,0.0308439,0.0303191,0.0362013,0.00782956,0.0205002,0.0568884,0.0472045,0,0,0,0,0
245,0,0,0,0,0.0283849,0.0607096,0,0,0,0.0334959,0,0.0177657,0.0391892,0,0,0.0218691,0,0,0.0449256,0.0551998,0.0487715,0.0249933,0.0211449,0.0643204,0.042964,0.0578774,0.0767072,0.0557877,0.0168935,0.057976,0.0580574,0.0305506,0.0451603,0.0542835,0.0319137,0.0136987,0.0216325,0.0116773,0,0.0231664,0.0562532,0.0455704,0,0,0.0223972,0,0,0.0244495,0.0640359,0.0163559,0.0289738,0.032865,0.05529,0.0349889,0.0328091,0.0584241,0.0342667,0,0.0243509,0,0.0308296,0.029744,0.0361375,0.00774108,0.0207833,0.0568883,0.0477491,0,0,0,0,0
246,0,0,0,0,0.0283751,0.0604569,0,0,0,0.0333215,0,0.0180262,0.0389796,0,0,0.0218962,0,0,0.0447691,0.0551865,0.0488192,0.0255356,0.0208668,0.0652468,0.0428127,0.0586786,0.0774438,0.0556961,0.0175726,0.0580108,0.0579922,0.0305619,0.0451809,0.054653,0.0319245,0.0135954,0.0216411,0.0118446,0,0.0231617,0.056691,0.0455412,0,0,0.0225869,0,0,0.024525,0.064031,0.0165866,0.0290705,0.0329338,0.0549496,0.0353294,0.0326842,0.0582073,0.0345661,0,0.0246576,0,0.0308242,0.0292321,0.0360437,0.00766808,0.0210041,0.0567796,0.0468258,0,0,0,0,0
247,0,0,0,0,0.0283179,0.0602306,0,0,0,0.0332266,0,0.0182899,0.0388739,0,0,0.0219199,0,0,0.044623,0.0551471,0.0493073,0.0262053,0.020901,0.0659803,0.0426483,0.0594189,0.0781984,0.0556071,0.018295,0.0583226,0.058184,0.0307728,0.0453758,0.0555672,0.0319511,0.0135445,0.0215898,0.0120542,0,0.0231813,0.057209,0.0455628,0,0,0.022802,0,0,0.0247011,0.064034,0.0168338,0.0290744,0.0327413,0.0545098,0.0355366,0.0325596,0.0579558,0.034805,0,0.0250216,0,0.0309366,0.028861,0.0359923,0.00771977,0.0211138,0.0567028,0.0463151,0,0,0,0,0
248,0,0,0,0,0.028314,0.0601569,0,0,0,0.033395,0,0.0184402,0.0388251,0,0,0.0219346,0,0,0.0444792,0.0551204,0.0500146,0.0269541,0.0211741,0.066551,0.0424156,0.0601677,0.078951,0.0555486,0.0192002,0.0589452,0.0586674,0.0312508,0.0457707,0.0571074,0.0319604,0.0135536,0.0214573,0.0121429,0,0.0231691,0.0578078,0.0455028,0,0,0.0228165,0,0,0.0248639,0.0640747,0.0170087,0.0290129,0.0325714,0.0541414,0.0356853,0.0324223,0.057792,0.0349047,0,0.0254124,0,0.0311193,0.0286159,0.0360064,0.00779766,0.0211246,0.0567391,0.0462651,0,0,0,0,0
249,0,0,0,0,0.0284007,0.0601226,0,0,0,0.0337859,0,0.0184288,0.0387738,0,0,0.0218899,0,0,0.0443222,0.0551232,0.0507237,0.027725,0.0216087,0.0669351,0.0422083,0.0609727,0.0797903,0.0555504,0.0201187,0.0598224,0.0593689,0.0319772,0.0463657,0.0589235,0.0320083,0.013602,0.0212688,0.0121832,0,0.0230575,0.0584937,0.0454437,0,0,0.0228481,0,0,0.0250192,0.0641166,0.0172057,0.0289539,0.0323261,0.0537924,0.035904,0.0322662,0.0577191,0.035166,0,0.0257436,0,0.0312177,0.0284038,0.0360296,0.00785944,0.0211027,0.0567579,0.0458094,0,0,0,0,0
250,0,0,0,0,0.0281736,0.060101,0,0,0,0.0339329,0,0.0181626,0.0386087,0,0,0.0220685,0,0,0.0440899,0.0550091,0.0502476,0.0285312,0.0231108,0.0670187,0.0421924,0.062305,0.0818325,0.0559995,0.020627,0.0605401,0.0596663,0.0326123,0.0470759,0.0587349,0.0319693,0.0140405,0.0207119,0.0121401,0,0.0229508,0.0594257,0.0454664,0,0,0.0233464,0,0,0.0247117,0.0642007,0.0174359,0.0289797,0.0319428,0.0533923,0.036433,0.0320467,0.0576965,0.0352649,0,0.0259454,0,0.0312841,0.0283395,0.0358869,0.00796145,0.0207468,0.0567329,0.0454076,0,0,0,0,0
251,0,0,0,0,0.0281036,0.0601062,0,0,0,0.0341019,0,0.0180885,0.0386418,0,0,0.021891,0,0,0.043966,0.0550117,0.0501875,0.0292371,0.0235369,0.0672125,0.0419777,0.0632484,0.0828795,0.0560819,0.0211666,0.0616904,0.0606728,0.0336408,0.0479719,0.0597565,0.0321048,0.013938,0.0205939,0.0122197,0,0.0229303,0.0600609,0.0455584,0,0,0.0231517,0,0,0.0246338,0.0643043,0.0178355,0.0289791,0.0317241,0.0528892,0.0365382,0.0318665,0.0577058,0.0350884,0,0.0260692,0,0.0313937,0.0281446,0.0359844,0.00801233,0.0208217,0.056666,0.0450945,0,0,0,0,0
252,0,0,0,0,0.0280869,0.0601673,0,0,0,0.0340392,0,0.0179796,0.0387815,0,0,0.0216896,0,0,0.0438998,0.0550224,0.0499146,0.029966,0.0237387,0.0673649,0.0417531,0.0640657,0.083777,0.0561195,0.0219109,0.0628105,0.0617412,0.0346708,0.0488273,0.0605086,0.0322096,0.013916,0.0204237,0.0123622,0,0.0228983,0.0607291,0.0455828,0,0,0.0230226,0,0,0.0248194,0.0644034,0.0181066,0.029119,0.0315531,0.052371,0.0365377,0.0317057,0.0576993,0.0351091,0,0.0261448,0,0.0315428,0.0279303,0.0360958,0.00803231,0.0207812,0.0565849,0.0448966,0,0,0,0,0
253,0,0,0,0,0.0281541,0.0603494,0,0,0,0.0336477,0,0.0179585,0.039651,0,0,0.0211976,0,0,0.0436565,0.0548267,0.0494177,0.0299063,0.0234499,0.066805,0.0405078,0.0648638,0.0847463,0.0564172,0.0228368,0.0635488,0.0625717,0.0355236,0.0493504,0.060915,0.0325234,0.0139665,0.0198316,0.0135296,0,0.0222231,0.0624287,0.0457985,0,0,0.0227406,0,0,0.0248436,0.0630185,0.0198921,0.0312032,0.0290265,0.0525409,0.0364857,0,0.0596435,0.0358558,0,0.0271224,0,0.0310896,0.0263915,0.0364554,0.00793899,0.0205691,0.0566923,0.0440652,0,0,0,0,0
254,0,0,0,0,0.0279951,0.0602939,0,0,0,0.0331491,0,0.0179457,0.0391833,0,0,0.0212402,0,0,0.0438441,0.0550836,0.0486916,0.0312161,0.0237486,0.0673892,0.0410871,0.0653268,0.085268,0.0561373,0.0233093,0.0643855,0.0635437,0.0364392,0.0498867,0.0604696,0.0324403,0.0138811,0.020109,0.0127141,0,0.022823,0.061964,0.0455957,0,0,0.0227786,0,0,0.0248148,0.0645386,0.0183278,0.0296107,0.0312335,0.0514946,0.0364534,0.0316519,0.0576755,0.0357238,0,0.0264087,0,0.031829,0.0273808,0.036423,0.00796612,0.0205279,0.056355,0.045089,0,0,0,0,0
255,0,0,0,0,0.027912,0.0603456,0,0,0,0.0324644,0,0.0179958,0.0394563,0,0,0.0210777,0,0,0.0438026,0.0551322,0.047931,0.0317752,0.023648,0.0671989,0.0408384,0.0657801,0.0858529,0.0561472,0.023821,0.0647406,0.0641299,0.0371142,0.0498596,0.0592916,0.0324924,0.0138711,0.0199605,0.013018,0,0.0228972,0.0624144,0.0456634,0,0,0.0226074,0,0,0.0247384,0.0646785,0.0184064,0.0298979,0.031259,0.0511236,0.036142,0.031446,0.0574285,0.0356125,0,0.0265224,0,0.0319645,0.0270576,0.0366499,0.00795109,0.0203674,0.0562483,0.0454301,0,0,0,0,0
256,0,0,0,0,0.0279036,0.0603848,0,0,0,0.0315546,0,0.0180921,0.0398472,0,0,0.0209568,0,0,0.0437996,0.0552,0.0469431,0.0322109,0.0234031,0.0668646,0.0405351,0.0660585,0.0863096,0.0561044,0.0243292,0.0648655,0.064553,0.0375815,0.0494395,0.0569813,0.0325495,0.0138793,0.0198137,0.0132819,0,0.0228643,0.0628119,0.045674,0,0,0.0224741,0,0,0.0245852,0.0648094,0.0186474,0.0303577,0.031227,0.0507846,0.0357722,0.0303709,0.0571296,0.0355435,0,0.0266729,0,0.0320398,0.0267933,0.036857,0.00796746,0.0201657,0.0561707,0.0456715,0,0,0,0,0
257,0,0,0,0,0.0281129,0.0602957,0,0,0,0.0305744,0,0.0182163,0.040541,0,0,0.0208211,0,0,0.0437918,0.0552942,0.0452734,0.0326148,0.0230393,0.0664095,0.0403136,0.066015,0.0865479,0.0559663,0.024536,0.064778,0.0648587,0.0378251,0.0486635,0.053234,0.0326434,0.013885,0.0196821,0.0206626,0,0.0238042,0.0630498,0.0455972,0,0,0.0222143,0,0,0.0243573,0.0639258,0.0183532,0.030352,0.029512,0.0503717,0.0354274,0.0298566,0.0592765,0.0350928,0,0,0,0.0297665,0.0179123,0.0370509,0.00794427,0.0199724,0.05593,0.0450837,0,0,0,0,0
258,0,0,0,0,0.0282388,0.060238,0,0,0,0.0296389,0,0.0185188,0.0410095,0,0,0.0207294,0,0,0.043743,0.0552063,0.0435969,0.0331136,0.0224025,0.0659921,0.0402287,0.0659544,0.0866225,0.0557555,0.0244821,0.0644898,0.065016,0.0379589,0.0476747,0.0485445,0.0326787,0.0138446,0.0196224,0.0210769,0,0.0238284,0.0626286,0.0454848,0,0,0.0220358,0,0,0.0242885,0.0646539,0.0177558,0.0304648,0.0295876,0.0497835,0.0349616,0.0348105,0.0592669,0.0350228,0,0,0,0.0301841,0.0172536,0.0371953,0.00793784,0.0198339,0.0556957,0.0448095,0,0,0,0,0
259,0,0,0,0,0.0284583,0.0604114,0,0,0,0.0287503,0,0.0191364,0.043082,0,0,0.020454,0,0,0.0434492,0.0548107,0.0414614,0.0326646,0.0211037,0.0646941,0.0391344,0.0656537,0.0863464,0.055813,0.0247277,0.0636071,0.0647103,0.0377654,0.0460493,0.0421435,0.0329926,0.0140821,0.0188907,0.023167,0,0.0232515,0.0639116,0.0458533,0,0,0.0218201,0,0,0.0239076,0.0634449,0.0199073,0.0327287,0.0268659,0.0498846,0.034434,0,0.0617206,0.0361546,0,0,0,0.0295387,0.0152533,0.0375503,0.00788147,0.0192877,0.0558486,0.0439409,0,0,0,0,0
260,0,0,0,0,0.0286518,0.0605073,0,0,0,0.0295983,0,0.0197129,0.0420764,0,0,0.0200652,0,0,0.0432578,0.0553927,0.039393,0.0320172,0.0200152,0.0618928,0.037296,0.0651793,0.0855187,0.0553541,0.0251543,0.0629141,0.064617,0.0375226,0.0446148,0.0341922,0.0332008,0.0139551,0.0185003,0.0211205,0,0.0234617,0.0684811,0.0467042,0,0,0.0219746,0,0,0.0239234,0.0616934,0.0209991,0,0.0264283,0.0522847,0.0351,0,0.0636452,0.0350636,0,0,0,0.0286849,0.018062,0.0371012,0.00789586,0.0197588,0.0566677,0.0423333,0,0,0,0,0
261,0,0,0,0,0.0282206,0.0600701,0,0,0,0.0311277,0,0.0202426,0.0394452,0,0,0.0209364,0,0,0.0439166,0.0538592,0.0385727,0.0367861,0.0195398,0.0649394,0.0403529,0.0652759,0.0849056,0.0545396,0.0241953,0.0628028,0.0650064,0.0378376,0.0436886,0.0297416,0.0321984,0.0136548,0.0200424,0.0192836,0,0.027578,0.0613156,0.0457894,0,0,0.0226297,0,0,0.0242517,0.0717968,0.00818136,0,0.0331005,0.0513488,0.0351432,0.13037,0.060885,0.0278907,0,0,0,0.0363816,0.018043,0.0362268,0.00792405,0.0202612,0.0557808,0.0452232,0,0,0,0,0
262,0,0,0,0,0.0281803,0.0601047,0,0,0,0.0339054,0,0.0212316,0.0404895,0,0,0.0213709,0,0,0.0438763,0.052889,0.0381292,0.0379211,0.0189894,0.0654358,0.0408069,0.0645297,0.0833017,0.0539161,0.0242241,0.0620511,0.0646919,0.0377822,0.0423001,0.0227526,0.0318907,0.0136315,0.0201586,0.0174462,0,0.0276556,0.0585192,0.0456341,0,0,0.0227774,0,0,0.0244924,0.0755802,0.0124286,0,0.0357027,0.0509754,0.0349613,0.13614,0.0602589,0.0282791,0,0,0,0,0.0187429,0.0360503,0.00788037,0.0202895,0.0554665,0.0464029,0,0,0,0,0
263,0,0,0,0,0.0282923,0.0605475,0,0,0,0.0388108,0,0.0226552,0.0408815,0,0,0.0214278,0,0,0.043701,0.0541716,0.0391199,0.0365353,0.0190256,0.0646202,0.0407019,0.0634283,0.0805795,0.0529849,0.0256655,0.0614746,0.0644696,0.0378146,0.0412855,0.0140884,0.0319235,0.0137106,0.0199935,0.0268476,0,0.0308685,0.0588047,0.0453433,0,0,0.0226698,0,0,0.0242988,0.0750215,0.00645064,0,0.0306026,0.0501962,0.0340338,0.129711,0,0.0263097,0.0363822,0,0,0,0.00800523,0.036273,0.0078945,0.0199106,0.0556128,0.0452117,0,0,0,0,0
