Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_M,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70,
273,0,0,0,0,0.0296507,0.0588012,0,0,0,0.0275698,0,0.0198877,0.045829,0,0,0.0209239,0,0,0.0425692,0.0554745,0.0375728,0.0329159,0.0204426,0.0640086,0.0398503,0.0663898,0.0857107,0.0548243,0.0276346,0.0631163,0.0652384,0.0385166,0.0434023,0.0400598,0.034389,0.0137524,0.0190656,0.0176578,0,0.0249728,0.0618847,0.0461144,0,0,0.0214766,0,0,0.0225884,0.0692328,0.0170066,0.0280282,0.01739,0.0516321,0.0316724,0.0357737,0.0655721,0,0.0345312,0,0.0699353,0.0223245,0,0.0182294,0.0385575,0.00689998,0.0174068,0.0551405,0.0452356,0,0,0,0
274,0,0,0,0,0.0297288,0.0587596,0,0,0,0.0282604,0,0.0212163,0.0473686,0,0,0.0209477,0,0,0.0425013,0.0554907,0.0369416,0.0329083,0.0202621,0.0636038,0.0396743,0.0659402,0.0839539,0.0540836,0.0291105,0.0623192,0.0649293,0.0379383,0.0417591,0.0334559,0.0343894,0.013788,0.0189623,0.0183269,0,0.0251017,0.0610724,0.0462569,0,0,0.0212985,0,0,0.0224596,0.0701458,0.0166878,0.0279746,0.0178786,0.0516236,0.0313805,0.035411,0.0646873,0,0.0346742,0,0.067656,0.0225275,0,0.01748,0.0388249,0.00702758,0.0173128,0.0550073,0.0449131,0,0,0,0
275,0,0,0,0,0.0298821,0.0587528,0,0,0,0.0296128,0,0.0230811,0.049087,0,0,0.0208389,0,0,0.0423611,0.0553681,0.0377282,0.0328926,0.021643,0.063106,0.0392874,0.0652797,0.0814918,0.053423,0.0305608,0.0613879,0.0643342,0.0382242,0.0407619,0.0278112,0.0344947,0.013786,0.0187833,0.0193165,0,0.0252437,0.0601382,0.0464877,0,0,0.0210838,0,0,0.0224376,0.0711405,0.01628,0.0278794,0.0183362,0.0517165,0.031176,0.0351763,0.0637587,0,0.0348071,0,0.067582,0.022952,0,0.0164735,0.039144,0.00701182,0.0172224,0.0548654,0.0447583,0,0,0,0
276,0,0,0,0,0.0301384,0.0588589,0,0,0,0.0309271,0,0.0249097,0.0504537,0,0,0.0206799,0,0,0.0422227,0.0551911,0.0394743,0.0328145,0.0246808,0.0624955,0.0387413,0.0644203,0.0785438,0.0527596,0.0316703,0.0602818,0.0634649,0.0381828,0.0396553,0.0245553,0.0346097,0.013834,0.0185483,0.0291211,0,0.0228102,0.0589906,0.0467421,0,0,0.0208954,0,0,0.0224684,0.0697848,0.0202241,0.0283999,0.020381,0.0519399,0.0311135,0.0330166,0.0646871,0,0.0358658,0,0.0706993,0.0193823,0,0.00990939,0.0392421,0.00697945,0.0172084,0.054868,0.0446022,0,0,0,0
277,0,0,0,0,0.0303438,0.0590221,0,0,0,0.0296727,0,0.027891,0.0521663,0,0,0.0206286,0,0,0.0419747,0.0552715,0.0432974,0.0321838,0.0298856,0.0616665,0.0379148,0.0632094,0.0747889,0.0522347,0.0320307,0.0582144,0.0616379,0.0370241,0.0375671,0.0253239,0.0348457,0.0140359,0.0179083,0.0325673,0,0.024787,0.058856,0.0470035,0,0,0.0205642,0,0,0.0224863,0.0700558,0.018492,0.0290757,0.0215373,0.0522417,0.0310416,0.0327812,0.0646496,0,0.0363916,0,0.0704305,0.0195919,0.0298393,0.00953983,0.0394015,0.00694615,0.0171685,0.0549235,0.0439991,0,0,0,0
278,0,0,0,0,0.0305022,0.0593198,0,0,0,0.0333873,0,0.0266644,0.0533018,0,0,0.0198728,0,0,0.0427936,0.0555076,0.0454952,0.0312982,0.0263259,0.0606525,0.0376856,0.0605252,0.0730249,0.052063,0.0301068,0.0583747,0.0617826,0.0363409,0.0377132,0.0226702,0.0348722,0.0133824,0.0174709,0.029303,0,0.0236685,0.0583186,0.0466143,0,0,0.0207546,0,0,0.0223615,0.0712138,0.0189698,0.0286749,0.0231589,0.0509011,0.0311815,0.0320647,0.0628762,0,0.0364518,0,0.0719065,0.0182316,0.0316198,0.00897735,0.0393128,0.00678946,0.0172929,0.0553673,0.0436359,0,0,0,0
279,0,0,0,0,0.0303661,0.0596216,0,0,0,0.0376223,0,0.0243037,0.0544817,0,0,0.019016,0,0,0.0436714,0.0555482,0.0476871,0.0307491,0.0225205,0.0595056,0.0372836,0.0572426,0.0718158,0.0529805,0.0280247,0.0599334,0.0633101,0.0370422,0.0389793,0.0234887,0.0349933,0.0123483,0.0173422,0.0293495,0,0.0239528,0.058315,0.0464175,0,0,0.0205357,0,0,0.022575,0.0718196,0.0181464,0.0288259,0.0231985,0.0495975,0.0311238,0.0319719,0.0624077,0,0.0363238,0,0.0720377,0.01841,0.0320538,0.00860482,0.0393508,0.00635198,0.0173862,0.0558974,0.0432468,0,0,0,0
280,0,0,0,0,0.0303554,0.0597977,0,0,0,0.042198,0,0.0227205,0.0551341,0,0,0.0188901,0,0,0.0439526,0.0555609,0.0472784,0.0303632,0.0215589,0.0586346,0.0370698,0.055091,0.0715216,0.0541814,0.0267796,0.0616727,0.0648948,0.0380508,0.0404142,0.0222267,0.0350339,0.0122383,0.0169315,0.0298012,0,0.0241802,0.0582624,0.0464074,0,0,0.0203259,0,0,0.0226505,0.0724402,0.0177427,0.0291052,0.0235951,0.0487542,0.0310041,0.0317621,0.0618156,0,0.0358888,0,0.072036,0.0186993,0.0327162,0.00840673,0.0395059,0.00619275,0.017328,0.0561721,0.0434178,0,0,0,0
281,0,0,0,0,0.0303805,0.0599703,0,0,0,0.0440887,0,0.021811,0.0556033,0,0,0.0188418,0,0,0.0441904,0.0553339,0.0473037,0.0304255,0.0218574,0.057801,0.0369562,0.0536644,0.0714935,0.0552904,0.0260768,0.0628994,0.0660981,0.0386122,0.041267,0.0226306,0.0350218,0.012231,0.0165693,0.0301506,0,0.0242116,0.0585649,0.0463165,0,0,0.0200904,0,0,0.0226999,0.0728058,0.0175923,0.0293598,0.0237963,0.0479879,0.0307945,0.0315478,0.0612419,0,0.0353006,0,0.0721114,0.0189275,0.0330815,0.008462,0.0396597,0.00604515,0.0173138,0.0564239,0.0440875,0,0,0,0
282,0,0,0,0,0.0305777,0.0597737,0,0,0,0,0,0.023929,0.055836,0,0,0.0186105,0,0,0.0441211,0.0546982,0.0531871,0.0311207,0.0204208,0.0579401,0.0368449,0.0536521,0.0718546,0.055649,0.0250943,0.0600606,0.0645187,0.0351653,0.0370659,0.0237619,0.0351969,0.0124651,0.0168664,0.030139,0,0.0245409,0.058889,0.0460643,0,0,0.0202306,0,0,0.0219931,0.0729189,0.0178801,0.0286103,0.0238537,0.0471569,0.0302892,0.0312147,0.060811,0,0.0354728,0,0.0719888,0.018766,0.0326024,0.00880072,0.0401722,0.00632602,0.0166424,0.0560735,0.0445003,0,0,0,0
283,0,0,0,0,0.0303296,0.0596254,0,0,0,0,0,0.023623,0.0556584,0,0,0.018509,0,0,0.0441194,0.0547463,0.0533387,0.0311939,0.020392,0.0577198,0.0368398,0.0534931,0.0716579,0.055393,0.0253679,0.0600847,0.0644623,0.0352151,0.0370434,0.0232421,0.0352551,0.0125299,0.016867,0.0304512,0,0.0244848,0.0592061,0.0458459,0,0,0.0201238,0,0,0.0219745,0.0729092,0.018247,0.0286733,0.0235632,0.046858,0.0299917,0.0311985,0.0604691,0,0.0357191,0,0.0718052,0.0189024,0.0322882,0.00888063,0.0403299,0.00634874,0.0164582,0.055818,0.0444542,0,0,0,0
284,0,0,0,0,0.0302164,0.0598205,0,0,0,0.0443707,0,0.0212241,0.0549211,0,0,0.0184475,0,0,0.0442605,0.0555036,0.0471422,0.0305566,0.0220263,0.0570773,0.0367922,0.0533353,0.0709857,0.054523,0.0268122,0.0630448,0.0661033,0.0388443,0.0412274,0.0218537,0.0352478,0.0123184,0.0167858,0.0309748,0,0.0237106,0.0594367,0.046056,0,0,0.0199328,0,0,0.0223808,0.0728689,0.0185524,0.0297177,0.023156,0.0472768,0.029923,0.0313961,0.0602739,0,0.0356695,0,0.07174,0.0192074,0.032362,0.00892855,0.0401141,0.00609105,0.0166007,0.0558504,0.0443055,0,0,0,0
285,0,0,0,0,0.0305906,0.0596684,0,0,0,0,0,0.0237666,0.0544538,0,0,0.0185965,0,0,0.0437374,0.0551125,0.0505133,0.0311535,0.0217797,0.0578435,0.0368003,0.0555298,0.0716502,0.0535964,0.0264256,0.0588161,0.0630471,0.0350442,0.0364143,0.0194752,0.0354286,0.0130433,0.0172898,0.0310252,0,0.0233319,0.059441,0.0460915,0,0,0.0197817,0,0,0.0217386,0.0726689,0.0193888,0.0290653,0.0229375,0.0471601,0.0291529,0.0312762,0.0603572,0,0.035822,0,0.0714491,0.0186145,0.0318523,0.00948268,0.04082,0.0066507,0.015934,0.0552657,0.0446534,0,0,0,0
286,0,0,0,0,0.0307624,0.0597384,0,0,0,0,0,0.0245781,0.0532915,0,0,0.0201673,0,0,0.0426097,0.0549583,0.0472579,0.0312607,0.0238389,0.0583998,0.0376266,0.057884,0.0721256,0.0525129,0.0271472,0.0577127,0.0618237,0.0348571,0.0359281,0.0177721,0.0350503,0.016896,0.0152698,0.0332007,0,0.0217637,0.0588318,0.0462022,0,0,0.0196442,0,0,0.0213692,0.0722942,0.0212339,0.0289119,0.0242843,0.0478675,0.0285778,0.030771,0.0605528,0,0.0354535,0,0.0719188,0.0179682,0.0320511,0.0103977,0.0412595,0.00646688,0.0157224,0.0548581,0.0448094,0,0,0,0
287,0,0,0,0,0.0308851,0.0598525,0,0,0,0.0390604,0,0.0252396,0.0522559,0,0,0.0205065,0,0,0.0426111,0.0555104,0.0396001,0.0310337,0.0269336,0.0576063,0.0378562,0.0592468,0.0716669,0.0513664,0.0293311,0.0593907,0.0623483,0.0377384,0.0388589,0.0150939,0.0351588,0.0153579,0.0158907,0.0323869,0,0.0220384,0.060107,0.0461332,0,0,0.0192376,0,0,0.0218233,0.0720969,0.0211603,0.0287582,0.0224292,0.0488476,0.0284639,0.031228,0.0606695,0,0.034615,0,0.0712387,0.0187156,0.0313541,0.0105943,0.0409021,0.0065471,0.0160033,0.0548732,0.0448734,0,0,0,0
288,0,0,0,0,0.0305982,0.059624,0,0,0,0.0334595,0,0.0255085,0.0539457,0,0,0.0207387,0,0,0.0421211,0.0544292,0.0433426,0.0313264,0.0295908,0.0570726,0.0371948,0.0588063,0.0702216,0.0511292,0.0277128,0.0581141,0.0618373,0.0369832,0.0371488,0,0.0352779,0.0152513,0.0167173,0.0364636,0,0.0220983,0.0598738,0.0468918,0,0,0.0186613,0,0,0.0218425,0.0717558,0.0227952,0.0271631,0.0210226,0.0504407,0.0282894,0.03242,0.062397,0,0,0,0.0689621,0.0193955,0.0285315,0.0129293,0.0413353,0.00689614,0.0156042,0.0542931,0.0448651,0,0,0,0
289,0,0,0,0,0.0306994,0.0594954,0,0,0,0.0329237,0,0.0264654,0.0523355,0,0,0.0205608,0,0,0.0423854,0.0541935,0.0425274,0.0321253,0.0293431,0.0569266,0.0376928,0.0595587,0.0704872,0.0511255,0.0282202,0.0587383,0.0622978,0.0373767,0.0379053,0,0.035332,0.0149384,0.0173412,0.0367506,0,0.0222424,0.0599025,0.0465284,0,0,0.0185369,0,0,0.0217335,0.0715358,0.0214878,0.0275861,0.0209325,0.0499227,0.0277373,0.0317913,0.0618053,0,0.0343762,0,0.069691,0.0197942,0.0287027,0.0133865,0.0415499,0.00693476,0.0152867,0.0541801,0.0450251,0,0,0,0
290,0,0,0,0,0.0308318,0.0595191,0,0,0,0.045892,0,0.0270291,0.0533624,0,0,0.0203492,0,0,0.0424929,0.0533486,0.03869,0.0333017,0.0293242,0.056762,0.0376669,0.0588364,0.0694723,0.0514797,0.027303,0.0591681,0.0627488,0.0379888,0.0385323,0,0.0355328,0.0147402,0.0175815,0.0373066,0,0.0215732,0.0590668,0.0464545,0,0,0.0183557,0,0,0.0215438,0.0718817,0.0219634,0.0271464,0.0211591,0.0498448,0.0272939,0.0318716,0.0616999,0,0.0347252,0,0.0697953,0.0196969,0.0282234,0.0141783,0.0418515,0.00697527,0.0149519,0.0541783,0.0450282,0,0,0,0
291,0,0,0,0,0.0306597,0.0596833,0,0,0,0.0658106,0,0.0299015,0.0574119,0,0,0.0198469,0,0,0.0429423,0.0536468,0.0363619,0.0351282,0.0307949,0.0559558,0.0375362,0.0547895,0.0657335,0.0521004,0.0229081,0.0601593,0.064475,0.0405772,0.040051,0,0.035626,0.0138912,0.0177241,0.0342043,0,0.0178398,0.0573608,0.0463927,0,0,0.0183214,0,0,0.021604,0.0738699,0.0261751,0.0259171,0.0225042,0.0500443,0.0276927,0.0324161,0.0608717,0,0,0,0.0703937,0.0179413,0.0290037,0.0145105,0.0414928,0.00670766,0.0153659,0.0544819,0.0450893,0,0,0,0
292,0,0,0,0,0.0308212,0.0596117,0,0,0,0,0,0.0210533,0.0507548,0,0,0.019389,0,0,0.0427856,0.0532801,0.0356641,0.0325461,0.0187919,0.0579318,0.0385331,0.0571068,0.0769174,0.0535658,0.0243588,0.0555862,0.0606965,0.028566,0.0324803,0,0.0358088,0.0137297,0.0192287,0.0367361,0,0.0198211,0.0604802,0.0461115,0,0,0.0183516,0,0,0.0211756,0.0695857,0.0238866,0.0271444,0.0207598,0.0478476,0.0265787,0.0314563,0.0624112,0,0.0334692,0,0.0700062,0.0195744,0.0264571,0.0156559,0.0422144,0.00700304,0.0142366,0.0542233,0.0456119,0,0,0,0
293,0,0,0,0,0.0305129,0.0596423,0,0,0,0.0440074,0,0.0252036,0.0520035,0,0,0.0194383,0,0,0.042716,0.0530194,0.0276573,0.0331329,0.0226447,0.0589035,0.0384349,0.0567748,0.0726651,0.0514946,0.0253336,0.0584026,0.0611684,0.0354629,0.0375239,0.00862167,0.0357562,0.0137475,0.0191703,0.0387674,0,0.019177,0.0588692,0.04622,0,0,0.0185283,0,0,0.0212849,0.0704232,0.0247977,0.0263418,0.0211132,0.0488818,0.0273379,0.0318876,0.0624848,0,0.0336109,0,0.0700583,0.019503,0.0259722,0.0174504,0.0418174,0.00696039,0.0146195,0.0542398,0.0456939,0,0,0,0
294,0,0,0,0,0.0305553,0.0597779,0,0,0,0,0,0.0200731,0.0504556,0,0,0.0195416,0,0,0.0427529,0.053434,0.0319743,0.0322975,0.0202776,0.0607523,0.0392707,0.0545423,0.0771311,0.0545992,0.0222755,0.0549754,0.0605122,0.0284603,0.0316762,0,0.0357314,0.0137331,0.0193666,0.0385499,0,0.0180314,0.05955,0.045858,0,0,0.0185229,0,0,0.0212922,0.068852,0.0257885,0.0262632,0.0210044,0.047644,0.0270732,0.031952,0.0630828,0,0.0324218,0,0.0698795,0.0195934,0.0250918,0.0189229,0.0419364,0.00704121,0.0144137,0.0545729,0.0457811,0,0,0,0
295,0,0,0,0,0.0301965,0.0599189,0,0,0,0.0379181,0,0.0234724,0.0515079,0,0,0.0195561,0,0,0.0428212,0.0530651,0.0243654,0.0328777,0.0213962,0.0620913,0.0394436,0.0546116,0.073335,0.0520366,0.0232639,0.0587261,0.0618281,0.0348561,0.0376253,0.00881141,0.0356448,0.0137616,0.0193508,0.0405173,0,0.0166409,0.0580228,0.0457489,0,0,0.018726,0,0,0.0214043,0.0693376,0.027232,0.0255199,0.0210362,0.0486431,0.0277298,0.0327912,0.0634852,0,0.0321076,0,0.0692415,0.0197604,0.0243854,0.0214906,0.0415565,0.00704001,0.0147681,0.0547436,0.046106,0,0,0,0
296,0,0,0,0,0.0297429,0.0604163,0,0,0,0.0384265,0,0.0230641,0.0501849,0,0,0.0190949,0,0,0.042441,0.0522712,0.023312,0.0324383,0.0222382,0.0644642,0.0370301,0.0525837,0.0719952,0.0505915,0.0209359,0.0596127,0.062767,0.0353617,0.0383347,0.00981734,0.0365756,0.014215,0.0178417,0.0425359,0,0.0155924,0.0563748,0.0463921,0,0,0.0183045,0,0,0.0213377,0.0694224,0.0291472,0.028116,0.0210463,0,0.0280856,0.0349348,0.0648834,0,0.032237,0,0.0695829,0.0196296,0.0232496,0.0244694,0.0421472,0.00721791,0.014485,0.0542206,0.0460618,0,0,0,0
297,0,0,0,0,0.029677,0.0603331,0,0,0,0.0385539,0,0.0221927,0.0508515,0,0,0.0195354,0,0,0.0431674,0.0532327,0.0243914,0.0328847,0.0212524,0.0640664,0.0406333,0.0538004,0.0722008,0.0503595,0.0214135,0.0590505,0.0618222,0.0342772,0.0386317,0.0110539,0.0354601,0.0136683,0.0199006,0.0433265,0,0.0150361,0.0572454,0.0450223,0,0,0.0188882,0,0,0.021426,0.0676123,0.0305926,0.0248246,0.0211811,0.0490844,0.027923,0.0352969,0.0658531,0,0.0320548,0,0.0709613,0.0197928,0.0223301,0.026855,0.0412477,0.00697698,0.01512,0.055465,0.0466625,0,0,0,0
