Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_M,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70,
115,0,0,0,0,0.0280893,0.0576614,0,0,0,0.0404709,0,0.0258018,0.0618783,0,0,0.022433,0,0,0.0448682,0.0560154,0.0227235,0.0361006,0.028186,0.0606219,0.0476646,0.0405626,0.0575299,0.0486519,0.0159535,0.0547581,0.0580997,0.0323823,0.0314377,0.0155844,0.0349856,0.0149685,0.0212784,0.0136762,0,0,0.0409807,0.0444964,0,0,0.0199986,0,0,0.0238144,0.0762128,0.0167101,0.0120385,0.0276277,0.0554968,0.0294422,0.0506889,0.0732421,0.0618169,0.0318925,0.0380089,0.0237624,0.123749,0.0439361,0.0587396,0.0377954,0.00702805,0.0200541,0.0523668,0.0497229,0,0,0,0
116,0,0,0,0,0.0280711,0.057557,0,0,0,0.039612,0,0.0260648,0.0622911,0,0,0.0224735,0,0,0.0443238,0.0564019,0.0228307,0.0358492,0.0286253,0.0604454,0.0475212,0.0403022,0.0569991,0.0486215,0.0156726,0.0547495,0.0578412,0.0321759,0.0310302,0.0146469,0.0348574,0.0145694,0.0213945,0.0100831,0,0,0.0408977,0.0445523,0,0,0.0199996,0,0,0.023858,0.0772803,0.0302682,0.0121705,0.0280409,0.0556665,0.029384,0.049948,0.0718349,0.061077,0.0312573,0.0375886,0.0272277,0.124275,0.0432929,0.0548541,0.0378244,0.00708766,0.0199592,0.052507,0.049682,0,0,0,0
117,0,0,0,0,0.0272443,0.0577257,0,0,0,0.0359322,0,0.0244778,0.0631152,0,0,0.0231248,0,0,0.0439029,0.057188,0.0217014,0.0349206,0.0285346,0.0595237,0.0469602,0.0386259,0.0556848,0.0487507,0.0158375,0.0557977,0.0584399,0.0329732,0.0316981,0.0105304,0.0341846,0.0145505,0.0210776,0.0116229,0,0,0.0403724,0.0453612,0,0,0.0194309,0,0,0.0247901,0.076261,0.0209226,0.0132718,0.0271864,0.0567849,0.0296889,0.0511678,0.0747586,0.0624781,0.0317791,0.0358681,0.0273632,0.125822,0.0424347,0.0538267,0.0378024,0.00642995,0.0199693,0.0527483,0.0491499,0,0,0,0
118,0,0,0,0,0.0279139,0.0576178,0,0,0,0.0395611,0,0.0261795,0.0631332,0,0,0.0227039,0,0,0.0439964,0.0570196,0.0219049,0.0351422,0.0283635,0.0597912,0.0474453,0.0392822,0.0563535,0.0488331,0.0159534,0.054274,0.0572163,0.0318006,0.0305882,0.0143042,0.0345979,0.0145461,0.0210806,0.0158245,0,0,0.040978,0.0445918,0,0,0.0201944,0,0,0.0238248,0.0774648,0.0177906,0.0117345,0.0280727,0.0558611,0.0293433,0.0505456,0.0726633,0.0604666,0.0318407,0.037909,0.0242061,0.124597,0.0444749,0.0629993,0.0378362,0.00687324,0.0198456,0.0526758,0.0495031,0,0,0,0
119,0,0,0,0,0.0271347,0.057737,0,0,0,0.0350246,0,0.0248063,0.0634741,0,0,0.0228567,0,0,0.0438583,0.0579601,0.021239,0.0344057,0.028372,0.0586884,0.0466224,0.0377156,0.0553729,0.0489098,0.0157928,0.0544274,0.0575967,0.0326756,0.031245,0.00947806,0.0338999,0.0141536,0.0213074,0.0117281,0,0,0.0406436,0.0454145,0,0,0.0196865,0,0,0.0247885,0.0768262,0.0212263,0.0131388,0.0276659,0.056736,0.0296088,0.0513485,0.0745655,0.061649,0.0320975,0.0363178,0.026868,0.126144,0.0429636,0.0550461,0.037698,0.00641766,0.0198927,0.0528243,0.0489636,0,0,0,0
120,0,0,0,0,0.0278025,0.0576279,0,0,0,0.0379621,0,0.0263433,0.0634198,0,0,0.022277,0,0,0.0440586,0.0578642,0.021438,0.0346596,0.0285217,0.0588526,0.047013,0.038433,0.0560284,0.0489301,0.015742,0.0531439,0.0566078,0.0314484,0.0301808,0.0125639,0.0343153,0.0140216,0.0214207,0.0157985,0,0,0.0414111,0.0446183,0,0,0.0204235,0,0,0.0238997,0.0778721,0.0177961,0.0117164,0.0285261,0.0558061,0.0293345,0.0504385,0.0721389,0.059522,0.0322985,0.0386721,0.0234123,0.125198,0.0448921,0.0631396,0.0376442,0.00694566,0.0197853,0.052705,0.0493954,0,0,0,0
121,0,0,0,0,0.0270294,0.0578305,0,0,0,0.0341596,0,0.0249345,0.0636442,0,0,0.0227705,0,0,0.0437971,0.0585685,0.0204527,0.0340181,0.0280835,0.0577921,0.0464485,0.0369444,0.0551428,0.0491535,0.0158434,0.0537322,0.0572219,0.0320494,0.0309257,0.00902066,0.0337749,0.0140873,0.0212041,0.0141265,0,0,0.0414193,0.0454371,0,0,0.0198361,0,0,0.0248319,0.076843,0.0135524,0.0130865,0.027806,0.0569414,0.0294597,0.05179,0.0746329,0.0606958,0.0333773,0.0367327,0.0237104,0.126711,0.0441298,0.0576174,0.0376142,0.00634322,0.0197453,0.0528852,0.0487806,0,0,0,0
122,0,0,0,0,0.0277159,0.0577163,0,0,0,0.0370535,0,0.0265088,0.0633013,0,0,0.0221312,0,0,0.0443515,0.0584451,0.0204243,0.0344769,0.0283523,0.058273,0.0468251,0.0377192,0.0556925,0.0489701,0.0156852,0.0528586,0.0564005,0.0310987,0.0299597,0.0118537,0.0341994,0.0140101,0.0214109,0.014168,0,0,0.042136,0.0445974,0,0,0.0205903,0,0,0.0239793,0.0781809,0.0176035,0.0113209,0.0289057,0.0557678,0.0292226,0.0502384,0.0714246,0.0583149,0.0328561,0.0377081,0.0231609,0.125746,0.0449606,0.0602756,0.0375431,0.00678617,0.0196869,0.0527599,0.0493826,0,0,0,0
123,0,0,0,0,0.0276839,0.05774,0,0,0,0.0364803,0,0.0265245,0.0630824,0,0,0.0220866,0,0,0.0445342,0.0586082,0.020032,0.0346403,0.028357,0.0582194,0.0468196,0.0373725,0.0555715,0.0488585,0.0154072,0.0528324,0.0563191,0.0310955,0.0298622,0.0112291,0.0340711,0.0139642,0.021507,0.01038,0,0,0.0422292,0.0446122,0,0,0.0206554,0,0,0.024079,0.0792424,0.0306327,0.0112606,0.0291671,0.0554268,0.0292651,0.0491686,0.0695736,0.0574536,0.0318876,0.036504,0.026467,0.126563,0.0435209,0.0540406,0.0374323,0.00680116,0.0197041,0.05282,0.0495033,0,0,0,0
124,0,0,0,0,0.02768,0.0578411,0,0,0,0.0366714,0,0.0265718,0.0626968,0,0,0.0221298,0,0,0.0448399,0.0591423,0.019626,0.03447,0.0283794,0.0583041,0.0469993,0.0369042,0.0553328,0.0488815,0.0156912,0.0527927,0.056284,0.0310432,0.0298598,0.0111702,0.0339837,0.0142388,0.0213635,0.0119151,0,0,0.0428665,0.044589,0,0,0.0206397,0,0,0.0241384,0.0787062,0.0169009,0.010705,0.0289442,0.0550925,0.0292144,0.0493412,0.0702548,0.0571452,0.0329959,0.0369234,0.0235591,0.126816,0.0446824,0.0545707,0.0374538,0.00682893,0.0196231,0.0529745,0.0496062,0,0,0,0
125,0,0,0,0,0.027689,0.0579733,0,0,0,0.03658,0,0.0266116,0.0623648,0,0,0.0223369,0,0,0.0450004,0.0594679,0.019243,0.0345732,0.0283757,0.0585108,0.0471461,0.0366232,0.0550718,0.0487983,0.0158267,0.0528125,0.0563773,0.031088,0.0298731,0.0111739,0.0338553,0.014638,0.021059,0.0112699,0,0,0.0431416,0.0445593,0,0,0.0206555,0,0,0.0241127,0.0789083,0.0164365,0.0105245,0.0288869,0.0548117,0.0291952,0.048539,0.069458,0.0567598,0.0329039,0.036809,0.0238478,0.127023,0.044597,0.0506657,0.0374802,0.00680042,0.019505,0.0531,0.0497731,0,0,0,0
126,0,0,0,0,0.0276632,0.0580967,0,0,0,0.0363464,0,0.0266272,0.062218,0,0,0.0223488,0,0,0.0451544,0.05953,0.0188763,0.0349176,0.0283624,0.0586884,0.0473012,0.0363464,0.0548155,0.0486051,0.0156907,0.0528598,0.0564727,0.0311869,0.0298612,0.0109277,0.0337116,0.0147186,0.0210517,0.0126879,0,0,0.042906,0.0445365,0,0,0.020628,0,0,0.0241254,0.0794293,0.0274071,0.0108942,0.0288336,0.0546089,0.0292487,0.0469043,0.0675184,0.0563258,0.03162,0.0356805,0.0270995,0.127687,0.0430111,0.0435723,0.0374845,0.00677444,0.0194205,0.0531466,0.0500184,0,0,0,0
127,0,0,0,0,0.0276641,0.0581766,0,0,0,0.0364535,0,0.0268442,0.0619678,0,0,0.0222874,0,0,0.0452439,0.0599283,0.0186294,0.0350776,0.0284165,0.0587266,0.0473419,0.0359667,0.054385,0.0484503,0.0158567,0.0528562,0.0564854,0.0312122,0.029762,0.0109896,0.0337556,0.0147908,0.0210131,0.0148616,0,0,0.0431145,0.0445163,0,0,0.0203727,0,0,0.0242324,0.0793182,0.026295,0.0110964,0.0288327,0.054258,0.0291869,0.0457443,0.0665454,0.0559804,0.0316191,0.0357852,0.0272853,0.127759,0.0432059,0.0396399,0.0375797,0.00680261,0.019331,0.0533156,0.0503222,0,0,0,0
128,0,0,0,0,0.0276847,0.0582901,0,0,0,0.0369583,0,0.0270064,0.0614785,0,0,0.0221064,0,0,0.0452889,0.0606528,0.0184279,0.0349724,0.0284639,0.0586121,0.0472282,0.0355312,0.0537972,0.0482867,0.0164013,0.0529449,0.0566274,0.0311811,0.0297674,0.0113759,0.033926,0.0147329,0.0210058,0.0155323,0,0,0.0438292,0.044538,0,0,0.0202453,0,0,0.0241027,0.0787485,0.015338,0.010934,0.0293016,0.0538227,0.0289675,0.0450536,0.066291,0.0559261,0.0330931,0.0373221,0.0247229,0.127109,0.0454165,0.0380435,0.0377859,0.00686915,0.0189681,0.0536084,0.0505797,0,0,0,0
129,0,0,0,0,0.027691,0.0583803,0,0,0,0.03691,0,0.0269039,0.0614382,0,0,0.0219799,0,0,0.0452357,0.0606944,0.0181916,0.0353238,0.0284708,0.058359,0.0471806,0.0351584,0.0534438,0.0479855,0.0161701,0.0529947,0.0567569,0.0312376,0.0297796,0.0113071,0.0339229,0.0146665,0.0209812,0.0207967,0,0,0.043529,0.0446155,0,0,0.0201581,0,0,0.0239794,0.0791711,0.024529,0.0114335,0.0293789,0.0536476,0.0289272,0.0435082,0.0645641,0.0558524,0.0322554,0.0362531,0.0276852,0.12757,0.0438795,0.0320993,0.0378869,0.006733,0.0187873,0.0538574,0.0509638,0,0,0,0
130,0,0,0,0,0.0277583,0.0584878,0,0,0,0.0373677,0,0.0267221,0.0611364,0,0,0.0218123,0,0,0.0450551,0.0610948,0.0181687,0.0355047,0.0286145,0.0579082,0.046883,0.0348435,0.0529379,0.0477052,0.0162077,0.0530396,0.0568673,0.0312853,0.0296048,0.0112335,0.0339117,0.0145008,0.0209693,0.0229634,0,0,0.0439113,0.0447317,0,0,0.0200143,0,0,0.0238807,0.0791444,0.0242461,0.0117107,0.029703,0.053262,0.0287453,0.0427483,0.0633388,0.0559213,0.0326547,0.036499,0.0281086,0.127239,0.0440862,0.0293622,0.0380942,0.00665957,0.0185379,0.0539406,0.0511888,0,0,0,0
131,0,0,0,0,0.0278212,0.0586134,0,0,0,0.037991,0,0.0264642,0.0607899,0,0,0.0216359,0,0,0.0449367,0.0614393,0.0182002,0.0356723,0.0287716,0.0574273,0.0466031,0.0345979,0.0524273,0.0473911,0.0161875,0.0531554,0.0570361,0.0313769,0.0294773,0.0113034,0.0340452,0.0145056,0.0208151,0.0245064,0,0,0.0443585,0.0448907,0,0,0.0198428,0,0,0.0237805,0.0791275,0.0239723,0.0123286,0.0302021,0.0528432,0.0285486,0.0419882,0.0620726,0.056135,0.0331013,0.0366769,0.0286579,0.126884,0.0441693,0.027048,0.0383081,0.00663761,0.0183083,0.0540722,0.0513397,0,0,0,0
132,0,0,0,0,0.0278711,0.0587194,0,0,0,0.0384527,0,0.0261558,0.0604288,0,0,0.0214528,0,0,0.0447783,0.0617589,0.0182917,0.0358216,0.0289403,0.0569798,0.0464731,0.0343482,0.0520544,0.0470621,0.0161416,0.0533,0.0572336,0.031494,0.0293794,0.0113727,0.0341671,0.014622,0.0205259,0.0254306,0,0,0.0448417,0.0450439,0,0,0.0196811,0,0,0.0236931,0.0791079,0.0237673,0.0129696,0.0306783,0.0524817,0.0284084,0.0410119,0.0609257,0.0565108,0.0336682,0.0368856,0.0292824,0.126698,0.0443851,0.0254443,0.0385009,0.00666902,0.0181083,0.0542461,0.0513666,0,0,0,0
133,0,0,0,0,0.0279039,0.058817,0,0,0,0.0388806,0,0.0258774,0.0601109,0,0,0.0212454,0,0,0.044526,0.0620346,0.0182789,0.0359473,0.0290975,0.0566172,0.0464813,0.0340904,0.0516892,0.0467716,0.0160838,0.0533873,0.0574002,0.031654,0.0292871,0.0115176,0.0342512,0.0145698,0.0203375,0.0260064,0,0,0.0452683,0.0451823,0,0,0.0195403,0,0,0.0235582,0.0790535,0.0240725,0.013521,0.0310678,0.0521709,0.0283235,0.040455,0.0599546,0.0568908,0.0343978,0.0370433,0.0299004,0.126388,0.0446025,0.0245875,0.0386616,0.00660162,0.0179487,0.0544994,0.0513327,0,0,0,0
134,0,0,0,0,0.0279755,0.0588417,0,0,0,0.0392957,0,0.0257316,0.0599732,0,0,0.0210589,0,0,0.0444512,0.0622879,0.0181056,0.0360776,0.0292377,0.0563211,0.046304,0.0338214,0.0512834,0.0465382,0.0160366,0.0534449,0.0574903,0.0318013,0.0292498,0.0118168,0.0343378,0.0144544,0.0203321,0.0264075,0,0,0.045591,0.0453155,0,0,0.0193981,0,0,0.0234921,0.0789321,0.0249083,0.0139424,0.031441,0.0519629,0.0283057,0.0401978,0.0592284,0.0571613,0.0351556,0.0371911,0.0302362,0.126517,0.0447111,0.0243903,0.0387626,0.0067297,0.0178323,0.0548635,0.0513504,0,0,0,0
135,0,0,0,0,0.0280447,0.0588391,0,0,0,0.0396031,0,0.0257848,0.0600558,0,0,0.0208764,0,0,0.0443246,0.0624739,0.0177193,0.0361713,0.0293183,0.0560248,0.0460281,0.0335803,0.0508388,0.0463203,0.0160016,0.0534854,0.0574841,0.0319244,0.0293475,0.0121844,0.0343937,0.0142131,0.0204198,0.0267592,0,0,0.0458066,0.0454675,0,0,0.0193009,0,0,0.023446,0.0787305,0.0259796,0.0141854,0.0318277,0.0518319,0.0283138,0.0401238,0.058686,0.0572674,0.0357824,0.0374307,0.0303446,0.1266,0.0446948,0.0246891,0.038787,0.00690768,0.0177597,0.0552348,0.0513647,0,0,0,0
136,0,0,0,0,0.0280399,0.0589224,0,0,0,0.0396686,0,0.0260038,0.0602764,0,0,0.0206358,0,0,0.0440925,0.06266,0.0172581,0.0360761,0.0293529,0.0556969,0.0458938,0.0333414,0.0505716,0.0461763,0.016068,0.0535693,0.0573791,0.031959,0.0296322,0.012689,0.0344352,0.0138855,0.0205806,0.0270195,0,0,0.045903,0.0455862,0,0,0.0192876,0,0,0.023302,0.0787232,0.0268503,0.0140302,0.0321359,0.0517948,0.0283617,0.0398755,0.0582322,0.0571258,0.0361195,0.0375135,0.030242,0.126659,0.0448064,0.0252102,0.0388182,0.00677532,0.0176751,0.0553505,0.0513211,0,0,0,0
137,0,0,0,0,0.0280532,0.0590211,0,0,0,0.0398649,0,0.0261558,0.0605202,0,0,0.0206893,0,0,0.0439541,0.0627356,0.0168091,0.0358314,0.0292296,0.0553407,0.0457186,0.0331351,0.0504663,0.0461298,0.016213,0.0537522,0.057284,0.0318555,0.0300448,0.013658,0.0344272,0.0142745,0.0201085,0.0270543,0,0,0.0458217,0.0456736,0,0,0.0193892,0,0,0.0230884,0.0788696,0.0274019,0.0139282,0.0323118,0.051846,0.0284349,0.0395684,0.0578901,0.0567137,0.0360327,0.0374218,0.0298927,0.126637,0.0447475,0.0257522,0.0388354,0.00646248,0.0175626,0.0554699,0.0512527,0,0,0,0
138,0,0,0,0,0.0281107,0.05909,0,0,0,0.0404388,0,0.025765,0.0609055,0,0,0.0206371,0,0,0.044062,0.0627032,0.0168296,0.0355422,0.0289762,0.055029,0.0453362,0.0329943,0.050441,0.0461497,0.0163141,0.0538229,0.0573087,0.0317381,0.0300937,0.0142824,0.0344236,0.014389,0.0200062,0.0266659,0,0,0.0455945,0.0457532,0,0,0.0193432,0,0,0.023088,0.0789681,0.0278231,0.0138994,0.0323232,0.0519434,0.0284972,0.0391757,0.0577728,0.0561213,0.0356192,0.0372236,0.02938,0.126535,0.044544,0.0264814,0.0388432,0.00645796,0.0175237,0.0553114,0.0511912,0,0,0,0
139,0,0,0,0,0.0281405,0.0592278,0,0,0,0.0414687,0,0.0251872,0.0613904,0,0,0.020593,0,0,0.0441478,0.0625415,0.0166416,0.0351492,0.0284732,0.054718,0.0450657,0.0328406,0.0505175,0.0462444,0.0164626,0.0538631,0.0573655,0.0317497,0.0301659,0.0153146,0.0344046,0.0144002,0.0200079,0.0258789,0,0,0.0453282,0.0457984,0,0,0.0193485,0,0,0.0231289,0.0791295,0.0279099,0.013387,0.0322524,0.0520572,0.0286217,0.0391945,0.0579514,0.0554933,0.0350963,0.0369886,0.0288651,0.127106,0.0443192,0.027551,0.0387893,0.00656817,0.017523,0.0547012,0.0511206,0,0,0,0
140,0,0,0,0,0.0281744,0.0593285,0,0,0,0.0427599,0,0.024472,0.0618367,0,0,0.0205432,0,0,0.0441119,0.0623247,0.0164002,0.0346819,0.0278432,0.0545488,0.0447886,0.0326949,0.0506691,0.0463499,0.0166655,0.0538818,0.0574335,0.0318755,0.0303038,0.0168362,0.0343855,0.0142804,0.0200659,0.0248159,0,0,0.0450742,0.0458323,0,0,0.019383,0,0,0.0231118,0.0793581,0.0279388,0.0130004,0.0320924,0.0521888,0.0287301,0.0396215,0.0582809,0.0549153,0.0345746,0.0366431,0.0284378,0.127699,0.044008,0.0290637,0.0387316,0.00657105,0.017537,0.0544519,0.0511187,0,0,0,0
141,0,0,0,0,0.0282165,0.0594217,0,0,0,0.0442037,0,0.0236006,0.0621994,0,0,0.020494,0,0,0.0440287,0.0620321,0.0161628,0.0341497,0.0271089,0.054481,0.0445085,0.0325728,0.0508968,0.0464436,0.0168829,0.0539149,0.0575134,0.0318626,0.0304479,0.0185232,0.0343849,0.0141374,0.0201169,0.0235912,0,0,0.0448167,0.0458848,0,0,0.0194419,0,0,0.0230501,0.0793334,0.0276934,0.0128489,0.0317679,0.0523235,0.0288425,0.0400744,0.0586602,0.054422,0.0342051,0.0361386,0.027997,0.12818,0.043628,0.0306536,0.0387206,0.00662142,0.017505,0.0545107,0.0510805,0,0,0,0
142,0,0,0,0,0.0282699,0.0595043,0,0,0,0.0456888,0,0.0226278,0.0624752,0,0,0.0204156,0,0,0.0438462,0.0616895,0.0159128,0.0336571,0.0263113,0.0543495,0.0442602,0.0324959,0.0511787,0.0465229,0.0170281,0.0540082,0.0576432,0.0317766,0.0306554,0.0202627,0.0344194,0.0139868,0.0201284,0.0217185,0,0,0.0445971,0.0459438,0,0,0.0195671,0,0,0.0229614,0.0790665,0.0274239,0.0126419,0.0312936,0.0523833,0.0289157,0.0404658,0.0589796,0.0540321,0.0339917,0.0355209,0.0273199,0.128438,0.0433107,0.031706,0.0387481,0.00651623,0.0174376,0.0545875,0.0509816,0,0,0,0
143,0,0,0,0,0.0283156,0.0596102,0,0,0,0.0472317,0,0.0215213,0.0626119,0,0,0.0203151,0,0,0.0435452,0.0613675,0.0156964,0.0331652,0.0255136,0.0540937,0.0440814,0.0324667,0.0515233,0.0465986,0.0170752,0.0541202,0.0578442,0.0316854,0.0308978,0.0220382,0.0344986,0.0138533,0.0200778,0.0198396,0,0,0.0445062,0.0460395,0,0,0.0196148,0,0,0.0228818,0.0786729,0.027107,0.0125138,0.0308145,0.0523617,0.0289768,0.040628,0.0591998,0.0537603,0.0337723,0.0349972,0.0266805,0.128364,0.0430703,0.0322698,0.0387948,0.00643078,0.0173738,0.0546265,0.0508826,0,0,0,0
144,0,0,0,0,0.0283578,0.0597421,0,0,0,0.0489021,0,0.0203154,0.0625582,0,0,0.0202371,0,0,0.0433018,0.0610603,0.0155698,0.03268,0.0247058,0.053719,0.0437203,0.0324924,0.0518991,0.0466693,0.0170465,0.0542473,0.0581145,0.0316699,0.0311265,0.0238794,0.0346718,0.0139728,0.0198002,0.0181276,0,0,0.0446018,0.0461546,0,0,0.0195792,0,0,0.0227887,0.0782349,0.0269945,0.0126519,0.0305416,0.0522307,0.0289689,0.0403038,0.0592132,0.0535678,0.0334114,0.0347563,0.0265024,0.12812,0.0427805,0.0323786,0.0389008,0.00639442,0.0172769,0.0546603,0.0509421,0,0,0,0
145,0,0,0,0,0.0283895,0.0599467,0,0,0,0.0506437,0,0.0189915,0.0622411,0,0,0.0201654,0,0,0.0431492,0.0607371,0.0156798,0.0322058,0.0239207,0.0532989,0.0434512,0.0325775,0.0523497,0.0467009,0.0169259,0.0544021,0.0584718,0.0317892,0.0312481,0.0257808,0.0349078,0.0140902,0.0195608,0.0165438,0,0,0.0449355,0.046252,0,0,0.0194646,0,0,0.0227041,0.0778403,0.0271028,0.0130688,0.0306708,0.0520027,0.0289382,0.0395235,0.0589113,0.053449,0.032724,0.0348197,0.0268145,0.127653,0.0425261,0.0317651,0.039055,0.00652483,0.0171369,0.0547461,0.0511811,0,0,0,0
146,0,0,0,0,0.028455,0.0601832,0,0,0,0.0538697,0,0.017009,0.0613046,0,0,0.0204253,0,0,0.0429216,0.0601835,0.016058,0.0315258,0.0226868,0.0529653,0.0434647,0.0326398,0.0531753,0.0467004,0.0170299,0.054727,0.0590237,0.0317575,0.0316639,0.02926,0.0351078,0.0144145,0.0189825,0.0150162,0,0,0.0454733,0.0462981,0,0,0.0192494,0,0,0.0226387,0.0773861,0.0269299,0.0136671,0.0311303,0.0516575,0.0288654,0.0385542,0.0584602,0.053459,0.0318934,0.0347637,0.0277498,0.127236,0.0423084,0.0313832,0.0392443,0.00667075,0.0170737,0.0548715,0.0511272,0,0,0,0
147,0,0,0,0,0.0285245,0.0603086,0,0,0,0.0544594,0,0.0160501,0.0606798,0,0,0.0203338,0,0,0.0428614,0.0600189,0.0170383,0.031133,0.0224999,0.0527705,0.043244,0.033025,0.0534687,0.0465859,0.0166198,0.0548137,0.0592333,0.031713,0.0316228,0.0299241,0.0353136,0.0144512,0.0189313,0.0145875,0,0,0.0459862,0.0464284,0,0,0.0192123,0,0,0.0225382,0.0770896,0.0264094,0.0143657,0.0317813,0.0514138,0.0289349,0.037463,0.0577126,0.0536362,0.0317087,0.0347259,0.0294388,0.126885,0.0422773,0.0307549,0.0393076,0.00670832,0.0170296,0.0549735,0.0509353,0,0,0,0
148,0,0,0,0,0.0286136,0.0604587,0,0,0,0.0557173,0,0.0147523,0.0597975,0,0,0.0203003,0,0,0.0428348,0.0596223,0.0184022,0.0306019,0.0221911,0.0527942,0.0431039,0.0335066,0.0540225,0.0464467,0.015921,0.0548225,0.0594518,0.0314252,0.031686,0.0311882,0.0354989,0.0144616,0.0189228,0.0138026,0,0,0.0464198,0.0465448,0,0,0.0192854,0,0,0.0225113,0.0765283,0.0260074,0.0150208,0.0319825,0.0513329,0.0290416,0.0362888,0.056998,0.0539946,0.0318805,0.0348586,0.0312504,0.126296,0.0425077,0.0312307,0.0393441,0.00664273,0.0170617,0.0552065,0.0507932,0,0,0,0
149,0,0,0,0,0.0279518,0.0608652,0,0,0,0.0499147,0,0.00917175,0.0581524,0,0,0.0208353,0,0,0.0428251,0.0604979,0.0211654,0.0289948,0.0230388,0.0520604,0.0428668,0.0323723,0.0524379,0.0461662,0.0167887,0.0573187,0.061673,0.0335988,0.0344726,0.0242264,0.0351812,0.0144633,0.0188653,0.0111613,0,0,0.0472321,0.047302,0,0,0.018592,0,0,0.0235298,0.0752989,0.0197644,0.0172457,0.0313958,0.0520469,0.0292525,0.0364668,0.0579083,0.0545158,0.0329739,0.0356495,0.0313881,0.125467,0.0438662,0.0318859,0.0393159,0.0059693,0.0171175,0.0559097,0.0502288,0,0,0,0
150,0,0,0,0,0.0279427,0.0609972,0,0,0,0.050671,0,0.00776229,0.0572766,0,0,0.0208755,0,0,0.0429506,0.0598095,0.0239439,0.0282125,0.0227869,0.0523209,0.0428547,0.0330121,0.0533157,0.0461611,0.0155855,0.0572067,0.0621479,0.0330908,0.034114,0.0251421,0.0352729,0.0145223,0.0189433,0.00960911,0,0,0.0471327,0.0473642,0,0,0.0186301,0,0,0.0236285,0.0747718,0.0194313,0.0173309,0.0309746,0.0524427,0.0296058,0.0356685,0.0578853,0.0540826,0.0321423,0.0356914,0.0320001,0.125403,0.0439046,0.0329246,0.0392283,0.00609249,0.017275,0.0562782,0.0500438,0,0,0,0
151,0,0,0,0,0.0279418,0.0610591,0,0,0,0.0512583,0,0.00752933,0.0563319,0,0,0.0209022,0,0,0.0430706,0.0592293,0.026921,0.0272949,0.0224657,0.0528081,0.0428822,0.0336462,0.0542522,0.0463297,0.0146552,0.0571531,0.0625053,0.0322801,0.0334552,0.0259121,0.0353316,0.0145687,0.0190671,0.00849689,0,0,0.0469425,0.0474096,0,0,0.0187306,0,0,0.0237024,0.0745349,0.019172,0.0170131,0.0308502,0.0528634,0.0300504,0.0356513,0.0581325,0.0532702,0.0309478,0.0354239,0.0316866,0.125606,0.0435365,0.033864,0.0390772,0.00622439,0.01751,0.0566069,0.0498603,0,0,0,0
152,0,0,0,0,0.0279677,0.0610622,0,0,0,0.0518601,0,0.00859267,0.0552171,0,0,0.0208856,0,0,0.0432125,0.0586853,0.0296952,0.026296,0.0221358,0.0536931,0.0429558,0.034339,0.0551479,0.0466149,0.0139555,0.0571335,0.0627295,0.0312043,0.0327271,0.0267339,0.0353279,0.0145371,0.0192709,0.00765262,0,0,0.0467836,0.0474351,0,0,0.0189164,0,0,0.0237397,0.0745645,0.0188015,0.0165589,0.0310599,0.0530468,0.0305204,0.0362427,0.0584832,0.0525329,0.0301213,0.0348984,0.0309487,0.125991,0.0429034,0.0343475,0.0388681,0.00612875,0.0177968,0.0568997,0.0497355,0,0,0,0
153,0,0,0,0,0.0280063,0.0610445,0,0,0,0.0517759,0,0.00947546,0.0539284,0,0,0.0209221,0,0,0.0434646,0.0579817,0.0319185,0.0252857,0.0218687,0.0550519,0.0431384,0.0353031,0.0561118,0.0469752,0.0134446,0.0569076,0.0628182,0.0301638,0.0323642,0.02707,0.0352168,0.0145538,0.0195234,0.00682144,0,0,0.0465932,0.0474202,0,0,0.0191574,0,0,0.0238498,0.0748048,0.0183375,0.016131,0.0313027,0.0530966,0.031057,0.0368651,0.0587644,0.0521218,0.0298159,0.0343037,0.0304554,0.126351,0.0422172,0.0346076,0.0385422,0.00610638,0.0182109,0.0571278,0.0496773,0,0,0,0
154,0,0,0,0,0.0281025,0.0609788,0,0,0,0.0509987,0,0.0101885,0.0524676,0,0,0.0211306,0,0,0.0438637,0.0572046,0.0331289,0.0245665,0.0216156,0.0569029,0.0435654,0.0364135,0.0571385,0.0474306,0.0130325,0.0565206,0.0626331,0.0291791,0.0322935,0.0264311,0.0350343,0.0147629,0.0198601,0.00588237,0,0,0.0463061,0.0473745,0,0,0.0195518,0,0,0.0239707,0.0750549,0.0179527,0.0157567,0.0313036,0.0531337,0.0316752,0.0371222,0.0589259,0.0519814,0.0296138,0.0337075,0.0303552,0.126581,0.0415709,0.0347905,0.0380826,0.00622531,0.0187366,0.0572506,0.0496901,0,0,0,0
